ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001746059-21-000528	1	Hot Dog Box Inc	Bobby McAfee-Leason	Owner and Founder
0001670254-21-001235	1	ZestBloom, Inc.	Jasmine I Farrell	Co-Founder
0001746059-21-000527	1	Hot Dog Box Inc	Bobby McAfee-Leason	Owner and Founder
0001840495-21-000003	1	American Stories Entertainment Inc.	Robert Cefail by Sean Fuellhart POA	President
0001876142-21-000001	1	Wynn Co Holdings Corp	James Wynn by Sean Fuellhart POA	CEO
0001857547-21-000003	1	Harmony Global Foods, LLC	Christine Gregory	Member/Manager
0001669191-21-001060	1	Transparent Path spc	Eric Weaver	Principal Executive Officer
0001669191-21-001058	1	Artificial Intelligence Economic Development Corporation	Leonard S.   Johnson Ph.D. student	Principal Executive Officer
0001665160-21-001899	1	KarbonPay, Inc	Brad Price	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001670254-21-001233	1	VBit DC Corp	Danh Vo	CEO and Founder
0001740075-21-000004	1	Ecoventz Inc.	Andreas Roussos	CEO
0001665160-21-001897	1	GroGuru, Inc.	Patrick Henry	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000526	1	Black Turtle Coffee LLC	Selena Gabrielle	Owner and CoFounder
0001665160-21-001896	1	Naboso Technology, Inc.	Emily Splichal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-001056	1	Talla Inc.	Francis Speiser	CEO
0001889963-21-000001	1	ReadyB, Inc.	EDAN MIMRAN	CEO
0001665160-21-001895	1	Joulez Inc	Micah Bergdale	CEO/Director
0001889396-21-000001	1	Fuseology Creative, LLC	Michael Paul	Owner
0001665160-21-001894	1	Joulez Inc.	Micah Bergdale	CEO/Director
0001665160-21-001892	1	NewBin Corp.	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001683827-21-000005	1	Good Kitchen, LLC	Amber Lewis	Manager
0001665160-21-001890	1	NewBin Corp.	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001888901-21-000001	1	Taylor James Financial Services, LLC	Aaron James House	Owner
0001665160-21-001889	1	NewBin Corp.	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001887	1	Joulez Inc	Micah Bergdale	CEO/Director
0001886772-21-000001	1	Apothio, LLC	/s/ Dr. Trent Jones	Chief Executive Officer
0001665160-21-001885	1	Modal Living, Inc.	Scott Stowell	CEO
0001665160-21-001884	1	Hardscoop Inc.	David Kirby	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001881	1	E Sports Ventures, Inc.	Dana Paul	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-21-000125	1	SupChina Inc	Anla Cheng	Chief Executive Officer
0001887265-21-000002	1	Dryvebox, Inc.	Adeel Yang	Chief Executive Officer
0001665160-21-001879	1	Tula Microphones, Inc.	David Arthur Brown	CEO and Director
0001746059-21-000525	1	RANGOON RESTAURANT CONCEPTS LLC	Myo Moe	Owner and Founder
0001665160-21-001876	1	Tapville Franchising, Inc.	Joseph Tota	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001874	1	Wilderwise Inc.	Arya Mazanek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001746059-21-000524	1	Ellett & Edmands LLC	John Ellett	Owner
0001665160-21-001873	1	Mama Gaia Smart Fridge Corp	Sarah Lynch	Sarah Lynch - CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000523	1	Wild Orchid Bakery LLC	Shelly Ann Storer	Owner and Founder
0001746059-21-000522	1	Voghera Apericena, LLC	Marco Albertin	Owner and Founder
0001669191-21-001054	1	Immortal Data Incorporated	Dale Amon	Principal Executive Officer
0001859165-21-000003	1	Thimble.io Inc.	Oscar Pedroso	Chief Executive Officer
0001670254-21-001231	1	Upstaged Holdings, Inc.	Stephan Hartman	CHAIRMAN & CEO
0001670254-21-001229	1	Issuer Pixel, Inc	David Baker	CEO and Chief Product Architect
0001665160-21-001872	1	Hitch Hotel Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001665160-21-001871	1	Sol Boards, Inc.	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001870	1	SAEBO Inc	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001869	1	Acre Mezcal Holding Corp.	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-001051	1	The Tutelare Corporation	Rodney Reum	Principal Executive Officer
0001665160-21-001868	1	AWOL OUTDOORS, INC.	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001555127-21-000011	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001665160-21-001867	1	Phormed Inc	Ben Chang	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000521	1	Slauterhouse, LLC	Derek Lees	Owner and CoFounder
0001665160-21-001866	1	Honeydrop, Inc.	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001881847-21-000002	1	Kemble Berkshires, LLC	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC
0001670254-21-001224	1	Joule Case Inc	James Wagoner	CEO + Founder
0001670254-21-001226	1	Scrapp LLC	Mikey Pasciuto	Co-Founder & COO
0001746059-21-000520	1	Sol Hospitality Group, LLC	Debbie DeVico-O'Neil	Owner Member
0001665160-21-001865	1	Up Sonder, Inc.	Derek Waleko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000519	1	Sol Hospitality Group, LLC	Debbie DeVico-O'Niel	owner executive chef
0001571942-21-000005	1	Maine Craft Distilling LLC	/s/ Nathaniel Luke Davidson	CEO & Founder
0001670254-21-001222	1	MeetEm, LLC	Howard Lee Gatch	MeetEm.com
0001746059-21-000517	1	Verdant Reparative Inc.	Tito Jackson	Owner and Founder
0001669191-21-001049	1	Puro Trader, Inc.	Pierre  Rogers	Principal Executive Officer
0001794222-21-000002	1	New World Savings, Inc.	Scott Armstrong	Chief Executive Officer
0001833362-21-000002	1	Hydrogen Group, Inc.	ARMAND DAUPLAISE	CEO
0001889325-21-000001	1	NODABL Networks, Inc.	AROON TUNGARE	CEO
0001875705-21-000003	1	D2J3 LLC dba Macrobites	David Lewis	President
0001665160-21-001864	1	Thriviva, Inc.	Kenny Gregg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001862	1	Colors Worldwide, Inc.	Jabari Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001876524-21-000003	1	Viable Mining Inc	Joshua Lawch by Sean Fuellhart POA	VP
0001848794-21-000004	1	Work4Workers, Inc.	PHILLIP POMPA	CEO
0001665160-21-001860	1	BlackHeart Bike Company, Inc.	Zachary Lambert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001886189-21-000001	1	Hermesus Investment Holdings Inc	/s/Colin Breeze	President
0001884807-21-000001	1	KBW MHP Holdings, LLC	Darron Hays	Manager
0001670254-21-001221	1	Squarex, LLC	Hugh McTavish	Founder and CEO
0001644600-21-000123	1	Janover Inc.	Blake Janover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-001219	1	KK Technologies LLC	Jean Pierre Fatta	Founder & CEO
0001812129-21-000006	1	Toast! Supplements Inc	Sean O'Neill	President
0001825072-21-000001	1	Rooftop Hospitality Group, LLC	John Park	Manager of Brick x Brick Hospitality Group, LLC, the Manager of the Company
0001834350-21-000010	1	Paybby Corp	Hassan Miah	Founder and CEO
0001670254-21-001217	1	Droneshare Inc	Valerii Spiridonov	President
0001755224-21-000002	1	Qoins Technologies, Inc.	Christian Zimmerman	Chief Executive Officer
0001669191-21-001047	1	Kehei, LLC	Adrienne Moore	Principal Executive Officer
0001670254-21-001215	1	GameSafe, Inc.	David Everitt	Chief Executive Officer
0001669191-21-001045	1	Targeted Shopping Solutions, Inc.	James Mulford	Principal Executive Officer
0001885303-21-000004	1	Spirit of Speedway LLC	Will Marotti	Manager
0001665160-21-001858	1	PaidWorkout Corp.	Nicole Pekerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001793655-21-000004	1	Flexable LLC	Priya Amin	CEO and Manager
0001669191-21-001043	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001669191-21-001041	1	Harmonee, Inc.	Anthony Lewis	Principal Executive Officer
0001669191-21-001039	1	Inspired Futures AI, LLC	Nikody Keating	Principal Executive Officer
0001888739-21-000001	1	Blossoms Events & Catering LLC	Roberta Lowe	CEO
0001665160-21-001856	1	ENACT Systems Inc.	Deep Chakraborty	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000516	1	Valkyrie Axe Throwing, LLC	Randall Connelly	Owner and Founder
0001888667-21-000001	1	Kenyatta Computer Services LLC	Nahjee Maybin	CEO
0001747584-21-000025	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001889444-21-000003	1	Optimum Logistics Corp	Steven Erich Hubbard	CEO
0001670254-21-001212	1	SQUAREAT LLC	Paolo Cadegiani	CEO
0001881845-21-000002	1	Gymble, Inc.	Devon Oakley	CEO
0001670254-21-001213	1	Aspireship Inc.	Corey Kossack	Founder & CEO
0001665160-21-001855	1	Life Science Institute LLC	Douglas Giampapa	CEO, Principal Executive Officer and Director
0001821982-21-000014	1	Bricolage Dynamics Inc.	Zebulon Parsons	CEO
0001669191-21-001036	1	Revohloo, Inc.	Glen DeBarros	Principal Executive Officer
0001669191-21-001034	1	Bioverge, Inc.	Neil Littman	Principal Executive Officer
0001665160-21-001852	1	Dude Apparel Brand LLC	Howie Busch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001849	1	VOWburger Company	Kevin Arca	CEO/CFO/Director
0001644600-21-000120	1	Infinite Composites, Inc.	R. Matt Villarreal	Chief Executive Officer
0001753754-21-000005	1	Tendedbar LLC	Justin Honeysuckle	COO
0001665160-21-001847	1	Battle Approved Motors Inc	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001747584-21-000023	1	National Energy Improvement Fund, LLC	Peter Krajsa	Managing Member
0001885303-21-000003	1	Spirit of Speedway LLC	Will Marotti	Manager
0001874979-21-000011	1	Claro Analytics, Inc.	Michael Beygelman	CEO
0001665160-21-001846	1	Elephant Craft, Inc.	Stephen Young	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-001207	1	Ziggurat Technology, Inc.	Siamak Nazari	CEO and Founder
0001880569-21-000001	1	Vene Rides, Inc.	Joshua Squire	Chief Executive Officer
0001670254-21-001209	1	Mercury Technologies, Inc.	Immad Akhund	CEO
0001665160-21-001845	1	Vitamin Energy, Inc.	Rise Meguiar	CEO
0001670254-21-001210	1	AI4SEC, Inc	Luis Adrian Gomez	Chief Executive Officer
0001665160-21-001843	1	KarbonPay, Inc	Brad Price	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-21-001841	1	IntriEnergy, Inc.	Jacqueline Coffey	CEO and Director
0001670254-21-001205	1	SQUID HEALTHCARE, INC.	Ahmad Tawil	Co-Founder & Chief Executive Officer
0001746059-21-000515	1	Rancho Relaxo	Stella Adena	Owner and Founder
0001670254-21-001204	1	Pocket Properties App Corp	Stanley Glover	Chief Operations Officer, Treasurer
0001886806-21-000002	1	PLAA Wear Inc.	Timothy DeJesus	President
0001670254-21-001203	1	Harmony Turbines, Inc.	Christopher Moore	President / CEO
0001665160-21-001837	1	Avimesa Corporation	Joseph Austin	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001644600-21-000116	1	PVP International, Inc.	Phil Stover	Chief Executive Order
0001746059-21-000514	1	Crafty Cat Brewing Concern, LLC	Aaron Burton	Owner and Founder
0001665160-21-001835	1	PaidWorkout Corp.	Nicole Pekerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001874979-21-000010	1	Cityfunds I, LLC	Jesse Stein	Authorized Person
0001746059-21-000513	1	Cultured Provisions, LLC	Tyler Steinbrenner	Owner and Founder
0001746059-21-000512	1	Daiquiri Uncorked LLC	Krutar Patel	Member Manager
0001746059-21-000511	1	Sol Hospitality Group, LLC	Debbie DeVico-O'Neil	Owner and CoFounder
0001746059-21-000510	1	DJ's Cast Iron Burgers, LLC	Miguel Cardona	Owner and CoFounder
0001746059-21-000509	1	Pure Grind Fitness, LLC	Demarta Johnson	Owner
0001746059-21-000508	1	Marinas Cafe, LLC	Eric Roldan	Owner
0001665160-21-001834	1	Quri Vodka, Inc.	Jonathan E. Tourgee	CEO, Principal Executive Officer and Director
0001746059-21-000507	1	Knox investment group LLC	Jeffrey Bryant	Owner and Founder
0001882521-21-000003	1	Secretos LLC	Felipe Crespo	President
0001888806-21-000001	1	Chip's Chop Shop LLC	Chelsea Gaydos	Owner
0001665160-21-001832	1	IntriEnergy, Inc.	Jacqueline Coffey	CEO and Director
0001670254-21-001194	1	KarbonPay, LLC	Brad Price	Founder & CEO
0001665160-21-001829	1	Chicken Waffle Inc.	Finn Staber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-001199	1	Executive Development Associates, Inc.	Bonnie Hagemann	CEO & Founder
0001670254-21-001197	1	Black Sands Publishing Inc	Manuel Godoy	Founder & CEO
0001670254-21-001195	1	Called Higher Studios, Inc.	Jason Brown	Founder & CEO
0001670254-21-001201	1	ProActive Fintech LLC	Shane Walker	Founder, CRO, and Executive VP
0001751606-21-000004	1	FAVER, INC.	Brandon Towner	Chief Executive Officer
0001751606-21-000003	1	FAVER, INC.	Brandon Towner	Chief Executive Officer
0001665160-21-001828	1	ZenSpace Inc	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001788935-21-000006	1	Audubon Bioscience Co	/s/ Rostyslav Semikov	CEO
0001746059-21-000506	1	Krazie Wings & Sauces LLC	Barry Riley	Owner and Founder
0001788935-21-000005	1	Green Valley Affiliates INC	/s/ David Schacter	CEO
0001670254-21-001192	1	Industrial Sustainability Group, Inc.	Rand Taylor	Co-Founder & CEO
0001669191-21-001032	1	Kazoo LLC	Peter  Goodman	Principal Executive Officer
0001669191-21-001030	1	EDSO Inc.	Mr. Terry Marshall	Principal Executive Officer
0001740075-21-000003	1	Ecoventz Inc.	Andreas Roussos	CEO
0001746059-21-000505	1	Retro Meadery LLC	Michael Fields	Owner and CoFounder
0001665160-21-001824	1	Hardscoop Inc.	David Kirby	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001867987-21-000001	1	DATG Group, LLC	Matt Bennett	Manager and Founder
0001665160-21-001823	1	Mountain West Cider Company, Inc.	Jeffrey C. Carleton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001813804-21-000002	1	Macro Snacks, Inc	Justin Wiesehan	CEO
0001665160-21-001822	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-001186	1	Atom Limbs Inc.	Tyler Hayes	Atom Limbs Co-Founder & CEO
0001670254-21-001191	1	Cortex Automation Inc.	Matt Peters	Chief Customer Officer
0001670254-21-001188	1	SunState Laboratories, Inc.	David Shahan	Founder / CEO
0001670254-21-001187	1	Atom Limbs Inc.	Tyler Hayes	Atom Limbs Co-Founder & CEO
0001670254-21-001183	1	extraslice inc	Meghana And Binu .	Co-Founders
0001665160-21-001821	1	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-001180	1	MyMeds.COM LLC	Louis Scerbo	Co-Founder & CEO
0001790166-21-000006	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001790166-21-000005	1	Compound Projects, LLC	Janine Yorio	Chief Executive Officer
0001665160-21-001818	1	Son of a Barista	Luca Gaetano Capula	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001816	1	Stars On Board Technologies, Inc.	Ray Fares	CEO
0001665160-21-001814	1	Full Circle Brewing, Co. Ltd. LLC	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer
0001818274-21-000002	1	DRONEDEK Corp	Dan O'Toole	Chairman and CEO at DRONEDEK Corporation
0001840688-21-000005	1	Supreme Foods Franchising, Inc.	Waleed Shamsid-Deen by Sean Fuellhart POA	CEO
0001795615-21-000003	1	Hemp Real Estate Investments, Inc.	Tariq Khan by Sean Fuellhart POA	CEO
0001875369-21-000003	1	Perch Point LLC	Mike Marek	President
0001665160-21-001813	1	Eyedaptic, Inc.	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-001179	1	SunState Laboratories, Inc.	David Shahan	Founder / CEO
0001670254-21-001176	1	Vinsent, Inc.	Jacob Ner-David	Co-Founder and CEO
0001850285-21-000002	1	Overland Bound Inc	Michael Murguia	CEO & Director
0001742232-21-000002	1	nedl.com Inc.	Ayinde Alakoye	Chief Executive Officer
0001885023-21-000001	1	Oso Pequeno LLC	Seth Stowaway	Executive Chef and Owner
0001746059-21-000504	1	WereDough, LLC	Jessica McGuire	Owner and Founder
0001746059-21-000503	1	Sugarholic Desserts LLC	Teasha Chestnut	Owner and Founder
0001886475-21-000004	1	Piggyback Network LLC	Donald Scott II	Co-Founder
0001746059-21-000502	1	B'More Made with Pride, LLC	Natasha Brown-Wainwright	Owner and CEO
0001792508-21-000005	1	Linen Mobile, Inc.	Vitaly Bahachuk	CEO
0001746059-21-000501	1	UNEEK Botanicals, LLC	Jonathan Brogdon	Owner and Founder
0001665160-21-001811	1	Safe Zone Technologies, Inc.	Mike Lally	Chief Executive Officer, Principle Executive, Director
0001665160-21-001809	1	NewBin Corp.	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001793447-21-000001	1	3 Some Chocolates Cuisine, Inc	Kristin Parker Glanville	CEO
0001670254-21-001174	1	KGAY PSP CORP	Brad Fuhr	KGAY GM & Current CEO of GayDesertGuide
0001789922-21-000001	1	Aavrani, Inc.	/s/ Rooshy Roychoudhury	CEO, Director
0001670254-21-001172	1	Voyage Media	Nat Mundel	Founder / CEO
0001669191-21-001028	1	KMX Technologies, LLC	Zachary Sadow	Principal Executive Officer
0001670254-21-001171	1	Global Restaurant Management LLC	Christopher Wynne	CEO
0001885405-21-000004	1	NGHBR Inc.	Brandon McGill	President, CEO, Treasurer, Secretary
0001746059-21-000500	1	Blendily WA LLC	Ivy Chuang	Owner and CEO
0001670254-21-001169	1	Global Restaurant Management LLC	Christopher Wynne	CEO
0001665160-21-001806	1	Conviction Fitness, Inc.	Ron L. Wilson, II	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001213900-21-052608	1	Ayinde Alakoye	/s/ Ayinde Alakoye	Chief Executive Officer
0001665160-21-001804	1	Skullenwink LLC	Keith Chapman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001755767-21-000002	1	Cyber Consumer Club Corp	Al Mughairy by Sean Fuellhart POA	CEO
0001665160-21-001803	1	Yae! Organics	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001885405-21-000003	1	NGHBR Inc.	Brandon McGill	President, CEO, Treasurer, Secretary
0001886475-21-000003	1	Piggyback Network LLC	Donald Scott II	Co-Founder
0001885405-21-000002	1	NGHBR Inc.	Brandon McGill	President, CEO, Treasurer, Secretary
0001746059-21-000499	1	Black Turtle Coffee LLC	Selena Gabrielle	Owner and CoFounder
0001747584-21-000022	1	SolSolutions, LLC	Charles Peling	CEO
0001665160-21-001802	1	Pulse Protocol, Inc.	Robert Page	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001885115-21-000002	1	Digital Arc, LLC	Georgia Williams	Principle Accounting Officer
0001665160-21-001801	1	Mycroft AI Inc.	Michael Lewis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001784144-21-000004	1	Cityfunds I, LLC	Jesse Stein	Authorized Person
0001784144-21-000003	1	Nanno, Inc.	Elisabeth Polizzi Oertle	Chief Executive Officer and Board Director
0001784144-21-000005	1	Cityfunds I, LLC	Jesse Stein	Authorized Person
0001665160-21-001800	1	Joulez Inc	Micah Bergdale	CEO/Director
0001644600-21-000114	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001665160-21-001798	1	Life Science Institute LLC	Douglas Giampapa	CEO, Principal Executive Officer and Director
0001665160-21-001797	1	Whipr, Inc.	Luke Tipple	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001796	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001670254-21-001166	1	DogWorx Houston INC.	Michael Lester	Founder and CEO
0001820449-21-000006	1	Morningside PlayCare, Inc.	Gail Foster	CEO
0001876456-21-000003	1	Nett Venture Investments LLC	Oswaldo Gutierrez	Managing Member
0001644600-21-000113	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001746059-21-000498	1	Love of Honey LLC	George Hatchell	Owner and Founder
0001746059-21-000497	1	Twin Pike Beverage Company, LLC	Ryan Robert Cornell	Member
0001665160-21-001794	1	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-001164	1	Atom Limbs Inc.	Tyler Hayes	CEO
0001665160-21-001793	1	Cheers Health, Inc.	Brooks Powell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-001161	1	Brick Work LLC	John Jung	Co-Founder
0001746059-21-000496	1	Xenia LA LLC	Louis Maskin	Owner and CoFounder
0001670254-21-001159	1	The Spice Route Company LLC	GURPREET MALIK	CONCEPT DIRECTOR
0001665160-21-001791	1	ThinOptics, Inc.	Gadi Ponte	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001790	1	ORBAI Technologies, Inc.	Brent Oster	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001842871-21-000003	1	American Vanity LLC	Greg Zilberbrand by Sean Fuellhart POA	COO
0001666102-21-000020	1	Unicore Real Estate Trust	Tianyuan Gu	CEO
0001670254-21-001157	1	epi.logic LLC	Chaneve Jeanniton	CEO / Founder
0001670254-21-001155	1	SOKO, Inc.	Joanne Calabrese	CEO
0001844955-21-000002	1	Polycade Inc.	Tyler Bushnell	Co-Founder & CEO
0001669191-21-001025	1	LiquidVineyards LLC	Pier Francesco Giacopelli	Principal Executive Officer
0001669191-21-001023	1	Bioverge, Inc.	Neil Littman	Principal Executive Officer
0001669191-21-001021	1	DeoBioSciences, Inc.	John  Adamson, Jr.,	Principal Executive Officer
0001665160-21-001787	1	Life Science Institute LLC	Douglas Giampapa	CEO, Principal Executive Officer and Director
0001669191-21-001019	1	Unum Health USA, Inc.	Lisa Williams	Principal Executive Officer
0001746059-21-000495	1	Fazzio's Pasta Co LLC	Matthew Fazzio	Owner and Founder
0001746059-21-000494	1	Valkyrie Axe Throwing, LLC	Randall Connelly	Owner and Founder
0001884488-21-000001	1	SDC Montego Bay HMT, LLC	/s/ Charles Schaffer	President
0001885382-21-000002	1	El Tamarindo Inc.	Jose Reyes	President and Owner
0001665160-21-001785	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000493	1	Calliope Restaurant, LLC	Khaled Albanna	Owner and Founder
0001747584-21-000020	1	Ola Filter Corp	Elizabeth Clandos	CEO
0001746059-21-000492	1	ELITEA LLC	Elias Majid	Owner and Founder
0001670254-21-001153	1	Oculis Lodge, Inc.	Youri Benoiston	Founder
0001864237-21-000002	1	J. Johnson & Company, LLC	Jason Johnson	CEO
0001670254-21-001151	1	Half Moon Tech LLC	Xin Wei	Founder
0001879727-21-000001	1	Pray For Me the Movie, Inc.	Damian Lee	President, Director
0001746059-21-000491	1	Commongrounds Cooperative	Katherine Redman	Program Director
0001644600-21-000111	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer
0001871551-21-000003	1	Drink LMNT, Inc.	James Murphy	CEO
0001765208-21-000001	1	Vansanity, Inc.	Ignacio Fanlo	President
0001886806-21-000001	1	PLAA Wear Inc.	Timothy DeJesus	President
0001670254-21-001147	1	The Bintimani Project, LLC	Aiyah Josiah-Faeduwor	Son/Assistant Manager
0001670254-21-001145	1	Toliao Ioroi Holding LLC	Yuka Ioroi	Co-Owner/General Manager/Beverage Director
0001670254-21-001143	1	ViiT Health Inc	Luis Fernando	CEO
0001670254-21-001141	1	Dragon Spirits Marketing Inc.	Lamar Romero	Chief Executive Dragon
0001670254-21-001150	1	nedl.com Inc.	Ayinde Alakoye	CEO
0001691692-21-000002	1	True Made Foods, Inc.	Abraham Kamarck	Chief Executive Officer
0001670254-21-001140	1	Vansanity, Inc.	Ignacio Fanlo	Founder
0001865239-21-000009	1	Three43 Inc.	John Lundholm	CEO
0001665160-21-001783	1	Flat Out of Heels	Dawn Dickson	Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-001017	1	Hiveskill LLC	Sophia Becker	Principal Executive Officer
0001669191-21-001015	1	Marste, LLC	Steven Pink	Principal Executive Officer
0001665160-21-001782	1	Envel, Inc.	Steve La Roux	CEO
0001669191-21-001013	1	Proctor360 Inc.	Ganga Bathula	Principal Executive Officer
0001665160-21-001780	1	GreaTFOods, It's Vegan LLC	Marc Pierce	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer/Director
0001846065-21-000005	1	CISAPP Online Inc.	/s/ Palem Imran Mohammed	CEO, Director
0001874824-21-000005	1	Steel House Cycle LLC	Alison Mears	Owner
0001874824-21-000004	1	Steel House Cycle LLC	Alison Mears	Owner
0001851491-21-000007	1	AMASS BRANDS	Mark Lynn	Chief Executive Officer
0001670254-21-001134	1	Urbie	Bassel Jouni	Cofounder & CTO
0001670254-21-001137	1	Luxury Camping Inc.	Robert Frisch	Co-Founder and CEO
0001886169-21-000002	1	Tank Glass LLC	Justin Lyle	CEO
0001885405-21-000001	1	NGHBR Inc.	Brandon McGill	President, CEO, Treasurer, Secretary
0001670254-21-001132	1	Laegacy Inc.	Dwi Sutandar	CEO/Co-founder
0001670254-21-001130	1	Talino Ventures PBC	Winston Damarillo	CEO
0001797422-21-000004	1	American Provenance II, Inc.	Kyle LaFond	Director
0001873797-21-000004	1	sustainABLE life	Laura Yochum	President
0001873797-21-000003	1	Tall Pines Distillery LLC	Lisa Welch	Co-Owner
0001873797-21-000002	1	Carter's BBQ LLC	Darren Carter	Co-Owner
0001670254-21-001128	1	Ziba Foods LLC	Patrick Johnson	Founder & COO
