ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-21-000817	2	Julianna  Smoot	Principal Financial Officer	2021-08-19
0001669191-21-000817	6	Brian Spangle	Board Member	2021-08-19
0001669191-21-000817	1	Lonnie Johnson	Principal Executive Officer	2021-08-19
0001665160-21-001489	1	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-19
0001746059-21-000413	1	Benjamin Hill	President	2021-08-19
0001746059-21-000412	1	Kimari Hodges	Owner and Founder	2021-08-19
0001746059-21-000411	1	Nicole Nassif	Owner and Founder	2021-08-19
0001746059-21-000410	1	Miguel Cardona	Owner and CoFounder	2021-08-19
0001665160-21-001486	1	Bernard Garcia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-19
0001857657-21-000002	8	Raffaela Dunne	Board Member	2021-08-19
0001857657-21-000002	7	J. Whitney Stevens	Board Member	2021-08-19
0001857657-21-000002	6	David Stoller	Board Member	2021-08-19
0001857657-21-000002	5	William Davis	Vice Chair and Treasurer of the Board	2021-08-19
0001857657-21-000002	4	Katelyn Lawson	VP Product Development and Digital Solutions	2021-08-19
0001857657-21-000002	3	Eric Bill	Chief Economist	2021-08-19
0001857657-21-000002	1	John F. Williams, II	Chairman and CEO	2021-08-19
0001857657-21-000002	2	Stephane Larocque	COO	2021-08-19
0001834350-21-000009	1	Hassan Miah	Founder and CEO	2021-02-23
0001834350-21-000009	2	John A Marhofer Jr.	Co-Founder and CFO	2021-02-23
0001848230-21-000001	1	Adam Klein	Chief Executive Officer	2021-08-18
0001670254-21-000942	4	Brian Mac Mahon	Founder & CEO	2021-08-17
0001670254-21-000942	3	Brian Mac Mahon	Founder & CEO	2021-08-17
0001670254-21-000942	2	silvia garcia olmedo	Content producer	2021-08-17
0001670254-21-000942	1	Nektar Baziotis	Business Developer	2021-08-18
0001861588-21-000004	1	Patrick Jones by Sean Fuellhart POA	CEO	2021-08-18
0001670254-21-000939	2	Ben Bacal	Founder/CEO	2021-08-18
0001670254-21-000939	1	Harry Dheedene	Founder	2021-08-18
0001857547-21-000001	2	Terrence Williams	Member/Manager	2021-08-18
0001857547-21-000001	1	Christine Gregory	Member/Manager	2021-08-18
0001876524-21-000001	1	Joshua Lawch by Sean Fuellhart POA	VP	2021-08-18
0001746059-21-000409	1	Alexander Corsini	Founder and CEO	2021-08-18
0001574863-21-000002	1	Frank Igwealor by Sean Fuellhart POA	CEO	2021-08-18
0001878418-21-000005	1	Terrence Whaley	CEO	2021-08-02
0001665160-21-001484	1	Emily Splichal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-18
0001670254-21-000936	2	Todd Young	Co-founder / COO	2021-08-17
0001670254-21-000936	1	Shane Yeend	CEO	2021-08-17
0001746059-21-000408	1	Eric Roldan	Owner	2021-08-17
0001670254-21-000938	1	Konstantin Maslennikov	CEO	2021-06-28
0001802405-21-000006	1	Tiffany Kelly	CEO & Director	2021-08-17
0001670254-21-000935	1	Fredrick H Sands	Director	2021-08-17
0001670254-21-000935	4	Troy Carter	Chief Strategy Officer	2021-08-13
0001670254-21-000935	2	Russell Smith	President & CEO	2021-08-17
0001670254-21-000935	3	Frederick J. Murrell	Chairman of the Board	2021-08-13
0001878162-21-000002	1	Marcus Allen	Founder and CEO	2021-08-16
0001878162-21-000002	2	Brandon McEachern	CMO	2021-08-16
0001821120-21-000001	1	Philip Michael	CEO of NYCE Companies, Inc., Manager	2021-08-17
0001877762-21-000002	1	Anne Nickel Cannady	As the Manager of, Mountain Lion Ventures LLC, the Manager	2021-08-17
0001746059-21-000407	1	Alexander Corsini	Founder and CEO	2021-08-17
0001669191-21-000815	1	Peter  Goodman	Principal Executive Officer	2021-08-17
0001669191-21-000815	2	Peter  Goodman	Principal Financial Officer	2021-08-17
0001669191-21-000815	4	Peter  Goodman	Board Member	2021-08-17
0001669191-21-000815	3	Peter  Goodman	Principal Accounting Officer	2021-08-17
0001670254-21-000933	1	Joseph Schinaman	Co-Founder and CSO	2021-08-16
0001670254-21-000933	2	Shu Li	Co-Founder and CEO	2021-08-16
0001746059-21-000406	1	Demarta Johnson	Owner	2021-08-17
0001670254-21-000928	4	Byron Sullivan	Chief Compliance Officer	2021-08-13
0001670254-21-000928	3	T. Anade Davis	Chairman of the Board	2021-08-13
0001670254-21-000928	2	Safir Monroe	Advisor	2021-08-15
0001670254-21-000928	1	ANTHONY LAWSON	CMO	2021-08-15
0001670254-21-000926	1	Peter F Travers	CEO and Founder, Managing Member of LifeBridge	2021-08-16
0001811482-21-000012	1	Gopi Kantamneni	CEO & Founder	2021-08-16
0001665160-21-001483	1	John Lin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-16
0001862793-21-000002	7	Nate Odio	Board Member	2021-08-16
0001862793-21-000002	6	Robb Stowell	Board Member	2021-08-16
0001862793-21-000002	5	Dallin Jolley	Founder	2021-08-16
0001862793-21-000002	4	Nate Stoltenow	VP of Sales	2021-08-16
0001862793-21-000002	3	Dan Barrell	Director of Finance	2021-08-16
0001862793-21-000002	2	Colin Jube	Founder & COO	2021-08-16
0001862793-21-000002	1	Scott Stowell	Chairman of the Board & CEO	2021-08-16
0001670254-21-000930	4	Rick Johnson	CEO	2021-08-13
0001670254-21-000930	3	William John Hudenko	Member, Board of Directors	2021-08-13
0001670254-21-000930	1	Tom Frosheisr	Board Member	2021-08-16
0001670254-21-000930	2	McKay Thomas	Chairman of the Board of Directors	2021-08-14
0001670254-21-000925	1	Henry Bonner	Director	2021-04-19
0001670254-21-000925	2	Brian Zamudio	CEO	2021-04-19
0001665160-21-001482	1	Eyal Amir	CEO	2021-08-16
0001644600-21-000082	1	Paul Koenig	Chief Executive Officer	2021-08-16
0001644600-21-000082	2	Russ Vering	Chief Operations Officer	2021-08-16
0001811482-21-000010	1	Gopi Kantamneni	CEO & Founder	2021-08-16
0001644600-21-000079	2	Russ Vering	Chief Operations Officer	2021-08-16
0001644600-21-000079	1	Paul Koenig	Chief Executive Officer	2021-08-16
0001665160-21-001481	1	Vipin Jain	CEO, Principal Executive Officer and Director, Principal Financials Officer, and Principal Accounting Officer.	2021-08-16
0001669191-21-000813	3	James Breyer	Principal Accounting Officer	2021-08-16
0001669191-21-000813	6	James Breyer	Board Member	2021-08-16
0001669191-21-000813	5	Julie Tolley	Board Member	2021-08-16
0001669191-21-000813	4	Greg Weber	Board Member	2021-08-16
0001669191-21-000813	2	James Breyer	Principal Financial Officer	2021-08-16
0001669191-21-000813	1	James Breyer	Principal Executive Officer	2021-08-16
0001665160-21-001480	1	Dustin Feider	CEO, Principal Executive Officer and Director	2021-08-16
0001665160-21-001480	2	Heather Feider	Principal Financial Officer and Principal Accounting Officer	2021-08-16
0001875432-21-000001	1	Gabriel Peterson	President	2021-08-16
0001665160-21-001479	1	Greg Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-16
0001665160-21-001477	1	Eshed Doni	CEO and Founder	2021-08-16
0001619078-21-000010	1	Josh Pigford	Director	2021-08-16
0001619078-21-000009	1	Colin Nederkoorn	CEO	2021-08-16
0001828473-21-000002	1	Xiaoyang Tang	Manager	2021-08-16
0001683168-21-003616	1	/s/ Timothy Morales	Chief Executive Officer	2021-08-16
0001665160-21-001476	1	Charles Yeomans	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-16
0001670254-21-000923	1	James W Morand	Founder	2021-08-13
0001665160-21-001472	1	Gerard Coughlin	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-13
0001665160-21-001471	2	Paula DOnofrio	Principal Financial Officer and Principal Accounting Officer	2021-08-13
0001665160-21-001471	1	Carman Cook	CEO, Principal Executive Officer and Director	2021-08-13
0001665160-21-001469	1	Blake Janover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-13
0001665160-21-001468	1	Jacques Beaudry Losique	PRESIDENT, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-13
0001665160-21-001466	1	Rory Rubin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-13
0001878418-21-000002	1	Terrence Whaley	CEO	2021-08-02
0001665160-21-001465	1	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-13
0001876456-21-000001	1	Oswaldo Gutierrez	Managing Member	2021-08-04
0001876456-21-000001	2	John Caravello	Managing Member	2021-08-04
0001746059-21-000405	1	Debbie DeVico-O'Neil	Owner and CoFounder	2021-08-13
0001669191-21-000810	2	Mr. Terry Marshall	Principal Financial Officer	2021-08-13
0001669191-21-000810	6	Mr.  Peter Blacklow	Board Member	2021-08-13
0001669191-21-000810	8	Mr.  Farid Monseur	Board Member	2021-08-13
0001669191-21-000810	1	Mr. Terry Marshall	Principal Executive Officer	2021-08-13
0001669191-21-000810	7	Mrs.  Lauren  Murphy	Board Member	2021-08-13
0001669191-21-000810	3	Mr. Terry Marshall	Principal Accounting Officer	2021-08-13
0001669191-21-000810	4	Mr. Terry Marshall	Board Member	2021-08-13
0001669191-21-000810	5	Mrs.  Jane  Kanter	Board Member	2021-08-13
0001665160-21-001464	1	John Bair	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-13
0001665160-21-001463	1	Cindy Diffenderfer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-13
0001853183-21-000003	1	Neil Biafore by Sean Fuellhart POA	CEO	2021-08-13
0001670254-21-000922	1	Cory Smith	CFO	2021-08-12
0001670254-21-000922	2	Emil I NNANI	CEO	2021-08-12
0001746059-21-000404	1	Kimberly Fernandez	Owner and CoFounder	2021-08-13
0001665160-21-001461	1	Allen Witters	CEO, Chairman, and Secretary	2021-08-13
0001669191-21-000808	2	Mike Eberhardt	Principal Financial Officer	2021-08-13
0001669191-21-000808	4	Michael Egan	Board Member	2021-08-13
0001669191-21-000808	5	Teague Egan	Board Member	2021-08-13
0001669191-21-000808	1	Teague Egan	Principal Executive Officer	2021-08-13
0001669191-21-000808	3	Geraldine Berkowitz	Principal Accounting Officer	2021-08-13
0001683168-21-003511	1	/s/ Timothy Morales	Chief Executive Officer	2021-08-12
0001844448-21-000009	1	Dalton Shaull	CEO	2021-08-12
0001670254-21-000918	4	Dean Rosenberg	Chief Operating Officer	2021-08-12
0001670254-21-000918	5	Henrik  Rosendahl	Board member	2021-08-12
0001670254-21-000918	6	Michael Lindmark	Chief Financial Officer	2021-08-12
0001670254-21-000920	1	Allan English	Mr	2021-08-12
0001670254-21-000920	2	Filippo Bozotti	Mr	2021-08-12
0001670254-21-000920	3	Catherine Key	COO	2021-08-11
0001670254-21-000920	4	Wendy S Burton	Founder	2021-08-11
0001670254-21-000920	5	Deborah L. Cullen	CFO/CAO	2021-08-11
0001670254-21-000920	6	Doug Willmore	Chief Executive Officer	2021-08-11
0001665160-21-001457	1	Gaston Martinez	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-12
0001670254-21-000916	3	Maxim Mikheev	CEO / Chief Scientist	2021-08-11
0001670254-21-000916	1	Eugene Fooksman	Board Member	2021-08-11
0001670254-21-000916	2	Dennis ONeill	President	2021-08-11
0001670254-21-000918	1	Basil R Twist Jr	Board Member	2021-08-12
0001670254-21-000918	2	Richard Hoskins	Chairman of the Board	2021-08-12
0001670254-21-000918	3	Jonathan Budd	CEO	2021-08-12
0001670254-21-000914	1	Kenneth Mooso	CEO	2021-08-11
0001824158-21-000002	1	Jontae James	Director	2021-08-12
0001824158-21-000002	2	Daniel Fowkes	Director	2021-08-12
0001824158-21-000002	3	Ken Tallo	Director	2021-08-12
0001824158-21-000002	4	Paul Bush	Director	2021-08-12
0001670254-21-000912	1	Zachary Popp	Owner and Founder	2021-08-10
0001690433-21-000008	1	Jeff Lewis	CEO	2021-08-12
0001690433-21-000008	2	Dom Curcio	Board Member	2021-08-12
0001690433-21-000008	3	Andrew Siegel	Board Member	2021-08-12
0001690433-21-000008	5	Jonathan Meltzer	Board Member	2021-08-12
0001690433-21-000008	4	Ralph Greene	Board Member	2021-08-12
0001849940-21-000002	3	Helen Kauder	Director	2021-08-12
0001849940-21-000002	2	Barry Nalebuff	Director	2021-08-12
0001849940-21-000002	1	Jessica Price	Director	2021-08-12
0001875649-21-000001	1	Lakrisha Davis	CEO	2021-08-12
0001665160-21-001453	1	Allen Witters	CEO, Chairman, and Secretary	2021-08-12
0001746059-21-000403	1	Debbie DeVico-O'Neil	Owner and CoFounder	2021-08-12
0001174199-21-000004	1	Dr. Ruola Ning	Director	2021-08-11
0001665160-21-001451	1	Carman Cook	CEO, Principal Executive Officer and Director	2021-08-11
0001665160-21-001451	2	Paula DOnofrio	Principal Financial Officer and Principal Accounting Officer	2021-08-11
0001174199-21-000005	1	Robert Garland	Chief Executive Officer and Director	2021-08-11
0001174199-21-000004	6	Dr. Changhua Qiu	Director	2021-08-11
0001174199-21-000004	5	Lianghai Bing	Director	2021-08-11
0001174199-21-000004	4	Dr. Baozhong Wang	Director	2021-08-11
0001174199-21-000004	3	Dr. Raj Garg	Director	2021-08-11
0001174199-21-000004	2	Lutao Ning	Director	2021-08-11
0001644600-21-000076	3	Terri Lubaroff	Director	2021-08-11
0001644600-21-000076	2	Jeff Annison	Director	2021-08-11
0001670254-21-000911	2	Anita Brearton	CEO	2021-07-29
0001670254-21-000911	1	Sheryl Schultz Schlackman	President, COO	2021-07-29
0001174199-21-000005	2	Michael LaLuna	Chief Financial Officer and Director	2021-08-11
0001174199-21-000005	3	Ashton Reagin	Chief Operating Officer and Director	2021-08-11
0001644600-21-000076	1	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer and Treasurer	2021-08-11
0001665160-21-001449	1	Eric Solis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-11
0001867448-21-000003	1	Zvi Kushnir	Director	2021-08-11
0001665160-21-001445	1	Zoltan Kemeny	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-11
0001746059-21-000402	1	Daniel Miller	Owner and Founder	2021-08-11
0001746059-21-000401	1	Kathryn Read	Owner and Founder	2021-08-11
0001746059-21-000400	1	Tomas Nenortas	Owner and Founder	2021-08-11
0001746059-21-000399	1	Joseph Chase	Owner	2021-08-11
0001665160-21-001442	1	Paul LaPorte	CEO, Principal Executive Officer and Director	2021-08-11
0001669191-21-000804	2	Robert Feierbach	Principal Financial Officer	2021-08-11
0001669191-21-000804	4	Robert Feierbach	Board Member	2021-08-11
0001669191-21-000804	3	Robert Feierbach	Principal Accounting Officer	2021-08-11
0001669191-21-000804	1	Robert Feierbach	Principal Executive Officer	2021-08-11
0001669191-21-000802	10	Ray Young	Board Member	2021-08-11
0001669191-21-000802	9	Khalid Taylor	Board Member	2021-08-11
0001669191-21-000802	8	Ratna Madeka	Board Member	2021-08-11
0001669191-21-000802	6	Eve Mitchell	Board Member	2021-08-11
0001669191-21-000802	5	Antoine Allain	Board Member	2021-08-11
0001669191-21-000802	4	Fabrice Allain	Board Member	2021-08-11
0001669191-21-000802	3	Eve Mitchell	Principal Accounting Officer	2021-08-11
0001669191-21-000802	2	Antoine Allain	Principal Financial Officer	2021-08-11
0001669191-21-000802	1	Fabrice Allain	Principal Executive Officer	2021-08-11
0001669191-21-000802	7	Stephanie Haak	Board Member	2021-08-11
0001746059-21-000398	1	Joseph Chase	Owner and Founder	2021-08-11
0001665160-21-001440	1	Zoltan Kemeny	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-11
0001665160-21-001438	1	Greg Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-09
0001665160-21-001436	1	Jospeh Tota	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2021-08-11
0001670254-21-000909	2	Sean Oliver	Director/Co-Writer	2021-08-09
0001670254-21-000909	1	Drew Leatham	Producer/Co-Writer	2021-08-09
0001670254-21-000907	2	Jessica Gebel	Co-CEO	2021-08-10
0001670254-21-000907	1	Michael Majcherczyk	Director	2021-08-10
0001867448-21-000001	1	Zvi Kushnir	Director	2021-08-10
0001670254-21-000907	3	Paul Majcherczyk	Co-CEO	2021-08-10
0001665160-21-001434	1	Michael Cafarelli	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-10
0001805743-21-000003	1	/s/ Joseph Keenan Smith	Owner, CEO	2021-08-10
0001665160-21-001433	1	Yogesh Pandit	CEO and Chairman of the Board	2021-08-10
0001665160-21-001431	1	Taras Yermakov	Director	2021-08-10
0001665160-21-001431	3	Maximillian Kovtun	President	2021-08-10
0001665160-21-001431	2	Leonid Kovtun	Director	2021-08-10
0001665160-21-001430	1	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-10
0001665160-21-001429	1	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer	2021-08-10
0001873910-21-000002	1	/Kaylee McMahon/	President	2021-08-10
0001746059-21-000397	1	Myo Moe	Owner and Founder	2021-08-10
0001669191-21-000799	1	DWAYNE SAMUELS	Principal Executive Officer	2021-08-10
0001669191-21-000799	2	DWAYNE SAMUELS	Principal Financial Officer	2021-08-10
0001669191-21-000799	3	NATASHA SEAY	Principal Accounting Officer	2021-08-10
0001669191-21-000799	4	DWAYNE SAMUELS	Board Member	2021-08-10
0001669191-21-000799	5	NATASHA SEAY	Board Member	2021-08-10
0001862162-21-000003	1	Kevin Lundy	Founder and CEO	2021-08-10
0001669191-21-000796	1	Lisa Williams	Principal Executive Officer	2021-08-10
0001669191-21-000796	4	Lisa Williams	Board Member	2021-08-10
0001669191-21-000796	3	Lisa Williams	Principal Accounting Officer	2021-08-10
0001669191-21-000796	2	Lisa Williams	Principal Financial Officer	2021-08-10
0001837091-21-000001	1	Axaviar Burrows	CEO	2021-07-20
0001837091-21-000001	4	Harold J. Eichelberger	CTO	2021-07-20
0001837091-21-000001	2	JD Pack	Tech Director	2021-07-20
0001837091-21-000001	3	Andrew Stargaze	Design Director	2021-07-20
0001716822-21-000010	1	Richard Bronson	Founder	2021-08-10
0001669191-21-000792	5	Dwaine Parker	Board Member	2021-08-10
0001669191-21-000792	6	Kilton  Agolli	Board Member	2021-08-10
0001669191-21-000792	1	Paul Inglese	Principal Executive Officer	2021-08-10
0001669191-21-000792	2	Scott Foster	Principal Financial Officer	2021-08-10
0001669191-21-000792	3	Scott Foster	Board Member	2021-08-10
0001669191-21-000792	4	Paul Inglese	Board Member	2021-08-10
0001716822-21-000009	1	Andrey Yanyuk	CEO	2021-08-10
0001837254-21-000007	1	Zayn Kalyan	President	2021-08-09
0001665160-21-001427	1	Justin Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-09
0001665160-21-001426	1	Nelson Zambrana	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-09
0001746059-21-000396	1	Marco Albertin	Owner & Founder	2021-08-09
0001665160-21-001424	1	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-09
0001665160-21-001423	1	Abby Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-09
0001669191-21-000790	5	Judy  Deuchar	Board Member	2021-08-09
0001669191-21-000790	4	Hilary Joy  Diaz	Board Member	2021-08-09
0001669191-21-000790	3	Hilary Joy  Diaz	Principal Accounting Officer	2021-08-09
0001669191-21-000790	2	Hilary Joy  Diaz	Principal Financial Officer	2021-08-09
0001669191-21-000790	1	Hilary Joy  Diaz	Principal Executive Officer	2021-08-09
0001669191-21-000790	6	Daniel Diaz	Board Member	2021-08-09
0001844509-21-000004	1	/s/ Chris Hissom	President, CEO, and Chairman	2021-08-09
0001669191-21-000788	3	Dutch Deol	Board Member	2021-08-09
0001669191-21-000788	2	Karen  Parmenter	Board Member	2021-08-09
0001669191-21-000788	1	Karen  Parmenter	Principal Executive Officer	2021-08-09
0001845329-21-000006	1	/s/ George Haymaker	Founder & CEO	2021-08-09
0001665160-21-001421	1	Yogesh Pandit	CEO and Chairman of the Board	2021-08-09
0001792908-21-000007	1	Dennis Maliani	Founder / CEO	2021-07-28
0001856715-21-000001	1	Robert J. Selfridge	President & CEO	2021-08-09
0001856715-21-000001	2	Jamie Holt	Chief Operating Officer	2021-08-09
0001856715-21-000001	3	Tom Leonard	Director	2021-08-09
0001836256-21-000005	1	Isabelle Steichen-Ennis	President and Director	2021-08-09
0001836256-21-000004	1	Ricky Williams	Director	2021-08-09
0001843971-21-000005	2	/s/ Rostyslav Semikov	CEO & Director	2021-08-06
0001843971-21-000005	1	/s/ Maurice Cabirac	President / Director	2021-08-06
0001670254-21-000902	2	Sanjai Murali	Founder and CEO	2021-08-05
0001670254-21-000902	1	Sivakumar Nadarajah	President and Co-Founder	2021-08-05
0001843971-21-000005	3	/s/ Idola Marie Cabirac	Director, Secretary and Treasurer	2021-08-06
0001843971-21-000005	4	/s/ Alla Semikova	Director	2021-08-06
0001670254-21-000905	1	Dr. Daniel Gartenberg	Chief Executive Officer & Co-founder	2021-07-19
0000732935-21-000006	1	Paul Riss by Sean Fuellhart POA	CEO	2021-08-06
0001670254-21-000904	2	Cheryl R Moore	Treasurer	2021-08-06
0001670254-21-000904	3	Christopher Moore	President / CEO	2021-08-06
0001670254-21-000904	1	Marsha J. Moore	Secretary	2021-08-06
0001665160-21-001418	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-06
0001747584-21-000018	1	Elizabeth Clandos	CEO	2021-08-06
0001665160-21-001416	1	Nils Thorjussen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-06
0001665160-21-001416	2	Tony Samaritano	Director	2021-08-06
0001665160-21-001415	1	George Beardsley	CEO, Principal Executive Officer and Director	2021-08-06
0001746059-21-000395	1	Joseph Chase	Owner and Founder	2021-08-06
0001746059-21-000394	1	Guney Tosun	Owner and CoFounder	2021-08-06
0001746059-21-000393	1	DeAngelo Crawford	Owner and Founder	2021-08-06
0001739408-21-000001	1	Lisa Welch	Co-Owner	2021-08-06
0001746059-21-000392	1	Craig Ennis	Owner and President	2021-08-06
0001670254-21-000901	2	Ruslan Bugaev	Founder and CEO	2021-06-24
0001670254-21-000901	1	Semion Matyash	Founder	2021-06-24
0001876863-21-000002	1	Cash Caris	Co-Owner	2021-08-06
0001669191-21-000784	4	Curtis  Northcutt	Board Member	2021-08-06
0001669191-21-000784	5	Lisa Vo	Board Member	2021-08-06
0001669191-21-000784	3	Lisa Vo	Principal Accounting Officer	2021-08-06
0001669191-21-000784	2	Lisa Vo	Principal Financial Officer	2021-08-06
0001669191-21-000784	1	Lisa Vo	Principal Executive Officer	2021-08-06
0001669191-21-000782	3	Richard Behlmann	Board Member	2021-08-06
0001669191-21-000782	1	Richard Behlmann	Principal Executive Officer	2021-08-06
0001669191-21-000782	2	Richard Behlmann	Principal Financial Officer	2021-08-06
0001669191-21-000780	2	Mike Ghodoosian	Board Member	2021-08-06
0001669191-21-000780	1	Mike Ghodoosian	Principal Executive Officer	2021-08-06
0001669191-21-000778	3	Ryan Gresh	Principal Accounting Officer	2021-08-06
0001669191-21-000778	5	Kyle Fitzpatrick	Board Member	2021-08-06
0001669191-21-000778	2	Ryan Gresh	Principal Financial Officer	2021-08-06
0001669191-21-000778	1	Ryan Gresh	Principal Executive Officer	2021-08-06
0001669191-21-000778	4	CJ Forse	Board Member	2021-08-06
0001669191-21-000778	6	Ryan Gresh	Board Member	2021-08-06
0001805743-21-000002	1	/s/ Joseph Keenan Smith	Owner, CEO	2021-08-06
0001669191-21-000776	6	Robert Krause	Board Member	2021-08-06
0001669191-21-000776	5	Jeromee Johnson	Board Member	2021-08-06
0001669191-21-000776	4	Richard Heckinger	Board Member	2021-08-06
0001669191-21-000776	3	Robert Krause	Principal Accounting Officer	2021-08-06
0001669191-21-000776	2	Robert Krause	Principal Financial Officer	2021-08-06
0001669191-21-000776	1	Robert Krause	Principal Executive Officer	2021-08-06
0001669191-21-000774	1	Jonah Tuckman	Principal Executive Officer	2021-08-06
0001669191-21-000774	5	Cole  Johnson	Board Member	2021-08-06
0001669191-21-000774	4	Jonah Tuckman	Board Member	2021-08-06
0001669191-21-000774	3	Tim  Lozott	Principal Accounting Officer	2021-08-06
0001669191-21-000774	2	Tim  Lozott	Principal Financial Officer	2021-08-06
0001669191-21-000772	2	Rhett Ross	Principal Financial Officer	2021-08-06
0001669191-21-000772	3	Rhett Ross	Principal Accounting Officer	2021-08-06
0001669191-21-000772	1	Rhett Ross	Principal Executive Officer	2021-08-06
0001669191-21-000770	6	Bob Oliver	Board Member	2021-08-06
0001669191-21-000770	7	Thomas Humphries	Board Member	2021-08-06
0001669191-21-000770	8	George Perry	Board Member	2021-08-06
0001669191-21-000770	1	Nikolaos Tezapsidis	Principal Executive Officer	2021-08-06
0001669191-21-000770	2	James Harris	Principal Financial Officer	2021-08-06
0001669191-21-000770	3	James Harris	Principal Accounting Officer	2021-08-06
0001669191-21-000770	4	Nikolaos Tezapsidis	Board Member	2021-08-06
0001669191-21-000770	5	James Harris	Board Member	2021-08-06
0001669191-21-000768	4	William W Crossman	Board Member	2021-08-06
0001669191-21-000768	5	John Lawson	Board Member	2021-08-06
0001669191-21-000768	6	Chris Tew	Board Member	2021-08-06
0001669191-21-000768	8	Timmy  Chou	Board Member	2021-08-06
0001669191-21-000768	1	William W Crossman	Principal Executive Officer	2021-08-06
0001669191-21-000768	2	Timmy  Chou	Principal Financial Officer	2021-08-06
0001669191-21-000768	3	Timmy  Chou	Principal Accounting Officer	2021-08-06
0001669191-21-000768	7	Lawrence Toll	Board Member	2021-08-06
0001669191-21-000766	5	Anthony Carter	Board Member	2021-08-06
0001669191-21-000766	4	Marvin Johnson	Board Member	2021-08-06
0001669191-21-000766	2	Marvin Johnson	Principal Financial Officer	2021-08-06
0001669191-21-000766	1	Marvin Johnson	Principal Executive Officer	2021-08-06
0001669191-21-000766	3	Marvin Johnson	Principal Accounting Officer	2021-08-06
0001670254-21-000899	3	B Wayne Barkley	Chief Operating Officer	2021-07-26
0001670254-21-000899	2	Robert Feeney	President & Chief Vision Officer	2021-07-27
0001670254-21-000899	1	Rudiger Wolf	Director	2021-08-02
0001669191-21-000764	6	Sophia Becker	Board Member	2021-08-06
0001669191-21-000764	5	Patrick Lincoln	Board Member	2021-08-06
0001669191-21-000764	4	Patrick Cahill	Board Member	2021-08-06
0001669191-21-000764	3	Sophia Becker	Principal Accounting Officer	2021-08-06
0001669191-21-000764	2	Patrick Cahill	Principal Financial Officer	2021-08-06
0001669191-21-000764	1	Sophia Becker	Principal Executive Officer	2021-08-06
0001847124-21-000001	1	Colin Jacobsen	CEO	2021-08-06
0001746059-21-000391	1	George Hatchell	Owner and Founder	2021-08-05
0001746059-21-000389	1	Ryan Robert Cornell	Member	2021-08-05
0001746059-21-000387	1	Randall Connelly	Owner and Founder	2021-08-05
0001665160-21-001412	1	Laura Boccanfuso	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-08-05
0001874176-21-000004	1	Richard Fiola	Manager	2021-08-05
0001665160-21-001410	2	Spiro Leunes	Principal Financial Officer and Principal Accounting Officer	2021-08-05
0001665160-21-001410	1	Sebastien Gaddini	Director and President	2021-08-05
