ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001947114-22-000002	0	Total raised $22,250		Regard Libations, LLC	Limited Liability Company		FL	2021-01-21	2915 DOWLING ST	APT 4	JACKSONVILLE	FL	32205	www.regardlibations.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001947114-22-000001	0			J & J House of Skills LLC	Limited Liability Company		GA	2021-09-17	3900 CROWN RD. SW #16709		ATLANTA	GA	30304	www.jjhouseofskills.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-002674	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $939,296.85 and 491,447 number of securities.		Solgaard Design Inc.	Corporation		DE	2019-08-16	270 LAFAYETTE SUITE 902	SUIT 3S	NEW YORK	NY	10012	www.solgaard.co	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002670	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $908,617.15 and 628,909 number of securities.		XTI Aircraft Co	Corporation		DE	2009-09-29	2209 GREEN OAKS LANE	55 MADISON STREET, SUITE 600	GREENWOOD VILLAGE	CO	80121	http://www.xtiaircraft.com/home/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002676	0	Adjustment to the initial Form C-U filing. The amount of securities sold at the close of the offering of $62,661.04 in Convertible Promissory Notes.		MojiLala, Inc.	Corporation		DE	2016-08-23	10548 RAMPART AVE.	STE 5021	CUPERTINO	CA	95014	https://leoapp.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002673	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $238,530.43 and 37,238 number of securities.		Dan Clark Audio, Inc	Corporation		CA	2013-07-15	3366 KURTZ ST, SUITE 200	SUITE 200	SAN DIEGO	CA	92110	danclarkaudio.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002669	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $2,197,055.28 and 1,007,875 number of securities.		Hawaiian Ola Brewing Corp	Corporation		HI	2015-12-22	74-5598 LUHIA ST		KAILUA KONA	CA	96740	https://www.olabrewco.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002671	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $92,358.22 and 19,942 number of securities.		GIFT OF COLLEGE, INC.	Corporation		CA	2007-09-11	24005 VENTURA BOULEVARD		CALABASAS	CA	91302	https://www.giftofcollege.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002672	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $48,887.86 and 31,827 number of securities.		Capsul inc.	Corporation		DE	2016-07-27	840 APOLLO ST		EL SEGUNDO	CA	90275	www.capsuljewelry.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001919013-22-000002	0			Clockout Inc.	Corporation		DE	2020-12-23	8 Caruso Court		Bridgewater	NJ	08807	www.clockoutapp.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-002689	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $1057,330.50 and 142,432 number of securities.		Phillips Entertainment Group Inc	Corporation		CA	2019-04-10	1480 COLORADO BLVD	SUITE 210	LOS ANGELES	CA	90041	www.soapsoxkids.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002690	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $77,244.12 and 39,727 number of securities.		HARA Flow Inc.	Corporation		CA	2018-01-17	343 SOQUEL AVENUE, #190	#190	SANTA CRUZ	CA	95062	www.haraflow.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002688	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $29,845.25 and 31,147 number of securities.		Stok Labs, Inc.	Corporation		DE	2019-02-19	225 CHERRY STREET, 58H	58H	NEW YORK	NY	10002	www.MyVand.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002686	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $211,637.42 and 144,074 number of securities.		VegasWINNERS Inc.	Corporation		NV	2018-08-31	1930 VILLAGE CENTER CIRCLE SUITE 3-376	SUITE 3-376	LAS VEGAS	NV	89134	https://VegasWINNERS.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002682	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $1,020,639.22 and 1,046,067 number of securities.		Solectrac, Inc.	Corporation		CA	2019-05-28	30151 NAVARRO RIDGE RD.		ALBION	CA	95410	www.solectrac.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002678	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $1,070,909.78 and 1,025,413 securities.		Reset IV, Inc.	Corporation		DE	2017-10-31	9501 HILLWOOD DRIVE, SUITE 200	SUITE 110	LAS VEGAS	NV	89134	www.resetiv.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002679	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $236,844 and 49,665 securities.		Fantasy Network Corp	Corporation		DE	2019-07-10	4152 MERIDIAN ST. SUITE 105 #65	SUITE 105 #65	BELLINGHAM	WA	98226	www.TheFantasy.Network	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002675	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $352,483.80 and 347,953 number of securities.		Angry Boy Inc.	Corporation		DE	2018-09-18	88 GREENWICH ST. SUITE 2702	SUITE 2702	NEW YORK	NY	10006	www.newdawnfilm.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002687	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on 109,489.24 and 226,568 number of securities.		Yae! Organics	Corporation		CA	2019-02-21	12655 W JEFFERSON BLVD	STE. 800 WEST	LOS ANGELES	CA	90066	yaeorganics.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001930363-22-000001	0			Phuc Labs, Inc.	Corporation		DE	2020-11-20	30 SAINT MARGARET ST.		BOSTON	MA	02125	https://www.phuclabs.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-002683	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $97,482.64 and 67,516 number of securities.		COMMUNITYx, inc.	Corporation		DE	2018-08-08	99 VISTA MONTANA		SAN JOSE	CA	95134	https://communityx.tech/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002685	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $1,094,254.68 and 297,763 number of securities.		California Tequila, inc.	Corporation		CA	2002-05-02	30012 AVENTURA, SUITE A	SUITE A	RANCHO SANTA MARGARITA	CA	92688	https://www.atequila.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002684	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $82,705.05 and 9,224 number of securities.		Archibald & Wens Inc.	Corporation		NY	2020-05-18	130 S. INDIAN RIVER DRIVER, STE #202-237	SUITE 14B	NEW YORK	NY	10011	www.west32soju.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002677	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $27,701.76 and 5,808 shares of Common Stock.		Barrana Corp.	Corporation		DE	2015-09-30	13823 W. BELL RD		SURPRISE	AZ	85374	www.state48brewery.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002681	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $228,338.56 and 237,669 shares of common stock.		Statum Systems Inc.	Corporation		DE	2018-09-12	8 PLEASANT STREET SOUTH	UNIT D	NATICK	MA	01760	www.statumsystems.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002680	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $116,834.01 and 91,231 number of securities.		CyberDive, Inc.	Corporation		DE	2019-02-13	4140 E BASELINE ROAD SUITE 101	SUITE 101	MESA	AZ	85206	http://cyberdive.co/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-001054	0			Reflect App, LLC	Limited Liability Company		DE	2021-03-18	1314 E Las Olas Blvd		Ft Lauderdale	FL	33301	https://reflect.app	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-22-000954	0		the issuer updated bios and removed text from the offering page.	Lincoln Aerospace Holdings, Inc.	Corporation		DE	2020-08-26	777 S Flagler Dr	Suite 800	West Palm Beach	FL	33401	https://www.lincolnprivatejets.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000953	0		the issuer updated an image on the offering page.	Digital Direct IR, Inc.	Corporation		NY	1998-02-25	61-21 183rd Street		Fresh Meadows	NY	11365	https://digitaldirectir.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000952	0		the issuer has extended the offering deadline.	MustWatch LLC	Limited Liability Company		DE	2017-11-16	1400 Commonwealth Avenue	Apt 18	Allston	MA	02134	watchpartyllc.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-002668	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $55,091.21 and 49,825 number of securities.		EventCombo, Inc.	Corporation		DE	2015-09-28	121 NEWARK AVENUE 5TH FLOOR	STE. 800 WEST	JERSEY CITY	NJ	07302	www.eventcombo.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002667	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $2,501,915.27 and 570,509 number of securities.		Solar Roadways Inc.	Corporation		ID	2006-05-30	721 PINE STREET	PLEASE UPDATE THIS VALUE	SANDPOINT	ID	83864	https://solarroadways.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002666	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $105,862.95 and 95,401 number of securities.		Mazarine, Inc.	Corporation		DE	2018-10-18	7502 HOLLEY CR.		PANAMA CITY BEACH	CA	32408	https://mazarine.co/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002665	0	At the close of the offering, the issuer closed on $1,007,201.00.		SEN-JAM PHARMACEUTICAL LLC	Limited Liability Company		DE	2017-08-21	223 WALL STREET, #130		HUNTINGTON	NY	11743	http://sen-jam.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001665160-22-002664	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $33,293.07 and 4,347 number of securities.		In Force Technology, Inc.	Corporation		MA	2017-11-27	230 BROADWAY, SUITE 201		LYNNFIELD	MA	01940	www.inforcetechnology.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002663	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $3,420,891.74 and 856,687 number of securities.		Fanbase Social Media, Inc.	Corporation		DE	2019-10-01	976 JEFFERSON ST. NW SUITE I		ATLANTA	GA	30318	fanbase.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002662	0	Adjustment to the initial Form C-U filing. The issuer received $1,663,505.20 in exchange for convertible notes.		R3 Printing, Inc.	Corporation		DE	2018-03-12	145 SOUTH FAIRFAX AVENUE, SUITE 200	SUITE 200	LOS ANGELES	CA	90036	r3printing.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002661	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $136,786.18 and 389,315 securities.		BookSniffer Inc	Corporation		DE	2019-11-07	600 W. 6TH STREET, STE. 400	SUITE 400	FORT WORTH	TX	76102	https://booksniffer.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002660	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $1,426,804.74 and 1,378,319.99 number of securities.		Eli Electric Vehicles, Inc.	Corporation		DE	2018-02-06	525 S HEWITT ST	FL4	LOS ANGELES	CA	90013	www.eli.world	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002659	1		Issuer is extending campaign end date.	California Tequila, inc.	Corporation		CA	2002-05-20	30012 AVENTURA, SUITE A	SUITE A	RANCHO SANTA MARGARITA	CA	92688	https://www.atequila.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002658	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $563,231.70 and 838,584 number of securities.		Alelo Inc.	Corporation		CA	2006-01-03	PO BOX 454	SUITE 360	CAMARILLO	CA	93010	https://www.alelo.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002657	1		Issuer is extending campaign end date.	Imperia Caviar, LLC	Corporation		DE	2018-03-16	10100 SANTA MONICA BLVD, SUITE 300	SUITE 300	LOS ANGELES	CA	90067	www.imperiacaviar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001947609-22-000002	1		Change to target end date	EYV Hospitality LLC	Limited Liability Company		PA	2018-06-19	424 E OHIO ST		PITTSBURGH	PA	15212	www.eyvrestaurant.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001947609-22-000001	0			EYV Hospitality LLC	Limited Liability Company		PA	2018-06-19	424 E OHIO ST		PITTSBURGH	PA	15212	www.eyvrestaurant.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001760986-22-000003	0	The Offering closed successfully on 10/1/2022, having received investment commitments of $294,697.59, although a final accounting has not taken place.		TOAST HOLDINGS, INC.	Corporation		DE	2015-10-28	149 E 23RD STREET	#2054	NEW YORK	NY	10010	https://wetoast.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001096906-22-002428	0			Transfoam, LLC	Limited Liability Company		VA	2020-03-30	12100 Serenity Pl		Nokesville	VA	20181-3645	https://ourobio.com/	Round Here, LLC	Y	0001844904	007-00284	313211
0001665160-22-002655	0			World Tree USA, LLC	Limited Liability Company		NV	2019-04-23	2361 Rosecrans Avenue, Suite 475		El Segundo	CA	90245	https://www.worldtree.eco	StartEngine Capital, LLC	N	0001665160	007-00007	
0001931543-22-000006	0			Choix, Inc.	Corporation		CA	2020-09-03	1299 FOURTH STREET	SUITE 202E	SAN RAFAEL	CA	94901	https://mychoix.co	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-001053	0		Fixing typos for the early bird and regular valuation caps.	KRAM Nutrition LLC	Limited Liability Company		CA	2020-02-26	255 CA HWY 174	#A	Colfax	CA	95713	https://kramnutrition.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002644	0	At the close of the offering, the issuer closed on $242,103.55 and 10,767 number of securities.		Flat Out of Heels	Limited Liability Company		FL	2011-04-05	1521 ALTON ROAD, 592	592	MIAMI BEACH	FL	33139	https://www.flatoutofheels.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002646	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $219,149.83 and 227,351 number of securities.		Remuv Technologies, Inc.	Corporation		DE	2014-01-16	7408 MEADOW VIEW		PARKER	CO	80134	https://remuv.net/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002645	0	At the close of the offering, the issuer closed on $400,006.59 and 386,421.88 number of securities.		Jetson AI Inc.	Corporation		DE	2017-06-16	251 W 30TH STREET, SUITE 507	SUITE 507	NEW YORK	NY	10001	www.jetson.ai	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002647	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $72,159.70 and 19,860 number of securities.		Earthwise Sorbents, Inc.	Corporation		DE	2017-08-28	305 AIRPORT ROAD, SUITE 6	SUITE F	OCEANSIDE	CA	92024	https://earthwisesorbents.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002649	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $71,487.32 and 15,097 number of securities.		Artisanal Distillates LLC	Limited Liability Company		DE	2019-01-29	131 WAVERLY AVE. APT. 1F	PLEASE UPDATE THIS VALUE	BROOKLYN	NY	11205	https://www.mezcaldeleyendas.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002648	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $1,819,521.83 and 1,596,178 number of securities.		Honeybee Burger, Inc.	Corporation		DE	2021-02-05	11150 SANTA MONICA BLVD, STE 600	STE 600	LOS ANGELES	CA	90025	www.honeybeeburger.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002652	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $134,152.15 and 193,445 number of securities.		SkillSoniq Inc.	Corporation		DE	2016-10-28	300 MAIN STREET, SUITE 21		MADISON	NJ	07940	http://www.skillsoniq.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001665160-22-002630	0	At the close of the offering, the issuer closed on $64,477.18 and 13,114 number of securities.		Ichor, Inc.	Corporation		NV	2021-05-20	7292 CULEBRA RIO CIRCLE		IDAHO FALLS	ID	83406	https://www.ichortech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002629	0	At the close of the offering, the issuer closed on $457,660.69 and 50,340 shares of common stock.		BEERMKR Inc.	Corporation		DE	2013-01-24	4949 BROADWAY ST, UNIT 110	UNIT 110	BOULDER	CO	80304	https://beermkr.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002650	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $76,594.24 and 29,342 shares of common stock.		festivalPass, LLC	Limited Liability Company		DE	2019-02-20	750 N SAN VICENTE BLVD.	STE. 800 WEST	WEST HOLLYWOOD	CA	90069	https://www.festivalpass.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002651	0	At the close of the offering, the issuer closed on $74,886.39 and 13,536 number of securities.		Flux Media, Inc.	Corporation		DE	2018-08-08	515 MEANS ST.		ATLANTA	GA	30318	https://www.tmroapp.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002642	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $123,632.81 and 129,709 number of securities.		Elephant Craft, Inc.	Corporation		CA	2020-02-03	26741 PORTOLA PKWY.	STE. 1E #632	FOOTHILL RANCH	CA	92610	www.elephantcraftseltzer.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002643	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $665,255.45 and 909,865 number of securities.		Eyedaptic, Inc.	Corporation		CA	2016-09-12	23421 SOUTH POINTE DRIVE		LAGUNA HILLS	CA	92653	https://eyedaptic.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-001051	0			Barrco Inc.	Corporation		WA	2019-04-26	315 N Grand Blvd Suite 100		Vancouver	WA	98661	http://www.rimriser.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002641	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $86,211.50 and 63,387 shares of preferred stock.		Mama Gaia Smart Fridge Corp	Corporation		DE	2020-03-09	1801 N BROADWAY SUITE 516		DENVER	CO	80202	https://www.mamagaiaco.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002640	0	At the close of the offering, the issuer closed on $821,547 and 646,344 number of securities.		microsurgeonbot,inc	Corporation		DE	2017-05-22	2355 WESTWOOD BLVD., SUITE 961	SUITE 961	LOS ANGELES	CA	90064	http://msb.ai	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-001049	0			KRAM Nutrition LLC	Limited Liability Company		CA	2020-02-26	255 CA HWY 174	#A	Colfax	CA	95713	https://kramnutrition.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002638	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $250,981.23 and 255,758 number of securities.		Red Eye Louie's inc	Corporation		AL	2011-02-18	160 HIGHLAND VIEW DR.		BIRMINGHAM	AL	35242	www.redeyelouies.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002639	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $1,622,402.80 and 4,425,320 shares of common stock.		Liberty PlugIns, Inc.	Corporation		DE	2009-09-15	1482 EAST VALLEY RD, STE 329	SUITE 329	SANTA BARBARA	CA	93108	www.libertyaccesstechnologies.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-001048	0		Non-material amendment extending Early Bird terms	KTD, LLC d/b/a Homeshake	Limited Liability Company		OH	2019-09-26	7333 Country Club Lane		West Chester	OH	45069	http://www.homeshake.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002637	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $1,963,063.51 and 6,103,595 number of securities.		Rayton Solar Inc.	Corporation		DE	2013-10-17	16600 ASTON ST		IRVINE	CA	92606	raytonsolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002635	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $320,312.58 and 124,629 number of securities.		Tequila Holdings, Inc.	Corporation		DE	2017-06-15	55 EAST END AVE #7D	SUITE 7D	NEW YORK	NY	10028	paquitequila.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002634	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $4,191,633.25 and 928,357 number of securities.		ABH Holdco, Inc.	Corporation		SC	2019-03-01	49 IMMIGRATION ST. SUITE 204	PLEASE UPDATE THIS VALUE	CHARLESTON	SC	29403	www.islandbrandsusa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002636	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $694,752.92 and 377,031 number of securities.		Thirty Three Threads, Inc.	Corporation		CA	2004-08-10	1330 PARK CENTER DRIVE		VISTA	CA	92081	https://www.thirtythreethreads.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002632	0	At the close of the offering, the issuer closed on $660,758.54 and 571,367 number of securities.		COMSERO, INC.	Corporation		DE	2016-01-25	550 THORNTON PARKWAY	UNIT 208	THORNTON	CO	80229	mcsquares.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002633	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $399,474.35 and 438,227 shares of common stock.		Tiki Inc./DE	Corporation		DE	2020-12-04	1814 HAYES STREET	STE 100	NASHVILLE	TN	37203	https://mytiki.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001878002-22-000011	0			INCLUSION SCORE INC															
0001665160-22-002631	0			Pineal Labs Inc.	Corporation		DE	2019-04-23	17311 Castellammare Dr.		Los Angeles	CA	90272	https://sona.care	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002628	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $33,227.43 and 8,609 number of securities.		Promo Drone Inc.	Corporation		DE	2016-09-20	5732 MICHEAL ST.		SAN DIEGO	CA	92105	www.promo-drone.co	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002627	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $5,000,960.02 and 6,809,724 number of securities.		Boxabl Inc.	Corporation		NV	2017-12-02	5345 E. N. BELT ROAD		NORTH LAS VEGAS	NV	89115	https://www.boxabl.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002626	0	At the close of the offering, the issuer closed on $156,899 and 102,931 shares of common stock.		Hardscoop Inc.	Corporation		SC	2013-07-01	2030 WAMBAW CREEK RD. #101 & 102	#101 & 102	CHARLESTON	SC	29492	https://hardscoop.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002624	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $464,594.74 and 496,098 number of securities.		NoBaked Co	Corporation		DE	2020-12-21	1200 VILLA PL	#113	NASHVILLE	TN	37212	https://nobakedcookiedough.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002625	0	At the close of the offering, the issuer closed on $240,455.76 and 57,976 number of securities.		Ai Incube, Inc.	Corporation		DE	2009-07-14	315 MONTGOMERY ST, 10TH FL.	9TH FL.	SAN FRANCISCO	CA	94104	parknav.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002623	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $365,075.23 and 563,725 number of securities.		Honeydrop, Inc.	Corporation		DE	2006-09-19	22660 PACIFIC COAST HIGHWAY, UNIT 103		MALIBU	CA	90265	https://www.honeydrop.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-001046	0			GC Plus Inc	Corporation		DE	2021-06-28	1804 Lee Way		Milpitas	CA	95035	gcplus.org	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002622	0	At the close of the offering, the issuer closed on $358,518.32 and 113,948 number of securities.		Roboligent, Inc.	Corporation		TX	2016-05-03	15500 SCARLET ST	STE 200	AUSTIN	TX	78728	https://roboligent.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002621	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $22,457.59 and 115 number of securities.		ViscoSoft Group, LLC	Limited Liability Company		NC	2021-04-29	2923 SOUTH TRYON STREET, SUITE 140		CHARLOTTE	NC	28203	viscosoft.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002620	0	Adjustment to the initial Form C-U filing. At the close of the offering, the issuer closed on $359,504.99 and 141,170 shares of common stock.		Organic Craft Brewing Co.	Corporation		CA	2017-01-10	1430 VANTAGE COURT SUITE 101	SUITE 101	VISTA	CA	92081	https://www.localrootskombucha.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002619	0	At the close of the offering, the issuer closed on $159,954.65 and 72,315 number of securities.		Smardii, Inc.	Corporation		DE	2016-07-05	1221 BRICKELL AVENUE, SUITE 900	SUITE 900	MIAMI	FL	33131	smardii.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002618	0	At the close of the offering, the issuer closed on $102,083 and 2,137 number of securities.		AKA Spirits Inc	Corporation		CT	2018-05-08	83 OLD FARM ROAD		WESTON	CT	06883	https://tuckgin.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001926872-22-000003	1		Extend offering deadline and revise conversion provisions	Three Sisters Artisanal Meats, LLC	Limited Liability Company		WY	2022-04-06	1106 E. JEFFERSON ST.		BOISE	ID	83712	https://3sistersmeats.com/	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001665160-22-002617	0	At the close of the offering, the issuer closed on $907,308.12 and 251,691 number of securities.		PyroTree Inc	Corporation		NV	2015-04-15	6303 OWENSMOUTH AVENUE 10TH FLOOR	10TH FLOOR	WOODLAND HILLS	CA	91367	https://webjoint.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002616	1		Issuer is extending campaign end date.	PureWild Co Inc	Corporation		CA	2021-01-31	520 FOOTHILL ROAD		OJAI	CA	93023	https://purewildco.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
