ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001665160-22-000156	1	A Band Of Anglers, Inc.	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000154	1	Band Of Anglers, Inc.	Patrick Sebile	President and CEO
0001665160-22-000153	1	A Band Of Anglers, Inc.	Patrick Sebile	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000151	1	Fanbase Social Media, Inc.	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000042	1	Glow Worm Play Cafe, LLC	Kathryn Read	Owner and Founder
0001665160-22-000149	1	Primo Wind, Inc.	Edward McMahon	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001906369-22-000002	1	Curly Tail Coffee	Nicole Waltenbaugh	President
0001827297-22-000001	1	Trusst Health Inc.	William Hudenko	CEO, Trusst Health Inc.
0001665160-22-000148	1	AvaWatz Company	Rajini Anachi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000145	1	Art of Pour Inc.	Alex Brent	CEO, President, Chair of the Board of Directors, Chief Financial Officer, Secretary
0001665160-22-000143	1	Konnected Inc.	Nathaniel Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer and Chairman
0001670254-22-000079	1	Rake, LLC	Mike Brown	Founder and President
0001746059-22-000040	1	TRISKELE VENTURES INC.	Charles Morgridge	Owner and President
0001747584-22-000003	1	CGB Green Liberty Notes LLC	Bryan Garcia	President & CEO
0001665160-22-000139	1	Luxury Travel Hackers, Inc.	Gary Kohn	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001746059-22-000041	1	River Ridge Farm & Market, LLC	Dakota Rudloff-Eastman	Owner and Founder
0001665160-22-000141	1	Excursion Van Rentals, Inc	Austen Price	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000137	1	FingoPay, LLC	Brad Price	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-22-000136	1	Phormed Inc	Ben Chang	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000135	1	AWOL OUTDOORS, INC.	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000056	1	Berylline Corporation	Dennis  Dresser	Principal Executive Officer
0001903974-22-000001	1	Village Hand Pies	Amy Mitchell	President
0001746059-22-000039	1	Tsalagi Teas LLC	TIFFANY WEST	Owner
0001665160-22-000133	1	SAEBO Inc	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000132	1	Apelab, Inc.	Emilie Joly	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000130	1	Parallel Flight Technologies, Inc.	Joshua Resnick	CEO, CTO, President and Director
0001665160-22-000127	1	EnAct Systems Inc.	Deep Chakraborty	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001888564-22-000002	1	NAAYA WELLNESS, LLC	Sinikiwe Dhliwayo	Founder & CEO
0001884224-22-000002	1	MasterPeace, LLC	Iyanla Vanzant	Founder and CEO
0001670254-22-000073	1	Space 3, Inc.	Mo Hamzian	Cofounder & CEO
0001670254-22-000078	1	Burke and Boyer, Inc.	Damion Boyer	Co-Founder / COO
0001670254-22-000069	1	Africa Eats SPC	Michael Libes	Co-founder & CEO
0001670254-22-000071	1	Aladdin Scheme Inc.	Darlington Onyeagoro	Co-founder/CEO
0001670254-22-000076	1	Last Straw Films LLC	Mike Jacobson	Writer/Director
0001670254-22-000075	1	Sen-Jam Pharmaceutical LLC	Jim Iversen	Co-Founder, CEO
0001670254-22-000067	1	GreenChoice, PBC	Galen Karlan-Mason	President and CEO
0001746059-22-000038	1	Verdant Reparative Inc.	Tito Jackson	Owner and Founder
0001851491-22-000001	1	AMASS BRANDS	Mark Lynn	Chief Executive Officer
0001665160-22-000126	1	Swabbies Tech, Inc.	Carman Cook	CEO, Principal Executive Officer and Director
0001898300-22-000001	1	Sports News Corp.	Chad Horstman	Founder & Chairman
0001683168-22-000381	1	Curtiss Motorcycle Company, Inc.	H. Matthew Chambers	CEO
0001833112-22-000002	1	Microsalt Inc	/s/ Konrad Dabrowski	Treasurer, Secretary, and CFO
0001823177-22-000001	1	Million Marker Wellness, Inc.	/s/ Jennua Hua	President
0001665160-22-000125	1	Dao Labs, Inc.	John G. McGarvey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000037	1	Bar at 66 Greenpoint LLC	Ibraheem Abdul-Malik	Owner and Founder
0001665160-22-000124	1	YouSolar, Inc.	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer
0001665160-22-000122	1	YouSolar, Inc.	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer
0001746059-22-000036	1	Million Dollar Mind, LLC	Tamramarie Bevill	Owner and Founder
0001683168-22-000359	1	Curtiss Motorcycle Company, Inc.	/s/ Matthew Chambers	CEO
0001099910-22-000018	1	Navarrete Hospitality Group LLC	/s/ Jonathan Navarrete	CEO and Founder
0001670254-22-000065	1	Cohere Network Ltd.	Josh Burtnett	Chief Strategy Officer (CSO)
0001670254-22-000063	1	Seattle Gummy Company	Connie Wan	CEO & Founder
0001865079-22-000001	1	Asian Hustle Network, Inc.	Bryan Pham	Co-Founder & CEO
0001644600-22-000006	1	Parallel Flight Technologies, Inc.	Joshua Resnick	Chief Executive Officer
0001644600-22-000004	1	H2 Energy Group Inc	Christopher Headrick	Founder, Executive Chairman, and Chief Technology Officer
0001613899-22-000001	1	Koolbridge Solar, Inc.	Stephen Burnett	Chairman
0001866542-22-000001	1	Shaman Productions Corp.	Maria Crisler by Sean Fuellhart POA	CEO
0001746059-22-000035	1	Molly's Hatchet, LLC	Rebecca Murphy	Owner
0001665160-22-000120	1	YouSolar, Inc.	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000034	1	Greywood Group, LLP	Ashley Watson	Owner and CEO
0001665160-22-000118	1	dexFreight Inc.	Jim Handoush	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000033	1	Roast Umber, LLC	Bradley Gakenheimer	CEO and Founder
0001746059-22-000032	1	Heritage Club LLC	Adenike John	Owner and Founder
0001665160-22-000117	1	JelikaLite Corp.	Katya Sverdlov	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000116	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000031	1	Lifted Genetics Inc.	David Griffiths	Owner and CEO
0001670254-22-000058	1	Renaissance Man Co	Aaron WEIDEMAN	CEO/Founder
0001746059-22-000030	1	Good Beer LLC.	Eric Flanagan	Owner and Founder
0001670254-22-000061	1	Valorabien Inc	Giancarlo Castillo Ghiotto	Founder & CEO
0001740075-22-000001	1	Ecoventz Inc.	Andreas Roussos	CEO
0001788590-22-000003	1	Endeavour Capital Partners LLC	Christopher Lay	Founder
0001788590-22-000002	1	Lightsense Technology, Inc.	Terje Skotheim	Chief Executive Officer
0001788590-22-000001	1	Suitable, Inc.	Raymond Li	Founder & Chief Executive Officer
0001885290-22-000002	1	Herb & Olive, LLC	/s/ David Zimmerman	President / Founder
0001665160-22-000115	1	Battle Approved Motors Inc	Chris James	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000028	1	Good Feeling LLC	Martel Matthews	Owner and Founder
0001670254-22-000056	1	Bhapi Inc.	Michael Esber	CEO
0001896319-22-000001	1	Kaye Bakes LLC	Natasha Birge	President
0001665160-22-000113	1	Everybody Water, Inc.	Megan Hayes	Co-CEO and Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000110	1	Anonomatic, Inc.	Matthew Fleck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000053	1	BioEclipse Therapeutics, Inc.	Pamela Contag	Principal Executive Officer
0001665160-22-000107	1	A Band Of Anglers, Inc.	Patrick Sebile	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001864936-22-000001	1	Mighty Monkey, LLC	Carolyn Potz	Chief Executive Officer
0001856715-22-000002	1	Rojo's Famous Inc.	Robert J. Selfridge	President & CEO
0001665160-22-000104	1	Zelgor, Inc.	John Fanning Jr.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001174199-22-000001	1	KONING CORP	Lutao Ning	CEO
0001665160-22-000102	1	Life Science Institute LLC	Douglas Giampapa	CEO, Principal Executive Officer and Director
0001747584-22-000002	1	BlocPower Energy Services 3 LLC	Cullen Kasunic	Manager, Chief Financial Officer
0001746059-22-000027	1	East Bay Pie LLC	Rahul Dharod	Owner and CoFounder
0001665160-22-000101	1	Hello Vacay	Ryan Beachum	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000051	1	Kazoo LLC	Peter  Goodman	Principal Executive Officer
0001669191-22-000049	1	Accesr Inc.	Alan Rodriguez	Principal Executive Officer
0001746059-22-000026	1	Mystic Picnic LLC	Adam LaClave	Owner and CoFounder
0001746059-22-000025	1	MODESTMAN BREWING, LLC	Ashley Sheehan	Owner and Founder
0001670254-22-000054	1	Josh Terry BitVault LLC	Josh Terry	Co Founder - Head of Marketing and Implementation
0001665160-22-000099	1	VELOCE CORP	Robert Niichel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001781955-22-000004	1	Gypsee, Inc.	Andrew Thompson	Founder and CEO
0001781955-22-000003	1	Dome Audio Inc.	Ben White	Founder and CEO
0001665160-22-000098	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001886475-22-000001	1	Piggyback Network LLC	Donald Scott II	Co-Founder
0001876684-22-000005	1	Solaris Media Inc	Gregory O'Connor	chief executive
0001808907-22-000001	1	Drink Monday Inc.	Chris Boyd	CO-FOUNDER / CEO
0001901890-22-000002	1	Klevr Inc	Marco Vallejo Jr	president
0001901890-22-000001	1	2LC Bakery	Asha Cannon	President
0001746059-22-000024	1	James Holdings LLC	Debonette Wyatt	Owner and Founder
0001670254-22-000052	1	Tia Lupita Hot Sauce LLC	Hector Saldivar	Founder
0001665160-22-000097	1	Conviction Fitness, Inc.	Ron L. Wilson, II	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-22-000096	1	Retina Technologies, Inc.	Claudio Randal Serafini	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000051	1	Doodeo Inc.	Rony Hage	Founder and CEO
0001746059-22-000023	1	MH Cinemas, LLC	Joshua Cannon	Owner and COO
0001665160-22-000095	1	Metallum3D, Inc.	Nelson Zambrana	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001690433-22-000001	1	AFFL ASSOCIATES, INC.	Jeff Lewis	CEO
0001520512-22-000001	1	il2m INTERNATIONAL CORP.	Frank I. Igwealor by Sean Fuellhart POA	CEO
0001669191-22-000047	1	Eco Allies Inc.	John Honour	Principal Executive Officer
0001670254-22-000048	1	Globalist Itinerary Outfitters, Inc.	Ari S. Goldberg	Founder & CEO
0001670254-22-000046	1	Levels Health Inc	Sam Corcos	Co-founder, CEO
0001746059-22-000022	1	True East Leaf, LLC	Kayley Stasiewski	Owner and CoFounder
0001840688-22-000002	1	Hemp Real Estate Investments, Inc.	Tariq Khan by Sean Fuellhart POA	CEO
0001665160-22-000094	1	WeatherFlow Tempest, Inc.	Daniel Lyons	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000021	1	South Shore Biotherapy, LLC	Adam Joseph Baiardi	Mr.
0001746059-22-000020	1	Mind Gut Health Inc	Charlotte Troy	CEO
0001840688-22-000001	1	Supreme Foods Franchising, Inc.	Waleed Shamsid-Deen by Sean Fuellhart POA	CEO
0001665160-22-000092	1	Redivivus, Inc.	Erika Guerrero	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000019	1	Tilton Brothers Brewing, LLC	Joseph Chase	Owner
0001670254-22-000044	1	Riff LLC	Paul Evers	Co-founder / CEO
0001670254-22-000042	1	Sonatafy Technology, LLC	Steve Taplin	Co-Founder, CEO
0001665160-22-000090	1	Phyt.Health, Inc.	Darpan Saini	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Office
0001746059-22-000018	1	Bar at 66 Greenpoint LLC	Ibraheem Abdul-Malik	Owner
0001665160-22-000088	1	Loyal Foundry Holdings, Inc.	Tom Kenney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001861745-22-000005	1	Roog, Inc	Brandon Thurman	Founder & President
0001746059-22-000017	1	5th Element Brewing, LLC	Kimberly DeStefano	Owner and CoFounder
0001665160-22-000086	1	SanMelix Laboratories, Inc	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000085	1	Full Circle Brewing, Co. Ltd. LLC	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer
0001746059-22-000016	1	Moxi On The Rocks LLC	Tomas Nenortas	Owner and Founder
0001861745-22-000004	1	Roog, Inc	Brandon Thurman	Founder & President
0001736664-22-000001	1	Locking Line Barriers Corp	Joseph Daniluk by Sean Fuellhart POA	CEO
0001669191-22-000045	1	Targeted Shopping Solutions, Inc.	James Mulford	Principal Executive Officer
0001669191-22-000043	1	MassGenie	Bruce Watanabe	Principal Executive Officer
0001669191-22-000041	1	VUniverse, Inc.	Evelyn Watters	Principal Executive Officer
0001665160-22-000083	1	OSM Shield, Inc	Mark Walker	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer
0001904386-22-000001	1	Lake Noire Legacy Holdings, LLC	Scottie Smith II	Managing Member of the Manager, Oakwood Legacy Holdings, LLC
0001670254-22-000037	1	Convergence of 4 Dimensions LLC	Andrew Prell	CEO
0001670254-22-000035	1	SKYGOAL INC	Sai Krishna Musunuru	FOUNDER & CEO
0001670254-22-000032	1	First Person Solutions LLC	Joel A Adams	Founder and CEO
0001897102-22-000001	1	Capay Mills LLC	David A Kaisel	Owner
0001670254-22-000029	1	Decibel Media Inc	Jeromy Sonne	CEO
0001670254-22-000039	1	Buttonsmith Inc.	Darcy Burner	CEO
0001899900-22-000001	1	Cheyenne Legends, Inc.	/s/ Lynne Koenigsberg	President
0001864603-22-000001	1	MML Touring LLC	Vincent Marini	Manager of the Managing Member of the Issuer
0001669191-22-000039	1	Puro Trader, Inc.	Pierre  Rogers	Principal Executive Officer
0001665160-22-000081	1	FuelGems Inc.	Kirill Gichunts	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer for FuelGems Inc.
0001669191-22-000037	1	KMX Technologies, LLC	Zachary Sadow	Principal Executive Officer
0001644600-22-000002	1	BisonEV Retrofits Inc.	Erasmus Johannes Venter	Chief Executive Officer
0001665160-22-000079	1	StartEngine Capital LLC	Pazhani Sundaram	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000077	1	StartEngine Capital LLC	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000076	1	StartEngine Capital LLC	Ted Gee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000075	1	Helix Fitness Inc.	Leonard Snyderman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000073	1	Brigade Automation Corporation	Thomas Burns	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001812129-22-000001	1	Toast! Supplements, Inc.	/s/ Sean O'Neill	PRESIDENT
0001669191-22-000035	1	Orbital Assembly Corporation	Rhonda Stevenson	Principal Executive Officer
0001670254-22-000027	1	AQUEDUCT ENTERTAINMENT, LLC	Doug Swim	Member Manager, Producer, Attorney
0001665160-22-000071	1	Lindora Wellness, Inc.	John Tangredi	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer
0001898330-22-000001	1	Artillery Brewing Co	Michael Loveless	Co-Founder
0001665160-22-000069	1	JelikaLite Corp.	Katya Sverdlov	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001879956-22-000001	1	OHANA OATH INC.	Douglas Mochrie	CEO
0001665160-22-000067	1	StartEngine Capital LLC	Alice Chen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000015	1	Honeybee Collective LLC	Christopher Becker	Director
0001746059-22-000014	1	Honeybee Collective LLC	Christopher Becker	Director
0001746059-22-000013	1	Clara B's LLC	Jodie Ferguson	Member Manager
0001746059-22-000012	1	Loaded Dice Brewery LLC	Jeffrey Smith	Owner and Founder
0001746059-22-000011	1	Lowkey LLC	Jeff Similien	Owner and CEO
0001746059-22-000010	1	Odyssey's LLC	Brendan Buell	Owner and Founder
0001670254-22-000023	1	Appalachian Soccer Group LLC	Michael Hitchcock	Managing Partner of Business
0001665160-22-000066	1	Hey Mama Wines Inc.	Lauren Stokes	CEO, Principal Executive Officer and Director
0001670254-22-000021	1	Zing Drone Delivery Inc.	Ian Annase	Founder & CEO
0001861745-22-000003	1	Roog, Inc	Brandon Thurman	Founder & President
0001670254-22-000025	1	Tastes Markets, Inc.	Cheryl Cunningham	Founder and CEO
0001746059-22-000009	1	Becker Munson Industries, LLC	Ryan Becker	Managing Member
0001665160-22-000064	1	Swabbies Tech, Inc.	Carman Cook	CEO, Principal Executive Officer and Director
0001665160-22-000062	1	Acre Mezcal Holding Corp.	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000020	1	Apotheka Systems Inc.	Dennis Maliani	CEO
0001665160-22-000061	1	NanoVMS, Inc.	Ian Eyberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000059	1	Big Derby Distilling Co	Jason Parker	President/Secretary
0001885290-22-000001	1	Herb & Olive, LLC	/s/ David Zimmerman	President / Founder
0001665160-22-000058	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000057	1	Modal Living, Inc.	Scott Stowell	CEO
0001665160-22-000055	1	Life Science Institute LLC	Douglas Giampapa	CEO, Principal Executive Officer and Director
0001889280-22-000003	1	VIRTUAL FILM SCHOOL, INC	Frank Chindamo	President
0001670254-22-000018	1	Earth Rides, Inc.	Raven Hernandez	Founder, President
0001670254-22-000014	1	Spinster Sisters, Inc.	Kelly Perkins	Founder & President
0001670254-22-000016	1	Rad Technologies Inc.	Jeremy Barnett	CEO
0001670254-22-000013	1	Rad Technologies Inc.	Jeremy Barnett	CEO
0001833215-22-000001	1	Amia Investments LLC	Mohammad Mehdizadehnasrabadi	Manager of the Issuer's Managing Member
0001665160-22-000053	1	Shacksbury Holdings Inc.	Colin Davis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001665160-22-000051	1	StartEngine Capital LLC	Michael Berk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000008	1	I & I Rose Garden LLC	Kijana Rose	CEO
0001665160-22-000050	1	StartEngine Capital LLC	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000048	1	StartEngine Capital LLC	Scott K. Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001652564-22-000005	1	Gourmet Renee, LLC	Paul H Miller	Owner, Managing Member
0001665160-22-000045	1	StartEngine Capital LLC	Angela Benton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001861745-22-000002	1	Roog, Inc	Brandon Thurman	Founder & CEO
0001669191-22-000033	1	LiveMasterminds.com LLC	Raju Panjwani	Principal Executive Officer
0001670254-22-000010	1	Egeria Corporation	Sedale Turbovsky	CEO & Founder
0001665160-22-000044	1	Weapon X, Inc.	Paul D. Bojic, Esq.	President, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000031	1	Katch Entertainment Inc.	Andrew   Tight	Principal Executive Officer
0001665160-22-000042	1	PsiloThera, Inc.	John Atanasio	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000041	1	Hylio, Inc.	Arthur Erickson	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000039	1	The Smart Tire Company Inc.	Earl Cole	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer
0001670254-22-000007	1	Vehiko, Inc.	Edward Agabs	CEO & Founder
0001665160-22-000035	1	JelikaLite Corp.	Katya Sverdlov	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000037	1	XRHealth, Inc.	Eran Orr	CEO and Principal Executive Officer
0001665160-22-000032	1	StartEngine Capital LLC	Christine Ntim	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001652564-22-000002	1	Gourmet Renee, LLC	Paul H Miller	Owner, Managing Member
0001665160-22-000031	1	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001889280-22-000002	1	VIRTUAL FILM SCHOOL, INC	Frank Chindamo	President
0001669191-22-000029	1	LiveMasterminds.com LLC	Raju Panjwani	Principal Executive Officer
0001669191-22-000027	1	Targeted Shopping Solutions, Inc.	James Mulford	Principal Executive Officer
0001669191-22-000025	1	Stomp Technique, Inc.	Hilary Joy  Diaz	Principal Executive Officer
0001665160-22-000030	1	Breezy Swimwear Inc.	Kris Izquierdo	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001669191-22-000023	1	Palacio International Holdings, LLC	John Ambielli	Principal Executive Officer
0001670254-22-000003	1	Hazel's Ghost LLC	Rachel Stander	Producer
0001665160-22-000029	1	Love Sun Body, Inc.	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000028	1	Mycroft AI Inc.	Michael Lewis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000027	1	SMART Tire Company, Inc.	Brian Yennie	CTO
0001665160-22-000025	1	Basha Holdings, LLC	Pete Girgis	President, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001894288-22-000001	1	Lepley & Co LLC	Justin Lepley	President
0001902674-22-000001	1	Viking Strength Supps, LLC	Nathaniel Korpusik	President
0001669191-22-000021	1	Bioverge, Inc.	Neil Littman	Principal Executive Officer
0001669191-22-000019	1	Kazoo LLC	Peter  Goodman	Principal Executive Officer
0001669191-22-000017	1	Proctor360 Inc.	Ganga Bathula	Principal Executive Officer
0001665160-22-000022	1	Loyal Foundry Holdings, Inc.	Tom Kenney	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001864316-22-000001	1	Evolution Devices, Inc.	Pierluigi Mantovani	CEO
0001852227-22-000001	1	Poppilu Inc.	Melanie Kahn	CEO & Director
0001669191-22-000010	1	GZI HUB, INC.	Sean Adler	Principal Executive Officer
0001669191-22-000012	1	Transparent Path spc	Eric Weaver	Principal Executive Officer
0001884217-22-000001	1	602 Hannah St LLC	Anthony J. Caiola	Sole Member
0001746059-22-000007	1	Mantis Management Group, LLC	Wendell Orphe	CEO
0001861745-22-000001	1	Roog, Inc	Brandon Thurman	Founder & President
0001858421-22-000001	1	Iris Social Stock App INC.	Brian Schardt	Chief Executive Officer
0001860996-22-000001	1	CleverPet, Inc.	Leo Trottier	Chief Executive Officer
0001889280-22-000001	1	VIRTUAL FILM SCHOOL, INC	Frank Chindamo	President
0001881847-22-000001	1	Kemble Berkshires, LLC	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC
0001665160-22-000020	1	SAM of USA Corp.	Waclaw Stevnert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001885068-22-000005	1	Steel House Cycle LLC	Alison Mears	President
0001885068-22-000004	1	Chip's Chop Shop LLC	Chelsea Gaydos	President
0001885068-22-000003	1	Secretos LLC	Felipe Crespo	President
0001885068-22-000002	1	CBC Southlake LLC	Shawn Kidwell	Co-owner
0001885068-22-000001	1	VTasteCakes LLC	Jasmyn Reddicks	President
0001859483-22-000002	1	Herbal Daily Inc.	Charles Caliman	Counsel
0001665160-22-000018	1	SAM of USA Corp.	Waclaw Stevnert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000016	1	Golden Coast Mead, Inc.	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000006	1	Deep Sea Vegan, LLC	Kendall Duffie	CEO
0001665160-22-000014	1	Detonation Space Inc.	Umit Yelken	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-000001	1	Burke and Boyer, Inc.	Damion Boyer	Co-Founder / COO
0001665160-22-000011	1	AvaWatz Company	Rajini Anachi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000009	1	ADWALLET INC.	Adam Greenhood	CEO
0001669191-22-000008	1	RocketTrader Inc.	Matthew P. Jones	Principal Executive Officer
0001669191-22-000006	1	Artificial Intelligence Economic Development Corporation	Leonard S.   Johnson Ph.D. student	Principal Executive Officer
0001746059-22-000005	1	Colorado Avocado, LLC	Christin Deville	Owner and CoFounder
0001833112-22-000001	1	MicroSalt Inc.	/s/ Konrad Dabrowski	Treasurer, Secretary, and CFO
0001665160-22-000008	1	Zenus, Inc.	Panagiotis Moutafis, Ph.D.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000007	1	Oscilla Power, Inc.	Balakrishnan Nair	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-000005	1	SAM of USA Corp.	Waclaw Stevnert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-22-000004	1	High Water Music, LLC	Jeremias Geigel	Owner and Founder
0001746059-22-000003	1	Moxi On The Rocks LLC	Tomas Nenortas	Owner and Founder
0001746059-22-000002	1	DET Enterprises, Inc	Chitra Sivanandam	CFO and Co-Owner
0001746059-22-000001	1	Short Creek Farm LLC	Jeffrey Backer	LLC Member/Owner
0001781955-22-000001	1	Dome Audio Inc.	Ben White	Founder and CEO
0001669191-22-000003	1	Sports Engineering, Inc.	Edward Cowle	Principal Executive Officer
0001665160-21-002433	1	TruSo Inc.	Matthew Newman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
