ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001814684-21-000002	1	Lend Grow Inc.	Nishith Krishna	Chief Executive Officer
0001213900-21-023901	1	Archil Cheishvili	/s/ Archil Cheishvili	President, Chief Executive Officer and Director
0001665160-21-000822	1	Boxabl Inc.	Paolo Tiramani	CEO
0001670254-21-000623	1	Snake Oil Song, LLC	Micah Van Hove	Director/Producer
0001665160-21-000819	1	Goffee, Inc.	Vincent Meyer	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001555127-21-000002	1	IX Power Clean Water, Inc.	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director
0001670254-21-000622	1	RealtyHive LLC	Wade T Micoley	CEO & Founder
0001791156-21-000003	1	PRIMARI Analytics Corp.	Francisco Gomez	CEO
0001746059-21-000189	1	JK WILLIAMS DISTILLING, LLC	Andrew Faris	President
0001822029-21-000001	1	Surya Spa, Inc	Roger Soffer	CEO
0001746059-21-000188	1	Drawing Board Brewing Company, LLC	Corey Lynch	Owner and Founder
0001746059-21-000187	1	Fork & Fire's Neighborhood Wings, LLC	Joshua Bishop	Owner and CoFounder
0001819418-21-000003	1	Statum Systems Inc.	/s/ Frederick Lizza	CEO
0001665160-21-000817	1	ICFB Productions	Cornell Christianson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001739119-21-000007	1	Two Spirit LLC	Alexandre Botteri	President
0001811855-21-000002	1	goDeskless Inc.	Ashish Joshi	CEO
0001670254-21-000618	1	Medford Brewing Company	Nick Bolitho	Co-Founder
0001213900-21-023851	1	Moku Foods, Inc.	/s/ Matthew Feldman	CEO
0001766415-21-000001	1	WWF Holdings, Inc.	/s/Lonnie Johnson	CEO and Director
0001665160-21-000815	1	Geoship SPC	Morgan Bierschenk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Geoship SPC
0001736664-21-000001	1	Locking Line Barriers Corporation	Joe Daniluk	CEO and Director
0001665160-21-000813	1	Eyedaptic, Inc.	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001806372-21-000001	1	Dollaride, Inc.	/s/Sulaiman Sanni	CEO, Director
0001062993-21-003972	1	Trusst Health Inc.	/s/William Hudenko	CEO
0001665160-21-000811	1	Zeehaus Inc.	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000186	1	PIVOVAR WEST BREWING Co LLC	Nyle Molina	Owner and CoFounder
0001665160-21-000810	1	Battle Approved Motors Inc.	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001758135-21-000001	1	Jubel, Inc.	Jose Pablo Toscano	CEO
0001785943-21-000001	1	Status Money Inc.	Majd Maksad	Chief Executive Officer
0001665160-21-000809	1	ZenSpace, Inc.	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001493152-21-010163	1	Worthy Financial, Inc	/s/ Sally Outlaw	Chief Executive Officer
0001644600-21-000042	1	Vinsent, Inc.	Jacob Ner-David	Chief Executive Officer
0001791747-21-000003	1	Oomi Inc.	/s/ Obi Onyejekwe	Chief Executive Officer
0001670254-21-000617	1	LiquidPiston, Inc.	Alexander Shkolnik	CEO
0001665160-21-000808	1	Up Sonder, Inc.	Derek Waleko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001857706-21-000003	1	StarkFresh	Thomas Phillips	Executive Director
0001096906-21-000950	1	Parallel Flight Technologies, Inc.	Joshua Resnick	Chief Executive Officer
0001749621-21-000002	1	Southeastern Roast & Brewery L.L.C.	Candice Schibli	Founder and Operating Manager
0001749594-21-000002	1	Asarasi, Inc.	/Gerald J. Whalen II/	Attorney
0001738836-21-000003	1	Vestaboard, Inc	Dorrian Porter	Chief Executive Officer
0001792013-21-000001	1	BatteryXchange, Inc.	Desmond Wiggan	President & Chief Executive Officer
0001821386-21-000004	1	ITSBYU, INC.	/s/ Caroline Strzalka	CEO
0001724714-21-000001	1	Gryphon Online Safety, Inc.	John Wu	Chief Executive Officer
0001816547-21-000003	1	Buffd, Inc.	Benjamin Goldhaber	CEO, President
0001781955-21-000001	1	Dome Audio Inc.	Ben White	CEO
0001845595-21-000002	1	Jules Foods,Inc	JULIE VAN DAM	CEO
0001640709-21-000003	1	Bellhop Technologies Inc.	/s/Payam Safa	CEO, Director
0001686984-21-000002	1	Snailz, Inc.	Darren Sardoff	Chief Executive Officer
0001793349-21-000002	1	Growing Talent LLC	Rashaan Everett	CEO
0001669191-21-000480	1	Zelgor Inc	John Fanning Jr	Principal Executive Officer
0001738026-21-000001	1	Reflex Red Storm, LLC	Joe Anderson	Manager/Chief Executive Officer
0001665160-21-000807	1	Rayton Solar, Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001821386-21-000002	1	Quim Rock, Inc.	/s/ Cyo Ray Nystrom	CEO
0001644600-21-000040	1	Aptera Motors Corp	Chris Anthony	CEO
0001644600-21-000037	1	Called Higher Studios, Inc.	Jason Brown	Chief Executive Officer
0001774046-21-000002	1	Book & Main, Inc.	/s/Tracey Suppo	Chief Executive Officer, President and Director
0001665160-21-000804	1	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000185	1	WanderLinger Brewing Company, LLC	Chris Dial	Owner and CoFounder
0001859454-21-000003	1	Out of the Box Collective, Inc.	Joshua Fischer	CFO
0001817190-21-000004	1	Livewell Assisted Living, Inc	Justin Beckett by Sean Fuellhart POA	CEO
0001843648-21-000006	1	Beacons AI, Inc.	Neal Jean	CEO
0001213900-21-023784	1	Balakrishnan Nair	/s/ Balakrishnan Nair	President and CEO
0001213900-21-023780	1	BioPact Cellular Transport, Inc.	/s/ Kurt Swogger	CEO & President
0001746059-21-000184	1	WeHa Brewing Co LLC	Cody McCormack	Owner and President
0001859278-21-000001	1	Kismet Technologies LLC	Christina Drake	CEO
0001706765-21-000001	1	hobbyDB Corp.	Christian Braun	CEO
0001213900-21-023771	1	VJCo, Inc.	/s/ Nathan Atkinson	CEO, Director
0001746059-21-000183	1	Lucky Goat Brewing LLC	Kendall Peabdoy	Owner and CoFounder
0001199835-21-000235	1	THAT'S EATERTAINMENT CORP.	/s/ Ronald L. Miller, Jr.	EVP, Chief Financial Officer, and Secretary
0001774152-21-000001	1	TWENTY-SECOND CENTURY DORA TECHNOLOGY HOLDINGS, INC.	/s/ Jiannan Zhang	Director, Chief Executive Officer, and Secretary
0001744032-21-000002	1	PhunCoin, Inc.	Alan S. Knitowski	Chief Executive Officer and Chairman
0001715704-21-000001	1	CrediBLL, Inc.	Neeraj Sharma	CEO, Comptroller, and Chief Financial Officer
0001746059-21-000182	1	Bugs Beachin Shaved Ice LLC	Dakotah-Rae Mick	Founder
0001665160-21-000801	1	Eli Electric Vehicles, Inc.	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001104659-21-058657	1	Waverly Labs Inc	/s/ Andrew Ochoa	Chief Executive Officer
0001746059-21-000181	1	Blockchain Wine Co	Jeffrey Hansen	CEO
0001799941-21-000003	1	Procertas LLC	/s/ Joseph Colucci	Manager
0001837420-21-000002	1	Ayoba, Inc.	Wian van Blommestein	President
0001735613-21-000004	1	QUANTM.ONE INC	Matthew Sullivan	Chief Executive Officer
0001830560-21-000004	1	Relay On Demand, Inc.	Darrell Pickens	CEO
0001665160-21-000798	1	REMUV Technologies, Inc.	Braden Reiber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001767272-21-000001	1	WIN-WIN APP,INC.	Michael Brown	Chief Executive Officer
0001666102-21-000011	1	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Tianyuan Gu	Chairman
0001784144-21-000002	1	Nanno, Inc.	/Elisabeth Polizzi Oertle/	Chief Executive Officer
0001665160-21-000796	1	Sol Boards, Inc.	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001062993-21-003962	1	Citizens Holdings LLC	/s/ Justin Giuffrida	Co-Founder; Co-Manager
0001791156-21-000002	1	PRIMARI Analytics Corp.	Francisco Gomez	CEO
0001815564-21-000003	1	Choose Health Services LLC	/s/ Mark Holland	CEO
0001746397-21-000009	1	Clean Bite, LLC	John H Gallagher Jr	Managing Director
0001830742-21-000002	1	MyndVR Inc.	/s/ Chris Brickler	CEO, Director
0001478263-21-000001	1	PT Motion Works, Inc.	Bryan Pate	Co-President
0001830829-21-000002	1	FourQ Technologies Inc.	Elizabeth Cooper	Co - Chief Executive Officer
0001769923-21-000001	1	People First RH, Inc.	/s/ Shantanu Rana	CEO, Director
0001787138-21-000002	1	Backyard Soda Co, Inc.	Jonathan Schultz	CEO & Director
0001831335-21-000003	1	EF Resources, Inc.	Laura Pommer	President & CEO
0001821320-21-000002	1	Stojo Products, Inc.	Jurrien Swarts	CEO & Director
0001062993-21-003960	1	Plant An App, Inc.	/s/ Bogdan Litescu	CEO & Director
0001831335-21-000002	1	PADL Holdings LLC	Andres Avello	CEO & Founding Partner
0001670254-21-000616	1	Kiwi Campus Inc	Felipe Chvez Corts	Chief Executive Officer
0001796060-21-000004	1	Dope Coffee Co LLC	Michael Lloyd	CEO
0001670254-21-000614	1	Sniffy Labs Inc.	Howard Shyng	Co-Founder & President
0001670254-21-000611	1	Reyets, LLC	Wa'il Ashshowwaf	CEO + Cofounder
0001670254-21-000610	1	JJ Pfister Distilling Company LLC	Kevin Keck	President
0001670254-21-000609	1	25 Bough Street Inc.	Idrees Lanre Ajakaiye	Founder and Visionary, 25 Bough Street
0001670254-21-000608	1	Chrissiemas Productions LLC	Matt Enlow	Producer
0001670254-21-000606	1	Graff Golf LLC	Aaron Shapiro	Chief Executive Officer
0001670254-21-000605	1	KinectAir Inc.	Jonathan Evans	CEO - Chief Executive Officer
0001477932-21-002752	1	EPILOG IMAGING SYSTEMS INC.	/s/ Michael Mojaver	Chief Executive Officer
0001670254-21-000604	1	Neurocarrus Inc	Paul Blum	Co-founder/CEO
0001670254-21-000603	1	Vampr Inc.	Josh Simons	Co-founder and CEO
0001670254-21-000601	1	AMMOSQUARED, INC.	Dan Morton	CEO & Co-Founder
0001713167-21-000001	1	French Morning Media Group, Inc.	Emmanuel Saint-Martin	CEO
0001811504-21-000004	1	BIONICLOGIC INC	Joshua Goldstein	CEO
0001811504-21-000003	1	Tomo Technologies, Inc.	JOSEPH BLANCH	CEO
0001683168-21-001606	1	CLOUDASTRUCTURE, INC.	/s/ Rick Bentley	Chief Executive Officer
0001788853-21-000011	1	2nd Semester Consignment Shop, LLC	Monica Grays	CEO
0001788853-21-000009	1	Upper Row LLC	Anthony E Thompson	Co-Owner
0001788853-21-000008	1	Supper LLC	Vincent Perri	CEO
0001788853-21-000004	1	Pope's Kitchen, LLC	Clark Pope	President
0001788853-21-000002	1	Glo Cleveland, Inc.	Shelly Gracon	Owner
0001788853-21-000001	1	Camino Kombucha Co.	Nohra Murad	Owner
0001104659-21-058030	1	SOLUTIONS VENDING INTERNATIONAL INC	/s/ Dawn Dickson	Chief Executive Officer
0001104659-21-058020	1	Fisher Wallace Laboratories, Inc.	/s/ Kelly Roman	Chief Executive Officer
0001104659-21-057993	1	Elemeno Health, Inc.	/s/ Arup Roy-Burman	Chief Executive Officer
0001835812-21-000004	1	FullSkoop, Inc.	SIDDHARTH SAHNI	President
0001670254-21-000593	1	Cornbread CBD, PBC	Jim Higdon	Vice-President
0001665160-21-000788	1	No-H2O USA Inc	Emmet O'Brien	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000786	1	Flash Scientific Technology Inc.	Jason Deese	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000588	1	MOJO LICENSING, LLC	Mario Simonson	President / Founder
0001665160-21-000790	1	Sol Boards, Inc.	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000599	1	Roam Research, Inc.	Conor White-Sullivan	Founder and CEO
0001670254-21-000590	1	eMD Health Centers, Inc	Ejaz Haq	COO
0001665160-21-000793	1	ONE ROQ Spirits LLC	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000794	1	AEXLAB, Inc.	Jonathan Ovadia	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001784242-21-000003	1	Humphry Slocombe Group, Inc	Jina Osumi	CEO
0001104659-21-057936	1	Grove Biomedical LLC	/s/ Joseph Rosenberg	President
0001807812-21-000001	1	Livie & Luca, LLC	Amie Garcia	Co-owner
0001213900-21-023639	1	CountertopSmart, Inc.	/s/ Zach House	Chief Executive Officer
0001665160-21-000784	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000586	1	Fuego Fino, Inc.	Jessica Contreras	Founder/CEO
0001665160-21-000783	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000782	1	SAEBO, Inc.	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000781	1	AWOL Outdoors, Inc d/b/a Camp365	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001781973-21-000001	1	Sircles Media, Inc.	John David Worthington	Chief Executive Officer
0001665160-21-000779	1	Hitch Hotel Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001665160-21-000777	1	Eli Electric Vehicles, Inc.	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000775	1	Goffee, Inc.	Vincent Meyer	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001768151-21-000002	1	Subziwalla LLC	Sajal Rohatgi	Manager
0001665160-21-000774	1	RED EYE LOUIE'S INC	Chander Arora	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000773	1	Earthwise Sorbents, Inc.	Jim Mullen	President and Director, Principal Financial Officer and Principal Accounting Officer
0001813705-21-000001	1	Chaco Flaco Drinks LLC	Stephen Cislaw	Co-Owner
0001785176-21-000001	1	Layali LLC	/a/ Sumaya Lakis	CEO
0001746059-21-000180	1	SPORKconcepts LLC	Jeffrey Olsen	Owner
0001774075-21-000004	1	SIMPLESHOWING HOLDINGS, INC.	Fred McGill Jr.	Chief Executive Officer
0001726537-21-000007	1	PISTIL & POLLEN, LLC	Amy Dannemiller	Chief Executive Officer
0001756381-21-000002	1	Fretch LLC	Naresh Mulchandani	CEO
0001792116-21-000001	1	2270 Platt LLC	Joseph Jonna	Co-Manager
0001746059-21-000179	1	Southern Fresh Intelligent LLC	Scott Blackwood	Owner and Founder
0001665160-21-000772	1	GroGuru, Inc.	Patrick Henry	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000478	1	The Feel Good Lab LLC	Ryan Gresh	Principal Executive Officer
0001851089-21-000004	1	Joolez Inc.	Yuri Iskhakov	Chief Executive Officer, Secretary, and Treasurer
0001851089-21-000003	1	Joolez Inc.	Yuri Iskhakov	Chief Executive Officer, Secretary, and Treasurer
0001665160-21-000771	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000178	1	Ethiopic, LLC	Meseret Bekele	Owner and CoFounder
0001669191-21-000476	1	Correlate Health, Inc.	Nailah   Malak	Principal Executive Officer
0001665160-21-000769	1	Gift of College, Inc.	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001702784-21-000002	1	CHRGR Inc	John Mullin	CEO
0001666102-21-000010	1	Fire Grounds Coffee Co LLC	paul clarke	CEO
0001213900-21-023473	1	Edly Inc.	Edly Inc.	CEO
0001193125-21-139811	1	Anthony Gantt, Jr.	/s/ Anthony Gantt, Jr.	Chief Executive Officer
0001644600-21-000036	1	Quadrant Biosciences Inc	Richard Uhlig	Chief Executive Officer
0001669191-21-000474	1	MUSTWATCH LLC	Chelinde Edouard	Principal Executive Officer
0001665160-21-000767	1	Arc Footwear, Corp.	Sean Clarke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000472	1	Guardian Athletics, Inc.	David Norris	Principal Executive Officer
0001858426-21-000002	1	Moonrock Property Management LLC	DeShon Swafford	CEO
0001831180-21-000001	1	Quesadilla Gorilla, Inc	Miguel Reyes	President
0001665160-21-000765	1	Innovative Eyewear Inc	Harrison Gross	CEO, Principal Executive Officer, Director
0001665160-21-000762	1	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000760	1	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000758	1	Grand Teton Vodka, Inc.	Linda Beckett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000757	1	Hitch Hotel, Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001689396-21-000002	1	Insense Ads, Inc	/s/ Danil Saliukov	CEO, Director
0001835812-21-000003	1	FullSkoop, Inc.	SIDDHARTH SAHNI	President
0001813475-21-000003	1	Scooterson, Inc.	/s/ Mihnea Iustinian Chis	CEO, Director
0001665160-21-000753	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001856645-21-000001	1	Deanwood Station LLC	Thomas E. Houston, III	Ex Director and Board Chair of the Manager, Medici Road
0001787677-21-000001	1	Raveler Inc.	Lucy R Valena	CEO
0001835960-21-000002	1	Audio Cardio, Inc.	Chris Ellis	CEO
0001665160-21-000751	1	Jetson AI Inc.	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,
0001665160-21-000750	1	LaneAxis Inc.	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000177	1	High Water Music, LLC	Jeremias Geigel	Owner and Founder
0001765975-21-000002	1	Patio Bar One, LLC	David Brendan Murphy	Manager
0001765975-21-000001	1	Patio Bar One, LLC	David Brendan Murphy	Manager
0001816089-21-000002	1	Wayzn, Inc.	Michael Demele	Co Founder
0001104659-21-057016	1	Grove Biomedical LLC	/s/ Joseph Rosenberg	President
0001812172-21-000002	1	ADAMS FOURTH HOLDINGS, LLC	Anthony V Caccomo	PRESIDENT,NEW HEARTLAND VENTURES, LTD Managing Member
0001665160-21-000727	1	Honeybee Burger Inc.	Adam Weiss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000729	1	The Studio Kitchen Company	Michael Cafarelli	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000732	1	Honeydrop, Inc.	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001747807-21-000001	1	Kicks Industries, Inc.	Tyler Stuart	CEO & Founder
0001665160-21-000735	1	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000743	1	Wilderwise Inc.	Arya Mazanek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000741	1	Arc Footwear, Corp.	Sean Clarke	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000737	1	SAEBO, Inc.	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000701	1	Taste Labs, Inc.	John Lin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001788935-21-000003	1	Green Valley Affiliates, Inc.	David Schacter	CEO
0001665160-21-000717	1	Spintura, Inc.	David Chasasen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000711	1	Naboso Technology, Inc.	Emily Splichal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000713	1	Leagueswype Inc	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000708	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001638829-21-000003	1	MANCAN Wine, LLC	Graham Veysey	CEO
0001670254-21-000570	1	Beautiful Game, Inc.	Tim Kelly	Chairman of the Board, Co-Founder, Board Member
0001796106-21-000001	1	Genius Juice, LLC	/s/ Alex Bayer	CEO, Managing Member
0001665160-21-000724	1	SanMelix Laboratories, Inc.	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000722	1	Bot Image, Inc.	Randall Jones	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000697	1	The OLLO Group Inc.	William Howes	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000694	1	GoBQ Grills, Inc.	Todd Zaroban	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000704	1	Jetson AI Inc.	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director
0001665160-21-000707	1	Macro Snacks Inc.	Justin Wiesehan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000690	1	The Bad Stuff, Inc.	Darren Enenstein	CEO, CFO, Chairman of the Board, and Director
0001665160-21-000692	1	GLOW Beverages, inc.	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000687	1	The Bad Stuff, Inc.	Darren Enenstein	CEO, CFO, Chairman of the Board, and Director
0001828669-21-000002	1	ChaseArt LLC	Jose Nicomedes Moreira	CEO
0001562529-21-000001	1	SnapDNA Corp	Tom Jacobs	Founder
0001665160-21-000748	1	LaneAxis Inc.	Rick Burnett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000719	1	Rentah, Inc.	Anup Desai	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000739	1	ZenSpace Inc	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000745	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001769091-21-000003	1	Rocket Dollar Inc	Tadayoshi Henry Yoshida	Director, Chief Executive Officer
0001665160-21-000685	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000684	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000470	1	Northstar Technologies Group, Inc.	Paul Inglese	Principal Executive Officer
0001665160-21-000683	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001214659-21-004592	1	Ember Fund Inc	Alex Wang	Chief Executive Officer
0001665160-21-000682	1	TriplePulse, Inc.	Christopher Thompson	Chief Executive Officer and Director
0001665160-21-000680	1	Learnt, Inc.	Andrew Nimmich	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001736448-21-000003	1	Inside.com, Inc.	Elliot C.R. Cook	COO
0001746059-21-000176	1	Little Beast Reston, LLC	Aaron Gordon	Owner and Manager
0001736448-21-000001	1	EatCrateful Inc.	Emanuele Ponzo	Chief Executive Officer
0001193125-21-136956	1	Jeffrey Todd Coleman	/s/ J. Todd Coleman	Chief Executive Officer Secretary
0001744408-21-000001	1	BIONICLOGIC INC	Joshua Goldstein	President
0001665160-21-000678	1	HEY MAMA WINES, INC.	Lauren Stokes	CEO, Principal Executive Officer and Director
0001716791-21-000003	1	HireClub.com	Ketan Anjaria	CEO
0001669191-21-000468	1	DeoBioSciences, Inc.	John  Adamson, Jr.,	Principal Executive Officer
0001665160-21-000677	1	Wilderwise Inc.	Arya Mazanek	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer.
0001741274-21-000003	1	Hera Health Solutions, Inc.	Idicula Mathew	CEO
0001644600-21-000033	1	Quadrant Biosciences Inc	Richard Uhlig	CEO and Chairman
0001096906-21-000880	1	SmartSoda Holdings, Inc.	/s/ Lior Shafir	Chief Executive Officer
0001669191-21-000465	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001644600-21-000032	1	PIESTRO, INC.	James Buck Jordan	Director
0001736388-21-000002	1	R3 Printing, Inc.	Paul Sieradzki	President, CEO, Treasurer, Director
0001799584-21-000003	1	Wearwell, Inc.	Erin Houston	CEO & Director
0001799584-21-000001	1	Wearwell, Inc.	Erin Houston	CEO & Director
0001666102-21-000009	1	SKYWIDE REAL ESTATE INTERNATIONAL LLC	Tianyuan gu	Chairman
0001669191-21-000462	1	WWF Holdings, Inc.	Lonnie Johnson	Principal Executive Officer
0001827160-21-000001	1	T2M LLC	Fraser Townley	President & CEO
0001665160-21-000675	1	Battle Approved Motors Inc.	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001739206-21-000002	1	Meg Media Inc.	Patrick Davis Jones	President
0001665160-21-000674	1	Battle Approved Motors Inc.	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001836185-21-000003	1	Green Clouds LLC.	Keithian Sammons	Manager
0001746059-21-000175	1	Sporty Dog Creations, LLC	Lashauna Jones	Owner
0001746059-21-000174	1	Brass Knuckle Brewing Company, LLC	Kyle Lenke	Owner
0001669191-21-000458	1	Kehei, LLC	Adrienne Moore	Principal Executive Officer
0001665160-21-000673	1	Battle Approved Motors Inc	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-000672	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001665160-21-000671	1	Battle Approved Motors Inc.	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001811504-21-000001	1	Tomo Technologies, Inc.	Joseph Blanch	CEO
0001665160-21-000670	1	Wireless electrical Grid LAN, WiGL, Inc.	Dr. Ahmad Glover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001716174-21-000001	1	Tall Idea Labs, Inc.	Anand (Andy) Pandharikar	CEO
0001665160-21-000669	1	R3 Printing, Inc.	Paul Sieradzki	Director; Treasurer; Head of Product; Chief Executive Officer; President of R3 Printing, Inc.
0001665160-21-000668	1	MedVector Corp	Scott Stout	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001792115-21-000001	1	Sprout CF Fund, Inc.	Joshua Carr	President
0001104659-21-056317	1	ZENII, LLC	/s/ Michael Nelson	Principal Executive Officer, Principal Financial Officer, Principal Accounting Officer, Managing Member
0001669191-21-000455	1	PetroFunders Inc.	Maurice Dukes	CEO
0001669191-21-000454	1	BNNano, Inc.	Steve Wilcenski	Principal Executive Officer
