ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-21-000561	1	James Norton	Chief Business Development Officer	2021-04-27
0001670254-21-000561	2	Gene Gilchrist	Chief Executive Officer	2021-04-23
0001649519-21-000002	1	Albert Dahan	CEO	2021-04-27
0001805273-21-000001	2	Alan Lau	Chief Operating Officer, Director	2021-04-26
0001805273-21-000001	1	Pranav Sachdev	Chief Executive Officer, Director	2021-04-26
0001665160-21-000568	1	Sarah Lynch	Sarah Lynch - CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-27
0001665160-21-000566	1	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-27
0001666102-21-000008	1	Adam Brandley	Chairman	2021-04-26
0001857726-21-000001	1	Kirsten Jones	President	2021-04-27
0001669191-21-000440	5	Ezekiel Jackson	Board Member	2021-04-27
0001669191-21-000440	4	Dermell Brunson	Board Member	2021-04-27
0001669191-21-000440	3	Dermell Brunson	Principal Accounting Officer	2021-04-27
0001669191-21-000440	2	Dermell Brunson	Principal Financial Officer	2021-04-27
0001669191-21-000440	1	Dermell Brunson	Principal Executive Officer	2021-04-27
0001670254-21-000560	1	Anja Skodda	Founder / CEO	2021-04-26
0001670254-21-000559	1	Stephen King	CEO	2021-04-22
0001746059-21-000171	1	Ryan Bestor	Owner	2021-04-27
0001670254-21-000557	1	Kirill Gichunts	CEO	2021-04-09
0001771075-21-000001	1	Steve Conlin	CEO	2021-04-27
0001771075-21-000001	3	Andy Jorgenson	CFO	2021-04-27
0001771075-21-000001	2	Tim Smith	Production Manager	2021-04-27
0001746059-21-000170	2	Konstantinos Chilias	Owner and CoFounder	2021-04-27
0001746059-21-000170	1	Andrew Hendricks	Owner and CoFounder	2021-04-27
0001670254-21-000556	2	Adam Oxner	CTO and Co-Founder	2021-03-12
0001670254-21-000556	1	Michael Allon	Co-Founder	2021-03-12
0001670254-21-000556	3	Fares Ksebati	CEO and Co-Founder	2021-03-11
0001669191-21-000438	1	Kenny Gallagher	CEO	2021-04-26
0001733215-21-000004	1	Brooks Addington	Sole Manager	2021-04-26
0001692429-21-000001	4	Jim Sauer	Treasurer	2021-04-26
0001692429-21-000001	3	Elgar Peerschke	CEO & Board Member	2021-04-26
0001692429-21-000001	2	John OBrien	Chairman	2021-04-26
0001692429-21-000001	1	Mitchell Ludwig	Counsel	2021-04-26
0001665160-21-000565	1	Phillip LaBonty	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000560	1	Jared Elliott	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000557	1	Randy P. Krotz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001718528-21-000001	1	Kevin Chow	CEO	2021-04-26
0001665160-21-000552	1	Alberto Francisco Araujo	CEO,Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000555	1	McCoy Moretz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001670254-21-000551	2	Alex Lee	Co-founder & CEO	2021-04-23
0001670254-21-000551	1	Stewart Lamke	Co-Founder & COO	2021-04-23
0001790674-21-000001	1	Liza Paola Velarde Calvillo	CEO and Director	2021-04-26
0001665160-21-000549	2	Vincent Poudras	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000549	1	Nicolas Billaud	Co-CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001670254-21-000554	1	Sebastian Gomez Puerto	CEO & Founder	2021-03-19
0001665160-21-000563	1	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001669191-21-000437	1	Peter J. Goodman	CEO	2021-04-22
0001634025-21-000006	1	Brian Scott	CEO & Director	2021-04-26
0001665160-21-000547	1	Yogesh Sharma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000546	1	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001669191-21-000435	1	Neil Littman	Principal Executive Officer	2021-04-26
0001669191-21-000435	4	Neil Littman	Board Member	2021-04-26
0001669191-21-000435	3	Neil Littman	Principal Accounting Officer	2021-04-26
0001669191-21-000435	2	Neil Littman	Principal Financial Officer	2021-04-26
0001665160-21-000545	1	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001858807-21-000001	1	Leah Sakacs	Co-Owner	2021-04-26
0001777476-21-000001	2	Christos Gourmos	Co-Founder, Co-CEO	2021-04-26
0001777476-21-000001	1	Micha Magid	Co-Founder, Co-CEO	2021-04-26
0001763491-21-000003	1	Jeffrey Vinokur	CEO	2021-04-26
0001665160-21-000543	1	Randy P. Krotz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001669191-21-000432	5	Roderick McLean	Board Member	2021-04-26
0001669191-21-000432	6	James Mulford	Board Member	2021-04-26
0001669191-21-000432	1	James Mulford	Principal Executive Officer	2021-04-26
0001669191-21-000432	2	James Mulford	Principal Financial Officer	2021-04-26
0001669191-21-000432	4	David Sterling	Board Member	2021-04-26
0001669191-21-000432	3	James Mulford	Principal Accounting Officer	2021-04-26
0001806951-21-000001	1	Francis Cid	CEO	2021-04-23
0001665160-21-000540	1	Carman Cook	CEO, Principal Executive Officer and Director	2021-04-26
0001665160-21-000540	2	Paula DOnofrio	Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000538	2	Timothy A. Hylas	Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000538	1	Chris Outwater	CEO, Principal Executive Officer and Director	2021-04-26
0001815611-21-000001	2	Matthew Lott	CTO	2021-04-26
0001815611-21-000001	1	Nicholas Winter	CEO	2021-04-26
0001666102-21-000007	1	Brian	Founder & CEO	2021-04-26
0001670254-21-000550	1	Tom Bancroft	CEO	2021-04-25
0001669191-21-000427	5	Caleb Brummett	Board Member	2021-04-26
0001669191-21-000427	3	Leslie Mellen-Ryan	Principal Accounting Officer	2021-04-26
0001669191-21-000427	2	Leslie Mellen-Ryan	Principal Financial Officer	2021-04-26
0001669191-21-000427	1	Paul Luna	Principal Executive Officer	2021-04-26
0001669191-21-000427	4	Paul Luna	Board Member	2021-04-26
0001780909-21-000002	1	Sam Malone	CEO	2021-04-26
0001780909-21-000002	2	Joseph D. Malone	Board member	2021-04-26
0001790092-21-000001	1	Marco Trujillo	CEO	2021-04-23
0001665160-21-000537	1	Charles Yeomans	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000536	1	Matt Eau Claire	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000533	1	Dr. Ahmad Glover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000530	1	Scott Brusaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001665160-21-000526	1	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-26
0001726537-21-000006	2	Scot Crow	Manager	2021-04-26
0001726537-21-000006	1	Amy Dannemiller	Manager	2021-04-26
0001670254-21-000547	2	Jessica Bledsoe	Co-Founder & CEO	2021-04-19
0001670254-21-000547	1	Adam Bledsoe	Co-Founder & Engineer	2021-04-20
0001831643-21-000003	1	Ted Werth	CFO	2021-04-26
0001823663-21-000002	1	/s/ Andrew Lee	Director	2021-04-26
0001670254-21-000546	2	John Zdanowski	CFO	2021-04-20
0001670254-21-000546	3	John McIntyre	CEO	2021-04-16
0001670254-21-000546	1	William Butler	CEO	2021-04-20
0001831643-21-000002	1	Courtney Boyd Myers	Founder	2021-04-26
0001821518-21-000002	1	Nathan Tahbaz	CEO	2021-04-26
0001821518-21-000002	2	Dakota Van Deursen	CFO, Materials Engineer	2021-04-26
0001669191-21-000424	1	Brian Tinney	Principal Executive Officer	2021-04-26
0001669191-21-000424	2	Matthew Smart	Principal Financial Officer	2021-04-26
0001669191-21-000424	3	Brian Tinney	Principal Accounting Officer	2021-04-26
0001669191-21-000424	4	Matthew Smart	Board Member	2021-04-26
0001669191-21-000424	5	Brian Tinney	Board Member	2021-04-26
0001831643-21-000001	1	Emily Griffith	Founder	2021-04-26
0001669191-21-000422	7	Francis Speiser	Board Member	2021-04-26
0001669191-21-000422	8	Byron  Galbraith	Board Member	2021-04-26
0001669191-21-000422	1	Francis Speiser	Principal Executive Officer	2021-04-26
0001669191-21-000422	2	Gunnar Link	Principal Financial Officer	2021-04-26
0001669191-21-000422	3	Gunnar Link	Principal Accounting Officer	2021-04-26
0001669191-21-000422	4	Rudina Seseri	Board Member	2021-04-26
0001669191-21-000422	5	Brady Bohrmann	Board Member	2021-04-26
0001669191-21-000422	6	Rob May	Board Member	2021-04-26
0001789113-21-000001	2	Clyde Harris	CFO, Director	2021-04-26
0001789113-21-000001	1	Nathan Atkinson	CEO, Director	2021-04-26
0001789113-21-000001	3	Lonnie Atkinson	COO, Director	2021-04-26
0001821982-21-000009	1	Jordan Jones	Manager	2021-04-26
0001770587-21-000002	1	Ilya Breyman	CEO, Director	2021-04-26
0001770587-21-000002	2	Aleksei Dolinskiy	Director	2021-04-26
0001857908-21-000002	1	Timothy Burke	Co-owner	2021-04-26
0001670254-21-000542	1	Kristen McAbee	CEO	2021-04-23
0001665160-21-000525	1	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-23
0001670254-21-000542	2	Adam McAbee	COO	2021-04-23
0001670254-21-000544	2	Dinesh Patel	CEO & Co-Founder	2021-04-23
0001739450-21-000002	1	Gabriel Wyner	CEO	2021-04-20
0001665160-21-000525	2	Javier Martinez	Director	2021-04-23
0001670254-21-000542	3	Gary Pearson	CFO	2021-04-23
0001733215-21-000002	1	Brooks Addington	Sole Manager	2021-04-23
0001670254-21-000544	1	Chirag Jetani	COO	2021-04-23
0001665160-21-000524	1	Tamar Lucien Blue	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-23
0001774075-21-000003	3	Randall Lee McGill	Director	2021-04-23
0001774075-21-000003	1	Fred McGill Jr.	Director	2021-04-23
0001774075-21-000003	2	Jeremy Gamble	Director	2021-04-23
0001670254-21-000541	2	Dan Guralnick	Co-founder and CEO	2021-04-23
0001670254-21-000541	1	David Guralnick	CTO	2021-04-23
0001644600-21-000028	1	MerchantCass Advisors, LLC	President, Principal Executive Officer, and COO	2021-04-23
0001644600-21-000028	2	Nancy Cass	Director	2021-04-23
0001644600-21-000028	3	Cheryl Baker	Director, Principal Accounting Officer, and Controller	2021-04-23
0001817343-21-000003	1	Malorie La Fuente by Sean Fuellhart POA	CEO	2021-04-23
0001665160-21-000523	1	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-23
0001774638-21-000003	2	Jane Pinto	Vice President and Director	2021-04-23
0001774638-21-000003	1	David Weir	President & CEO	2021-04-23
0001774638-21-000003	3	Stefan Craine	Chief Financial and Strategy Officer	2021-04-23
0001774638-21-000003	4	David Armstrong	Director	2021-04-23
0001670254-21-000540	2	Carla Dearing	Co-founder and CFO	2021-04-23
0001670254-21-000540	1	karter louis	Founder & CEO	2021-04-23
0001774156-21-000001	1	/s/ Peter Ghiorse	Co-Founder & CEO	2019-07-31
0001669191-21-000420	3	James Buchanan	Principal Accounting Officer	2021-04-23
0001669191-21-000420	4	James Buchanan	Board Member	2021-04-23
0001669191-21-000420	1	James Buchanan	Principal Executive Officer	2021-04-23
0001669191-21-000420	2	James Buchanan	Principal Financial Officer	2021-04-23
0001858426-21-000001	1	Deshon Swafford	Cofounder	2021-04-22
0001858426-21-000001	2	Monroe Willis	Cofounder	2021-04-22
0001665160-21-000521	1	Jabari Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-23
0001750795-21-000012	1	CATHIE PRILLO	Controller	2021-04-23
0001849940-21-000001	2	Barry Nalebuff	Director	2021-04-23
0001849940-21-000001	1	Jessica Price	Director	2021-04-23
0001849940-21-000001	3	Helen Kauder	Director	2021-04-23
0001669191-21-000418	4	James Buchanan	Board Member	2021-04-23
0001669191-21-000418	2	James Buchanan	Principal Financial Officer	2021-04-23
0001669191-21-000418	1	James Buchanan	Principal Executive Officer	2021-04-23
0001669191-21-000418	3	James Buchanan	Principal Accounting Officer	2021-04-23
0001670254-21-000539	2	Pj Tezza	Co-Founder/CEO	2021-04-20
0001670254-21-000539	1	Laura L Tezza	Director of Operations	2021-04-20
0001858324-21-000001	1	James Alford	CEO	2021-04-22
0001670254-21-000538	4	Jessica Contreras	Founder/CEO	2021-04-16
0001670254-21-000538	3	Shahid Chishty	Director	2021-04-16
0001670254-21-000538	2	Kanisha Dennis	Chief Marketing Officer	2021-04-16
0001644600-21-000026	1	Blake Janover	Chief Executive Officer	2021-04-22
0001670254-21-000538	1	Barbara Bickham	Director	2021-04-18
0001669191-21-000415	3	Roger Wu	Principal Accounting Officer	2021-04-22
0001669191-21-000415	2	Roger Wu	Principal Financial Officer	2021-04-22
0001669191-21-000415	1	Roger Wu	Principal Executive Officer	2021-04-22
0001670254-21-000535	4	Jessica Contreras	Founder/CEO	2021-04-06
0001670254-21-000535	3	Barbara Bickham	Board Member	2021-04-06
0001670254-21-000535	2	Kanisha Dennis	Chief Marketing Officer	2021-04-07
0001670254-21-000535	1	Shahid Chishty	Director	2021-04-07
0001670254-21-000533	2	Brook Emanuel	Co-Founder & Strategist	2021-04-22
0001670254-21-000533	1	Gustavo Mello	CEO	2021-04-22
0001670254-21-000536	1	Anthony Hughes	CEO & Chief Tendies Officer	2021-04-20
0001858218-21-000002	1	Taneka M. Walker	CEO	2021-04-22
0001665160-21-000520	1	Aike Muller	CEO, Principal Executive Officer, President and Director	2021-04-22
0001669191-21-000415	4	Roger Wu	Board Member	2021-04-22
0001746059-21-000169	1	Craig Penno	Managing Partner	2021-04-22
0001746059-21-000168	1	Joseph Breda	Founder	2021-04-22
0001746059-21-000167	1	Babatunde Afolabi	Owner and CoFounder	2021-04-22
0001814663-21-000003	2	Alexander S Janda	Director	2021-04-22
0001814663-21-000003	3	Troy D Russell	Director	2021-04-22
0001814663-21-000003	1	Roger A Russell	CEO and Director	2021-04-22
0001669191-21-000413	2	Bruce  Weber	Principal Financial Officer	2021-04-22
0001669191-21-000413	1	Dennis  Dresser	Principal Executive Officer	2021-04-22
0001669191-21-000413	3	Bruce  Weber	Principal Accounting Officer	2021-04-22
0001669191-21-000413	4	Dennis  Dresser	Board Member	2021-04-22
0001669191-21-000413	5	Bruce  Weber	Board Member	2021-04-22
0001669191-21-000413	6	Xugang Li	Board Member	2021-04-22
0001845329-21-000001	1	George Haymaker	Managing Member	2021-04-22
0001746059-21-000166	1	Benjamin Holmes	Founder	2021-04-22
0001670254-21-000532	3	George Kledaras	CEO	2021-04-21
0001670254-21-000532	1	John Pyrovolakis	Chairman	2021-04-22
0001670254-21-000532	2	John M Enriquez	Director	2021-04-22
0001665160-21-000518	1	Stephen Young	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-22
0001834420-21-000003	1	Horace Flournoy	CO-FOUNDER & CEO	2021-04-22
0001834420-21-000003	2	Israel Idonije	CO-FOUNDER & CSO	2021-04-22
0001746059-21-000165	1	Katy Schaan	Owner and Founder	2021-04-22
0001789369-21-000002	1	Carroll Lee	Chief Executive Officer and Manager	2021-04-22
0001729668-21-000001	3	Kristin Demko	Director	2021-04-22
0001729668-21-000001	1	Michael Demko	Founder, CEO	2021-04-22
0001729668-21-000001	2	Scott DeGraeve	COO	2021-04-22
0001670254-21-000530	1	Jean Baptiste Duprieu	Founder & CEO	2021-04-19
0001670254-21-000529	1	Conor White-Sullivan	Founder and CEO	2021-04-22
0001719575-21-000003	1	/s/ Henry Finkelstein	CEO	2021-04-22
0001665160-21-000517	1	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-22
0001665160-21-000516	1	Colin Davis	President, CEO, Principal Financial Officer, Controller, and Director for Shacksbury Holdings Inc.	2021-04-22
0001665160-21-000516	2	David Dolginow	Vice President, Director for Shacksbury Holdings Inc.	2021-04-22
0001670254-21-000523	2	Davina Fernholtz	Co-Founder & Chief Executive Officer	2021-04-21
0001670254-21-000523	1	David Crowther	Do-founder and Chief Operating Officer	2021-04-21
0001855932-21-000003	2	Ian Frascati	Managing Member	2021-04-22
0001855932-21-000003	1	William Daniel	Managing Member	2021-04-22
0001830560-21-000003	1	Darrell Pickens	Founder	2021-04-22
0001766620-21-000001	2	David Rosenberg	COO	2021-04-22
0001766620-21-000001	1	Tyler Lenane	CEO	2021-04-22
0001670254-21-000522	1	Keith Crossland	Founder/Chief Aquanaut	2021-04-21
0001665160-21-000512	1	Rory Rubin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-22
0001669191-21-000410	1	Lonnie Johnson	Principal Executive Officer	2021-04-21
0001669191-21-000410	2	Julianna  Smoot	Principal Financial Officer	2021-04-21
0001669191-21-000410	3	Brian Spangle	Principal Accounting Officer	2021-04-21
0001669191-21-000410	5	Julianna  Smoot	Board Member	2021-04-21
0001669191-21-000410	4	Lonnie Johnson	Board Member	2021-04-21
0001669191-21-000410	6	Brian Spangle	Board Member	2021-04-21
0001670254-21-000521	2	Frederick Murrell	Chairman of the Board	2021-04-21
0001670254-21-000521	3	Russell Smith	President & CEO	2021-04-21
0001670254-21-000521	4	Troy Carter	Chief Strategy Officer	2021-04-20
0001670254-21-000521	1	David Sands	Chief Design Officer	2021-04-21
0001670254-21-000518	1	Thomas Fanelli	Founder/CEO	2021-04-20
0001665160-21-000509	1	Steven Boutrous	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer, and Director	2021-04-21
0001670254-21-000515	1	Antoinette Holmes	Treasurer	2021-04-19
0001670254-21-000515	2	Eric Delisle	CEO	2021-04-19
0001665160-21-000508	1	John Hsu MD	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-21
0001665160-21-000507	1	John Hsu MD	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-21
0000891839-21-000119	3	Jesse Morris	Director	2021-04-21
0000891839-21-000119	2	Alexandra Dempster	Secretary and Director	2021-04-21
0000891839-21-000119	1	/s/ Isabelle Steichen-Ennis	President and Director	2021-04-21
0001749594-21-000001	1	/Gerald J. Whalen II/	Attorney	2021-04-21
0001800037-21-000006	1	/Matthew K. Pelkey/	Attorney	2021-04-21
0001669191-21-000408	5	Bruce  Weber	Board Member	2021-04-21
0001669191-21-000408	4	Dennis  Dresser	Board Member	2021-04-21
0001669191-21-000408	3	Bruce  Weber	Principal Accounting Officer	2021-04-21
0001669191-21-000408	2	Bruce  Weber	Principal Financial Officer	2021-04-21
0001669191-21-000408	6	Xugang Li	Board Member	2021-04-21
0001669191-21-000408	1	Dennis  Dresser	Principal Executive Officer	2021-04-21
0001665160-21-000506	1	William J. Cox	CEO and Chairman and Corporate Secretary, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-21
0001665160-21-000505	1	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-21
0001665160-21-000504	1	Life Imaging Fla, Inc.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-21
0001665160-21-000503	1	Jared Elliott	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-21
0001665160-21-000501	1	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-21
0001670254-21-000514	1	Jonathan I Siann	CTO	2021-04-20
0001670254-21-000514	4	Mary June Makoul	CEO and Founder	2021-03-29
0001670254-21-000514	2	Mary June Makoul	CEO and Founder	2021-04-20
0001670254-21-000514	3	Jonathan Siann	CTO	2021-03-29
0001824373-21-000002	1	Christopher Pappas	Managing Member	2021-04-21
0001824373-21-000002	2	Alexander Randazzo	Managing Member	2021-04-21
0001800037-21-000005	1	/Matthew K. Pelkey/	Attorney	2021-04-21
0001827389-21-000002	2	Sean Ryan	CTO	2021-04-21
0001827389-21-000002	1	Perry Woodin	CEO	2021-04-21
0001821982-21-000008	1	Benjamin Snyder	Principal Executive Officer	2021-04-21
0001821982-21-000007	1	Megan Leccese	Owner	2021-04-21
0001845696-21-000001	1	Kendrick Scott by Sean Fuellhart POA	CEO	2021-04-21
0001821982-21-000005	1	Delphine Carter	CEO	2021-04-21
0001821982-21-000004	1	Matt McPheely	Manager, CM Development Partners LLC, CHPL Real Estate LLC's Manager	2021-04-21
0001858025-21-000001	1	Adams Chimera	CEO	2021-04-20
0001670254-21-000513	1	Cynthia Wood	Co-Founder & COO	2021-04-16
0001670254-21-000513	3	Curtis Wood	Co-founder & CEO	2021-04-16
0001670254-21-000513	2	Matthew James Offers	Co-founder & VP of Product	2021-04-16
0001740075-21-000001	1	Andreas Roussos	CEO	2021-04-21
0001670254-21-000512	2	Karin Butler	CEO	2021-04-20
0001670254-21-000512	1	Eric Butler	COO	2021-04-20
0001669191-21-000406	4	Byron Kwok	Board Member	2021-04-21
0001669191-21-000406	2	David Baker	Board Member	2021-04-21
0001669191-21-000406	1	David Baker	Principal Executive Officer	2021-04-21
0001669191-21-000406	3	Vadim Tarasov	Board Member	2021-04-21
0001670254-21-000511	2	Caleb Stuart	SVP, General Counsel, and Secretary	2021-04-20
0001670254-21-000511	1	Aronjol Rosenthal	President	2021-04-20
0001670254-21-000510	2	Daniel Uribe	CEO and Co-Founder	2021-04-20
0001670254-21-000510	1	Candice Bellau	CFO	2021-04-20
0001670254-21-000509	1	Alok Jain	Co-founder, CEO	2021-04-20
0001670254-21-000507	3	Emil I NNANI	CEO	2021-04-20
0001670254-21-000507	2	Cory C. Smith	CFO	2021-04-20
0001670254-21-000507	1	Christiana Winfrey	COO	2021-04-21
0001665160-21-000499	2	Gary Starr	Director	2021-04-21
0001665160-21-000499	1	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-21
0001641389-21-000010	1	Greg Hughes Belote	Founder & CTO	2021-04-20
0001641389-21-000010	2	Nick Tommarello	Founder & CEO	2021-04-20
0001670254-21-000505	1	Pace Ralli	Founder / CEO	2021-04-19
0001805547-21-000005	1	Howard Shyng	President & Treasurer	2021-04-03
0001805547-21-000005	2	Ting Zhu	Vice President & Secretary	2021-04-03
0001805547-21-000005	3	Anthony Testa	Board Member	2021-04-09
0001805547-21-000005	4	Patricia Swenton-Wall	Board Member	2021-04-09
0001750894-21-000002	1	Justin Lee	CEO	2021-04-20
0001830742-21-000001	3	/s/Shawn Wiora	Director	2021-04-20
0001830742-21-000001	2	/s/Ted Werth	CFO	2021-04-20
0001830742-21-000001	1	/s/ Chris Brickler	CEO, Director	2021-04-20
0001634025-21-000004	4	Carl Nicolia	Director / Manager	2021-04-20
0001634025-21-000004	3	David Lilly	Director / Manager	2021-04-20
0001634025-21-000004	1	Brian Scott	Director / Manager	2021-04-20
0001634025-21-000004	2	Mont Handley	Director / Manager	2021-04-20
0001669191-21-000404	2	Dwi Sutandar	Principal Financial Officer	2021-04-20
0001669191-21-000404	3	Dwi Sutandar	Principal Accounting Officer	2021-04-20
0001669191-21-000404	4	Alec Jansen	Board Member	2021-04-20
0001669191-21-000404	5	Dwi Sutandar	Board Member	2021-04-20
0001669191-21-000404	1	Dwi Sutandar	Principal Executive Officer	2021-04-20
0001670254-21-000504	1	Alok K Jain	co founder, board member	2021-04-20
0001670254-21-000504	2	Kenneth Burkle	Board Member	2021-04-20
0001670254-21-000504	3	Deepak Goyal	CEO	2021-04-20
0001857706-21-000002	1	Kirsten Jones	President	2021-04-20
0001665160-21-000497	3	Louise Anne Poirier	Principal Accounting Officer and the Chief Financial Officer	2021-04-20
0001665160-21-000497	2	Kevin O'Leary	Director	2021-04-20
0001665160-21-000497	1	Connor O'Brien	CEO and Principal Executive Officer	2021-04-20
0001833385-21-000001	1	Justin Clegg	President	2021-04-20
0001857706-21-000001	1	Rachel Regula	President	2021-04-20
0001857908-21-000001	1	Timothy Burker	Co-Owner	2021-04-20
0001793079-21-000002	1	Edward Lerner	CEO	2021-04-20
0001666102-21-000006	1	Tianyuan Gu	Chairman	2021-04-20
0001666102-21-000005	1	Tianyuan Gu	Chairman	2021-04-20
0001716298-21-000003	1	Yousef Al-Humaidhi	Chief Financial Officer	2021-04-01
0001718118-21-000002	1	Darren Smith	CEO	2021-04-19
0001665160-21-000495	1	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-20
0001665160-21-000493	1	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer	2021-04-20
0001665160-21-000491	2	Dustin Feider	CEO, Principal Executive Officer and Director	2021-04-20
0001665160-21-000491	1	Heather Feider	Principal Financial Officer and Principal Accounting Officer	2021-04-20
0001665160-21-000489	1	Heather Feider	Principal Financial Officer and Principal Accounting Officer	2021-04-20
0001665160-21-000489	2	Dustin Feider	CEO, Principal Executive Officer and Director	2021-04-20
0001845394-21-000004	1	Jan Peter Fuchs	Director	2021-04-20
0001845394-21-000004	4	Gur Kimchi	Director	2021-04-20
0001845394-21-000004	2	Jonathan Meringer	Director	2021-04-20
0001845394-21-000004	3	Nathaniel Meringer	Director	2021-04-20
0001857526-21-000001	1	Gabriel Ortiz	CEO	2021-04-20
0001846817-21-000004	1	Karyna Kerin	President	2021-04-20
0001846817-21-000003	1	Alex Zordich	Owner	2021-04-20
0001670254-21-000503	2	Brian Zamudio	CEO	2021-04-19
0001670254-21-000503	1	Henry Bonner	Director	2021-04-19
0001670254-21-000502	2	Jess Wise	Founder & Chief Executive Officer	2021-04-19
0001670254-21-000502	1	Dorothy O. Wise	COO	2021-04-19
0001670254-21-000501	2	Anthony Bruce Gale	COO	2021-04-05
0001670254-21-000501	1	Kevin Neumaier	CEO	2021-04-16
0001670254-21-000501	3	Daryl Anderson	CFO	2021-04-05
0001670254-21-000500	1	Lawrence Margolis	Founder/CEO	2021-04-19
0001670254-21-000500	2	Lawrence Margolis	Founder/CEO	2021-04-19
0001805547-21-000002	3	Anthony Testa	Board Member	2021-04-19
0001805547-21-000002	2	Howard Shyng	President & Treasurer	2021-04-19
0001805547-21-000002	1	Ting Zhu	Vice President & Secretary	2021-04-19
0001805547-21-000002	4	Patricia Swenton-Wall	Board Member	2021-04-19
0001670254-21-000499	1	Kenneth E Neal	Co-Managing Director	2021-04-19
0001670254-21-000499	2	David Crouch	Advisor	2021-04-19
0001670254-21-000499	3	Steve Paris	Cofounder	2021-04-19
0001670254-21-000498	2	James Darenkamp	Cofounder & CFO	2021-03-13
0001670254-21-000498	1	Ryan King	CEO	2021-03-13
0001634025-21-000003	1	Brian Scott	Director	2021-04-15
0001670254-21-000495	1	Raymond DeRosa	Founder & CEO	2021-04-19
0001670254-21-000496	1	Alfred Cardenas	CEO & Founder	2021-01-05
0001855932-21-000001	1	William Daniel	Managing Member	2021-04-19
0001634025-21-000003	4	Carl Nicolia	Director	2021-04-15
0001665160-21-000487	1	Scott Stout	Co-Founder and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2021-04-19
