ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001888667-21-000001	0			Kenyatta Computer Services LLC	Limited Liability Company		CO	2018-08-14	3245 W UNION AVENUE		ENGLEWOOD	CO	80110	https://kcsbus.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001747584-21-000025	0			National Energy Improvement Fund, LLC	Limited Liability Company		PA	2017-07-12	1005 BROOKSIDE ROAD, SUITE 200		ALLENTOWN	PA	18106	https://www.neifund.org/	Raise Green, Inc.	N	0001747584	007-00191	301770
0001889444-21-000003	0			Optimum Logistics Corp	Corporation		TN	2021-10-10	478 N CHANCERY STREET	STE A	MCMINNVILLE	TN	37110	OptimumLogistics.biz	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001670254-21-001212	0		Increased early bird terms for up to the first $450,000 of investors	SQUAREAT LLC	Limited Liability Company		FL	2020-11-02	910 West Ave	#236	Miami	FL	33139	http://www.squareat.com/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001881845-21-000002	0			Gymble, Inc.	Corporation		DE	2020-06-03	5520 Suncrest Ct		Charlotte	NC	28215	https://gymble.us/	Seed At The Table	N	0001808131	007-00230	005548762
0001670254-21-001213	0			Aspireship Inc.	Corporation		DE	2019-06-17	15210 N Scottsdale Rd	#260	Scottsdale	AZ	85254	http://www.aspireship.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001855	0		Updated offering maximum.	Life Science Institute LLC	Limited Liability Company		DE	2012-01-24	3301 Salterbeck Street, Suite 102		Mount Pleasant	SC	29466	https://www.healthycell.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001821982-21-000014	0			Bricolage Dynamics Inc.	Corporation		DE	2021-07-26	120 ROCKBRIDGE CT.		LIBERTY	SC	29657	https://www.bricdynamics.com	Vicinity LLC	Y	0001798542	007-00223	307772
0001669191-21-001036	0		the issuer changed graphics and text in short pitch, solution, and team sections of the offering page.	Revohloo, Inc.	Corporation		NV	2017-03-07	2971 Juniper Hills Blvd	Unit 103	Las Vegas	NV	89142	https://revohloo.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-001034	0		the issuer extended the offering date.	Bioverge, Inc.	Corporation		DE	2017-08-17	237 Kearny Street	Ste. 9171	San Francisco	CA	94108	https://bioverge.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-21-001852	0		Updated entity name in Form C.	Dude Apparel Brand LLC	Limited Liability Company		NY	2017-08-07	740 Front Street		Hempstead	NY	11550	https://duderobe.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001849	0			VOWburger Company	Corporation		DE	2021-07-23	519 N Fairfax Ave		Los Angeles	CA	90036	https://vowburger.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-21-000120	0			Infinite Composites, Inc.	Corporation		DE	2010-10-01	10738 E 55TH PLACE		TULSA	OK	74146	www.InfiniteComposites.com	SV Portal LLC	Y	0001841129	007-00280	
0001753754-21-000005	0			Tendedbar LLC	Limited Liability Company		DE	2014-07-30	1849 ARDEN WAY		JACKSONVILLE BEACH	FL	32250	www.tendedbar.com		N			
0001665160-21-001847	0	At the close of the offering, the issuer closed on $1,064,502.92 and 4,520,395 number of securities.		Battle Approved Motors Inc	Corporation		DE	2019-02-21	2801 E. CAMELBACK ROAD, SUITE 200	SUITE 200	PHOENIX	AZ	85016	BattleApproved.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001747584-21-000023	0	The issuer closed on $137,000 of debt notes.		National Energy Improvement Fund, LLC	Limited Liability Company		PA	2017-07-12	1005 BROOKSIDE ROAD, SUITE 200		ALLENTOWN	PA	18106	https://www.neifund.org/	Raise Green, Inc.	N	0001747584	007-00191	301770
0001885303-21-000003	0			Spirit of Speedway LLC	Limited Liability Company		IN	2021-06-28	11216 FALL CREEK ROAD	SUITE 125	INDIANAPOLIS	IN	46256	www.spiritofspeedway.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001874979-21-000011	0	The Offering closed successfully on 10/16/2021, having received investment commitments of $43,856.00, although a final accounting has not taken place.		Claro Analytics, Inc.	Corporation		DE	2014-05-19	20A NORTHWEST BLVD., #272		NASHUA	NH	03063	https://claroanalytics.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-001846	0	At the close of the offering, the issuer closed on $111,717 and 121,491 number of securities.		Elephant Craft, Inc.	Corporation		CA	2020-02-03	26741 PORTOLA PKWY. STE. 1E #632		FOOTHILL RANCH	CA	92610	www.elephantcraftseltzer.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001845	0	At the close of the offering, the issuer closed on $149,244 and 176,539 number of securities		Vitamin Energy, Inc.	Corporation		DE	2021-07-16	391 WILMINGTON W.CHESTER PIKE,UNIT3,403	UNIT 3, #403	GLEN MILLS	PA	19342	https://vitaminenergy.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001210	0			AI4SEC, Inc	Corporation		DE	2019-05-22	907 Ranch Road 620 South suite 302		Lakeway	TX	78734	http://cybolt.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001207	0			Ziggurat Technology, Inc.	Corporation		DE	2017-03-02	1521 Shattuck Ave,	9125	Berkeley	CA	94709	https://www.ziggtec.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001209	0		Changing the closing date to 10/22/2021.	Mercury Technologies, Inc.	Corporation		DE	2017-08-18	660 Mission Street	Floor 4	San Francisco	CA	94105	http://mercury.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001880569-21-000001	0			Vene Rides, Inc.	Corporation		DE	2019-10-16	1111 LINCOLN ROAD	500	MIAMI BEACH	FL	33139	https://venerides.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-001843	0			KarbonPay, Inc	Corporation		TX	2019-12-31	3400 N. Central Expressway #110 - 289		Richardson	TX	75080	karbonpay.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001841	0		Clerical error with maximum funding goal. Updated maximum funding goal.	IntriEnergy, Inc.	Corporation		FL	2014-01-24	4850 Tamiami Trail N Suite 301		Naples	FL	34103	https://www.intrienergy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001205	0			SQUID HEALTHCARE, INC.	Corporation		DE	2016-08-04	4358 BOCA BAY DR		DALLAS	TX	75244	http://www.squidhealthcare.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-21-000515	0			Rancho Relaxo	Limited Partnership		CA	2019-11-15	69930 HIGHWAY 111 STE 116		RANCHO MIRAGE	MA	92270	http://www.ranchorelaxoca.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-001204	1		Changes in executive leadership, Josh Rufolo is the new CEO.	Pocket Properties App Corp	Corporation		DE	2021-06-09	8 The Green suite 12540		Dover	DE	19901	http://www.PocketPropertiesApp.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001886806-21-000002	0		Change of deadline to reach the Target Offering Amount.	PLAA Wear Inc.	Corporation		PA	2020-06-15	630 FREEDOM BUSINESS CENTER DRIVE	PARADISE VALLEY VILLAGE, 3RD FLOOR	KING OF PRUSSIA	PA	19406	https://pressplaa.com/	Fundme.com, Inc.	N	0001683485	007-00078	
0001670254-21-001203	0		Lowering the valuation cap on the SAFEs offered	Harmony Turbines, Inc.	Corporation		PA	2020-08-11	120 N25th Street	Suite 200	Lebanon	PA	17042	https://HarmonyTurbines.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001665160-21-001837	0			Avimesa Corporation	Corporation		CA	2016-12-20	3725 Mission Blvd.		San Diego	CA	92109	https://www.avimesa.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-21-000116	0			PVP International, Inc.	Corporation		DE	2019-01-08	1240 ROSECRANS AVE	STE 120	MANHATTAN BEACH	CA	90266	pvp.com	DALMORE GROUP LLC	N	0001332099	008-67002	000136352
0001746059-21-000514	0			Crafty Cat Brewing Concern, LLC	Limited Liability Company		SC	2020-04-27	939 WANDO RD		ROEBUCK	SC	29376	https://peachcitybrewing.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001835	0			PaidWorkout Corp.	Corporation		FL	2020-05-15	2301 Collins Ave Suite 318		Miami Beach	FL	33139	https://paidworkout.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001874979-21-000010	0	The Offering closed successfully on 10/16/2021, having received investment commitments of $461,355.00, although a final accounting has not taken place.		Cityfunds I, LLC	Limited Liability Company		DE	2021-04-26	149 5TH AVENUE	SUITE 2E	NEW YORK	NY	10010	https://joinnada.com/cityfunds	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-21-000513	0	At the close of the offering, the issuer closed on $100,000. The funds are currently being processed. The actual amount may be lower.		Cultured Provisions, LLC	Limited Liability Company		NY	2020-05-12	543 CLINTON ST		BROOKLYN	NY	11231	http://acqbread.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000512	0	At the close of the offering, the issuer closed on $8,000. The funds are currently being processed. The actual amount may be lower.		Daiquiri Uncorked LLC	Limited Liability Company		TX	2021-05-05	7050 JETTY LN		HOUSTON	TX	77072	https://www.daiquirisandmore.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000511	0	At the close of the offering, the issuer closed on $23,200. The funds are currently being processed. The actual amount may be lower.		Sol Hospitality Group, LLC	Limited Liability Company		FL	2021-07-01	2149 3RD AVE S # 6		ST PETERSBURG	FL	33712	http://www.solstpete.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000510	0	At the close of the offering, the issuer closed on $32,000. The funds are currently being processed. The actual amount may be lower.		DJ's Cast Iron Burgers, LLC	Limited Liability Company		FL	2021-07-26	213 NW 10TH AVE		GAINESVILLE	FL	32601	https://www.instagram.com/djscastironburgers	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000509	0			Pure Grind Fitness, LLC															
0001746059-21-000508	0			Marinas Cafe, LLC															
0001665160-21-001834	0	At the close of the offering, the issuer closed on $154,152.86 and 629,266 shares of common stock.		Quri Vodka, Inc.	Corporation		DE	2020-07-08	11321 NEWPORT BAY DR		BERLIN	MD	21811	https://www.qurivodka.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-21-000507	0			Knox investment group LLC															
0001882521-21-000003	1		Offering End Date Extended	Secretos LLC	Limited Liability Company		PA	2020-10-06	604 E WARRINGTON AVE	APT 2	PITTSBURGH	PA	15210	https://www.secretospgh.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001888806-21-000001	0			Chip's Chop Shop LLC	Limited Liability Company		PA	2021-06-11	5311 MAIN ST		BETHEL PARK	PA	15102	Chipschopshop.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-21-001832	0			IntriEnergy, Inc.	Corporation		FL	2014-01-24	4850 Tamiami Trail N Suite 301		Naples	FL	34103	https://www.intrienergy.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001829	0			Chicken Waffle Inc.	Corporation		DE	2017-01-31	4600 Seton Center pkwy, APT 426		Austin	TX	78759	https://chickenwaffle.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001199	0			Executive Development Associates, Inc.	Corporation		OK	2007-01-16	101 Park Ave	Suite 285	Oklahoma City	OK	73102	http://www.executivedevelopment.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001194	0	The final number is $732,336.40 in investments.		KarbonPay, LLC	Limited Liability Company		TX	2019-12-31	2008 Geneva Dr		Richardson	TX	75081	http://karbonpay.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-001201	0			ProActive Fintech LLC	Limited Liability Company		UT	2015-06-16	569 West Center St		Pleasant Grove	UT	84062	https://qubemoney.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001197	0			Black Sands Publishing Inc	Corporation		DE	2021-05-04	298 E Main St	#944	Middletown	DE	19709	http://blacksandsentertainment.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001195	0			Called Higher Studios, Inc.	Corporation		DE	2019-06-04	231 Public Square	Suite 300 PMB 41	Franklin	TN	37064	http://www.calledhigherstudios.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001751606-21-000004	0			FAVER, INC.															
0001751606-21-000003	0	At the close of the offering, the issuer closed on $25,000.		FAVER, INC.	Corporation		UT	2017-02-08	1881 WEST TRAVERSE PARKWAY	SUITE E#447	LEHI	UT	84043	www.faver.it	Fundme.com, Inc.	N	0001683485	007-00078	
0001665160-21-001828	0	At the close of the offering, the issuer closed on $287,912.48 and 425,200 number of securities.		ZenSpace Inc	Corporation		DE	2017-10-10	3103 LISMORE CT.		SAN JOSE	CA	95135	https://www.zenspace.io/	StartEngine Capital LLC	N	0001665160	007-00007	
0001788935-21-000006	0	$359,184.00 in investments. Payments still processing; final figure not yet determined.		Audubon Bioscience Co	Corporation		LA	2016-06-01	1441 CANAL STREET		NEW ORLEANS	LA	70112	www.audubonbio.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001746059-21-000506	0			Krazie Wings & Sauces LLC	Limited Liability Company		GA	2018-01-12	3794 ROSEMARY LN SE		CONYERS	GA	30013	https://www.kraziewings.store/	MainVest, Inc.	N	0001746059	007-00162	
0001788935-21-000005	0	Offering minimum not met; funds shall be returned to investors.		Green Valley Affiliates INC	Corporation		NV	2015-02-27	2764 N GREEN VALLEY PARKWAY	SUITE #345	HENDERSON	NV	89014	www.cannabiscope.com	MICROVENTURE MARKETPLACE INC.	N	0001478147	008-68458	000152513
0001670254-21-001192	1		Removing President of the Company.	Industrial Sustainability Group, Inc.	Corporation		DE	2021-02-10	1022 State Route 173		Asbury	NJ	08802	https://www.fuelox.com/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001669191-21-001032	0		the issuer extended the offering deadline.	Kazoo LLC	Limited Liability Company		DC	2019-04-01	3034 Dent Place NW		Washington	DC	20007	https://kazoo.ai	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-21-001030	0		the issuer extended the offering date.	EDSO Inc.	Corporation		DE	2017-04-04	9595 Rombauer Road	Unit 105	Coppell	TX	75019	https://educatedsocially.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001740075-21-000003	0		Extend the closing date	Ecoventz Inc.	Corporation		WY	2016-05-03	412 N. MAIN STREET	SUITE 100 BUFFALO	SHERIDAN	WY	82834	www.ecoventz.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001746059-21-000505	1		Issuer is amending the target investment minimum and maximum. Issuer is amending the terms of the note agreement accordingly. Issuer is also amending the use of funds. Lastly, Issuer is shortening the deadline to make an investment.	Retro Meadery LLC	Limited Liability Company		NC	2020-12-15	4101 MERIDIAN MARKET DR		FUQUAY VARINA	NC	27526	https://retromeadery.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001824	0		Issuer announced Eric Thome has joined as the CFO	Hardscoop Inc.	Corporation		SC	2013-07-01	2030 WAMBAW CREEK RD. #101 & 102	#101 & 102	CHARLESTON	SC	29492	https://hardscoop.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001867987-21-000001	0			DATG Group, LLC	Limited Liability Company		DE	2017-12-08	50 AVENUE A	6B	NEW YORK	NY	10009	https://dreamsarentthisgood.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-001823	0	At the close of the offering, the issuer closed on $68,882.33 and 73,146 shares of common stock.		Mountain West Cider Company, Inc.	Corporation		DE	2014-10-14	425 N 400 W		SALT LAKE CITY	UT	84103	mountainwestcider.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001813804-21-000002	0	The Offering closed successfully on 10/14/2021, having received investment commitments of $85,834.00, although a final accounting has not taken place.		Macro Snacks, Inc	Corporation		NC	2020-06-29	422 CROMPTON STREET		CHARLOTTE	NC	28273	www.hasnacks.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-001822	1		Issuer is extending the length of their campaign by 90 days.	A7FL Inc	Corporation		FL	2014-05-28	9631 STONES RIVER PARK WAY		BOCA RATON	FL	33428	https://www.a7fl.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001188	0			SunState Laboratories, Inc.	Corporation		CO	2012-05-04	6901 W 117th Ave	Suite 14	Broomfield	CO	80020	http://dazzcleaner.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-21-001191	0	The final number is $1,069,865.39 in investments.		Cortex Automation Inc.	Corporation		DE	2014-05-05	791 Tremont Street	Unit W516	Boston	MA	02118	http://www.meetcortex.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-001187	0			Atom Limbs Inc.	Corporation		DE	2019-04-23	70 Glenn Way	Ste 5	San Carlos	CA	94070	https://atomlimbs.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-001186	0			Atom Limbs Inc.	Corporation		DE	2019-04-23	70 Glenn Way	Ste 5	San Carlos	CA	94070	https://atomlimbs.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001670254-21-001183	0			extraslice inc	Corporation		DE	2018-01-01	3600 136TH PL SE	SUITE #300	Bellevue	WA	98006	http://www.extraSlice.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001821	0			Prime Lightworks Inc.	Corporation		DE	2015-09-29	444 Somerville Ave		Somerville	MA	02143	http://www.primelightworks.com		N			
0001670254-21-001180	0			MyMeds.COM LLC	Limited Liability Company		PA	2019-03-25	1380 Route 286E	Suite #212	Indiana	PA	15701-6005	http://www.myedmeds.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001790166-21-000006	0			Compound Projects, LLC															
0001790166-21-000005	0			Compound Projects, LLC															
0001665160-21-001818	0	At the close of the offering, the issuer closed on $116,474.94 and 114,314 number of securities.		Son of a Barista	Corporation		DE	2019-05-31	1221 HILLDALE AVE		LOS ANGELES	CA	90069	sonofabarista.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001816	0			Stars On Board Technologies, Inc.	Corporation		DE	2020-02-12	626 Wilshire Blvd, Suite 410		Los Angeles	CA	90017	https://starsonboard.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001814	1		Issuer is extending campaign	Full Circle Brewing, Co. Ltd. LLC	Limited Liability Company		CA	1998-05-01	620 F STREET		FRESNO	CA	93706	fullcirclebrewing.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001818274-21-000002	0		Remove Exhibit	DRONEDEK Corp	Corporation		DE	2020-04-30	7601 E. 88TH PLACE	BUILDING 3	INDIANAPOLIS	IN	46256	http://DRONEDEK.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001840688-21-000005	0		extending offering deadline	Supreme Foods Franchising, Inc.	Corporation		GA	2020-12-24	1827 COLUMBIA DRIVE		DECATUR	GA	30032	InvestInSupreme.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001795615-21-000003	0		Extending offering deadline	Hemp Real Estate Investments, Inc.	Corporation		GA	2019-08-31	400 WEST PEACHTREE STREET NW		ATLANTA	GA	30308	hemprealestateinvestmentsinc.com	truCrowd, Inc	N	0001667145	007-00015	283063
0001875369-21-000003	0	Total raised $142,766		Perch Point LLC	Limited Liability Company		WI	2021-07-01	125 W MELVINA ST. SUITE 1	731 N. JACKSON ST., SUITE 900	MILWAUKEE	WI	53212	https://mareklandscaping.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-21-001813	0	At the close of the offering, the issuer closed on $583,800 and 804,972 number of securities.		Eyedaptic, Inc.	Corporation		CA	2016-09-12	23421 SOUTH POINTE DRIVE		LAGUNA HILLS	CA	92653	https://eyedaptic.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-21-001179	0			SunState Laboratories, Inc.	Corporation		CO	2020-01-13	6901 W 117th Ave	Unit 14	Broomfield	CO	80020	http://www.dazzcleaner.com		N			
0001670254-21-001176	1		Switching to Wefunder as an intermediary platform	Vinsent, Inc.	Corporation		DE	2020-10-02	344 WESTWOOD RD		WOODMERE	NY	11598-1627	http://www.vinsent.wine	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001850285-21-000002	0			Overland Bound Inc	Corporation		DE	2018-08-23	482 LINDBERGH AVE		LIVERMORE	CA	94551	www.overlandbound.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001742232-21-000002	0			nedl.com Inc.	Corporation		DE	2017-01-26	305 STRAND ST.	SUITE E300	SANTA MONICA	CA	90405	https://home.nedl.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001885023-21-000001	0			Oso Pequeno LLC	Limited Liability Company		CA	2019-06-22	728 ALABAMA STREET #104		SAN FRANCISCO	CA	94110	https://www.ositosf.co/	SMBX, Inc.	N	0001707214	007-00129	290186
0001746059-21-000504	0			WereDough, LLC	Limited Liability Company		MI	2019-10-01	5349 FENTON RD		FLINT	MI	48507	http://www.weredoughflint.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-21-000503	0			Sugarholic Desserts LLC	Limited Liability Company		GA	2020-04-23	1901 DUNLAP AVE APT E		ATLANTA	GA	30344	http://www.sugarholicdesserts.com	MainVest, Inc.	N	0001746059	007-00162	
0001886475-21-000004	0		Changing name to include LLC and corrected max amount of raise to 250k. Changes are not significant as there are no investors/the offering has yet to be shared by anybody.	Piggyback Network LLC	Limited Liability Company		IL	2020-10-06	10357 S. Leavitt St		Chicago	IL	60643	www.piggybacknetwork.com	SEED AT THE TABLE	N	0001808131	007-00230	005548762
0001746059-21-000502	0			B'More Made with Pride, LLC	Limited Liability Company		MD	2016-09-23	6615 -6617 HARFORD ROAD		BALTIMORE	MD	21214	http://www.cafeatbmore.com	MainVest, Inc.	N	0001746059	007-00162	
0001792508-21-000005	0	The Offering closed successfully on 10/13/2021, having received investment commitments of $4,528,363.90, although a final accounting has not taken place.		Linen Mobile, Inc.	Corporation		DE	2018-06-11	44 TEHAMA ST.		SAN FRANCISCO	CA	94105	https://linen.app	OpenDeal Portal LLC	N	0001751525	007-00167	
0001746059-21-000501	0			UNEEK Botanicals, LLC	Limited Liability Company		AL	2019-04-19	4908 COGSWELL AVE		PELL CITY	AL	35125	https://liveuneek.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-21-001811	0			Safe Zone Technologies, Inc.	Corporation		FL	2016-08-26	2277 Turtle Mound Rd		Melbourne	FL	32934	https://safezonetech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-21-001809	0			NewBin Corp.	Corporation		DE	2021-05-27	1001 State Street, Suite 907		Erie	PA	16501	NewBin.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001789922-21-000001	0			Aavrani, Inc.	Corporation		DE	2017-12-12	139 FULTON STREET		NEW YORK	NY	10038	http://aavrani.com		N			
0001670254-21-001174	0			KGAY PSP CORP	Other	Public Benefit Corporation	CA	2021-04-29	610 S Belardo Rd Suite 1000		Palm Springs	CA	92264	https://www.KGAYPalmSprings.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001793447-21-000001	0			3 Some Chocolates Cuisine, Inc	Corporation		DE	2019-09-24	40 E SIDNEY AVE APT 20A		MOUNT VERNON	NY	10550	www.3somechocolatescuisine.com		N			
0001670254-21-001172	0			Voyage Media	Corporation		CA	2004-01-05	1494 San Pablo Dr		San Marcos	CA	92078	https://voyagemedia.com/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001669191-21-001028	0			KMX Technologies, LLC	Limited Liability Company		DE	2020-02-12	108 West 13th Street		Wilmington	DE	19801	https://www.kmxtechnologies.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-21-001171	1		Adding in the missing operating agreement.	Global Restaurant Management LLC	Limited Liability Company		DE	2012-05-11	800 Delaware Ave.,		City of Wilmington	DE	19801	http://www.pjwestern.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001885405-21-000004	0		Showing $250k max raise throughout the document.	NGHBR Inc.	Corporation		DE	2021-07-09	7209 Perrywood Rd		Upper Marlboro	MD	20772	https://www.nghbr.app	Seed At The Table	N	0001808131	007-00230	005548762
0001746059-21-000500	0			Blendily WA LLC	Limited Liability Company		WA	2021-09-10	6450 24TH AVE NW UNIT 32		SEATTLE	WA	98107	http://www.blendily.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-21-001169	0			Global Restaurant Management LLC	Limited Liability Company		DE	2012-05-11	800 Delaware Ave.,		City of Wilmington	DE	19801	http://www.pjwestern.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-21-001806	1		Issuer is extending the length of their campaign by 90 days and updated campaign page.	Conviction Fitness, Inc.	Corporation		CA	2020-08-05	10340 CAMINO SANTA FE, SUITE J	SUITE J	SAN DIEGO	CA	92121	octivity.com/home	StartEngine Capital, LLC	N	0001665160	007-00007	
0001213900-21-052608	0			nedl.com Inc.	Corporation		DE	2017-01-26	305 Strand St., Suite E300		Santa Monica	CA	90405	https://home.nedl.com		N			
0001665160-21-001804	0			Skullenwink LLC	Limited Liability Company		AZ	2015-05-11	14825 E SHEA BLVD STE 101		FOUNTAIN HILLS	AZ	85268	bonehausbrewing.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001755767-21-000002	0		Extending offering deadline	Cyber Consumer Club Corp	Corporation		DE	2018-08-08	2220 SHAW CIRCLE		LAS VEGAS	NV	89117	4cs.io	truCrowd, Inc	N	0001667145	007-00015	283063
0001665160-21-001803	0		Issuer is lowering Minimum Investment amount.	Yae! Organics	Corporation		CA	2019-02-21	12655 W JEFFERSON BLVD		LOS ANGELES	CA	90066	https://yaeorganics.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001885405-21-000003	0		Making sure the raise max reflects $250k	NGHBR Inc.	Corporation		DE	2021-07-09	7209 Perrywood Rd		Upper Marlboro	MD	20772	https://www.nghbr.app	Seed At The Table	N	0001808131	007-00230	005548762
0001886475-21-000003	0		Entity name was incorrectly listed as Donald Scott, when it's Piggyback Network LLC	Piggyback Network LLC	Limited Liability Company		IL	2020-10-06	10357 S. Leavitt St		Chicago	IL	60643	www.piggybacknetwork.com	SEED AT THE TABLE	N	0001808131	007-00230	005548762
0001885405-21-000002	0		Replacing $1.07mm max, with $250k max. No investors to update as the offering is not yet to any extent.	NGHBR Inc.	Corporation		DE	2021-07-09	7209 Perrywood Rd		Upper Marlboro	MD	20772	https://www.nghbr.app	Seed At The Table	N	0001808131	007-00230	005548762
0001746059-21-000499	1		Issuer is amending the Target Offering Amount. issuer is also amending the revenue share percentage accordingly. Issuer is also amending use of funds accordingly. Lastly, Issue is extending the deadline to make an investment.	Black Turtle Coffee LLC	Limited Liability Company		NJ	2021-07-20	506 LAZY LN		ABSECON	NJ	08201	https://www.blackturtlecoffee.com/	MainVest, Inc.	N	0001746059	007-00162	
0001784144-21-000005	1		Extension of deadline to reach target offering amount.	Cityfunds I, LLC	Limited Liability Company		DE	2021-04-26	149 5TH AVENUE	SUITE 2E	NEW YORK	NY	10010	https://joinnada.com/cityfunds	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-21-001801	0		Offering memo was missing page 55 so it's been added.	Mycroft AI Inc.	Corporation		DE	2016-02-01	300 E 39th		Kansas City	MO	64111	https://mycroft.ai/	StartEngine Capital, LLC	N	0001665160	007-00007	
