ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001961439-23-000002	4	Kirk Brown	Director	2023-02-22
0001936645-23-000005	1	Nangnoi Chantal Keomorokot	CEO	2023-02-22
0001936645-23-000004	1	Valeria R Taylor	President	2023-02-22
0001936645-23-000003	1	Nangnoi Chantal Keomorokot	CEO	2023-02-22
0001957946-23-000002	1	Azikiwee Anderson	Owner/Founder	2023-02-21
0001670254-23-000154	1	Julien Uhlig	CEO at ZERO CARBON INC.	2023-02-20
0001670254-23-000155	1	Julien Uhlig	CEO AT EX VENTURE INC.	2023-02-21
0001953427-23-000001	1	Mark McNally	Director	2023-02-21
0001936645-23-000002	1	Valeria R Taylor	CEO	2023-02-21
0001936645-23-000001	1	Valeria R Taylor	CEO	2023-02-21
0001669191-23-000161	5	Armando Castro	Board Member	2023-02-21
0001669191-23-000161	3	Esmond Goei	Principal Accounting Officer	2023-02-21
0001669191-23-000161	4	Esmond Goei	Board Member	2023-02-21
0001669191-23-000161	1	Esmond Goei	Principal Executive Officer	2023-02-21
0001669191-23-000161	2	Esmond Goei	Principal Financial Officer	2023-02-21
0001816287-23-000001	2	Sheila Tan	CMO	2022-12-16
0001816287-23-000001	1	Dan Hirsch	CTO	2022-12-16
0001770329-23-000001	4	Steger Johnson	Director	2023-02-21
0001770329-23-000001	5	Jonathan Jou	Director	2023-02-21
0001770329-23-000001	2	Clifford Scott Killips	Director and Chief Financial Officer	2023-02-21
0001770329-23-000001	1	Alexander Corsini	Founder, Director and Chief Executive Officer	2023-02-21
0001770329-23-000001	3	Yoolim Lee	Controller	2023-02-21
0001770329-23-000001	6	Brian Naylor	Director	2023-02-21
0001669191-23-000158	2	Normand Rheault	Board Director	2020-01-09
0001669191-23-000158	1	John McMillian	Board Director	2020-01-09
0001669191-23-000158	3	Carrie Fair	Board Director	2020-01-09
0001948831-23-000002	1	Marouane Bah	Manager	2023-02-21
0001956001-23-000002	1	Chris Cupero	President and Chief Operating Officer	2023-02-21
0001665160-23-000280	1	Cynthia Allison Jenkins Schickel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-21
0001747584-23-000008	1	John Gillie	CEO & President	2023-02-21
0001665160-23-000279	3	Greg Buchert	Director	2023-02-21
0001665160-23-000279	2	Stephen Young	CFO	2023-02-21
0001665160-23-000279	1	Michael Chu	CEO and Co-Founder	2023-02-21
0001665160-23-000279	4	Ray Chan	Director	2023-02-21
0001870374-23-000005	1	Nangnoi Chantal Keomorokot	CEO	2023-02-21
0001870374-23-000004	1	Brandy Wykes	CEO	2023-02-21
0001870374-23-000003	1	Benjamin James	CEO	2023-02-21
0001870374-23-000002	1	Nate McLaughlin	CEO	2023-02-21
0001940565-23-000001	2	Joe Magliano	CFO, CPO, & Co-Founder	2023-02-21
0001940565-23-000001	1	Jennifer Ballen	CEO & Co-Founder	2023-02-21
0001669191-23-000154	4	Levan  Silagadze	Board Member	2023-02-21
0001669191-23-000154	1	Archil  Cheishvili	Principal Executive Officer	2023-02-21
0001669191-23-000154	2	Archil  Cheishvili	Principal Financial Officer	2023-02-21
0001669191-23-000154	3	Archil  Cheishvili	Principal Accounting Officer	2023-02-21
0001669191-23-000154	5	Archil  Cheishvili	Board Member	2023-02-21
0001965960-23-000005	1	Shantell Williams	CEO	2023-02-21
0001965960-23-000004	1	Shantell Williams	CEO	2023-02-21
0001965960-23-000003	1	Trevor Vaughan	CEO	2023-02-21
0001965960-23-000001	1	Nicole Comis	CEO	2023-02-21
0001670254-23-000153	1	Eric Zipperle	Co-founder & President	2023-02-16
0001670254-23-000143	2	Alexandrea Day	CEO & Founder	2023-02-13
0001670254-23-000143	1	Michael Lauder	CFO	2023-02-13
0001670254-23-000147	1	Taryn Kosviner	Producer	2023-02-15
0001670254-23-000145	1	Alex Fink	CEO	2023-02-17
0001670254-23-000141	3	Brett Linn	CFO - Chicago, Illinois	2023-02-16
0001670254-23-000141	2	Shane Hannan	CEO	2023-02-16
0001670254-23-000141	1	Jake Hannan	Director of APAC	2023-02-17
0001952064-23-000002	1	Mike Maunu	CEO/President/Director	2023-02-17
0001665160-23-000277	2	Lindsay Tyrpien	Director	2023-02-17
0001665160-23-000277	1	Matthew Hassett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-17
0001665160-23-000278	4	Shane Cook	Board Member	2023-02-17
0001665160-23-000278	3	Mike Mouvet	Board Member	2023-02-17
0001665160-23-000278	2	Kimberly Stanley	CFO	2023-02-17
0001665160-23-000278	1	Keith Barnes	President, COO, Board Chairman	2023-02-17
0001670254-23-000153	2	Jim Higdon	Co-founder & CCO	2023-02-16
0001670254-23-000151	1	Brian A. Williams	Director	2023-02-17
0001670254-23-000151	2	Andre McDow	CEO & FOUNDER	2023-02-17
0001746059-23-000052	1	Allison Vaughan	Owner and CoFounder	2023-02-17
0001829396-23-000001	2	Assaf Hershikovich	CRO	2022-12-12
0001829396-23-000001	1	Albert Esquenazi	President & COO	2022-12-12
0001746059-23-000051	1	Scott Kirkpatrick	Managing Member	2023-02-17
0001963350-23-000002	1	/s/ Konstantin Grigoryev	Principal Executive Officer and Director of the Issuer	2023-02-17
0001670254-23-000137	2	Brian Gannon	Founder & CEO	2023-02-17
0001670254-23-000137	1	Brad O'Neill	Director	2023-02-17
0001747584-23-000007	1	Colin Ardern	President and COO	2023-02-17
0001669191-23-000151	4	Peter Schmidt	Board Member	2023-02-17
0001669191-23-000151	3	Peter Schmidt	Principal Accounting Officer	2023-02-17
0001669191-23-000151	2	Peter Schmidt	Principal Financial Officer	2023-02-17
0001669191-23-000151	1	Peter Schmidt	Principal Executive Officer	2023-02-17
0001644014-23-000001	3	/s/ Joseph Fugarino	CMO	2023-02-17
0001644014-23-000001	1	/s/ Steven Hubbard	CFO	2023-02-17
0001644014-23-000001	2	/s/ Kenneth Pendleton	CEO	2023-02-17
0001644600-23-000038	1	Eddie Soleymani	CEO and Director	2023-02-17
0001644600-23-000038	2	Shidan Gouran	Chairman and DIrector	2023-02-17
0001670254-23-000134	1	Eric Zipperle	CEO and Co-founder	2023-01-30
0001670254-23-000134	2	Jim Higdon	Co-founder & CCO	2023-01-30
0001746059-23-000050	1	Allison Vaughan	Owner and CoFounder	2023-02-17
0001965030-23-000002	1	Anton Glotser	Chief Executive Officer	2023-02-10
0001665160-23-000276	5	Scott Hansen	CEO and Principal Financial Executive	2023-02-17
0001665160-23-000276	4	Michael Kane	Director	2023-02-17
0001665160-23-000276	3	Michael J. Woods	Director	2023-02-17
0001665160-23-000276	2	Jay Ward	Director	2023-02-17
0001665160-23-000276	1	Brandon Perry	Director	2023-02-17
0001962032-23-000004	1	Nikkita Randle	CEO	2023-02-17
0001665160-23-000273	1	Hyon Y. Choi	CEO, Director	2023-02-17
0001665160-23-000273	2	Dave Murray	CFO	2023-02-17
0001665160-23-000273	3	Michael Jinks	Director	2023-02-17
0001665160-23-000273	4	Patrick McGowan	Director	2023-02-17
0001821982-23-000002	1	Kyle Sims	Manager	2023-02-17
0001665160-23-000271	5	John Semper	Director	2023-02-17
0001665160-23-000271	1	Mel Sauder	President, performing CFO functions	2023-02-17
0001665160-23-000271	2	Jim Castle	Director	2023-02-17
0001665160-23-000271	3	Andrew Titus	Director	2023-02-17
0001665160-23-000271	4	Michele Carlin	Director	2023-02-17
0001953971-23-000001	1	Anthony Zhang	Manager	2023-02-17
0001930363-23-000001	1	Phuc Vinh Truong	Director	2023-02-17
0001930363-23-000001	2	Phuc Thien Truong	Director	2023-02-17
0001665160-23-000269	2	Ronald S Leander	CFO	2023-02-17
0001665160-23-000269	1	Kevin F McGregor	CEO, Principal Executive Officer, and Director	2023-02-17
0001670254-23-000132	1	Alexander Irvine	CEO & Co-Founder	2023-02-15
0001670254-23-000132	2	John Jung	Co-Founder	2023-02-14
0001665160-23-000267	3	Casi Mayo	COO	2023-02-16
0001665160-23-000267	2	Ryan Andrews	Chief Innovation Officer	2023-02-16
0001665160-23-000267	1	Justin Andrews	CEO	2023-02-16
0001665160-23-000267	4	Dave Ward	Chief Strategy Officer	2023-02-16
0001669191-23-000147	3	Scott Arey	Principal Accounting Officer	2023-02-16
0001669191-23-000147	2	Doug Schiller	Principal Financial Officer	2023-02-16
0001669191-23-000147	1	Scott Arey	Principal Executive Officer	2023-02-16
0001665160-23-000268	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-16
0001669191-23-000147	4	Scott Arey	Board Member	2023-02-16
0001665160-23-000266	1	Kirill Gichunts	CEO, principal accounting officer, and Director	2023-02-16
0001185185-23-000138	1	Giorgi Khazaradze	CEO	2023-02-16
0001665160-23-000265	1	Roman Novozhenov	CEO, President, CFO, Board Director	2023-02-16
0001665160-23-000265	2	Adrian Smith	Board Director, acting Principal Controller	2023-02-16
0001376474-23-000133	1	/s/ David Tobias	Chairman of the Board of Directors, and Chief Operating Officer	2023-02-16
0001665160-23-000264	3	Oleksandr Kotovskov	Director	2023-02-16
0001665160-23-000264	1	Oleksiy Lyubynskyy	CEO, principal financial officer, principal accounting officer and Director	2023-02-16
0001665160-23-000264	2	Alex Svitiashchuk	Director	2023-02-16
0001807734-23-000002	1	Bobby Morelli	CEO	2023-02-16
0001670254-23-000130	2	Agatha Kulaga	CEO & Co-Founder	2023-02-15
0001670254-23-000130	1	Erin Patinkin	Managing Member	2023-02-15
0001213900-23-012387	3	/s/ David Petrosinelli	Director	2023-02-16
0001213900-23-012387	1	/s/ Richard DiBiase	CEO, Acting CFO and Director	2023-02-16
0001213900-23-012387	2	/s/ David Bosses	Director	2023-02-16
0001670254-23-000128	1	Earl Cole	CEO	2023-02-15
0001670254-23-000128	2	Brian Yennie	CTO	2023-02-15
0001670254-23-000127	3	John Jung	Co-Founder	2023-02-14
0001670254-23-000127	2	Alexander Irvine	CEO & Co-Founder	2023-02-14
0001670254-23-000127	1	Christina Kim	Vice President	2023-02-15
0001746059-23-000049	1	Raquel Dang	Owner and CoFounder	2023-02-16
0001213900-23-012366	5	/s/ Stephen Rosen	Chief Financial Officer	2023-02-16
0001213900-23-012366	1	/s/ Luke Patterson	Chief Executive Officer, Secretary & Director	2023-02-16
0001213900-23-012366	2	/s/ Jacob Patterson	Chief Technology Officer & Director	2023-02-16
0001213900-23-012366	4	/s/ Gary Heitz	Chief Operating Officer	2023-02-16
0001213900-23-012366	3	/s/ Nicholas (Nick) Heldreth	Chief Marketing Officer & Director	2023-02-16
0001965144-23-000001	1	Kimberly Behzadi	CEO	2023-02-16
0001796599-23-000001	2	Taylor Lamb	Co-Founder, Chief Marketing Officer and Director	2023-02-16
0001796599-23-000001	1	Jewel Zimmer	Chief Executive Officer, Founder, Director	2023-02-16
0001962603-23-000001	3	John Hagen	Director	2023-02-16
0001962603-23-000001	1	Jackie Thomsen	Director	2023-02-16
0001962603-23-000001	2	Thomas Loker	Director	2023-02-16
0001665160-23-000262	2	James Castle	CFO	2023-02-15
0001665160-23-000262	1	Jason Deese	CEO and Director	2023-02-15
0001665160-23-000260	1	Jan Roger Goetgeluk	CEO and Director	2023-02-16
0001665160-23-000260	3	Michael Bradley McGovern	Director	2023-02-16
0001665160-23-000260	2	David Robert Malcolm Allan	President, COO and Director	2023-02-16
0001957232-23-000001	2	Stefano Vaccarino	CMO	2022-12-08
0001957232-23-000001	1	Kevin Adams	Founder, CEO	2022-12-08
0001670254-23-000124	2	William C. Fisher	COO, Board Member	2023-02-08
0001670254-23-000124	1	John Best	CDO	2023-02-09
0001665160-23-000258	1	Jane Park	CEO and Director, Principal Accounting Officer	2023-02-15
0001670254-23-000124	3	Harry Kloor	CEO, Founder	2023-02-08
0001665160-23-000257	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-15
0001665160-23-000256	2	Bob Rutter	Director	2023-02-15
0001665160-23-000256	1	Arnold Leitner	CEO, Director	2023-02-15
0001746059-23-000048	1	Kyle Mayer	Owner and Founder	2023-02-15
0001665160-23-000253	1	Gregg A. Klang	CEO, President, CFO	2023-02-15
0001665160-23-000253	2	Annette Walker	Director	2023-02-15
0001665160-23-000253	3	Dr. David Lagrew	Director	2023-02-15
0001665160-23-000254	1	Cynthia Allison Jenkins Schickel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-15
0001669191-23-000145	4	Seymour Segnit	Board Member	2023-02-15
0001669191-23-000145	3	Seymour Segnit	Principal Accounting Officer	2023-02-15
0001669191-23-000145	5	Amy Rau Segnit	Board Member	2023-02-15
0001669191-23-000145	2	Seymour Segnit	Principal Financial Officer	2023-02-15
0001669191-23-000145	1	Seymour Segnit	Principal Executive Officer	2023-02-15
0001942213-23-000001	1	Sean O'Neil	CTO	2023-02-15
0001725567-23-000001	1	Nikolaos Tezapsidis	President & CEO	2023-02-15
0001665160-23-000252	1	Lyonel Douge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-15
0001746059-23-000047	1	Simon Holguin	Managing Member	2023-02-15
0001917224-23-000003	1	Gustavo Lemos de Almeida	Director	2023-02-15
0001917224-23-000003	2	Cristiano Monte Mor Paranhos	Director	2023-02-15
0001917224-23-000002	1	Alina Rui Su	Director	2023-02-15
0001917224-23-000002	2	Jonathan Tianyi Xing	Director	2023-02-15
0001917224-23-000001	1	Jeremy Jones	Sole Manager and Chief Executive Officer	2023-02-15
0001665160-23-000247	1	Charles Park	CEO, President, Vice President, Secretary, Treasurer, and Director	2023-02-15
0001669191-23-000141	3	Jack Kloeber	Principal Accounting Officer	2023-02-15
0001669191-23-000141	5	Neil  Kelleher	Board Member	2023-02-15
0001669191-23-000141	6	William  Metcalf	Board Member	2023-02-15
0001669191-23-000141	7	Regan Thomson	Board Member	2023-02-15
0001669191-23-000141	2	Jack Kloeber	Principal Financial Officer	2023-02-15
0001669191-23-000141	1	Jack Kloeber	Principal Executive Officer	2023-02-15
0001669191-23-000141	4	Rajmony Pannu	Board Member	2023-02-15
0001669191-23-000140	4	Yuan Wang	Board Member	2023-02-15
0001669191-23-000140	5	Xiangwu Zhang	Board Member	2023-02-15
0001669191-23-000140	3	Yuan Wang	Principal Accounting Officer	2023-02-15
0001669191-23-000140	2	Yuan Wang	Principal Financial Officer	2023-02-15
0001669191-23-000140	1	Yuan Wang	Principal Executive Officer	2023-02-15
0001669191-23-000140	6	Liang  Chang	Board Member	2023-02-15
0001963230-23-000002	1	Trevor Vaughan	CEO	2023-02-15
0001963230-23-000001	1	Shantell Williams	CEO	2023-02-15
0001670254-23-000117	1	Jennie Stormes	PMHNP-BC/MMC Owner	2023-02-11
0001670254-23-000119	2	Andrew Yakub	CEO, Chairman of the Board, Secretary, and Treasurer	2023-02-09
0001670254-23-000119	1	James Rosenzweig	Advisor	2023-02-14
0001670254-23-000117	7	Denis Rono	Founder/CEO, Project Lead	2023-02-10
0001665160-23-000245	1	Max Fann	CEO, CFO, Chairman	2023-02-14
0001670254-23-000121	1	Richard White	Founder & CEO	2023-02-13
0001670254-23-000117	4	Bradley Kuo	Partner	2023-02-10
0001670254-23-000117	5	Marie Crawford	Psychologist	2023-02-10
0001670254-23-000117	6	Denis Rono	Founder/CEO/President	2023-02-10
0001670254-23-000117	2	Norrine McNelley	Board member	2023-02-10
0001670254-23-000117	3	Robert Glenn	Psychiatrist	2023-02-10
0001665160-23-000245	2	David Fann	President, Board Member	2023-02-14
0001746059-23-000046	1	Raquel Dang	Owner and CoFounder	2023-02-14
0001670254-23-000115	4	Winston Zin	Founder & CEO	2023-02-13
0001670254-23-000115	3	John Graham Harper	Partner	2023-02-13
0001670254-23-000115	2	Hakim Bawa	Founder & CTO	2023-02-13
0001670254-23-000115	1	Hyun Shil Cho	Treasurer	2023-02-14
0001964833-23-000001	1	James Damask	Chief Executive Officer and Director	2023-02-14
0001964833-23-000001	2	Shannon Bitzer	Chief Operating Officer and Director	2023-02-14
0001665160-23-000244	1	Isaac Hayes III	CEO, President, Secretary, Treasurer, Director	2023-02-14
0001376474-23-000127	1	/s/David Tobias	Chairman of the Board of Directors, and Chief Operating Officer	2023-02-14
0001957409-23-000001	1	Nabeel Ahmed	Director	2023-02-14
0001957409-23-000001	2	Ali Elyassi	Director	2023-02-14
0001669191-23-000137	2	Seymour Segnit	Principal Financial Officer	2023-02-14
0001669191-23-000137	4	Seymour Segnit	Board Member	2023-02-14
0001669191-23-000137	3	Seymour Segnit	Principal Accounting Officer	2023-02-14
0001669191-23-000137	1	Seymour Segnit	Principal Executive Officer	2023-02-14
0001669191-23-000137	5	Amy Rau Segnit	Board Member	2023-02-14
0001768586-23-000001	2	Kevin Charles Hildreth	Director	2023-02-13
0001768586-23-000001	1	Rawy Iskander	Director and Chief Executive Officer	2023-02-13
0001965010-23-000003	1	Deb Driggers	Owner/Operator	2023-02-14
0001746059-23-000045	1	Brianna Alfaro-Bowes	Owner and Founder	2023-02-14
0001670254-23-000114	1	Nick Rabin	Founder and CEO	2023-02-02
0001670254-23-000114	2	Kyle Riley	Treasurer	2023-02-02
0001965010-23-000002	1	Matt Turbiner	Owner/Operator	2023-02-14
0001935346-23-000001	1	Phillip Akhzar	Chief Executive Officer, President and Sole Director	2023-02-14
0001670254-23-000109	2	Jason Brown	Founder & CEO	2023-02-10
0001670254-23-000109	3	Jason Brown	Founder & CEO	2023-02-10
0001670254-23-000109	1	Jason Brown	Founder & CEO	2023-02-13
0001963136-23-000002	1	/s/ AARON GEVAIS	CEO	2023-02-13
0001665160-23-000242	1	Adam Ragsdale	CEO, President, and Director	2023-02-13
0001665160-23-000242	2	Kevin Ragsdale	Principal Accounting Officer	2023-02-13
0001670254-23-000108	1	Mike Troy	Managing Director, Geekdom Fund III, LP	2023-02-03
0001670254-23-000108	2	Luke Marshall	Founder & CEO	2023-02-03
0001796998-23-000001	1	Ashley Selman	Co-Manager	2023-02-13
0001796998-23-000001	2	Brittnye Dougherty	Co-Manager	2023-02-13
0001665160-23-000241	2	Dean Graziano	Director	2023-02-13
0001665160-23-000241	4	Morshedul Haque	Principal Financial Officer and Principal Accounting Officer	2023-02-13
0001665160-23-000241	3	Rafael Rocha	Director	2023-02-13
0001665160-23-000241	1	Vishal Ahluwalia	CEO, Principal Executive Officer and Director	2023-02-13
0001665160-23-000240	1	Luke Phelps	CEO and Founder	2023-02-13
0001665160-23-000240	3	Katherine Benson	Community Relations Coordinator	2023-02-13
0001665160-23-000240	5	Vanessa Benkert	Board Secretary	2023-02-13
0001665160-23-000240	2	James Bartley	CTO	2023-02-13
0001665160-23-000240	4	Jonathan Young	Board Treasurer	2023-02-13
0001670254-23-000107	1	Tal Shachar	Director	2023-02-13
0001670254-23-000107	2	Rafael wittrn	Board member	2023-02-12
0001670254-23-000107	3	Miles Penn	Founder	2023-02-12
0001665160-23-000238	1	Yttrium Saiyan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-13
0001665160-23-000238	4	David Shuette	President	2023-02-13
0001665160-23-000238	3	Mary McInerny	CTO and Board Member	2023-02-13
0001665160-23-000238	2	Jerry Garrett	Financial Controller and Board Member	2023-02-13
0001665160-23-000236	2	Monika Reti	Co-founder, Head of Product, Director, and Board Chair	2023-02-13
0001665160-23-000236	1	Jessica Cooke	CEO, CFO, COO, Secretary, and Director	2023-02-13
0001954497-23-000001	1	Kyle King	Founder	2022-11-29
0001954497-23-000001	2	George Cultraro II	Founder	2022-11-29
0001665160-23-000233	2	Evgeny Shevelev	Founder, Vice President, and CFO	2023-02-13
0001665160-23-000233	1	Constantine Yaremtso	Founder, President, and CEO	2023-02-13
0001670254-23-000105	1	Deidria Coleman	Vice President	2023-02-10
0001670254-23-000105	2	Brian Coleman	Founder and President	2023-02-10
0001670254-23-000101	1	Alexander Spalding	CEO	2023-02-10
0001670254-23-000101	2	Peter Spalding	Chief Creative Officer	2023-02-10
0001670254-23-000101	3	Caleb Iorg	CFO & COO	2023-02-10
0001851023-23-000006	1	David B Cooper	CFO	2023-02-10
0001746059-23-000044	1	Katherin Dickson	Owner and Founder	2023-02-10
0001669191-23-000135	4	Seymour Segnit	Board Member	2023-02-10
0001669191-23-000135	3	Seymour Segnit	Principal Accounting Officer	2023-02-10
0001669191-23-000135	1	Seymour Segnit	Principal Executive Officer	2023-02-10
0001669191-23-000135	2	Seymour Segnit	Principal Financial Officer	2023-02-10
0001669191-23-000135	5	Amy Rau Segnit	Board Member	2023-02-10
0001665160-23-000231	1	Manuel Rendon	CEO, CTO, Principal Accounting Officer, Director	2023-02-10
0001665160-23-000228	1	Kyle Bernard Flanagan	CEO, President, CFO, Treasurer, Secretary and Director	2023-02-10
0001951776-23-000001	1	Mike Slone	CEO	2022-12-02
0001665160-23-000226	1	Ali Mohamed	CEO and Director	2023-02-10
0001665160-23-000226	2	Mike D'Amico	COO and Director	2023-02-10
0001960816-23-000002	1	Zachary Atherton	President, Sole Board Member, Secretary, and Treasurer	2023-02-10
0001956480-23-000001	1	Jasmin-Ayana Moy	CEO	2023-02-10
0001096906-23-000317	1	/s/ Marjorie Schaefer	CEO/Director	2023-02-10
0001665160-23-000224	4	Andrew Zoltan Szamosszegi	Board Member	2023-02-10
0001665160-23-000224	3	Kent Marshall Halliburton	President, Chief Operating Officer, and Board Member	2023-02-10
0001665160-23-000224	2	Martin Patrick Hidalgo	CFO, Treasurer	2023-02-10
0001665160-23-000224	1	William Szamosszegi	CEO, Secretary	2023-02-10
0001213900-23-010173	1	/s/ Neil Littman	President and CEO	2023-02-10
0001665160-23-000221	1	Geoffrey Todd Deen	CEO/Founder	2023-02-10
0001746059-23-000043	1	Laura Harris	Founder and CEO	2023-02-10
0001665160-23-000219	1	David Sturgeon	Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-10
0001665160-23-000218	2	Bobby Hulter	Director Software/Controls and Secretary of the Board	2023-02-10
0001665160-23-000218	3	David Adams	Director of Operations and Treasurer of the Board	2023-02-10
0001665160-23-000218	1	Joshua Resnick	CEO, CTO, Director	2023-02-10
0001665160-23-000216	6	Matthew Link	Director	2023-02-10
0001665160-23-000216	5	Victoria Niklas	Director	2023-02-10
0001665160-23-000216	4	Stacy Coen	Director	2023-02-10
0001665160-23-000216	3	Richard Cilento Jr.	Director	2023-02-10
0001665160-23-000216	2	Mark Andersen	CFO	2023-02-10
0001665160-23-000216	1	Peter O'Heeron	President, CEO and Chairman of the Board	2023-02-10
0001665160-23-000214	1	Karl Williams	CEO, principal accounting officer, and Director	2023-02-10
0001665160-23-000212	4	Gary Haight	Director	2023-02-10
0001665160-23-000212	3	Marc Haugen	Director	2023-02-10
0001665160-23-000212	2	Vincent Bryan Jr	Director	2023-02-10
0001665160-23-000212	1	Vincent E Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Director	2023-02-10
0001955540-23-000001	1	Simon Huntley	CEO	2023-02-10
0001670254-23-000095	3	Renee Farmer	Managing Partner	2023-02-07
0001670254-23-000095	2	Timothy Gamory	Communications Director	2023-02-08
0001670254-23-000095	4	David Lee	Founder/Creative Director	2023-02-07
0001670254-23-000094	1	Javier Herrera Orta	CEO	2023-02-09
0001670254-23-000097	1	Manish Kapoor	CEO	2023-02-09
0001670254-23-000099	1	Jamie Goulding	Founder & CEO	2023-02-08
0001670254-23-000095	1	Jane Roy	Head of Marketing	2023-02-09
0001670254-23-000094	2	Jose Ernesto Torres	CFO	2023-02-08
0001670254-23-000094	3	Jose J. Muoz Gonzalez	Founder & CEO	2023-02-08
0001670254-23-000092	2	Jose Ernesto Torres	CFO	2023-02-08
0001670254-23-000092	3	Jose J. Muoz Gonzalez	Founder & CEO	2023-02-08
0001670254-23-000092	1	Francisco Javier Herrera Orta	Rum Maestro	2023-02-08
0001769923-23-000001	1	/s/ Shantanu Rana	Director, CEO	2023-02-09
0001962592-23-000004	2	David Helling	Manager	2023-02-09
0001962592-23-000004	1	Roman Medjanov	Manager	2023-02-09
0001683168-23-000699	1	/s/ Kenneth W. Welch	Chief Execuitve Officer	2023-02-09
0001962592-23-000003	2	David Helling	Manager	2023-02-09
0001962592-23-000003	1	Roman Medjanov	Manager	2023-02-09
0001669191-23-000133	4	Alexander Shneider	Board Member	2023-02-09
0001669191-23-000133	5	Robert Devlin	Board Member	2023-02-09
0001669191-23-000133	3	Jason Payne	Principal Accounting Officer	2023-02-09
0001669191-23-000133	1	Robert Devlin	Principal Executive Officer	2023-02-09
0001669191-23-000133	2	Jason Payne	Principal Financial Officer	2023-02-09
0001644600-23-000036	2	Colin McCrea	Chief Financial Officer	2023-02-09
0001644600-23-000036	1	Tomas Milar	Founder, President and Director	2023-02-09
0001665160-23-000211	1	Matthew Alper	CEO, Director, Principal Accounting Officer	2023-02-09
0001665160-23-000211	2	Mark Tluszcz	Director	2023-02-09
0001946187-23-000001	2	Andres Vallejo	Director	2023-02-09
0001946187-23-000001	1	Pedro Sostre	Director	2023-02-09
0001665160-23-000210	2	Barrett Laban Silver	Director	2023-02-09
0001665160-23-000210	1	Daniel Ash	Founder, CEO and Director	2023-02-09
0001665160-23-000210	3	Robert Legendre	Director	2023-02-09
0001665160-23-000209	1	John Mehmet Ulgar Dogru	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-02-09
0001300306-23-000001	1	Junhua Guo	Chief Executive Officer	2023-02-09
0001665160-23-000207	1	Tiffany Brown	CEO and Director	2023-02-09
0001746059-23-000042	1	Jacqueline Field	Owner and Founder	2023-02-09
0001965010-23-000001	1	Matt Turbiner	Owner/Operator	2023-02-09
0001213900-23-009588	1	/s/ Amir Haboosheh	Chief Executive Officer and Co-Founder	2023-02-08
0001964980-23-000001	1	Angela Sharpley	CEO	2023-02-09
0001670254-23-000087	3	Kanishka Aman Singh	Vice President/COO	2023-02-08
0001670254-23-000087	2	Om P Mandhana	CFO	2023-02-08
0001670254-23-000087	1	Steven D Guzy	Senior Advisor / Director	2023-02-08
0001821324-23-000001	3	Conor O'Mahony	Director	2023-02-07
0001821324-23-000001	2	Julie Maples	Director	2023-02-07
0001821324-23-000001	1	Anthony Ryan Leslie	Director	2023-02-07
0001670254-23-000091	2	Vicente Surraco	Founder, Product & Operations	2023-02-08
0001670254-23-000087	4	Kumar R Chatterjee	Founder/CEO	2023-02-08
0001670254-23-000091	1	Christopher D. Allen	Founder, Sales and Marketing	2023-02-08
0001861670-23-000001	2	Andrew Peterson	Manager	2023-02-08
0001861670-23-000001	1	James Chris Wall	Manager	2023-02-08
0001746059-23-000041	1	Michael Sullivan	Owner and CoFounder	2023-02-08
0001746059-23-000040	1	Jhyesah Coulter	Owner and CEO	2023-02-08
0001960055-23-000001	2	Jaymin Shah	Director	2023-02-08
0001960055-23-000001	1	Yash Ghanekar	Director	2023-02-08
0001644600-23-000033	2	Parker Smith	Principal Accounting Officer, Principal Financial Officer, Director	2023-02-08
0001644600-23-000033	1	Matthew Belcher	Chief Executive Officer and Director	2023-02-08
0001644600-23-000033	3	Travis Hook	Chief Information Officer, Director	2023-02-08
0001670254-23-000085	2	Franz Hochstrasser	CEO and Co-Founder	2023-02-07
0001670254-23-000085	3	Franz Hochstrasser	CEO and Co-Founder	2023-02-07
0001670254-23-000085	1	Andrew Rapkin	Director	2023-02-08
0001665160-23-000204	2	Robert Adams	CFO and Director	2023-02-08
0001665160-23-000204	1	Matthew Phillips	CEO and Director	2023-02-08
0001669191-23-000131	1	William Layton	Principal Executive Officer	2023-02-08
0001669191-23-000131	2	Narsimha Koppula	Principal Financial Officer	2023-02-08
0001669191-23-000131	3	Olivia Layton	Principal Accounting Officer	2023-02-08
0001665160-23-000202	3	Isaac Morales	Co-founder / Managing Director SLS	2023-02-08
