ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001669191-23-000074	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001665160-23-000106	1	Calibre Biometrics Inc.	Udi Meirav	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000104	1	Tampa Deep Sea Xplorers, Inc.	Edward Larson	CEO, Chief Engineer, Director
0001670254-23-000023	1	HiveTracks, Inc.	Max Rnzel	CEO & Co-Founder
0001665160-23-000100	1	SampleServe, Inc.	A. Russell Schindler	CEO, President and Chairman of the Board
0001746059-23-000018	1	Commongrounds Cooperative	Katherine Redman	Program Director
0001665160-23-000095	1	Finn & Emma, Inc	Delia Elbaum	CEO, Director, Principal Accounting Officer
0001665160-23-000096	1	Uncle's Ice Cream	Paul D. Logan	President and Director.
0001665160-23-000097	1	20/20 GeneSystems, Inc.	Jonathan Cohen	CEO, President
0001665160-23-000098	1	A7FL Inc	Sener Korkusuz	CEO, Director & Principal Accounting Officer
0001875705-23-000002	1	Honor Your Flow	Cecelia Towns-Scott	Founder
0001665160-23-000094	1	AtomBeam Technologies Inc.	Charles Yeomans	CEO, Director
0001900769-23-000001	1	Dana HQ Inc	Kevin Sun	Chief Executive Officer
0001875705-23-000001	1	D2J3 LLC	David Lewis	Founder
0001665160-23-000092	1	Veebot Systems, Inc.	William Haugland	Chief Executive Officer and President
0001665160-23-000091	1	Bombarda Rum USA, Inc.	James Papagno	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000090	1	metaMedia Inc.	Dele Atanda	CEO & President
0001669191-23-000072	1	Demand Derivatives Corp.	Robert Krause	Principal Executive Officer
0001669191-23-000070	1	Netwire LLC	Shannon Carmody Keyes	Principal Executive Officer
0001669191-23-000069	1	Cust Corp.	Manuel Teixeira	Principal Executive Officer
0001665160-23-000089	1	Smart IOPS, Inc.	Ashutosh K. Das	President, CEO and Director
0001665160-23-000088	1	6D BYTES INC.	Vipin Jain	Founder and CEO, Director and Principal Accounting Officer
0001670254-23-000021	1	Hooray Foods, Inc.	Sri Artham	CEO & Founder
0001920741-23-000001	1	Utobo, Inc.	Rajkumar Sahu	Chief Executive Officer
0001961554-23-000001	1	Sarah-Jane Thomas LLC	Sarah-Jane Thomas	Founder
0001665160-23-000084	1	Alpha Motor Corporation	Edward Lee	Founder, Chairman, and CEO
0001953571-23-000001	1	WRAY INC	Wray Serna	CEO
0001665160-23-000082	1	STRANDSMART INC	Adrianna Davies	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-23-000019	1	VitalFlo Inc.	Luke Marshall	Founder & CEO
0001670254-23-000020	1	TFS, Inc	Annafi Wahed	CEO
0001919013-23-000001	1	Clockout Inc.	Manasa Grandhi	Co-Chief Executive Officer and Director
0001954278-23-000001	1	Pylons Inc.	Michael Sofaer	Chief Executive Officer
0001665160-23-000081	1	Cann-Ade Corp	Benjamin Daniel Mogul	CEO, President, Secretary, principal accounting officer, and Director
0001665160-23-000079	1	Vlogmi Corporation	Luke T. Thorssen	President, CEO, and Director
0001665160-23-000077	1	Green Canopy NODE, SPC	Bec Chapin	Co-CEO and Board Director
0001669191-23-000066	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001669191-23-000063	1	HLD Film, Inc.	Oliver Mann	Principal Executive Officer
0001943451-23-000001	1	Toybox Labs Inc	Benjamin Baltes	CEO
0001669191-23-000059	1	O2Boost, LLC	Leslie Peters	Principal Executive Officer
0001669191-23-000057	1	HLD Film, Inc.	Oliver Mann	CEO
0001945598-23-000001	1	Pigee Inc.	Leroy Lawrence	CEO
0001665160-23-000075	1	Hang Obi, Inc.	Conrad Oberbeck	CEO, President, Secretary, Director, and CFO/Principal Accounting Officer
0001644600-23-000008	1	Superlink America Inc	Seung Ho Cha	Co-Founder, Chief Executive Officer, and Board Chairman
0001915810-23-000001	1	CreativeHomies HQ LLC	Cyrus Coleman	Managing member of the Manager, Creative Homies, LLC
0001746271-23-000003	1	Stepstone Art Resources, LLC	Brendan Burns	Chief Executive Officer
0001746059-23-000017	1	Dabrie Holdings, LLC	Debra Cohen	Owner and CoFounder
0001952541-23-000004	1	Pops Bakery LLC	Grant Sarvis	CEO
0001952541-23-000003	1	Harbor Coffee LLC	John Noojin	CEO
0001952541-23-000002	1	Kudo Society Teaneck LLC	Cherie Ryu	CEO
0001952541-23-000001	1	Tezcat LLC	Luis Melgarejo	CEO
0001746271-23-000002	1	Straat100, LLC	Nanne Dekking	Principal
0001926107-23-000001	1	Solas Aerial Services LLC	Aaron Counts	Owner
0001805525-23-000001	1	KapitalWise, Inc.	Sajil Koroth	Chief Executive Officer, Treasurer, Secretary, Chief Architect and Director
0001944929-23-000001	1	Mayes Clothing Co of New York City, LLC	Brandy Wykes	Owner
0001477932-23-000299	1	MED-X, INC.	/s/ Ronald J Tchorzewski	Chief Financial Officer
0001665160-23-000074	1	AllCertified Inc.	Michael G. Eckstein	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-23-000016	1	Oxford Hounds Inc.	James Tulin	Founder & CEO
0001670254-23-000018	1	Swopblock LLC	Jeff Hilde	CEO / Inventor & Founder
0001670254-23-000014	1	Level Up Basket Corp.	Evgeny Lisovskiy	CEO & Co-founder
0001961026-23-000002	1	PURSUITALERT, LLC	/s/ Timothy Morgan	Chief Executive Officer
0001665160-23-000073	1	Loftie, Inc	Matthew Hassett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-23-000055	1	MAGFAST LLC	Seymour Segnit	Principal Executive Officer
0001669191-23-000054	1	HiveSkill LLC	Sophia Becker	Principal Executive Officer
0001669191-23-000053	1	EarthGrid PBC	Troy Helming	Principal Executive Officer
0001665160-23-000072	1	Vroom Solar Inc.	Luke Phelps	CEO and Founder
0001670254-23-000012	1	Oxford Hounds Inc.	James Tulin	Founder & CEO
0001665160-23-000070	1	Nipyata, Inc.	William Hench	CEO, Co-Founder and Director
0001670254-23-000009	1	Slated, Inc.	Ann Nguyen	CEO
0001665160-23-000068	1	Whooshh Innovations, Inc.	Vincent E Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Director
0001665160-23-000067	1	PSYONIC, Inc.	Aadeel Akhtar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-23-000005	1	Sweater Inc	Jesse Randall	CEO
0001746059-23-000016	1	Beanchain Coffee LLC	David Baxter	Owner and Founder
0001665160-23-000063	1	IQ Billiards, Inc.	Fiddniel Guilarte	CEO (acting as principal financial officer), Director
0001871266-23-000002	1	Bowr Inc	Parikshit Guhabiswas	Chief Executive Officer
0001954795-23-000001	1	Carter Henry's LLC	Jeramie Mykisen	CEO
0001665160-23-000060	1	Red Eye Louie's Inc	Chander Arora	CEO, Sole Director, CFO/Principal Accounting Officer
0001958652-23-000001	1	T. Loren Studio Inc.	Lauren Brown	Managing Member
0001887950-23-000001	1	Plat Capital Fund I, LLC	James Carnes	Manager of Plat Capital, LLC
0001665160-23-000053	1	Certaintio Inc	William Agush	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000054	1	Elemental Computing Inc.	Patrick Twohig	President, CEO, and Director
0001665160-23-000057	1	Massage Robotics, Inc.	Christian Mackin	CEO, Secretary, Treasurer, principal accounting officer, and Director
0001665160-23-000058	1	Pencilish Animation Studios Inc.	Tom Bancroft	CEO, President, Treasurer, Secretary, and Director
0001665160-23-000056	1	SEN-JAM PHARMACEUTICAL LLC	James Iversen	CEO and Director
0001746059-23-000015	1	SEVEN POINT OF ILLINOIS LLC	Brad Zerman	Owner and CEO
0001665160-23-000055	1	RTHREAT INC.	Hugo Sanchez Chavez	CEO, President, and Director
0001665160-23-000052	1	Hopscotch Acquisition Corp	Andrew Schmertz	CEO, Assistant Director of Operations, and CFO/Principal Accounting Officer
0001669191-23-000049	1	BidaFi, Inc.	Ken Rhinehart	Principal Executive Officer
0001669191-23-000047	1	Famwisely, Inc.	Philip Anderson	Principal Executive Officer
0001669191-23-000046	1	Petzey Technology, Inc.	Mike Ortega	Principal Executive Officer
0001669191-23-000048	1	GenesisAI Corporation	Archil  Cheishvili	Principal Executive Officer
0001669191-23-000045	1	Adaptive Holdings, LLC	Scott Kauffman	Principal Executive Officer
0001669191-23-000044	1	Reper LLC	Shannon Carmody Keyes	Principal Executive Officer
0001952064-23-000001	1	Oxygen4Life, Inc.	Mike Maunu	CEO/President/Director
0001665160-23-000051	1	Hylete, Inc.	Lilia Nevarez	Controller
0001665160-23-000050	1	FREE RANGE DISTILLING COMPANY, LTD	Keith Barnes	President, COO, Board Chairman
0001665160-23-000049	1	Timeplast, Inc.	Manuel Rendon	CEO, CTO, Principal Accounting Officer, Director
0001956944-23-000001	1	Alchemy Buffalo LLC	Nicole Casell	Co-Owner
0001943732-23-000002	1	Shift, LLC	Brock Heasley	CEO
0001943732-23-000001	1	TESTAMENT PICTURES, LLC	Paul Syrstad	CEO
0001410708-23-000003	1	Emo Capital Corp.	Junhua Guo	President
0001670254-23-000007	1	Fast Bags Corp	Jack Licata	President
0001746059-23-000014	1	Sante Conscious Concepts, LLC	Nicholas Neuman	Owner and CoFounder
0001872453-23-000002	1	Dormie Inc.	Thomas Reinholm	Chief Executive Officer
0001670254-23-000005	1	Bow Wow Labs, Inc	Michael D London	CEO
0001951723-23-000001	1	Tax Lab, Inc.	Isai Bismark Cortez	Chief Executive Officer
0001670254-23-000003	1	Zero Cheating, Inc	Neil Parsont	CEO
0001930496-23-000001	1	Flexpay LLC	/s/ Johnson Gituma	Managing Director
0001899900-23-000001	1	Cheyenne Legends, Inc.	/s/ Lynne Koenigsberg	President/CEO
0001410708-23-000002	1	Emo Capital Corp.	Junhua Guo	President
0001928181-23-000002	1	Krisspi Technologies, Inc.	Derrick Butler	Founder and CEO
0001958653-23-000001	1	Taylored Experience LLC	Amanda Taylor	CEO
0001928181-23-000001	1	Krisspi Technologies, Inc.	Derrick Butler	Founder and CEO
0001665160-23-000048	1	Nitro Beverage Inc.	Ali Mohamed	CEO and Director
0001665160-23-000047	1	Macrofit, Inc.	Michael DeVerna	CEO, principal accounting officer, and Director
0001665160-23-000046	1	Harmony Turbines Inc	Christoper Moore	President & CEO
0001665160-23-000045	1	CineLogic Ltd.	Guy Manos	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-23-000013	1	Brueprint Tap Rooms LLC	Eric Wagner	Managing Member
0001665160-23-000043	1	Cannecht, Inc.	Peter Crawford	CEO, Secretary, and Director
0001669191-23-000037	1	Adaptive Holdings, LLC	Scott Kauffman	Principal Executive Officer
0001746059-23-000012	1	Pioneer Gelato Inc.	Pierre Alexandre	Owner and CoFounder
0001670254-23-000001	1	Curastory Inc.	Tiffany Kelly	Founder & CEO
0001213900-23-001767	1	Paladin Power Inc.	/s/ Ted Thomas	Chief Executive Officer & President
0001665160-23-000041	1	GACW Inc	Zoltan Kemeny	CEO, President, Treasurer and Director
0001665160-23-000040	1	Veebot Systems, Inc.	William Haugland	Chief Executive Officer and President
0001669191-23-000033	1	IT Security Solutions, Inc.	Albert E. Whale	Principal Executive Officer
0001669191-23-000034	1	Sazi Foods, LLC	Lisa Newmann	Principal Executive Officer
0001669191-23-000032	1	ScanHash LLC	Robert Waterman	Principal Executive Officer
0001669191-23-000031	1	Jenni Earle, Inc.	Jennifer Hopkins	Principal Executive Officer
0001669191-23-000030	1	PodTV LLC	Jeffrey White	Principal Executive Officer
0001956001-23-000001	1	LiveRetail, Inc	Chris Cupero	President and Chief Operating Officer
0001746059-23-000011	1	Uxbridge 660 Douglas LLC	Michael Cimino	Managing Member
0001746059-23-000010	1	Pioneer Gelato Inc.	Pierre Alexandre	Owner and CoFounder
0001746059-23-000009	1	Flying Leap Vineyards, Inc.	Mark Beres	President & CEO
0001951872-23-000004	1	8 Myles Inc.	Myles Powell	CEO
0001951872-23-000003	1	FarmFan LLC	Simon Huntley	CEO
0001951872-23-000002	1	Hope Yoga LLC	Jacquelyn Walsh	CEO
0001951872-23-000001	1	Veggie LLC	Adyre Mason	CEO
0001747584-23-000001	1	CGB Green Liberty Notes LLC	Bryan Garcia	Duly Authorized
0001391267-23-000001	1	Truth & Treason LLC	Russ Kendall	Manager
0001665160-23-000036	1	Propzie, Inc.	Daniel Detoni	CEO, President, and Principal Accounting Officer
0001665160-23-000034	1	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001950800-23-000001	1	Cyborg Inc./DE	Nicolas Dupont	Chief Executive Officer
0001669191-23-000015	1	OMNIPAD, INC.	Neil Epstein	Principal Executive Officer
0001665160-23-000033	1	Coffee Class Corp	Kyle Cunningham	CEO, Director, Treasurer, Secretary
0001665160-23-000032	1	R3 Printing, Inc.	Paul Sieradzki	Director, Treasurer, Head of Product, Chief Executive Officer, & President
0001746059-23-000008	1	Coche Payaso LLC	Thomas Olsen	Managing Partner
0001665160-23-000030	1	BLOCKCHAIN INSTITUTE OF TECHNOLOGY INC.	George Levy	CEO, principal accounting officer, and Director
0001746059-23-000007	1	Tomorrow Bookstore LLC	Jacob Budler	Owner and CoFounder
0001665160-23-000026	1	Apres Beverages, Inc.	Lucinda Wright	CEO, President, Sole Director, and CFO
0001665160-23-000028	1	Pineal Labs Inc.	Neal Sarin	CEO, Director
0001665160-23-000027	1	WORLD TREE USA, LLC	Douglas Gaard Willmore	Chief Executive Officer and Director
0001665160-23-000025	1	Mojoose Inc.	Daniel Ash	Founder, CEO and Director
0001785840-23-000002	1	Securisyn Medical, LLC	Mark Bruning	President and Chief Executive Officer
0001785840-23-000001	1	MAINVEST HOLDINGS CORP.	Nicholas Mathews	Chief Executive Officer
0001665160-23-000024	1	OrganicCandyFactory.com, Inc.	Piper Cochrane	CEO
0001669191-23-000008	1	GZI Hub, Inc.	Sean Adler	Principal Executive Officer
0001665160-23-000022	1	Shark Wheel, Inc.	Zack Fleishman	CEO, Secretary and Director
0001746059-23-000006	1	Barbacoa LLC	Roman Raya Jr.	Owner and CoFounder
0001123312-23-000002	1	Yasheng Group	Huirong Zhang	Vice President
0001940340-23-000001	1	Design to Build, LLC	Langston A Farmer	CEO
0001948360-23-000001	1	crwdunit, inc.	Sean Brehm	Chief Executive Officer
0001807734-23-000001	1	India Home, Inc.	Vasundhara Kalasapudi	Executive Director
0001665160-23-000020	1	Unbanked, Inc.	Ian Kane	Co-CEO, Director and Co-Founder
0001669191-23-000006	1	Addiction Cure Therapeutic Sciences Inc	Jack Levine	Principal Executive Officer
0001917980-23-000001	1	Avivid Water Technology, LLC	Lockett Wood	Chief Executive Officer
0001665160-23-000018	1	WeatherFlow  Tempest, Inc.	Daniel Lyons	CEO, Director, Chairman
0001665160-23-000016	1	Yae! Organics Inc	Lorenzo Holley	Director
0001665160-23-000013	1	Nipyata, Inc.	William Hench	CEO, Co-Founder and Director
0001108248-23-000001	1	Kronos Advanced Technologies Inc	Michael Rubinov	Director, CEO
0001669191-23-000004	1	Fierce & Kind Ltd.	Basem Harb	Principal Executive Officer
0001665160-23-000011	1	DRONEDEK Corp	Daniel O Toole	CEO, Chairman
0001665160-23-000007	1	KONING CORP	Lutao Ning	CEO and Director
0001665160-23-000006	1	Gophr App., Inc.	Warren Vandever	CEO, President, Sole Director
0001665160-23-000005	1	Einstok Beer Co.	David R. Altshuler	CEO, CFO, & Chairman of the Board of Directors
0001665160-23-000004	1	Origen Imports, Inc.	Donald Read Spear	President and Director
0001876413-23-000001	1	ASSETCOIN CAPITAL FUND, LLC	Duane A. Quamina	President & CEO
0001665160-23-000003	1	TrueGen Health, Inc.	Frank Adamo	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-23-000002	1	EPR-Technologies, Inc.	Lyn Yaffe	CEO, Secretary, Treasurer, Chairman
0001665160-23-000001	1	MARCo Health, Inc	Jacob Boyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001644600-23-000002	1	Prime Lightworks Inc.	Kyle Bernard Flanagan	CEO, President, CFO/Treasurer, Secretary and Director
0001746059-23-000005	1	Backbeat Brewing Co LLC	Peter Harkins	Owner and Founder
0001746059-23-000004	1	Delivered, Inc	Ruben Seyde	Owner and CEO
0001746059-23-000003	1	Moxi On The Rocks LLC	Tomas Nenortas	Owner and Founder
0001746059-23-000002	1	Hummingbird Mi Laboratories, LLC	Paul King MD	Owner and CEO
0001746059-23-000001	1	Mickeys Gaming Lounge LLC	Shelby Odies	Owner and CoFounder
0001669191-23-000002	1	Adaptive Holdings, LLC	Scott Kauffman	CEO
0001787267-23-000003	1	ElectroSpit Inc.	Bosco Kante	Chief Executive Officer
0001787267-23-000002	1	CB Food Company, Inc.	D. Tyler Mayoras	Chief Executive Officer
0001787267-23-000001	1	Loan Automatic LLC	Eric Burney	Chief Executive Officer
0001949398-23-000001	1	Hiatus LLC \ MD \	Matthew Featherstone	President
0001939688-22-000005	1	Comeback Trail LLC	Phil Kim	Manager
0001943843-22-000002	1	Scripx, Inc.	Jonathan Eaton	Chief Executive Officer
0001956239-22-000001	1	Tech Chain Software Corp	Telha Ghanchi	CEO
