ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001665160-22-002270	1	William Diggins II	CEO	2022-08-23
0001665160-22-002268	1	Howie Busch	CEO	2022-08-23
0001477932-22-006415	1	/s/ Darren Walz	CEO	2022-08-23
0001941761-22-000004	1	John Ross Salcido	Co-President/ Executive Producer	2022-08-21
0001876413-22-000005	1	Duane A. Quamina	President & CEO	2022-08-23
0001665160-22-002266	3	Clark Kokich	Treasurer	2022-08-23
0001665160-22-002266	2	Kari Gran	Chief Product Officer and Director	2022-08-23
0001665160-22-002266	1	Lisa Strain	CEO and Director	2022-08-23
0001665160-22-002266	4	Brent Turner	Director	2022-08-23
0001665160-22-002264	1	David Bennett	CEO, Director	2022-08-23
0001665160-22-002264	3	Ian Gibson	President, Co-Founder, Director	2022-08-23
0001665160-22-002264	2	Zach Adams	Chief Technology Officer, Co-Founder, Secretary, Director	2022-08-23
0001581693-22-000005	1	/s/ Mark Raymond	President/CEO	2022-08-23
0001932906-22-000003	1	Hans Schrei	Director	2022-08-23
0001932906-22-000003	2	Luis Gramajo	Director	2022-08-23
0001669191-22-000837	1	Philip Anderson	Principal Executive Officer	2022-08-23
0001669191-22-000837	3	Bruce Hymas	Principal Accounting Officer	2022-08-23
0001669191-22-000837	4	Bruce Hymas	Board Member	2022-08-23
0001669191-22-000837	5	Philip Anderson	Board Member	2022-08-23
0001669191-22-000837	2	Bruce Hymas	Principal Financial Officer	2022-08-23
0001933083-22-000004	1	Cyrus Farudi	Manager	2022-08-23
0001669191-22-000834	2	Bruce Hymas	Principal Financial Officer	2022-08-23
0001669191-22-000834	1	Philip Anderson	Principal Executive Officer	2022-08-23
0001669191-22-000834	5	Philip Anderson	Board Member	2022-08-23
0001669191-22-000834	4	Bruce Hymas	Board Member	2022-08-23
0001669191-22-000834	3	Bruce Hymas	Principal Accounting Officer	2022-08-23
0001836320-22-000004	1	Cyrus Farudi	Manager	2022-08-23
0001941829-22-000004	1	Joshua Webber	CEO	2022-08-21
0001665160-22-002263	1	Aaron Walls	CEO, Principal Accounting Officer, and Director	2022-08-23
0001665160-22-002263	2	Matthew Goff	Director and CTO	2022-08-23
0001665160-22-002263	3	Brett Vegas	Director and CMO	2022-08-23
0001836307-22-000006	1	Cyrus Farudi	Manager	2022-08-23
0001836307-22-000005	1	Cyrus Farudi	Manager	2022-08-23
0001836323-22-000008	1	Cyrus Farudi	Manager	2022-08-23
0001836323-22-000007	1	Cyrus Farudi	Manager	2022-08-23
0001836323-22-000006	1	Cyrus Farudi	Chief Operating Officer	2022-08-23
0001665160-22-002262	1	Marla Isackson	CEO, President, Secretary, and Treasurer	2022-08-23
0001665160-22-002262	2	Debra Angilletta	CFO	2022-08-23
0001763150-22-000007	1	Paul L. Burroughs, III	Director	2022-08-22
0001763150-22-000007	2	Thomas Gutierrez	Director	2022-08-22
0001836325-22-000003	1	Cyrus Farudi	Manager	2022-08-23
0001477932-22-006400	1	/s/ Darren Walz	CEO	2022-08-23
0001665160-22-002258	1	Salem Thyne	CEO, Principal Executive Officer and Director	2022-08-22
0001665160-22-002257	2	Brenda Limone	COO, Secretary, Treasurer and Director	2022-08-22
0001665160-22-002257	1	Terri Sullivan	CEO, President, and Director	2022-08-22
0001665160-22-002255	1	Michael Letsky	CEO/CTO/CFO/COO/President	2022-08-22
0001665160-22-002254	1	Ray Fares	CEO	2022-08-22
0001665160-22-002252	1	Michael Brower	CFO and Co-Founder	2022-08-22
0001665160-22-002253	1	Atul Patel	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-08-22
0001910638-22-000002	1	Nakulesveran Kulasingam	Secretary	2022-08-22
0001665160-22-002258	2	Geoffrey Thyne	Secretary and Director	2022-08-22
0001665160-22-002258	3	Teresa Nealon	President, Principal Financial Officer and Principal Accounting Officer	2022-08-22
0001665160-22-002260	1	Betzabe Gonzalez	CEO, Director, and Principal Accounting Officer	2022-08-22
0001665160-22-002259	1	DeWayne Adamson	President, CEO, Co-Founder and Director	2022-08-22
0001665160-22-002256	1	Brandon Pargoe	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer	2022-08-22
0001747584-22-000027	1	John Gillie	CEO & President	2022-08-22
0001746059-22-000313	1	Jessica McGuire	Owner and Founder	2022-08-22
0001746059-22-000312	1	Christopher Russell	Owner and CoFounder	2022-08-22
0001665160-22-002251	1	Arnold Leitner	CEO, Principal Executive Officer and Director, Principal Financial Officer	2022-08-22
0001665160-22-002251	2	Bob Rutter	Director	2022-08-22
0001746059-22-000311	1	Paul Walker	CFO	2022-08-22
0001665160-22-002250	1	John Paul Poehlmann	CEO	2022-08-22
0001812836-22-000004	1	Kevin Wolf	Director	2022-08-16
0001812836-22-000004	2	Cornelius Fitzgerald	Director and Chief Financial Officer	2022-08-22
0001665160-22-002248	5	Scott Hansen	CEO and Principal Financial Executive	2022-08-22
0001665160-22-002248	3	Steve Kleiman	Director	2022-08-22
0001665160-22-002248	2	Jay Ward	Director	2022-08-22
0001665160-22-002248	1	Brandon Perry	Director	2022-08-22
0001665160-22-002248	4	Michael Kane	Director	2022-08-22
0001742162-22-000006	1	Tanen Andrews	Founder/CEO	2022-08-22
0001844988-22-000005	1	Erin Papworth	Director and Chief Executive Officer	2022-08-22
0001421744-22-000008	4	Tracey Goeken	CEO & President	2022-04-06
0001421744-22-000008	3	Phil LoGrasso	CEO & President	2022-04-06
0001421744-22-000008	2	Joey Bose	CEO & President	2022-04-06
0001421744-22-000008	1	Gaetano Scuderi	Founder & Chairman of the Board	2022-04-06
0001421744-22-000008	5	Gordon Ramseier	CEO & President	2022-04-06
0001669191-22-000831	1	Matthew P. Jones	Principal Executive Officer	2022-08-22
0001669191-22-000831	2	Matthew P. Jones	Principal Financial Officer	2022-08-22
0001669191-22-000831	3	Matthew P. Jones	Principal Accounting Officer	2022-08-22
0001669191-22-000831	4	Matthew P. Jones	Board Member	2022-08-22
0001669191-22-000830	4	Mark  Newbauer	Board Member	2022-08-22
0001669191-22-000830	3	Mark  Newbauer	Principal Accounting Officer	2022-08-22
0001669191-22-000830	2	Mark  Newbauer	Principal Financial Officer	2022-08-22
0001669191-22-000830	1	Mark  Newbauer	Principal Executive Officer	2022-08-22
0001644600-22-000104	1	Jakub K. Koziol	CEO and Director	2022-08-22
0001747584-22-000026	1	Peter Krajsa	Managing Member	2022-08-22
0001942177-22-000001	1	Candace Ford	Controller	2022-08-22
0001670254-22-000868	2	Austin Huff	Head of Growth	2022-08-19
0001670254-22-000868	3	Austin Villarreal	Head of Operations	2022-08-18
0001670254-22-000868	4	Andrew Luna	Founder & CEO	2022-08-18
0001941761-22-000001	1	John Ross Salcido	Co-President/ Executive Producer	2022-08-19
0001670254-22-000867	1	Tomara Watkins	CEO & Founder	2022-08-17
0001670254-22-000860	1	Jonathan L. D. Brown	CTO	2022-08-19
0001670254-22-000860	2	Jeff A Beaty	CRO	2022-08-19
0001670254-22-000860	3	Robert Nolan Carrico	Co-Founder, COO	2022-07-22
0001670254-22-000860	4	Danten Rice	Co-Founder, CEO	2022-07-22
0001670254-22-000863	1	John D Mitchell	Founder	2022-08-19
0001670254-22-000868	1	Austin Huff	Head of Growth	2022-08-19
0001932265-22-000001	2	Christopher Graham	Director, CEO, Secretary and Treasurer	2022-08-19
0001932265-22-000001	1	Dane Petrali	Director and President	2022-08-19
0001670254-22-000865	1	Thomas Benham	Founder & CEO at Bundlr	2022-08-11
0001670254-22-000862	3	Andrew Luna	Founder & CEO	2022-08-18
0001670254-22-000863	2	Eric Wentworth	Founder	2022-08-19
0001670254-22-000862	1	Austin Huff	Head of Growth	2022-08-19
0001670254-22-000862	2	Austin Villarreal	Head of Operations	2022-08-18
0001669191-22-000827	5	David Barnhart	Board Member	2022-08-19
0001669191-22-000827	4	Talbot Jaeger	Board Member	2022-08-19
0001669191-22-000827	3	Lisa Hill	Principal Accounting Officer	2022-08-19
0001669191-22-000827	2	Daniel Lopez	Principal Financial Officer	2022-08-19
0001669191-22-000827	1	David Barnhart	Principal Executive Officer	2022-08-19
0001669191-22-000825	6	Yuichiro Takayanagi	Board Member	2022-08-19
0001669191-22-000825	4	Ericka Wojack	Board Member	2022-08-19
0001669191-22-000825	5	Bradley Larschan	Board Member	2022-08-19
0001669191-22-000825	3	Ericka Wojack	Principal Accounting Officer	2022-08-19
0001669191-22-000825	2	Ericka Wojack	Principal Financial Officer	2022-08-19
0001669191-22-000825	1	Bradley Larschan	Principal Executive Officer	2022-08-19
0001644600-22-000101	5	Luisa Fernanda Sugisawa Gil	Secretary of the Board, Director	2022-08-19
0001644600-22-000101	4	Richard Joye	Chairman, Director	2022-08-19
0001644600-22-000101	3	Alejandro Sanchez	Chief Marketing Officer	2022-08-19
0001644600-22-000101	2	Jean-Daniel Sciboz	Chief Administrative Officer and Interim Chief Operating Officer	2022-08-19
0001644600-22-000101	1	Jose Escuredo Roldan	Chief Executive Officer	2022-08-19
0001669191-22-000823	2	Bina Khan	Principal Financial Officer	2022-08-19
0001669191-22-000823	3	Bina Khan	Principal Accounting Officer	2022-08-19
0001669191-22-000823	5	Cynthia Archer	Board Member	2022-08-19
0001669191-22-000823	4	Christopher Kelley	Board Member	2022-08-19
0001669191-22-000823	1	Zachary Sadow	Principal Executive Officer	2022-08-19
0001669191-22-000821	1	Ken Rhinehart	Principal Executive Officer	2022-08-19
0001669191-22-000821	5	Tim Thornton	Board Member	2022-08-19
0001669191-22-000821	4	Ken Rhinehart	Board Member	2022-08-19
0001669191-22-000821	3	Ken Rhinehart	Principal Accounting Officer	2022-08-19
0001669191-22-000821	2	Ken Rhinehart	Principal Financial Officer	2022-08-19
0001665160-22-002245	6	David Stoller	Board Member	2022-08-19
0001665160-22-002245	1	John Williams	CEO	2022-08-19
0001665160-22-002245	4	Raffaela Dune	Board Member	2022-08-19
0001665160-22-002245	3	Bill Davis	Vice-Chairman and Secretary	2022-08-19
0001665160-22-002245	2	Stephane Larocque	COO	2022-08-19
0001665160-22-002245	5	Whitney Stevens	Board Member	2022-08-19
0001670254-22-000859	5	Darlington Onyeagoro	Co-founder/CEO	2022-08-17
0001670254-22-000859	3	OLAYEMI NASIRU	CFO	2022-08-18
0001670254-22-000859	2	Vivian Onyeagoro	Director	2022-08-18
0001670254-22-000859	1	Avi Umukoro	Mr	2022-08-18
0001670254-22-000859	4	David Ojochenemi echu	Chief technology officer	2022-08-18
0001669191-22-000818	5	Andy  Stuppard	Board Member	2022-08-19
0001669191-22-000818	4	Betsy  Kruger	Board Member	2022-08-19
0001669191-22-000818	3	Aman Stuppard	Principal Accounting Officer	2022-08-19
0001669191-22-000818	2	Aman Stuppard	Principal Financial Officer	2022-08-19
0001669191-22-000818	1	Aman Stuppard	Principal Executive Officer	2022-08-19
0001670254-22-000857	1	Arati Bhosale	Co-Founder & CEO	2022-07-26
0001941217-22-000002	1	Rebecca Moller	Manager	2022-08-18
0001746059-22-000310	1	Daniel Rubenstein	Owner and Founder	2022-08-18
0001941217-22-000001	1	Rebecca Moller	Manager	2022-08-18
0001665160-22-002240	1	Cara Bucciferro	Founder, CEO, President and Director	2022-08-18
0001665160-22-002239	2	Andrew Plum	Director	2022-08-18
0001665160-22-002239	1	Humsini Acharya	Director	2022-08-18
0001665160-22-002239	4	Timothy Visos Ely	Director	2022-08-18
0001665160-22-002239	3	George Douaire	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-08-18
0001669191-22-000815	4	Yuan Wang	Board Member	2022-08-18
0001669191-22-000815	5	Xiangwu Zhang	Board Member	2022-08-18
0001669191-22-000815	6	Liang  Chang	Board Member	2022-08-18
0001669191-22-000815	2	Yuan Wang	Principal Financial Officer	2022-08-18
0001669191-22-000815	3	Yuan Wang	Principal Accounting Officer	2022-08-18
0001669191-22-000815	1	Yuan Wang	Principal Executive Officer	2022-08-18
0001934895-22-000003	1	Alexander Gotzev	Managing Member	2022-08-18
0001670254-22-000856	1	Malte Niebelschuetz	Founder and CEO	2022-08-17
0001942213-22-000001	1	Mike Essien	Chief Legal Counsel	2022-08-18
0001665160-22-002237	1	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-08-18
0001665160-22-002236	1	Lynnet Koh	Executive Chairman and CEO	2022-08-18
0001665160-22-002236	2	Michael LeMaire	Director/Secretary	2022-08-18
0001911121-22-000005	1	Kristi Bentley	Administrative Secretary	2022-06-06
0001665160-22-002234	1	Dele Atanda	CEO and President	2022-08-18
0001670254-22-000854	1	Todd J Stockbauer	CFO	2022-08-17
0001665160-22-002232	5	Suha Jhaveri	Director	2022-08-17
0001665160-22-002232	4	Robert House	Director	2022-08-17
0001665160-22-002232	3	Stephanie Warrington	Director	2022-08-17
0001665160-22-002232	2	Kimberly Ramsey	CFO	2022-08-17
0001665160-22-002232	1	Weaver Gaines	CEO and Chairman of the Board of Directors	2022-08-17
0001670254-22-000852	1	Danielle Fluntie Queiroz	Founder and CEO	2022-08-16
0001670254-22-000854	2	Andrew Gibbs-Dabney	Founder & CEO	2022-08-17
0001665160-22-002230	1	John Terry	CEO and Director	2022-08-17
0001665160-22-002230	2	Erik Vadeson	CFO	2022-08-17
0001898056-22-000002	1	Sara Berks	Manager/ Director	2022-08-17
0001493152-22-023334	1	/s/ John Green	Manager	2022-08-17
0001493152-22-023334	2	/s/ Mauricio Delgado	Manager	2022-08-17
0001665160-22-002227	1	Robert Gore	CEO	2022-08-17
0001914734-22-000006	1	/s/ TANYA VUCETIC	PRESIDENT & CEO	2022-08-17
0001916146-22-000005	2	/s/ TYLER NIELSEN	CO-FOUNDER	2022-08-17
0001916146-22-000005	1	/s/ RYAN TILLOTSON	CO-FOUNDER	2022-08-17
0001746059-22-000309	1	Alexander White	Owner and CoFounder	2022-08-17
0001822345-22-000003	4	Edward Egwalu	Director	2022-08-17
0001822345-22-000003	3	Dylan Terrill	Director	2022-08-17
0001822345-22-000003	2	Anthony Leontiev	Director	2022-08-17
0001822345-22-000003	1	Kaivan Sattar	Director	2022-08-17
0001916408-22-000004	1	Jonathan Gibson	CEO/President	2022-08-17
0001934621-22-000002	1	Iva Gotzev	Managing Member	2022-08-17
0001781955-22-000011	1	Ben White	Founder and CEO	2022-08-17
0001665160-22-002226	2	Charles Brown	Principal Financial Officer and Controller	2022-08-17
0001665160-22-002226	3	Joelle Maher	Board of Directors	2022-08-17
0001665160-22-002226	4	Chris Reynolds	Board of Directors	2022-08-17
0001665160-22-002226	1	Andrew Clark	CEO, Principal Executive Officer and Director for California Cowboy	2022-08-17
0001924883-22-000005	1	Uri Goldenberg	CEO	2022-08-17
0001924883-22-000005	2	Eyal Goldenberg	Manager	2022-08-17
0001822345-22-000002	4	Edward Egwalu	Director	2022-08-16
0001822345-22-000002	3	Dylan Terrill	Director	2022-08-16
0001670254-22-000850	1	Kelley Drew M.	Head of Finance	2022-08-15
0001670254-22-000850	2	Sam Payrovi	CEO, Co-Founder	2022-08-15
0001822345-22-000002	1	Kaivan Sattar	Director	2022-08-16
0001670254-22-000851	3	Chris Benedict	Co-Founder	2022-08-16
0001670254-22-000851	4	David Roger	CEO	2022-08-16
0001933953-22-000001	1	Christopher Cannucciari	Sole Member of Managing Member, Dynamic Range LLC	2022-08-16
0001670254-22-000851	1	Steven Himmel	Director	2022-08-16
0001670254-22-000851	2	Bob Shomrony	VP of Operations	2022-08-16
0001822345-22-000002	2	Anthony Leontiev	Director	2022-08-16
0001941358-22-000001	1	Albert Paul DuPont II	CEO	2022-08-16
0001871551-22-000003	1	James Murphy	Director	2022-08-16
0001942000-22-000001	1	Kimberly Clarke	Secretary	2022-08-16
0001665160-22-002224	2	Alexander Gomez	CEO, Member Manager	2022-08-16
0001665160-22-002224	1	Huey Segura	Member Manager	2022-08-16
0001940828-22-000003	1	Sarah Daigneault	President	2022-08-16
0001940828-22-000002	1	James Brashears III	President	2022-08-16
0001940828-22-000001	1	Maegann Yarbrough	Managing Member	2022-08-16
0001665160-22-002221	1	Andrew Ochoa	Chief Executive Officer	2022-08-16
0001665160-22-002218	1	Dele Atanda	CEO, Principal Executive Officer and Director	2022-08-15
0001665160-22-002214	1	Barbara J Logan	Secretary, Treasurer and Director	2022-08-16
0001683168-22-005833	1	/s/ Brian Johnson	CEO, Principal Financial Officer, Principal Accounting Officer, and Director	2022-08-16
0001858449-22-000004	1	Daniel Estoque	CEO	2022-08-16
0001410708-22-000009	1	Junhua Guo	President	2022-08-16
0001902674-22-000003	1	/s/ Nathaniel Korpusik	Co-Owner	2022-08-15
0001942487-22-000002	1	James Brashears III	President	2022-08-16
0001891254-22-000004	1	Sarah Daigneault	President	2022-08-16
0001669191-22-000813	5	Marc  Bishara	Board Member	2022-08-15
0001669191-22-000813	4	Kellee Khalil	Board Member	2022-08-15
0001669191-22-000813	1	Kellee Khalil	Principal Executive Officer	2022-08-15
0001669191-22-000813	2	Paige  Britt	Principal Financial Officer	2022-08-15
0001669191-22-000813	3	Kellee Khalil	Principal Accounting Officer	2022-08-15
0001669191-22-000810	1	Troy Howe	Principal Executive Officer	2022-08-16
0001669191-22-000810	3	Troy Howe	Principal Accounting Officer	2022-08-16
0001669191-22-000810	4	Troy Howe	Board Member	2022-08-16
0001669191-22-000810	2	Troy Howe	Principal Financial Officer	2022-08-16
0001669191-22-000806	4	Parsa Mayahi	Board Member	2022-08-16
0001669191-22-000806	1	Parsa Mayahi	Principal Executive Officer	2022-08-16
0001669191-22-000806	3	Parsa Mayahi	Principal Accounting Officer	2022-08-16
0001669191-22-000806	2	Sam Giahi	Principal Financial Officer	2022-08-16
0001669191-22-000806	5	Sam Giahi	Board Member	2022-08-16
0001670254-22-000848	1	Alice Noven	CMO	2022-08-12
0001670254-22-000848	2	Alex Kot	CEO at Floorly	2022-08-12
0001773139-22-000002	1	David McCullar	CEO	2022-08-15
0001670254-22-000847	1	James Papagno	President	2022-08-15
0001670254-22-000845	3	Kwaku Jyamfi	Chief Executive Officer	2022-08-08
0001670254-22-000845	2	Stefano Alva	Chief Financial Officer	2022-08-08
0001875534-22-000004	1	Billy Carson by Sean Fuellhart POA	CEO	2022-08-15
0001665160-22-002213	1	Eric Robichaud	CEO	2022-08-15
0001670254-22-000845	1	Mark F Desantis	Sorrctor	2022-08-12
0001665160-22-002209	4	Michael A Ross	Director	2022-08-15
0001665160-22-002209	3	John Rollins	Director	2022-08-15
0001665160-22-002209	2	Richard Cohen	Director	2022-08-15
0001665160-22-002209	1	Jonathan Cohen	CEO, President	2022-08-15
0001665160-22-002209	5	Anne Shiflett	Director of Finance	2022-08-15
0001812836-22-000003	1	Cornelius Fitzgerald	Director and Chief Financial Officer	2022-08-12
0001812836-22-000003	2	Kevin Wolf	Director	2022-08-11
0001905865-22-000002	1	Timur Chernenko	President, CEO, Secretary and Sole Director	2022-08-15
0001942207-22-000001	1	Jamison Manwaring	Manager of the Manager, Neighborhood Management, LLC	2022-08-15
0001830549-22-000002	1	Judah Longgrear	Director	2022-08-15
0001665160-22-002206	3	Constantin Pellissier	Director	2022-08-15
0001665160-22-002206	4	Phil Howarth	Director	2022-08-15
0001665160-22-002206	2	Thomas Marchard	Chairman	2022-08-15
0001665160-22-002206	1	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer	2022-08-15
0001665160-22-002205	1	Joshua Kimmel	President and Founder	2022-08-15
0001665160-22-002205	2	Ken Greenwood	CTO	2022-08-15
0001665160-22-002204	4	Robert Merold	Director	2022-08-15
0001665160-22-002204	3	Robert Di Loreto	Director	2022-08-15
0001665160-22-002204	2	Theodore Valentino	Chief Financial Officer	2022-08-15
0001665160-22-002204	1	Larry Hightower	Chief Executive Officer	2022-08-15
0001746059-22-000308	1	Scott Brezina	Owner and Founder	2022-08-15
0001929197-22-000010	1	Tyrell Russell	President	2022-08-15
0001929197-22-000009	1	Lindsey Cooper	President	2022-08-15
0001929197-22-000008	1	Annett Schultz	Managing Member	2022-08-15
0001929197-22-000007	1	Diana Siemer	President	2022-08-15
0001669191-22-000799	6	Andrea Mandel Mantello	Board Member	2022-08-15
0001669191-22-000799	1	Luigi Boschin	Principal Executive Officer	2022-08-15
0001669191-22-000799	2	Luigi Boschin	Principal Financial Officer	2022-08-15
0001669191-22-000799	3	Luigi Boschin	Principal Accounting Officer	2022-08-15
0001669191-22-000799	4	Bruce  Riezenman	Board Member	2022-08-15
0001669191-22-000799	5	Luigi Boschin	Board Member	2022-08-15
0001300306-22-000001	1	Junhua Guo	President	2022-08-15
0001410708-22-000007	1	Junhua Guo	President	2022-08-15
0001670254-22-000837	3	Nick Bhargava	Co-Founder & EVP Regulatory Affairs	2022-08-11
0001670254-22-000843	4	Roger Sloman	Chief Executive Officer	2022-08-12
0001670254-22-000841	2	Michael Miramontes	Founder, President & QuickClass Investor	2022-07-19
0001670254-22-000837	1	Benjamin Sutton	SVP Finance & Strategy	2022-08-12
0001670254-22-000841	1	Carlos Beharie	Director	2022-07-28
0001670254-22-000839	1	Adrian Gillette	CEO	2022-08-11
0001670254-22-000843	1	David Field	Director	2022-08-12
0001670254-22-000843	2	Ian Cameron-Mowat	Chairman	2022-08-12
0001670254-22-000837	4	Lucas Timberlake	Director	2022-08-11
0001670254-22-000837	2	Brian Dally	Co-Founder & CEO	2022-08-11
0001665160-22-002203	1	Ryan Beachum	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-08-12
0001670254-22-000843	3	Richard Alan Mellor	Secretary	2022-08-12
0001927195-22-000004	1	Christopher L. Greer	CEO	2022-08-12
0001665160-22-002202	1	Harry Soza	President, CEO and Director	2022-08-12
0001665160-22-002202	2	Daniel P. White	CFO, Secretary, Treasurer and Director	2022-08-12
0001665160-22-002201	1	John Beran	Manager	2022-08-12
0001665160-22-002201	2	Reggie Gresham	Manager	2022-08-12
0001669191-22-000796	1	Boone Bergsma	Principal Executive Officer	2022-08-12
0001669191-22-000796	4	Boone Bergsma	Board Member	2022-08-12
0001669191-22-000796	3	Boone Bergsma	Principal Accounting Officer	2022-08-12
0001669191-22-000796	2	Boone Bergsma	Principal Financial Officer	2022-08-12
0001670254-22-000836	1	Nicolas Blatt	President	2022-08-11
0001670254-22-000836	2	Grichka Frachisse	CEO	2022-08-11
0001665160-22-002198	2	Hsiao Yueh Jao	Director	2022-08-12
0001665160-22-002198	3	Mark Frommeyer	Director	2022-08-12
0001665160-22-002198	4	Amanda Mcvay	Director	2022-08-12
0001665160-22-002198	1	William Donald Schumacher III	CEO, President, Secretary, CFO, and Director	2022-08-12
0001942487-22-000001	1	James Brashears III	President	2022-08-12
0001670254-22-000833	2	Benn Manning	President/COO	2022-08-09
0001670254-22-000833	1	Jeff Ferrell	CEO	2022-08-09
0001746059-22-000307	1	Perry Romero	Owner and Founder	2022-08-11
0001665160-22-002196	2	Conrad Smith	CRO	2022-08-11
0001665160-22-002196	1	Peter Griscom	CEO & Director	2022-08-11
0001746059-22-000305	1	Daniel Dowe	Owner and President	2022-08-11
0001746059-22-000304	1	Philip Smith	Executive Chairman	2022-08-11
0001746059-22-000303	1	Wardell Glass	Owner and Founder	2022-08-11
0001746059-22-000302	1	Debonette Wyatt	Owner and Founder	2022-08-11
0001746059-22-000301	1	Katherine Redman	Program Director	2022-08-11
0001746059-22-000300	1	Christopher Greene	Owner and CoFounder	2022-08-11
0001669191-22-000792	1	Philip S.  Garza	Principal Executive Officer	2022-08-11
0001669191-22-000792	4	Philip S.  Garza	Board Member	2022-08-11
0001669191-22-000792	2	Philip S.  Garza	Principal Financial Officer	2022-08-11
0001669191-22-000792	3	Philip S.  Garza	Principal Accounting Officer	2022-08-11
0001746059-22-000299	1	Eddie Brhellan	Owner and CoFounder	2022-08-11
0001746059-22-000298	1	John Allen	CEO	2022-08-11
0001644600-22-000098	4	Fred Troyer	Chief Operating Officer, Secretary, and Director	2022-08-11
0001644600-22-000098	3	Ellen Katz	Vice President of Finance, and Director	2022-08-11
0001644600-22-000098	1	Kimberly Sue Lewis	Founder, Chairman, President, and Chief Executive Officer	2022-08-11
0001644600-22-000098	2	Philip Edwin Sachs	Chief Financial Officer, and Director	2022-08-11
0001669191-22-000789	1	Brad Gouldthorpe	Principal Executive Officer	2022-08-11
0001669191-22-000789	4	Brad Gouldthorpe	Board Member	2022-08-11
0001669191-22-000789	3	Brad Gouldthorpe	Principal Accounting Officer	2022-08-11
0001669191-22-000789	2	Brad Gouldthorpe	Principal Financial Officer	2022-08-11
0001780409-22-000003	1	Erinn Valencich	Director	2022-08-11
0001942233-22-000001	1	/s/ Albert Vigil	Chief Executive Officer	2022-08-11
0001940244-22-000001	1	Keyia Yalcin	Presidentv	2022-08-11
0001665160-22-002194	1	Lee King	CEO	2022-08-11
0001670254-22-000831	1	Helton Souza	Co-founder & CTO	2022-08-05
0001670254-22-000831	2	Neil Thanedar	Chairman	2022-08-05
0001670254-22-000831	3	Rafael Ferreira	Co-founder & CEO	2022-08-05
0001665160-22-002192	1	Sara Margulis	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-08-10
0001669191-22-000786	2	Sam Giahi	Principal Financial Officer	2022-08-10
0001669191-22-000786	1	Parsa Mayahi	Principal Executive Officer	2022-08-10
0001669191-22-000786	4	Parsa Mayahi	Board Member	2022-08-10
0001669191-22-000786	3	Parsa Mayahi	Principal Accounting Officer	2022-08-10
0001669191-22-000786	5	Sam Giahi	Board Member	2022-08-10
0001665160-22-002190	1	Ryan Morgan	CEO and CFO/Principal Accounting Officer.	2022-08-10
0001665160-22-002190	2	Brandon Espy	Director	2022-08-10
0001665160-22-002188	1	Michael Elson	CEO, CTO, Sole Director/CFO/Principal Accounting Officer	2022-08-10
0001525852-22-000001	1	S Rubin	CFO	2022-08-10
0001887950-22-000001	1	James Carnes	Manager of Plat Capital, LLC, Manager of Plat Capital Fund I, LLC	2022-08-10
0001887950-22-000001	2	Norman Simon	Manager of Plat Capital, LLC, Manager of Plat Capital Fund I, LLC	2022-08-10
0001665160-22-002186	4	Jerry Jasinowski	Board of Directors	2022-08-10
0001665160-22-002186	1	Ali Radfar	CEO, CSO, and Director	2022-08-10
0001665160-22-002186	2	Tina S. Alster, MD	Board of Directors	2022-08-10
0001665160-22-002186	3	Andrew Terry Rosenbaum	CFO, COO, and Director	2022-08-10
0001665160-22-002186	5	Charles A. Schliebs	Member, Board of Directors	2022-08-10
0001670254-22-000829	1	Nabin Banskota	Director	2022-08-09
0001670254-22-000829	2	Nishchal Banskota	Founder/CEO	2022-08-08
0001747584-22-000025	1	Bryan Garcia	Duly Authorized	2022-08-10
0001665160-22-002183	3	Steven E. Curd	CEO and President	2022-08-09
0001665160-22-002183	2	Eric Ball	Board Member	2022-08-09
0001665160-22-002183	1	Robert S. Lentz	Director	2022-08-09
0001665160-22-002181	2	Bryan Butvidas	COO, Board Member, Principal Accounting Officer	2022-08-09
0001665160-22-002181	1	Karla Butvidas	CEO, Board Member	2022-08-09
0001936096-22-000004	1	Kim Gaston	Founder & CEO	2022-06-24
0001916053-22-000005	2	Alexandra Fennell	Co-Chief Executive Officer	2022-08-09
0001916053-22-000005	1	Mia Abbruzzese	Co-Chief Executive Officer	2022-08-09
0001670254-22-000828	2	Julie Griggs	Co-Founder of Fourplay Social	2022-08-09
0001670254-22-000828	1	Danielle Dietzek	Co-founder	2022-08-09
0001665160-22-002182	2	Michael Kesner	CTO/CFO/DIR/SEC	2022-08-09
0001665160-22-002182	1	Richard Geisenfeld	CEO and Director	2022-08-09
0001665160-22-002184	1	James Bradley Sund, Sr.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-08-09
0001670254-22-000826	3	Sean Ross	Co-founder	2022-08-04
