ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-23-000350	7	Matthew Hilbush	Board Member	2023-04-24
0001669191-23-000350	6	David Kern	Board Member	2023-04-24
0001669191-23-000350	5	George Lekas	Board Member	2023-04-24
0001669191-23-000350	3	Gregory Blaszczynski	Principal Accounting Officer	2023-04-24
0001669191-23-000350	4	Ronald Averett	Board Member	2023-04-24
0001669191-23-000349	2	Sheryl Utal	Principal Financial Officer	2023-04-24
0001669191-23-000349	1	Sheryl Utal	Principal Executive Officer	2023-04-24
0001669191-23-000349	3	Sheryl Utal	Principal Accounting Officer	2023-04-24
0001669191-23-000349	4	Sheryl Utal	Board Member	2023-04-24
0001669191-23-000349	5	Aaron  Travis	Board Member	2023-04-24
0001943467-23-000001	1	Andrew Hutton	Director	2023-04-24
0001943467-23-000001	2	Rahul Brahmbhatt	Director	2023-04-24
0001670254-23-000390	2	Jeffrey C Bermant	CEO & Co-Founder	2022-12-21
0001670254-23-000390	1	Tara Holbrook	Director	2022-12-21
0001953427-23-000003	1	Mark McNally	Director	2023-04-24
0001665160-23-000748	4	Andrew Zoltan Szamosszegi	Board Member	2023-04-24
0001665160-23-000748	2	Martin Patrick Hidalgo	CFO, Treasurer	2023-04-24
0001665160-23-000748	1	William Szamosszegi	CEO, Secretary	2023-04-24
0001665160-23-000748	3	Kent Marshall Halliburton	President, Chief Operating Officer, and Board Member	2023-04-24
0001888810-23-000002	3	Michael Udovich	Director	2023-04-24
0001888810-23-000002	1	Jonas Guenther	Director	2023-04-24
0001888810-23-000002	2	Daniel Bernstein	Director	2023-04-24
0001888810-23-000001	2	Daniel Bernstein	Director	2023-04-24
0001888810-23-000001	3	Michael Udovich	Director	2023-04-24
0001888810-23-000001	1	Jonas Guenther	Director	2023-04-24
0001880253-23-000002	2	Amy Wells	Member	2023-04-24
0001880253-23-000002	3	Chris Archer	Member	2023-04-24
0001880253-23-000002	1	Cameron Wells	Member	2023-04-24
0001665160-23-000746	2	Jeffrey D. Zimmerman	Secretary and General Counsel	2023-04-24
0001665160-23-000746	1	Urban Austin Kiernan	Chairman, President, Treasurer and Principle Financial Officer	2023-04-24
0001665160-23-000743	1	James B. Paull	President and Director	2023-04-24
0001665160-23-000743	2	Jeannette David	Secretary and Director	2023-04-24
0001665160-23-000743	3	James W. Paull	Treasurer and Director	2023-04-24
0001880253-23-000001	2	Orion Nevel	Co-President	2023-04-24
0001880253-23-000001	1	Rachel Finger	Manager	2023-04-24
0001523215-23-000001	2	Catherine M. Bryant	Board Director	2023-04-21
0001523215-23-000001	1	John F. Adamson Jr.	CEO, President, CFO, Secretary, Board Director	2023-04-21
0001746059-23-000104	1	James Helms	Owner and Founder	2023-04-24
0001665160-23-000741	6	David Stoller	Board of Director	2023-04-24
0001665160-23-000741	5	Whitney Stevens	Board of Director	2023-04-24
0001665160-23-000741	4	Raffaela Dune	Board of Director	2023-04-24
0001665160-23-000741	3	Bill Davis	Board of Director	2023-04-24
0001665160-23-000741	2	Stephanie Larocque	COO	2023-04-24
0001665160-23-000741	1	John Williams	CEO	2023-04-24
0001665160-23-000739	5	Scott Hansen	CEO and Principal Financial Executive	2023-04-24
0001665160-23-000739	4	Michael Kane	Director	2023-04-24
0001665160-23-000739	3	Michael J. Woods	Director	2023-04-24
0001665160-23-000739	2	Jay Ward	Director	2023-04-24
0001665160-23-000739	1	Brandon Perry	Director	2023-04-24
0001665160-23-000737	2	John Lively	COO, Principal Accounting Officer	2023-04-24
0001665160-23-000737	1	Eric Hudson	CEO, President, Treasurer, Clerk, Director	2023-04-24
0001665160-23-000737	3	Anubhav Goel	Director	2023-04-24
0001665160-23-000735	1	Erika Guerrero	CEO	2023-04-24
0001665160-23-000731	1	Kevin O'Bryan	CEO & CFO/Principal Accounting Officer	2023-04-24
0001665160-23-000731	2	Maria O'Bryan	Secretary	2023-04-24
0001665160-23-000731	3	Nick Agneto	Director	2023-04-24
0001665160-23-000728	3	Constantin Pellissier	Director	2023-04-24
0001665160-23-000728	4	Phil Howarth	Director	2023-04-24
0001665160-23-000728	2	Thomas Marchard	Chairman	2023-04-24
0001665160-23-000728	1	Patrick Sebile	President/CEO	2023-04-24
0001665160-23-000725	1	Robert K. Schultz	Chief Executive Officer	2023-04-21
0001630745-23-000002	1	/s/ Sean Mann	Chief Executive Officer	2023-04-24
0001665160-23-000723	1	Nathaniel J. Clark	CEO	2023-04-24
0001849264-23-000001	1	Malcolm Fontier	Director, President, and CEO	2023-04-24
0001967437-23-000003	1	Michelle Thimesch	Attorney in fact for Super Crowd, Inc.	2023-04-24
0001665160-23-000719	2	Russ Fein	CFO and Director	2023-04-24
0001665160-23-000719	5	David Esposito	Director	2023-04-24
0001665160-23-000719	4	Vijay Aggarwal	Director	2023-04-24
0001665160-23-000719	1	Jim Garner	President, CEO, Director	2023-04-24
0001665160-23-000719	3	Al Luderer	Director	2023-04-24
0001665160-23-000719	6	John Simons	Director	2023-04-24
0001665160-23-000718	1	Sener Korkusuz	CEO	2023-04-24
0001665160-23-000716	3	William Burr	COO & Board Member	2023-04-24
0001665160-23-000716	2	Lui Wong	Secretary, Treasurer, & Board Member	2023-04-24
0001665160-23-000716	1	Chih Wei Wong	CEO, CTO, CFO, & Chairman of the Board	2023-04-24
0001860270-23-000002	1	Achal Patel	Director	2023-04-24
0001860270-23-000002	3	Carrie Rich	Director	2023-04-24
0001860270-23-000002	2	Russell Gong	Director	2023-04-24
0001860270-23-000001	3	Carrie Rich	Director	2023-04-24
0001860270-23-000001	2	Russell Gong	Director	2023-04-24
0001860270-23-000001	1	Achal Patel	Director	2023-04-24
0001860436-23-000002	1	Joshua Pigford	Director	2023-04-24
0001860436-23-000002	2	Travis Woods	Director	2023-04-24
0001860436-23-000001	2	Travis Woods	Director	2023-04-24
0001860436-23-000001	1	Joshua Pigford	Director	2023-04-24
0001889325-23-000002	1	Aroon V Tungare	CEO	2023-04-24
0001665160-23-000713	1	Heather Feider	Chief Financial Officer / Secretary	2023-04-24
0001665160-23-000710	1	Dustin Feider	Owner, CEO, Director	2023-04-24
0001665160-23-000710	2	Heather Feider	Principal Financial Officer and Principal Accounting Officer	2023-04-24
0001665160-23-000707	4	Robert K. Wilson	Director	2023-04-24
0001665160-23-000707	3	Vincent Bruno	Director	2023-04-24
0001665160-23-000707	1	Cleoria Oravec	CFO	2023-04-24
0001665160-23-000707	2	Anthony Cepparulo	COO, Secretary, Director	2023-04-24
0001670254-23-000386	1	Loc BASTARD	Founder, CTO	2023-04-19
0001670254-23-000386	2	Prasad Mathews	CFO	2023-04-19
0001670254-23-000386	3	Michael Pratt	Founder, CEO	2023-04-19
0001665160-23-000705	1	Christopher Thompson	Chief Executive Officer and Director	2023-04-21
0001670254-23-000388	1	Jessica Heinzelman	Co-founder & COO	2023-04-21
0001670254-23-000385	1	Cliff Han	Founder and CEO	2023-04-19
0001670254-23-000387	1	Brian Dally	Co-Founder & CEO	2023-04-20
0001670254-23-000387	2	Lucas Timberlake	Director	2023-04-20
0001670254-23-000387	3	Benjamin Sutton	SVP Finance	2023-04-20
0001670254-23-000387	4	Nick Bhargava	Co-Founder & EVP Regulatory Affairs	2023-04-20
0001670254-23-000388	2	Fletcher Wilson	Co-founder, CEO	2023-04-21
0001970476-23-000003	1	Adam Wertz	Manager	2023-04-19
0001665160-23-000703	1	Benjamin Mogul	CEO	2023-04-21
0001971679-23-000001	1	Mark Bamford	Director	2023-04-21
0001905263-23-000003	2	Kevin Schneider	Manager	2023-04-21
0001905263-23-000003	1	Zachary Collins	Manager	2023-04-21
0001872052-23-000003	1	Lydie Livolsi	CEO & Founder	2023-04-21
0001665160-23-000701	1	Benjamin Daniel Mogul	CEO, President, Secretary, Principal Accounting Officer, and Director	2023-04-21
0001683168-23-002582	1	/s/ Steve Taplin	Chief Executive Officer	2023-04-21
0001665160-23-000699	1	Ethan Blount	CEO	2023-04-21
0001669191-23-000346	5	David Summers	Board Member	2023-04-21
0001669191-23-000346	4	Dusten Nelson	Board Member	2023-04-21
0001669191-23-000346	1	Dusten Nelson	Principal Executive Officer	2023-04-21
0001669191-23-000346	3	David Summers	Principal Accounting Officer	2023-04-21
0001669191-23-000346	2	David Summers	Principal Financial Officer	2023-04-21
0001665160-23-000697	3	Robert Legendre	Director	2023-04-21
0001665160-23-000697	1	Daniel Ash	Founder, CEO and Director	2023-04-21
0001665160-23-000697	2	Barrett Laban Silver	Director	2023-04-21
0001768586-23-000002	1	Rawy Iskander	Director and Chief Executive Officer	2023-04-21
0001768586-23-000002	2	Kevin Charles Hildreth	Director	2023-04-21
0001669191-23-000344	1	Esmond Goei	Principal Executive Officer	2023-04-21
0001669191-23-000344	2	Esmond Goei	Principal Financial Officer	2023-04-21
0001669191-23-000344	3	Esmond Goei	Principal Accounting Officer	2023-04-21
0001669191-23-000344	4	Esmond Goei	Board Member	2023-04-21
0001669191-23-000344	5	Armando Castro	Board Member	2023-04-21
0001669191-23-000343	3	Seymour Segnit	Principal Accounting Officer	2023-04-21
0001669191-23-000343	5	Amy Rau Segnit	Board Member	2023-04-21
0001669191-23-000343	4	Seymour Segnit	Board Member	2023-04-21
0001669191-23-000343	2	Seymour Segnit	Principal Financial Officer	2023-04-21
0001669191-23-000343	1	Seymour Segnit	Principal Executive Officer	2023-04-21
0001669191-23-000342	2	Basem Harb	Principal Financial Officer	2023-04-21
0001669191-23-000342	1	Basem Harb	Principal Executive Officer	2023-04-21
0001669191-23-000342	5	Cynthia Smith	Board Member	2023-04-21
0001669191-23-000342	4	Basem Harb	Board Member	2023-04-21
0001669191-23-000342	3	Cynthia Smith	Principal Accounting Officer	2023-04-21
0001669191-23-000341	2	Irene Waldridge	Board Member	2023-04-21
0001669191-23-000341	1	John Dinusson	Board Member	2023-04-21
0001964817-23-000002	1	Augustus Christensen	CEO, Founder, President, Treasurer, Secretary, and Director	2023-04-21
0001746059-23-000103	1	Katherine Redman	Program Director	2023-04-21
0001889682-23-000001	1	Ivy Irene Noche	Co-Founder	2023-04-21
0001665160-23-000695	1	Jay E. Cormier	President & CEO	2023-04-21
0001670254-23-000384	1	Rony Hage	Founder and CEO	2023-04-21
0001789369-23-000001	1	Caroll Lee	CEO	2023-04-20
0001665160-23-000691	1	Catherine B. Lamberti	Chief Executive Officer	2023-04-21
0001746059-23-000102	1	Ichen Tu	Owner and President	2023-04-21
0001861802-23-000002	2	Michael Nguyen	Director	2023-04-21
0001861802-23-000002	1	Anthony Do	Director	2023-04-21
0001861802-23-000001	2	Michael Nguyen	Director	2023-04-21
0001861802-23-000001	1	Anthony Do	Director	2023-04-21
0001713695-23-000004	1	/s/ Frederick Lizza	CEO	2023-04-21
0001957409-23-000002	2	Ali Elyassi	Director	2023-04-21
0001957409-23-000002	1	Nabeel Ahmed	Director	2023-04-21
0001670254-23-000383	1	Brad ONeill	Board director	2023-04-20
0001670254-23-000383	2	Brian Gannon	Founder & CEO	2023-04-20
0001665160-23-000690	1	Lance King	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2023-04-21
0001905263-23-000002	1	Zachary Collins	Manager	2023-04-21
0001905263-23-000002	2	Kevin Schneider	Manager	2023-04-21
0001665160-23-000688	3	Parul Chaudhary	Independent Director	2023-04-21
0001665160-23-000688	2	Chaitanya Agrawal	Independent Director	2023-04-21
0001665160-23-000688	1	Abhinav Verma	CEO	2023-04-21
0001905434-23-000004	1	Adrian Washington	Managing Member, Platform USA Manager, LLC, the Manager	2023-04-21
0001905434-23-000003	1	Adrian Washington	Managing Member, Platform USA Manager, LLC, the Manager	2023-04-21
0001666102-23-000003	1	John C Neubauer	Founder & CEO	2023-04-21
0001666102-23-000002	1	John C Neubauer	Founder & CEO	2023-04-20
0001956270-23-000003	2	David Stewart	Director	2023-04-21
0001956270-23-000003	1	Guillermo Francisco Cornejo	Director	2023-04-21
0001964014-23-000003	1	Tiffany Dufu	Director	2023-04-21
0001956270-23-000002	2	David Stewart	Director	2023-04-21
0001956270-23-000002	1	Guillermo Francisco Cornejo	Director	2023-04-21
0001964014-23-000002	1	Tiffany Dufu	Director	2023-04-21
0001716974-23-000001	1	Michael Riforgiate	VP, Operations	2023-04-21
0001669191-23-000336	1	Ronald Averett	Principal Executive Officer	2023-04-21
0001669191-23-000336	2	Gregory Blaszczynski	Principal Financial Officer	2023-04-21
0001669191-23-000336	7	Matthew Hilbush	Board Member	2023-04-21
0001669191-23-000336	6	David Kern	Board Member	2023-04-21
0001669191-23-000336	3	Gregory Blaszczynski	Principal Accounting Officer	2023-04-21
0001669191-23-000336	4	Ronald Averett	Board Member	2023-04-21
0001669191-23-000336	5	George Lekas	Board Member	2023-04-21
0001670254-23-000379	1	Julie Korioth	CEO	2023-04-18
0001670254-23-000379	2	Julie Korioth	CEO/Founder	2023-04-18
0001665160-23-000686	1	Allan D. Darling	Co-Founder and CFO	2023-04-20
0001665160-23-000686	2	Richard Butts	Board Member	2023-04-20
0001746059-23-000101	1	Laura Harris	Founder and CEO	2023-04-20
0001864316-23-000001	1	Pierluigi Mantovani	Director	2023-04-20
0001864316-23-000001	2	Juan Rodriguez	Director	2023-04-20
0001670254-23-000378	1	Stephanie Lathrop	COO	2023-04-06
0001670254-23-000378	2	Roger Shindell	Founder & CEO  MS, CHPS, CISA, CIPM	2023-04-06
0001670254-23-000377	1	Julie Leclercq	Co-Founder and CBO	2023-04-20
0001670254-23-000377	2	Rebecca Alvarez Story	Co-Founder and CEO	2023-04-20
0001864316-23-000003	1	Pierluigi Mantovani	Director	2023-04-20
0001864316-23-000003	2	Juan Rodriguez	Director	2023-04-20
0001665160-23-000682	1	Patrick Sherwin	CEO, Principal Financial Officer, and Principal Accounting Officer	2023-04-20
0001665160-23-000682	2	Gary Starr	Director	2023-04-20
0001665160-23-000682	3	Emily Zaebst	Director	2023-04-20
0001670254-23-000381	1	Ezra Goldman	CEO & co-founder	2023-04-19
0001670254-23-000382	1	Agni Bhattacharya	CEO & Co-founder	2023-04-20
0001665160-23-000684	1	Justin Lee	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-04-20
0001974452-23-000001	1	Christopher Gonzales	Co-Founder / CEO	2023-04-20
0001665160-23-000685	1	Vipin Jain	Founder and CEO, Director and Principal Accounting Officer	2023-04-20
0001665160-23-000685	2	Eric Benhamou	Director	2023-04-20
0001665160-23-000685	3	Venki Ayalur	Founder, CTO and Director	2023-04-20
0001670254-23-000376	1	Johannes Rudolph Stander	Non-Executive Board Member	2023-04-20
0001670254-23-000376	2	Jared Broad	CEO	2023-04-19
0001670254-23-000376	3	Jared Broad	CEO & Founder	2023-04-12
0001644600-23-000067	1	Jason Adams	Chief Executive Officer	2023-04-20
0001670254-23-000375	2	Walid Romaya	CEO + Co-Founder	2023-04-19
0001670254-23-000375	1	Tabrez Ebrahim	Chief Legal Officer + Co-Founder	2023-04-19
0001746059-23-000100	1	John Ayars	Owner and President	2023-04-20
0001746059-23-000099	1	Pierre Alexandre	Owner and CoFounder	2023-04-20
0001746059-23-000098	1	Jacqueline Field	Owner and Founder	2023-04-20
0001746059-23-000097	1	Jhyesah Coulter	Owner and CEO	2023-04-20
0001665160-23-000677	1	Isaac Hayes III	CEO, President, Secretary, Treasurer, Director	2023-04-20
0001746059-23-000096	1	Michael Sullivan	Owner and CoFounder	2023-04-20
0001746059-23-000095	1	Allison Vaughan	Owner and CoFounder	2023-04-20
0001855423-23-000002	3	Charles Andrew Fritz IV	Director	2023-04-19
0001855423-23-000002	1	Michael Mercier	Director	2023-04-19
0001855423-23-000002	2	Jennifer Perron-Micek	Director	2023-04-19
0001746059-23-000094	1	Scott Kirkpatrick	Managing Member	2023-04-20
0001855423-23-000001	2	Jennifer Perron-Micek	Director	2023-04-19
0001855423-23-000001	3	Charles Andrew Fritz IV	Director	2023-04-19
0001855423-23-000001	1	Michael Mercier	Director	2023-04-19
0001746059-23-000093	1	Brianna Alfaro-Bowes	Owner and Founder	2023-04-20
0001960055-23-000004	1	Yash Ghanekar	Director	2023-04-19
0001960055-23-000004	2	Jaymin Shah	Director	2023-04-19
0001960055-23-000003	1	Yash Ghanekar	Director	2023-04-19
0001960055-23-000003	2	Jaymin Shah	Director	2023-04-19
0001670254-23-000374	1	Alice Li	Director	2023-04-19
0001670254-23-000374	5	Rob Kennedy	CEO	2023-04-17
0001670254-23-000374	2	Xavier Helgesen	Director	2023-04-18
0001670254-23-000374	4	Cameron MacKugler	Founder	2023-04-17
0001670254-23-000374	3	James Feinson	Director	2023-04-18
0001665160-23-000674	1	Vijay Chetty	Chairman of the Board	2023-04-20
0001670254-23-000372	1	Mateo Moreno de Alboran	Co-Founder & CMO	2023-04-19
0001670254-23-000372	2	Derek Siegel	Co-Founder & CEO	2023-04-19
0001665160-23-000672	1	David Mitlyng	CEO, Principal Accounting Officer, and Director	2023-04-20
0001665160-23-000670	1	Shibashis (Shiba) Bhowmik	President and CEO	2023-04-20
0001805056-23-000002	1	Ian Eyberg	CEO & Director	2022-05-13
0001805056-23-000002	2	Ian Eyberg	CEO & Director	2022-05-13
0001665160-23-000668	3	Marc Fratello	Director	2023-04-20
0001665160-23-000668	2	Charles Fox	COO and Principal Accounting Officer	2023-04-20
0001665160-23-000668	4	Donald Berndt	Chief Scientist, Director	2023-04-20
0001665160-23-000668	1	Ricardo Lasa	CEO, Director	2023-04-20
0001670254-23-000370	2	Omri Melamed	CEO	2023-04-19
0001670254-23-000370	1	Nike Klara	COO	2023-04-19
0001670254-23-000368	1	Cesar Garcia	CEO & Founder	2023-04-18
0001827264-23-000002	1	Tae Young Lee	CEO	2021-02-16
0001665160-23-000665	2	Anthony J Bash	CEO	2023-04-19
0001665160-23-000665	1	Charles Harrell	CLO	2023-04-19
0001670254-23-000366	1	Brooke Barrett	Founder & President	2023-04-17
0001665160-23-000663	3	Brent Adam	CFO	2023-04-19
0001665160-23-000663	1	Anthony Bash	CEO, Director and President	2023-04-19
0001665160-23-000663	2	Charles E Harrel	Chief Legal Officer, Secretary and Director	2023-04-19
0001963996-23-000003	1	/s/ CHRISTOPHER PERRY	PRESIDENT	2023-04-19
0001665160-23-000661	1	David Larson	CEO, Director, Treasurer, and Principal Accounting Officer	2023-04-19
0001669191-23-000334	5	Patrick Cahill	Board Member	2023-04-19
0001669191-23-000334	6	Patrick Lincoln	Board Member	2023-04-19
0001669191-23-000334	4	Sophia Becker	Board Member	2023-04-19
0001669191-23-000334	1	Sophia Becker	Principal Executive Officer	2023-04-19
0001669191-23-000334	3	Sophia Becker	Principal Accounting Officer	2023-04-19
0001669191-23-000334	2	Patrick Cahill	Principal Financial Officer	2023-04-19
0001908756-23-000003	1	Shannon Cahoon	Director	2023-04-19
0001946187-23-000003	2	Andres Vallejo	Director	2023-04-19
0001946187-23-000003	1	Pedro Sostre	Director	2023-04-19
0001946187-23-000002	2	Andres Vallejo	Director	2023-04-19
0001946187-23-000002	1	Pedro Sostre	Director	2023-04-19
0001665160-23-000659	2	Jason Ross	Secretary	2023-04-19
0001665160-23-000659	1	Steve Ross	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-04-19
0001908756-23-000001	1	Shannon Cahoon	Director	2023-04-19
0001946069-23-000001	1	Noah Hoffman	Managing Executive	2023-04-19
0001644600-23-000066	2	Parker Smith	Chief Financial Officer, Chief Operating Officer, Director	2023-04-19
0001644600-23-000066	1	Matthew Belcher	Chief Executive Officer, President, and Director	2023-04-19
0001644600-23-000066	3	Travis Hook	Chief Information Officer, Secretary, and Director	2023-04-19
0001670254-23-000364	3	Bailey Farren	Cofounder & CEO	2023-04-18
0001670254-23-000364	2	Moor Xu	COO	2023-04-18
0001670254-23-000364	1	Yichu Wu	Cofounder & CTO	2023-04-18
0001934259-23-000002	1	Jennifer Hotai Dale	CEO, President, Treasurer, Secretary, Director	2023-04-19
0001665160-23-000658	2	Anne Alice Delphine Dekker	CFO	2023-04-19
0001665160-23-000658	3	Franck Bem	Director	2023-04-19
0001665160-23-000658	4	Victoria Jill Reeves Bem	Director	2023-04-19
0001665160-23-000658	1	Jordan Maxime Bem	CEO	2023-04-19
0001826004-23-000002	1	Brett Walter	CEO	2023-04-13
0001670254-23-000363	1	Thomas GIACOMARO	President of Straight King Entertainment Inc	2023-04-17
0001826004-23-000002	3	Crystal Henzi	CFO	2023-04-18
0001826004-23-000002	2	Leslie Alden	Director	2023-04-18
0001665160-23-000656	1	Vincent E Bryan III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Director	2023-04-18
0001665160-23-000656	4	Gary Haight	Director	2023-04-18
0001665160-23-000656	2	Vincent Bryan Jr	Director	2023-04-18
0001665160-23-000656	3	Marc Haugen	Director	2023-04-18
0001665160-23-000655	1	Ali Mohamed	CEO and Director	2023-04-18
0001665160-23-000655	4	Julien Machot	Board Member	2023-04-18
0001665160-23-000655	3	Kareem Elhamasy	CMO	2023-04-18
0001665160-23-000655	2	Mike D'Amico	COO and Director	2023-04-18
0001736664-23-000003	1	Joesph Daniluk	President, CEO	2023-04-18
0001644600-23-000065	1	Vipin Jain	CEO, Principal Financial Officer, and Director	2023-04-18
0001644600-23-000065	2	Venkateswaran Ayalur	CTO, and Director	2023-04-18
0001644600-23-000065	3	Veronica Wu	Director	2023-04-18
0001833324-23-000001	1	Nodar Narsavidze	Founder	2023-04-18
0001793079-23-000002	1	Edward Lerner	CEO	2023-04-18
0001793079-23-000001	1	Edward Lerner	CEO	2023-04-18
0001665160-23-000654	1	Richard Geisenfeld	CEO	2023-04-18
0001665160-23-000654	2	Michael Kesner	CTO/CFO/DIR/SEC	2023-04-18
0001972342-23-000003	1	Shirley Yu	Founder/CEO	2023-04-17
0001665160-23-000652	1	William Hench	CEO, Co-Founder and Director	2023-04-18
0001665160-23-000652	2	Dan Cedrone	COO, Co-Founder and Director	2023-04-18
0001669191-23-000331	1	John (Ted) Mooney	Board Member	2023-04-18
0001665160-23-000651	2	Daniel Gouldman	Co-CEO, Director and Co-Founder	2023-04-18
0001665160-23-000651	1	Ian Kane	Co-CEO, Director and Co-Founder	2023-04-18
0001665160-23-000650	2	Maria OBryan	Secretary	2023-04-18
0001665160-23-000650	3	Nick Agneto	Director	2023-04-18
0001665160-23-000650	1	Kevin OBryan	CEO and CFO/Principal Accounting Officer	2023-04-18
0001665160-23-000649	4	Federico Maria Urdaneta Cortes	VP, Co-Founder, Board Member	2023-04-18
0001665160-23-000649	5	John Klinger	Managing Director, Co-Founder, Sync Transport LLC	2023-04-18
0001665160-23-000649	3	Isaac Morales	Co-founder / Managing Director SLS	2023-04-18
0001665160-23-000649	2	Gianfranco Nocerino	Finance Director	2023-04-18
0001665160-23-000649	1	Mauricio Diaz	CEO, Co-Founder, Board Member	2023-04-18
0001794925-23-000001	2	Matthew Lee Miller	Manager	2023-04-18
0001794925-23-000001	1	Mia Schulman	Manager	2023-04-18
0001794925-23-000001	3	Kristen Uno	Manager	2023-04-18
0001665160-23-000648	2	Monika Reti	Co-founder, Head of Product, Director, and Board Chair	2023-04-18
0001665160-23-000648	1	Jessica Cooke	CEO, CFO, COO, Secretary, and Director	2023-04-18
0001665160-23-000647	1	Ali Mohamed	CEO	2023-04-18
0001971121-23-000002	1	Fiona McPhee	Chief Administrative Officer	2023-04-18
0001937457-23-000001	1	/s/ Dirk Schmidt	CEO	2023-04-18
0001104659-23-046548	3	/s/ E. Harold Gassenheimer	Chief Financial Officer, Manager	2023-04-18
0001104659-23-046548	1	/s/ Eugene Meehan	President, Manager	2023-04-18
0001104659-23-046548	2	/s/ Fredy Dellis	Chief Operating Officer, Manager	2023-04-18
0001955540-23-000008	1	Dylan Lew	CEO	2023-04-18
0001955540-23-000007	1	Thomas Montiel	CEO	2023-04-18
0001955540-23-000006	1	Matt Turbiner	Managing Member	2023-04-18
0001955540-23-000005	1	Valeria R Taylor	President	2023-04-18
0001955540-23-000004	1	Amanda Taylor	CEO	2023-04-18
0001955540-23-000003	1	Nikkita Randle	CEO	2023-04-18
0001955540-23-000002	1	Simon Huntley	CEO	2023-04-18
0001905434-23-000002	1	Scottie Smith II	Managing Member of the Manager, Oakwood Legacy Holdings, LLC	2023-04-18
0001905434-23-000001	1	Scottie Smith II	Managing Member of the Manager, Oakwood Legacy Holdings, LLC	2023-04-18
0001947088-23-000001	1	Andrew Schmertz	CEO	2023-04-18
0001805103-23-000002	1	Debra Driggers	Co-Owner	2023-04-18
0001778849-23-000001	1	Ajay Bam	CEO and Co-Founder	2023-04-17
0001819720-23-000001	1	Rita Mounir	Chief Operating Officer	2023-04-17
0001665160-23-000645	2	Tejas Attreya Shastry	Tejas Attreya Shastry	2023-04-17
0001665160-23-000645	1	Anthony Michael Tassone	CEO, principal accounting officer, Director	2023-04-17
0001670254-23-000362	3	Caroline MacDougall	Founder, Creator & CEO	2023-03-01
0001670254-23-000362	2	Gerald I. Isenberg	CFO	2023-03-02
0001670254-23-000362	1	Daniel Richard Martin	Director	2023-04-14
0001644600-23-000063	3	Claire Miles	Chief Creative Officer	2023-04-17
0001644600-23-000063	1	Reid Covington	Chief Executive Officer and Director	2023-04-17
0001644600-23-000063	2	Chase Larson	Chief Operating Officer	2023-04-17
0001665160-23-000643	1	Douglas V. Giampapa	CEO, Principal Executive Officer and Director	2023-04-17
0001870988-23-000002	1	Francis Xavier Helgesen	Director	2023-03-28
0001870988-23-000002	2	Michael Wieser	Director	2023-03-28
0001870988-23-000002	3	Vsevolod Kozinsky	Director	2023-03-28
0001870988-23-000002	4	Kerstin Erickson	Director	2023-03-28
0001746059-23-000092	1	Nicole Smith	Owner and CEO	2023-04-17
0001828720-23-000003	1	Nathan Kivi	Manager	2023-04-17
0001872052-23-000002	1	Lydie Livolsi	CEO & Founder	2023-04-17
0001665160-23-000640	1	Allison Schickel	CEO	2023-04-17
0001937431-23-000001	1	Joshua Blew	Founder & CEO	2023-04-17
0001096906-23-000842	1	/s/ Michael J. Lasky	CEO of the Manager	2023-04-14
0001665160-23-000637	1	Barry L. Hodge	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-04-14
0001665160-23-000635	1	Cynthia Allison Jenkins Schickel	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2023-04-17
0001665160-23-000632	1	Cindy Diffenderfer	CEO	2023-04-17
0001669191-23-000327	3	Gregory Blaszczynski	Principal Accounting Officer	2023-04-17
0001669191-23-000327	4	Ronald Averett	Board Member	2023-04-17
0001669191-23-000327	5	George Lekas	Board Member	2023-04-17
0001669191-23-000327	6	David Kern	Board Member	2023-04-17
0001669191-23-000327	7	Matthew Hilbush	Board Member	2023-04-17
0001669191-23-000327	1	Ronald Averett	Principal Executive Officer	2023-04-17
0001669191-23-000327	2	Gregory Blaszczynski	Principal Financial Officer	2023-04-17
0001665160-23-000629	1	Emanuel Papadakis	President and CEO	2023-04-17
0001665160-23-000629	2	Sanat Kumar Upadhyay	Vice President, CTO, Director	2023-04-17
0001747584-23-000016	1	Bryan Garcia	Duly Authorized	2023-04-17
0001665160-23-000627	1	Harry R. Soza	Presdient / CEO - Director	2023-04-17
0001665160-23-000627	3	Randall Coatney	Chief Operating Officer / Director	2023-04-17
0001665160-23-000627	2	Daniel P. White	Chief Financial Officer / Director	2023-04-17
0001665160-23-000624	2	Karina Kagramanova	Corporate Secretary	2023-04-17
0001665160-23-000624	1	David Arthur Brown	Founder and CEO	2023-04-17
0001665160-23-000622	1	George Levy	CEO, principal accounting officer, and Director	2023-04-17
0001832987-23-000004	4	Jeffrey Hokenson	Director	2023-04-17
0001832987-23-000004	3	Niels Ten Berge	Director	2023-04-17
0001832987-23-000004	2	James A. Calder	CFO	2023-04-17
0001832987-23-000004	1	John Emery	CEO	2023-04-17
