ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001665160-23-000117	0		Issuer is updating campaign page	Harmony Turbines Inc.	Corporation		PA	2020-08-11	120 N 25th Street Suite 200		Lebanon	PA	17042	https://HarmonyTurbines.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000116	1		Issuer is extending campaign end date.	Nimbus Engineering Inc.	Corporation		DE	2017-01-04	2030 VALLEJO STREET	UNIT 803	SAN FRANCISCO	CA	94123	https://nimbus.energy/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000115	1		Issuer is extending campaign end date	Kribi Coffee Co	Corporation		DE	2019-01-08	536 N. OAK PARK AVENUE		OAK PARK	IL	60302	www.kribicoffee.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000114	1		Issuer is extending campaign end date.	Metric Medical Devices, Inc.	Corporation		TX	2009-04-13	846 SILVER SPRINGS		HELOTES	TX	78063	http://metricmd.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-23-000022	0	At the close of the offering, the issuer closed on $1,235,000. The funds are currently being processed. The actual amount may be lower.		5 Mile Brewing Co LLC	Limited Liability Company		MI	2016-02-08	4779 FIVE MILE RD		ANN ARBOR	MI	48105	https://easternmarket.beer/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-23-000021	0	At the close of the offering, the issuer closed on $82,300. The funds are currently being processed. The actual amount may be lower.		Evoke Inc	Corporation		MA	2019-01-05	23 ALPINE ST		ROXBURY	MA	02119	http://injagaglobal.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-23-000020	0			Winchester Fresh Market LLC															
0001746059-23-000019	0			Herblo OKC, Inc.															
0001665160-23-000112	0			Foresyte, Inc	Corporation		IL	2022-03-29	3021 N Southport Avenue Apt 4A		Chicago	IL	60657	http://foresyteapp.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001096906-23-000149	0			Nectar of the Gods Corp	Corporation		VA	2014-05-12	1601 BLACK HEATH ROAD		MIDLOTHIAN	VA	23113	https://www.blackheathmeadery.com	Round Here, LLC	N	0001844904	007-00284	313211
0001670254-23-000030	0	The final number is $300,687.00 in investments.		Noble Story Co. LLC 1	Limited Liability Company		MI	2020-03-04	3513 3 MILE ROAD NORTH		East Grand Rapids	MI	49525	http://www.noblestoryco.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001665160-23-000111	0			Sansar, Inc	Corporation		DE	2022-03-09	320 Martin Street		Birmingham	MI	48009	http://sansar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001958653-23-000002	0		Update to Offering Statement	Taylored Experience LLC	Limited Liability Company		AL	2022-02-18	1216 SELMA ST		MOBILE	AL	36604	https://www.ATEMOB.COM	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001185185-23-000052	0			Aurox Holdings Inc.	Corporation		NV	2021-11-30	4514 Cole Avenue, Suite 600		Dallas	TX	75205	https://getaurox.com	TZERO MARKETS, LLC	N	0001779408	008-70355	000304537
0001670254-23-000028	0			Coils to Locs, LLC	Limited Liability Company		MA	2019-05-24	1452 Dorchester Ave., 4th fl		Dorchester	MA	02122	https://coilstolocs.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001644600-23-000010	0			Sugarfina Corp	Corporation		DE	2020-09-26	5275 W DIABLO DR	SUITE A1-101	LAS VEGAS	NV	89118	www.sugarfina.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000108	0			Mighty Heights, Inc.	Corporation		CO	2022-06-27	2401 Blake St. Unit 420		Denver	CO	80205	https://mightyheights.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001870374-23-000001	0		Updates to Form C Risk Disclosures.	PBV HOLDINGS, INC.	Corporation		PA	2021-01-29	150 SOUTH 22ND STREET		PITTSBURGH	PA	15203	velumfermentation.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001932835-23-000001	0		This amendment is filed to change the Offering Deadline to March 20, 2023	Lexi Devices, Inc.	Corporation		DE	2017-12-27	2342 SHATTUCK AVENUE		BERKELEY	CA	94704	https://lexihome.io/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001942554-23-000001	0	The Offering closed successfully on 1/19/2023, having received investment commitments of $46,275, although a final accounting has not taken place.		CoContest Inc.	Corporation		DE	2015-04-16	405 HOWARD STREET	10TH FLOOR	SAN FRANCISCO	CA	94105-2669	https://gopillar.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001960816-23-000001	0			Dry Bar Unscripted, Inc.	Corporation		DE	2022-11-09	2601 NORTH CANYON ROAD		PROVO	UT	84604	invest.angel.com/unscripted	VAS Portal, LLC	N	0001749383	007-00165	298941
0000732935-23-000001	0	End of offering.  Issuer closed its offering with gross proceeds of $15,760.		Here To Serve Holding Corp	Corporation		DE	1983-09-22	800 WESTCHESTER AVE	SUITE 641N	RYE BROOK	NY	10573	www.heretoserve.tech	truCrowd, Inc	N	0001667145	007-00015	283063
0001670254-23-000027	0		Extending the closing date.	Learnie Inc.	Other	Public Benefit Corporation	UT	2020-06-23	705 Matterhorn Dr.		Park City	UT	84098	http://mylearnie.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001527854-23-000001	1		Amendment to Offering Statement: Change in Offering Deadline	Brooklyn Craft Works LLC	Limited Liability Company		FL	2011-12-09	316 DOUGLASS STREET	APT. A-1D	BROOKLYN	NY	11217	https://www.brooklyngin.com/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-23-000025	0			Niftify Holding Corp.	Corporation		DE	2021-10-07	1922 Leithsville Rd.		Hellertown	PA	18055	https://www.niftify.io/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001620704-23-000002	0			MED-X, INC.	Corporation		NV	2014-02-24	8236 REMMET AVE.		CANOGA PARK	CA	91304	https://medx-rx.com/	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001961272-23-000001	0			Lunar Brands, Inc.	Corporation		DE	2019-08-05	41-34 CRESCENT STREET	#9H	LONG ISLAND CITY	NY	11101	https://www.drinklunar.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-23-000024	0			Swopblock LLC	Limited Liability Company		PA	2021-03-04	1684 Henrietta Mountain Rd		Martinsburg	PA	16662	https://swopblock.org	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-23-000076	0		the issuer filed a file number adjustment.	GenesisAI Corporation	Corporation		DE	2018-07-03	201 SE 2nd Ave.		Miami	FL	33131	https://www.genesisai.io/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000074	1		the issuer provided the updated 2022 review report and reactivated their offering page.	Demand Derivatives Corp.	Corporation		DE	2017-08-08	99 Wall Street	Suite 3901	New York	NY	10005	https://demandderivatives.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-23-000106	0			Calibre Biometrics Inc.	Corporation		DE	2022-02-18	35 Walnut Street, Suite 100		Wellesley Hills	MA	02481	https://calibrebio.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000104	0			Tampa Deep Sea Xplorers, Inc.	Corporation		DE	2022-02-03	14007 Clubhouse Circle, Apt. 706		Tampa	FL	33618	https://tampadeepseaxplorers.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000023	0			HiveTracks, Inc.	Corporation		NC	2011-02-18	489 Big Laurel Road		Creston	NC	28615	https://www.hivetracks.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-23-000100	0			SampleServe, Inc.	Corporation		DE	2018-11-15	444 Cass St., Ste. 203-B		Traverse City	MI	49684	https://www.sampleserve.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-23-000018	0			Commongrounds Cooperative	Corporation		MI	2018-03-22	425 BOARDMAN AVE	SUITE C	TRAVERSE CITY	MI	49684	http://www.commongrounds.coop/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-23-000097	0	At the close of the offering, the issuer closed on $219,977.96 and 167 number of securities.		20/20 GeneSystems, Inc.	Corporation		DE	2000-08-07	15810 GAITHER ROAD, SUITE 235		GAITHERSBURG	MD	20877	https://2020gene.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000098	0	At the close of the offering, the issuer closed on $18,490.30 and 8,136 number of securities.		A7FL Inc	Corporation		FL	2014-05-28	9631 STONES RIVER PARK WAY		BOCA RATON	FL	33428	https://www.a7fl.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000095	0	At the close of the offering, the issuer closed on $66,172.36 and 33,838 number of securities.		Finn & Emma, Inc	Corporation		DE	2022-06-09	1275 BLOOMFIELD AVE, BLDG 5, UNIT 28 B	BLDG 5, UNIT 28 B	FAIRFIELD	NJ	07004	www.finnandemma.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000096	0	At the close of the offering, the issuer closed on $1,033,462.22 and 521,519 number of securities.		Uncle's Ice Cream	Corporation		WY	2017-08-29	67-106 KEALOHANUI ST. #C-2	#C-2	WAIALUA	HI	96791	https://www.unclesicecream.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001875705-23-000002	0	Offering closed November 11, 2023		Honor Your Flow	Corporation		DE	2021-10-18	7655 S. BENNETT AVENUE		CHICAGO	IL	60649	www.wehonoryourflow.com	Seed at the Table, LLC	N	0001808131	007-00230	005548762
0001665160-23-000094	1		Extending campaign end date.	AtomBeam Technologies Inc.	Corporation		DE	2017-08-17	1036 COUNTRY CLUB DR, SUITE 200		MORAGA	CA	94556	https://atombeamtech.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001900769-23-000001	0	The Offering closed successfully on 1/15/2023, having received investment commitments of $164,695, although a final accounting has not taken place.		Dana HQ Inc	Corporation		DE	2019-04-30	340 S LEMON AVE	#7240	WALNUT	CA	91789	https://getdex.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001875705-23-000001	0	The offering closed December 31,2021		D2J3 LLC	Limited Liability Company		NJ	2019-09-25	1201 SPRINGWOOD AVENUE	UNIT 103	ASBURY PARK	NJ	07712	macrobites.com	Seed At The Table	N	0001808131	007-00230	005548762
0001665160-23-000092	0		Fixing discrepancy in team section	Veebot Systems, Inc.	Corporation		DE	2012-10-18	13113 NW 42nd Ave		Opa Locka	FL	33054	www.veebot.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000091	0			Bombarda Rum USA, Inc.	Corporation		FL	2020-04-20	13300 SW 98TH PL		Miami	FL	33176	https://bombardarum.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000090	0	At the close of the offering, the issuer closed on $63,108.03 and 2,659 number of securities.		metaMedia Inc.	Corporation		WY	2019-08-30	600 5TH AVENUE	STE. 800 WEST	NEW YORK	NY	10020	www.metaiyeknights.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-23-000072	0		the issuer extended the offering deadline.	Demand Derivatives Corp.	Corporation		DE	2017-08-08	99 Wall Street	Suite 3901	New York	NY	10005	https://demandderivatives.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000070	0		the issuer extended the offering deadline.	Netwire LLC	Limited Liability Company		DE	2022-06-22	One Lincoln Street		Boston	MA	02111	netwire.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000069	0		the issuer extended the offering deadline.	Cust Corp.	Corporation		DE	2021-11-22	745 Atlantic Ave.		Boston	MA	02110	https://custcorp.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-23-000089	0	At the close of the offering, the issuer closed on $187,737.74 and 116,149 number of securities.		Smart IOPS, Inc.	Corporation		DE	2013-10-23	1551 MCCARTHY BLVD, SUITE 208	SUITE 208	MILPITAS	CA	95035	https://smartiops.com/StartEngine/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000088	0			6D BYTES INC.	Corporation		DE	2015-11-16	440 N Wolfe RD M/S 215		Sunnyvale	CA	94085	https://www.blendid.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000021	0			Hooray Foods, Inc.	Corporation		DE	2019-03-27	582 6th Street		San Francisco	CA	94103	https://www.hoorayfoods.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001920741-23-000001	0	The Offering closed successfully on 1/12/2023, having received investment commitments of $62,787, although a final accounting has not taken place.		Utobo, Inc.	Corporation		DE	2021-01-05	340 S LEMON AVE	9894	WALNUT	CA	91789	utobo.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001961554-23-000001	0			Sarah-Jane Thomas LLC	Limited Liability Company		VA	2015-10-09	12803 Cara Drive		Woodbridge	VA	22192	https://www.edumatch.org/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-23-000084	0			Alpha Motor Corporation	Corporation		DE	2020-08-20	9551 Irvine Center Drive		Irvine	CA	92618	https://www.alphamotorinc.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001953571-23-000001	0			WRAY INC															
0001954278-23-000001	1		This material change amendment is filed to extend the offering deadline to March 17, 2023 and to update the number of employees at the company, the cash and cash equivalents, and the runway.	Pylons Inc.	Corporation		DE	2019-05-31	228 PARK AVE S	PMB 94225	NEW YORK	NY	10013	https://pylons.tech	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000082	0			STRANDSMART INC	Corporation		DE	2017-09-27	501 W. BROADWAY SUITE 800		SAN DIEGO	CA	92101	https://strandsmart.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000019	0		Non material amendment lowering the campaign minimum (as those funds were raised offline)	VitalFlo Inc.	Corporation		DE	2017-04-28	224 Fayetteville St		Raleigh	NC	27601	https://vitalflohealth.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000020	0		Lowering valuation cap.	TFS, Inc	Corporation		DE	2017-12-19	610 Riverside Dr #56		New York	NY	10031	https://www.theflipside.io/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001919013-23-000001	1		Included information on Concurrent Offering and changing offering deadline to February 25, 2023	Clockout Inc.	Corporation		DE	2020-12-23	8 CARUSO COURT	SUITE 3A	BRIDGEWATER	NJ	08807	www.clockoutapp.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000081	1		Issuer is extending campaign end date	Cann-Ade Corp	Corporation		NV	2019-11-27	2598 E. SUNRISE BLVD. SUITE 2104		FORT LAUDERDALE	FL	33304	https://www.cann-ade.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000079	0			Vlogmi Corporation	Corporation		DE	2020-10-26	701 Brazos St		Austin	TX	78701	www.Vlogmi.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000077	1		Issuer is extending campaign end date	Green Canopy NODE, SPC	Corporation		WA	2010-02-17	27 SOUTH HANFORD ST.		SEATTLE	WA	98134	https://www.greencanopynode.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-23-000066	0		the issuer extended the offering deadline.	MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000063	0			HLD Film, Inc.	Corporation		DE	2021-08-27	910 Sheridan Avenue	#6G	Bronx	NY	10451	www.hldfilm.company	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001943451-23-000001	0	"""The issuer raised approximately $465,238 during the offering period. Payments are still being processed; the exact amount has yet to be determined."""		Toybox Labs Inc	Corporation		DE	2016-02-22	66 FRANKLIN STREET	#300	OAKLAND	CA	94607	https://www.toybox.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001669191-23-000059	0		the issuer moved up the offering date.	O2Boost, LLC	Limited Liability Company		TX	2022-05-02	6160 Warren Parkway	Suite 100	Frisco	TX	75034	https://www.o2boost66.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000057	0	End of offering. Issuer closed its offering with estimated gross proceeds of $167,240.00. The foregoing is in regard only to the amount raised under the Section 4(a)(6) exemption.		HLD Film, Inc.	Corporation		DE	2021-08-27	910 SHERIDAN AVENUE	APT. 6G	BRONX	NY	10451	http://facebook.com/suchafunnylife	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001945598-23-000001	0		Extending Pigee's Offering.	Pigee Inc.	Corporation		DE	2021-01-26	8 THE GREEN, STE A, SUITE #13419		DOVER	DE	19901	www.pigeepost.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001665160-23-000075	0	At the close of the offering, the issuer closed on $69,514.04 and 27,579 number of securities.		Hang Obi, Inc.	Corporation		DE	2020-12-14	22 KING STREET APT 22	APT 22	NEW YORK	NY	10014	https://hangobi.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-23-000008	0		Updating the target number of securities offered to 100,000, updating the use of proceeds, deadline to reach offering amount to April 30, 2023, and subscription agreement.	Superlink America Inc	Corporation		GA	2019-07-29	3675 CRESTWOOD PKWY	STE 400	DULUTH	GA	30096	www.superlinkamerica.com	JUSTLY MARKETS LLC	N	0001534163	008-69001	000159572
0001915810-23-000001	0		Offering extended to end on July 19, 2023.  Target offering amount changed to $60,000	CreativeHomies HQ LLC	Limited Liability Company		DE	2021-12-10	1420 NW LOVEJOY STREET	426	PORTLAND	OR	97209	https://www.creativehomies.com	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001746271-23-000003	0			Stepstone Art Resources, LLC	Limited Liability Company		MA	2015-10-27	1921 DUBLIN ROAD	1921 DUBLIN ROAD	RICHMOND	MA	01254	https://www.see.me/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-23-000017	1		Issuer is amending the target investment amount and extending the deadline to make an investment. Issuer is amending the terms and use of funds accordingly. Lastly, Issuer is amending the marketing materials to address a change of physical location.	Dabrie Holdings, LLC	Limited Liability Company		RI	2022-03-21	106 BLACKSTONE BLVD		PROVIDENCE	RI	02906	https://www.facebook.com/Rhode-Island-Pickleball-103022742383481	MainVest, Inc.	N	0001746059	007-00162	
0001952541-23-000004	0	Total raised $45,325		Pops Bakery LLC	Limited Liability Company		DC	2016-05-27	1607 CORCORAN ST NW	APT A	WASHINGTON	DC	20009	http://poppysstuffedbagels.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001952541-23-000003	0	Total raised $74,075		Harbor Coffee LLC	Limited Liability Company		GA	2021-02-18	1912 BRANNEN RD SE		ATLANTA	GA	30316	www.harborcoffeeatl.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001952541-23-000002	0	Total raised $55,550		Kudo Society Teaneck LLC	Limited Liability Company		NJ	2018-01-25	336 QUEEN ANNE RD		TEANECK	NJ	07666	www.kudosociety.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001952541-23-000001	0	Total raised $31,200		Tezcat LLC	Limited Liability Company		FL	2018-05-25	4915 BAYMEADOWS RD,	APT 5H	JACKSONVILLE	FL	32217	https://tepeys.com/	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746271-23-000002	1		This material amendment is filed to extend the Offering Deadline from January 18, 2023 to April 1, 2023.	Straat100, LLC	Limited Liability Company		DE	2022-05-13	126 EAST 56TH STREET	24TH FLOOR	NEW YORK	NY	10022	https://www.artory-winston.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001926107-23-000001	0	The offering closed on 12-31-22 with no investments accepted.  The total amount raised in the offering is $0		Solas Aerial Services LLC	Limited Liability Company		AL	2022-01-13	307 SHOOTING STAR TRAIL		GURLEY	AL	35748	www.solasaerial.com	FOLLA CAPITAL, LLC	N	0001786669	008-70399	000305140
0001805525-23-000001	0	The Offering closed successfully on 1/9/2023, having received investment commitments of $41,162, although a final accounting has not taken place.		KapitalWise, Inc.	Corporation		DE	2017-04-11	43 WEST 23RD STREET		NEW YORK	NY	10010	https://www.kapitalwise.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001944929-23-000001	1		Target end date updated.	Mayes Clothing Co of New York City, LLC	Limited Liability Company		NY	2020-03-24	629 WEST 170TH ST	STE 1D	NEW YORK	NY	10032	www.mayesnyc.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001477932-23-000299	0			MED-X, INC.	Corporation		NV	2014-02-24	8236 REMMET AVE.		CANOGA PARK	CA	91304	www.medx-rx.com		N			
0001665160-23-000074	0			AllCertified Inc.															
0001670254-23-000014	0			Level Up Basket Corp.	Corporation		DE	2021-07-14	163 W 23rd St, New York, NY 10011	Floor 6	New York	NY	10011	http://levelupbasket.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-23-000018	0			Swopblock LLC	Limited Liability Company		PA	2021-03-04	1684 Henrietta Mountain Rd		Martinsburg	PA	16662	https://swopblock.org		N			
0001670254-23-000016	0			Oxford Hounds Inc.	Corporation		WY	2020-01-24	30 N. Gould Street	STE 9222	Sheridan	WY	82801	http://www.oxfordhounds.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001961026-23-000002	0			PURSUITALERT, LLC	Limited Liability Company		SC	2015-10-07	333 PIPER LANE		PICKENS	SC	29671	http://www.pursuitalert.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001665160-23-000073	1		Issuer is extending campaign end date.	Loftie, Inc	Corporation		DE	2018-07-27	26 GROVE STREET 5C		NEW YORK	NY	10014	https://byloftie.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-23-000055	0		the issuer extended the offering deadline.	MAGFAST LLC	Limited Liability Company		DE	2017-10-03	1 Grandview Ave		Cornwall on Hudson	NY	12520	MAGFAST.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000054	0		the issuer extended the offering deadline.	HiveSkill LLC	Limited Liability Company		DE	2020-04-30	745 Atlantic Ave		Boston	MA	02111	https://hiveskill.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-23-000053	0		the issuer extended the offering deadline.	EarthGrid PBC	Corporation		DE	2016-09-23	1 West Barrett Ave	Suite 5	Richmond	CA	94801	https://www.earthgrid.io	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-23-000072	0			Vroom Solar Inc.	Corporation		DE	2017-09-05	2233 N Citation Ave		Springfield	MO	65802	https://vroomsolar.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000012	0			Oxford Hounds Inc.	Corporation		WY	2020-01-24	30 N. Gould Street, STE 9222		Sheridan	WY	82801	http://www.oxfordhounds.com		N			
0001665160-23-000070	0		Adding Team Members	Nipyata, Inc.	Corporation		DE	2021-03-16	308 Catalina Boulevard		San Rafael	CA	94901	nipyata.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-23-000009	0			Slated, Inc.	Corporation		DE	2009-12-17	6450 Sunset Boulevard	1223	Los Angeles	CA	90028	https://www.slated.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-23-000068	1		Issuer is extending campaign end date.	Whooshh Innovations, Inc.	Corporation		DE	2007-10-22	2001 WEST GARFIELD STREET, BLDG 156	BLDG 156	SEATTLE	WA	98119	https://www.whooshh.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000067	1		Issuer is extending campaign end date and making page changes	PSYONIC, Inc.	Corporation		IL	2015-11-23	9999 Businesspark Ave, Suite B		San Diego	CA	92131	psyonic.io	StartEngine Capital, LLC	N	0001665160	007-00007	
0001644600-23-000005	0			Sweater Inc	Corporation		DE	2022-01-23	520 MOUNT RAINIER STREET		BERTHOUD	CO	80513	https://www.sweaterventures.com/	DALMORE GROUP LLC	Y	0001332099	008-67002	000136352
0001746059-23-000016	0			Beanchain Coffee LLC	Limited Liability Company		AZ	2021-10-22	855 W SOUTHERN AVE		MESA	AZ	85210	bchain.coffee	MainVest, Inc.	N	0001746059	007-00162	
0001665160-23-000063	0			IQ Billiards, Inc.	Corporation		DE	2022-08-02	2406 Meadowbrook Drive		Lutz	FL	33558	www.iqreality.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001871266-23-000002	0			Bowr Inc	Corporation		DE	2021-12-16	2055 LIMESTONE ROAD	STE 200-C	WILMINGTON	DE	19808	https://bowr.co/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001954795-23-000001	1		(Revised for material changes on January 13th, 2022) Amendment for: extension of offering close date from January 23, 2022, to February 20, 2023.	Carter Henry's LLC	Limited Liability Company		OR	2020-11-02	101 NORTH WATER STREET		SILVERTON	OR	97381	https://carterhenrys.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-23-000060	0			Red Eye Louie's Inc	Corporation		AL	2011-02-18	5619 Canongate Lane		Birmingham	AL	35242	https://redeyelouies.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001958652-23-000001	1		Target end date extended	T. Loren Studio Inc.	Corporation		IL	2007-12-18	3520 SEVEN BRIDGES DR,	STE 115	WOODRIDGE	IL	60517	www.tlorenstudio.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001887950-23-000001	0	The Offering closed successfully on 1/7/2023, having received investment commitments of $685,833.18, although a final accounting has not taken place.		Plat Capital Fund I, LLC	Limited Liability Company		NC	2021-09-07	1020 DANLEY ROAD		PILOT MOUNTAIN	NC	27041	www.platcapital.co	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-23-000057	0	At the close of the offering, the issuer closed on $129,220.83 and 134,158 number of securities.		Massage Robotics, Inc.	Corporation		DE	2016-04-28	65 ENTERPRISE		ALISO VIEJO	CA	92656	https://massagerobotics.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000058	0	At the close of the offering, the issuer closed on $310,683.82 and 76,558 number of securities.		Pencilish Animation Studios Inc.	Corporation		DE	2020-10-08	2020 FIELDSTONE PKWY, SUITE 900-339	SUITE 900-339	FRANKLIN	TN	37069	pencilish.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000055	0	At the close of the offering, the issuer closed on $31,922.43 and 17,900 number of securities.		RTHREAT INC.	Corporation		DE	2020-07-16	4050 WILLOWBROOK LANE	STE 306	BELLINGHAM	WA	98229	http://rthreat.net	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-23-000015	1		Issuer is amending the target investment amount. Issuer is also amending the terms and the use of funds. Lastly, Issuer is extending the deadline to make an investment.	SEVEN POINT OF ILLINOIS LLC	Limited Liability Company		IL	2019-10-29	3360 N ELSTON AVE		CHICAGO	IL	60618	http://www.sevenpoint.org	MainVest, Inc.	N	0001746059	007-00162	
0001665160-23-000053	0			Certaintio Inc															
0001665160-23-000054	0			Elemental Computing Inc.															
0001665160-23-000056	0	At the close of the offering, the issuer closed on $57,221.74 and 9,157 number of securities.		SEN-JAM PHARMACEUTICAL LLC	Corporation		DE	2022-06-15	35 FORT HILL DRIVE		LLOYD HARBOR	NY	11743	sen-jam.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-23-000052	1		Issuer is extending campaign end date.	Hopscotch Acquisition Corp	Corporation		DE	2021-08-13	1100 NEW HIGHWAY- REPUBLIC AIRPORT	SUITE 14A	FARMINGDALE	NY	11735	https://flyhopscotch.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
