ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001746059-22-000287	1		Issuer are amending the target investment amount. Issuer is also amending the use of funds. Lastly, Issuer is extending the deadline to make an investment.	Blossom Flower LLC	Limited Liability Company		MA	2020-09-20	1 CABOT ST		HOLYOKE	MA	01040	http://www.getblossomflower.com	MainVest, Inc.	N	0001746059	007-00162	
0001669191-22-000768	0			Timed Health Corp	Corporation		DE	2016-05-16	1285 A SOUTHERN WAY		SPARKS	NV	89431	www.timedhealth.com		N			
0001670254-22-000805	0			Bula Technologies, Inc.	Corporation		DE	2021-01-10	1830 Meridian Ave	Apt 803	Miami Beach	FL	33139	http://www.bulachallenge.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000804	1		Updating minimum offering to $50k.	Halen Technologies Inc.	Corporation		DE	2021-04-01	651 N Broad Street	Ste 205 #5176	MIDDLETOWN	DE	19709	https://www.GetHalen.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002119	1		Issuer is extending campaign end date.	Waverly Labs Inc	Corporation		DE	2014-06-16	19 MORRIS AVENUE		BROOKLYN	NY	11205	waverlylabs.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002118	1		Issuer is extending campaign end date.	Virtualities, Inc.	Corporation		DE	2018-01-08	VIRTUALITIES,INC.KILN26SRIOGRANDEST#2072	ST # 2072	SALT LAKE CITY	UT	84101	https://www.valvr.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001891254-22-000003	0			Pharmara Labs LLC	Limited Liability Company		TX	2019-10-01	1511 JUSTIN RD	STE 106A	LEWISVILLE	TX	75077	www.formulationrx.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001891254-22-000002	0			MetaMorph Jewelry Studio	Other	Sole Proprietorship	PA	2015-04-11	16 FREEPORT ST		PITTSBURGH	PA	15223	http://www.metamorph-jewelry.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-22-000286	0			Hungry Hummel LLC	Limited Liability Company		NY	2022-06-14	53 E. MAIN ST		TRUMANSBURG	NY	14886	Hazelnutkitchen.com	MainVest, Inc.	N	0001746059	007-00162	
0001587317-22-000006	0	The Offering closed successfully on 7/29/2022, having received investment commitments of $2,226,159.26, although a final accounting has not taken place.		HEVO Inc.	Corporation		DE	2011-11-01	147 PRINCE ST.		BROOKLYN	NY	11201	https://hevo.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-002117	0			Paway Inc.	Corporation		DE	2020-05-28	4501 Cezanne Ave		Woodland Hills	CA	91364	https://www.paway.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001939688-22-000002	0			Comeback Trail LLC	Limited Partnership		NM	2019-03-05	201 SANTA MONICA BLVD STE 300		SANTA MONICA	CA	90401	www.storyboard.film	Blue Dot Media Holdings, LLC	N	0001838082	007-00278	
0001763150-22-000002	0			Quadvantage Technology, Inc.	Corporation		DE	2018-10-02	6325 Falls of Neuse Rd.	Suite 35-122	Raleigh	NC	27615	www.quadvantage.com	DealMaker Securities, LLC	N	0001872856	008-70756	315324
0001669191-22-000765	0			PRIME DIVERSITY, INC.	Corporation		DE	2021-12-08	1500 Rosecrans Ave	Suite 500	Manhattan  Beach	CA	90266	https://www.primediversitygroup.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001936495-22-000002	0			GBS Holdings LLC	Limited Liability Company		PA	2022-06-16	1032 PENNSYLVANIA AVE		MONACA	PA	15061	Www.steveandbennys.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-002114	0	At the close of the offering, the issuer closed on $99,239.05 and 101,955 number of securities.		Sun50, LLC	Limited Liability Company		MN	2018-07-09	2905 LEXINGTON AVENUE SOUTH SUITE 100	SUITE 100	EAGAN	MN	55121	https://sun50.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000802	1		Adding operating agreement.	Fisher Software LLC	Limited Liability Company		OR	2020-10-13	11542 NW Kearney St.		Portland	OR	97229	https://www.foodi-menus.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000803	0			Kicky, Inc.	Corporation		DE	2022-03-15	910 Park Avenue SE	Unit A	Atlanta	GA	30315	https://kicky.art/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002113	0	At the close of the offering, the issuer closed on $48,078.16 and 6,992 number of securities.		POPS! Diabetes Care, Inc.	Corporation		DE	2015-12-29	6770 STILLWATER BLVD NORTH, SUITE 200		MINNEAPOLIS	MN	55082	https://popsdiabetes.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000800	0			Fisher Software LLC	Limited Liability Company		OR	2020-10-13	11542 NW Kearney St.		Portland	OR	97229	https://www.foodi-menus.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001821982-22-000008	0		Amend offering deadline	North Cove Holdings, LLC	Limited Liability Company		NC	2021-12-02	210 BLUE RIDGE DR. N.		MARION	NC	28752	thenorthcove.com	Vicinity LLC	Y	0001798542	007-00223	307772
0001669191-22-000761	0		the issuer has extended the offering deadline.	Petzey Technology, Inc.	Corporation		DE	2017-09-06	550 N Central Expressway	#726	McKinney	TX	75070	https://petzey.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000760	0		the issuer has extended the offering deadline.	Proctor360 Inc.	Corporation		VA	2018-10-16	1311 High Point Ave.		Richmond	VA	23230	https://Proctor360.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001746059-22-000285	0	At the close of the offering, the issuer closed on $54,200. The funds are currently being processed. The actual amount may be lower.		Hot Dog Box Inc	Corporation		MA	2020-07-16	14522 S MARQUETTE AVE		BURNHAM	MA	60633	https://www.thehotdogbox.com/	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000284	0	At the close of the offering, the issuer closed on $62,900. The funds are currently being processed. The actual amount may be lower.		Calyxeum, LLC	Limited Liability Company		MI	2020-06-26	1284 17TH ST		DETROIT	MI	48216	http://www.calyxeum.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000283	0	At the close of the offering, the issuer closed on $30,100. The funds are currently being processed. The actual amount may be lower.		Poppytots LLC	Limited Liability Company		CA	2022-01-27	1613 CENTER RD		NOVATO	CA	94947	http://www.poppytots.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000282	0	At the close of the offering, the issuer closed on $10,000. The funds are currently being processed. The actual amount may be lower.		Bar at 66 Greenpoint LLC	Limited Liability Company		NY	2021-09-07	2 BLUE SLIP APT 27J		BROOKLYN	NY	11222	http://www.66greenpoint.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000281	0			GreenHouse Cannabis Group Inc.															
0001746059-22-000280	0			LabX Group, LLC															
0001871367-22-000004	0		Amended escrow services & intermediary name.	OTACA	Corporation		CA	2020-08-10	36 Argonaut Suite 100		Aliso Viejo	CA	92656	https://otacatequila.com/home	Title3Funds	N	0001685995	007-00083	286035
0001928129-22-000003	1		This material amendment is filed to 1) extend the Offering Deadline from July 31, 2022 to September 30, 2022 and 2) lower the Target Offering Amount from $150,000 to $90,000.	Arable Brewing Co LLC	Limited Liability Company		OR	2020-05-05	1338 ANDERSEN LN		EUGENE	OR	97404	https://www.arablebeercompany.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-000798	0			Kartorium, Inc.	Corporation		DE	2021-01-01	200 W 34th Avenue	#1198	Anchorage	AK	99503	https://kartorium.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000796	0			Modwalla Inc.	Corporation		DE	2022-01-18	18720 SE 23rd St		Vancouver	WA	98683	http://www.modwalla.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-22-000279	0			Bear Hug Brewing Co, LLC	Limited Liability Company		FL	2022-05-24	5633 LONG SHORE LOOP		SARASOTA	FL	34238	http://www.bearhugbrewco.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-002112	1		Issuer is extending campaign end date.	Retina Technologies, Inc.	Corporation		DE	2019-09-17	50 E 98TH ST #11C-1		NEW YORK	NY	10029	https://www.retina-technologies.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002111	1		Issuer is extending campaign end date.	Avawatz Company, Inc	Corporation		TX	2019-02-13	14681 MIDWAY RD	SUITE 200	ADDISON	TX	75001	https://avawatz.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000795	1		Lowering minimum target and adding updated audited financials.	Univenture, Inc.	Corporation		DE	1988-06-01	4266 Tuller Rd.		Dublin	OH	43017	http://Univenture.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-22-000278	1		Issuer is amending typographical errors and making certain clarifying edits to the offering. Issuer is extending the deadline to make an investment.	Tallgrass Pictures LLC	Limited Liability Company		CA	2004-11-15	710 13TH ST STE 300		SAN DIEGO	CA	92101	http://www.izolabakery.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-002109	0			Espre Technologies, Inc	Corporation		DE	2018-07-19	1775 Tysons Blvd	Suite 5165	Tysons	VA	22003	https://espretech.com/		N			
0001746059-22-000277	0			Veron LLC	Limited Liability Company		CA	2019-10-04	810 S FLOWER ST APT 1208		LOS ANGELES	CA	90017	http://theveron.com	MainVest, Inc.	N	0001746059	007-00162	
0001670254-22-000794	1		Changed company name and branding from Primer Seltzers to System Seltzers.	For What's Next, Inc.	Corporation		WI	2021-04-16	1315 E. Albion Street		Milwaukee	WI	53202	https://systemseltzers.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000790	0			Sieve LLC	Limited Liability Company		TX	2020-08-17	3803	WALKER FALLS LN	FULSHEAR	TX	77441	https://www.sievehealth.com/about	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001931510-22-000001	0			Zero Proof Drinks	Corporation		CA	2019-07-17	231 10TH STREET	#203	MODESTO	CA	95354	https://spiritycocktails.com/	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001670254-22-000791	0			Athyna, Inc.	Corporation		DE	2019-11-26	4816 Jewell Street		San Diego	CA	92109	https://www.athyna.io/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002108	1		Issuer is extending campaign end date.	BANCROFT AUTOMATED RESTAURANT SYSTEMS, INC.	Corporation		DE	2019-03-26	7117 FLORIDA BLVD		BATON ROUGE	LA	70806	https://speedy-eats.net/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002107	0		Issuer is updating campaign page.	StarchTek Corp.	Corporation		DE	2020-10-27	3911 Concord Pike #8030, SMB 12973		WILMINGTON	DE	19803	https://starchtek.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002105	0		Issuer is updating campaign page.	BLOCKCHAIN INSTITUTE OF TECHNOLOGY INC.	Corporation		DE	2021-05-14	400 NW 26th. St.		Miami	FL	33127	https://blockchaininstitute.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002104	0		Fee description correction	GACW Incorporated	Corporation		AZ	2019-11-26	3110 West Ray Road, Suite 201		Chandler	AZ	85226	https://globalaircylinderwheels.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000276	0			Fenwick Farms Distilling Co, LLC	Limited Liability Company		IN	2022-02-01	210 E WASHINGTON ST		RENSSELAER	IN	47978	https://fenwickfarmsbrewingcompany.com/	MainVest, Inc.	N	0001746059	007-00162	
0001921426-22-000003	0	The Offering closed successfully on 7/27/2022, having received investment commitments of $4,831,178.00, although a final accounting has not taken place.		Steeped, Inc.	Corporation		DE	2017-04-05	103 WHISPERING PINES DRIVE	STE E	SCOTTS VALLEY	CA	95066	https://steepedcoffee.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001891254-22-000001	0			Hudson Event Design, LLC	Limited Liability Company		PA	2020-08-07	7186 TILDENT ST		PITTSBURGH	PA	15206	www.partyonbutler.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001940018-22-000003	0			AnyOneUp, INC.	Corporation		DE	2022-06-28	4305 Ridgebend Dr.		Round Rock	TX	78665	www.anyoneup.com	Dealmaker	N	0001872856	008-70756	315324
0001840948-22-000005	0		Added statements	Equity Platforms, Inc.	Corporation		DE	2021-01-01	100 SPECTRUM CENTER DRIVE	SUITE 900	IRVINE	CA	92618	equityplatforms.com	Seed At The Table	N	0001808131	007-00230	005548762
0001746059-22-000275	0			Catalillies Play Cafe LLC	Limited Liability Company		VA	2022-06-27	2014 GENEVIEVE TRL		WILLIAMSBURG	VA	23185	http://catalilliesplaycafe.com	MainVest, Inc.	N	0001746059	007-00162	
0001669191-22-000757	0		the issuer has extended the offering deadline.	Deskless Workers Inc.	Corporation		WA	2015-12-19	147 154TH PL NE		BELLEVUE	WA	98007	https://desklessworkers.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000756	0		the issuer has extended the offering deadline.	Cust Corp.	Corporation		DE	2021-11-22	745 Atlantic Ave.		Boston	MA	02110	https://custcorp.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-002101	0		Issuer is making edits to campaign page.	Legal Graffiti Inc.	Corporation		DE	2020-05-06	1 STUYVESANT OVAL		New York	NY	10009	legalgraffiti.app	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000788	0			mEinstein Inc.	Corporation		DE	2021-11-13	850 New Burton Road Suite 201		Dover	DE	19904	http://www.meinstein.ai	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000786	0			DoorBox Corporation	Corporation		NV	2017-09-07	5470 Kietzke Lane,	Suite 300,	Reno	NV	89511	http://www.doorbox.ai	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001079973-22-000893	0		Amendment was filed only to correct presentation issues that occurred when filed electronically. Restoring darkened fields and graphics.	Paladin Power Inc.	Corporation		NV	2022-04-21	27689 State Hwy 74		Perris	CA	92570	www.paladinpower.com	Equifund Crowd Funding Portal Inc.	N	0001705665	007-00115	288900
0001665160-22-002098	1		Issuer is extending campaign end date.	Oscilla Power, Inc.	Corporation		DE	2009-08-06	4240 GILMAN PL W STE C		SEATTLE	WA	98199	https://www.oscillapower.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001935379-22-000001	0			Grubb & Nadler, Inc	Corporation		CA	2003-01-15	1634 Jerrold Ave		SAN FRANCISCO	CA	94124	https://www.floragrubb.com/	SMBX, Inc.	N	0001707214	007-00129	290186
0001665160-22-002096	0			Mica Energies Corporation	Corporation		CA	2018-08-30	8583 Irvine Center Drive, Suite 444		Irvine	CA	92618	https://micaenergies.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001937967-22-000001	0			Pisko Peruvian Gourmet LLC	Limited Liability Company		PA	2018-01-30	725 SCHOOL STREET		MCKEES ROCKS	PA	15136	www.piskoperuviangourmet.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001872052-22-000003	0		MyDentalWig is extending their campaign end date to October 25th, 2022.	MYDENTALWIG INC.	Corporation		DE	2021-05-28	4712 E. 2ND STREET #640		LONG BEACH	CA	90803	www.mydentalwig.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001590498-22-000003	0			Slated, Inc.	Corporation		DE	2009-12-17	6450 SUNSET BOULEVARD, 1015		LOS ANGELES	CA	90028	https://www.slated.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-002093	0			Solgaard Design Inc	Corporation		DE	2016-12-02	270 Lafayette Suite 902		New York	NY	10012	www.solgaard.co		N			
0001665160-22-002091	1		Issuer is adding new Director and updating campaign page.	YouSolar, Inc.	Corporation		DE	2010-05-11	292 Brokaw Road		Santa Clara	CA	95050	www.yousolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002088	0			MicroSilicon Inc.	Corporation		DE	2015-02-12	2101 Citywest Blvd		Houston	TX	77042	https://www.microsiliconinc.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002086	1		Issuer is adding new perk tiers and updating bonus shares for perks.	Keto5, Inc.	Corporation		DE	2017-02-10	300 South Beverly Drive, Suite 108		Beverly Hills	CA	90212	https://www.keto5.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-22-000752	0			Relevnt, Inc.	Corporation		DE	2012-05-11	822 AIA North	Suite 310	Ponte Vedra	FL	32082	https://www.relevnt.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-002084	0			GACW Incorporated	Corporation		AZ	2019-11-26	3110 West Ray Road, Suite 201		Chandler	AZ	85226	https://globalaircylinderwheels.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002083	1		Issuer is extending campaign end date.	Lightning Clean Inc	Corporation		DE	2022-02-25	175 COTTONWOOD CT		EAGLE	ID	83616	http://lightningclean.xyz/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001669191-22-000750	0		the issuer extended the offering deadline.	Smoove Xperience, Inc.	Corporation		DE	2020-09-02	800 S. Barranca Ave,	Suite 260	Covina	CA	91723	https://www.smoovex.net	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001669191-22-000749	0		the issuer extended the offering deadline.	MassGenie	Corporation		CA	2016-04-01	3943 Irvine Blvd.	#170	Irvine	CA	92602	https://powerbuy.app	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001871367-22-000003	0		Amending escrow agent.	OTACA	Corporation		CA	2020-08-10	36 Argonaut Suite 100		Aliso Viejo	CA	92656	https://otacatequila.com/home	Title3Funds	N	0001685995	007-00083	286035
0001929197-22-000006	1		Update to Target Date	Happy Cows Group Share, LLC	Limited Liability Company		OH	2016-01-03	193 E PLEASANT VALLEY RD		SEVEN HILLS	OH	44131	www.sharehappycows.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001936645-22-000002	0			Loba Pastry & Coffee, LLC	Limited Liability Company		IL	2021-01-01	3600 N LINCOLN AVE		CHICAGO	IL	60613	www.LobaPastry.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-22-000780	0			Megara Inc.	Corporation		DE	2021-04-05	8 The Green	Ste 4856	Dover	DE	19901	http://megaraentertainment.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001079973-22-000882	0			Paladin Power Inc.	Corporation		NV	2022-04-21	27689 State Hwy 74		Perris	CA	92570	www.paladinpower.com	Equifund Crowd Funding Portal Inc.	N	0001705665	007-00115	288900
0001670254-22-000783	0			Vengreso, Inc.	Corporation		DE	2017-04-12	1547 Palos Verdes Mall	Suite 250	Walnut Creek	CA	9459788	https://vengreso.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000782	0			Paoli Cheese Factory Association LLC	Limited Liability Company		WI	2021-08-26	6130 Old Middleton Rd		Madison	WI	53705	http://www.sevenacredairyco.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001581693-22-000004	1		Reduce minimum investment amount from $10,000 to $1,000.	Lumenco, Inc.	Corporation		CO	2013-04-29	3600 SOUTH HURON STREET		ENGLEWOOD	CO	80110	http://lumencompany.com	Silicon Prairie Online LLC	N	0001711770	007-00123	289746
0001670254-22-000778	0			Bauns Inc.	Corporation		DE	2020-11-24	1209 Orange Street		Wilmington	DE	19801	http://bauns.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001844509-22-000006	0			SURFUP, INC.	Corporation		DE	2019-05-31	4079 GOVERNOR DRIVE	UNIT #1053	SAN DIEGO	CA	92122	www.surfupapp.com		N			
0001844509-22-000004	0			SURFUP, INC.	Corporation		DE	2019-05-31	4079 Governor Drive	Unit #1053	SAN DIEGO	CA	92122	www.surfupapp.com		N			
0001665160-22-002081	1		Inclusion of concurrent offering and amendment to articles of incorporation.	AiViva Holding Limited	Corporation		DE	2020-02-18	1300 Bristol Street North, STE 220		Newport Beach	CA	92660	www.aiviva.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002079	0	At the close of the offering, the issuer closed on $51,956.19 and 24,198 number of securities.		RKS Off-Road Corp.	Corporation		CA	2022-02-11	5511 N PECK ROAD		ARCADIA	CA	91006	http://rksoffroad.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000777	0	The final number is $150,027.00 in investments. That number is subject to final accounting.		KYLE Album, LLC	Limited Liability Company		DE	2021-12-21	3415 South Sepulveda Boulevard,	Suite 1100	Los Angeles	CA	90034	https://opulous.org/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001935128-22-000002	0			Komana Brewing Co LLC	Limited Liability Company		NC	2021-03-29	101 POINT PARK CIR		HOLLY SPRINGS	NC	27540	www.komanabrewing.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001935128-22-000001	0			Plenty Goods LLC	Limited Liability Company		IL	2022-03-02	3203 W ARMITAGE AVE		CHICAGO	IL	60647	www.saladclub.co	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001670254-22-000776	1		Changing the Lead Investor.	Smart & Sassy LLC	Limited Liability Company		NE	2016-10-01	800 P Street	STE 300	Lincoln	NE	68508	http://smartassandsass.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000765	0			Collective Learning Inc.,	Corporation		DE	2015-03-19	8 Richard Road		Wayland	MA	01778	http://www.beakid.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002073	0		Increase in maximum investment amount per investor.	Resilience-Building Leader Program, Inc.	Corporation		DE	2019-08-14	3900 W. Alameda Avenue, Suite 1200		Burbank	CA	91505	https://resiliencebuildingleader.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000775	0		Updating profile.	Next Thing Technologies, Inc	Corporation		DE	2019-08-26	237 Kearny Street #9223		San Francisco	CA	94108	http://nextbolt.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001934971-22-000001	0			Rose Sisters Brands, Inc.	Corporation		DE	2022-03-23	480 BARNUM AVENUE		BRIDGEPORT	CT	06608	https://www.rosesisterschips.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001670254-22-000773	0			Airthium Inc.	Corporation		DE	2017-05-17	14425 Falcon Head Blvd	BUILDING E - Suite 100	Austin	TX	78738	https://www.airthium.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-002078	0		Issuer is updating perk.	VenuePilot Inc.	Corporation		DE	2022-06-23	175 Pearl Street Floors 1-3		Brooklyn	NY	11201	venuepilot.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000769	0			Loza Tam LLC	Limited Liability Company		VA	2020-02-01	5810 Kingstowne Center Drive	Suite 120-264	Alexandria	VA	22315	http://www.lozatam.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000771	0			Crownhunt Inc	Corporation		DE	2016-09-19	4691 W 109th Pl		Westminster	CO	80031	http://crownhunt.io	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000767	0			Tribevest Inc.	Corporation		DE	2016-08-05	1275 Kinnear Rd	#236	Columbus	OH	43212	https://www.tribevest.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001932958-22-000002	0			Honor Your Flow, Incorporated	Corporation		DE	2021-10-18	7655 S. Bennett Avenue		Chicago	IL	60649	www.wehonoryourflow.com	Seed at the Table, LLC	N	0001808131	007-00230	005548762
0001665160-22-002072	0	At the close of the offering, the issuer closed on $317,602.00 and 167,760 number of securities.		OYO Fitness, Inc	Corporation		DE	2021-12-31	374 N. 750TH RD		OVERBROOK	KS	66524	https://www.oyofitness.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001871367-22-000002	0		Ammending target date to September 1, 2022.	OTACA	Corporation		CA	2020-08-10	36 Argonaut Suite 100		Aliso Viejo	CA	92656	https://otacatequila.com/home	Title3Funds	N	0001685995	007-00083	286035
0001669191-22-000744	0		the issuer has extended the offering deadline.	Straight Teeth Solutions, Inc.	Corporation		FL	2019-06-06	2740 SW Martin Downs Blvd		Palm City	FL	34990	https://smilesimple.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001746059-22-000274	0			Proof Bread 51 LLC	Limited Liability Company		AZ	2022-06-16	125 W MAIN ST		MESA	AZ	85201	http://proofbread.com	MainVest, Inc.	N	0001746059	007-00162	
0001812932-22-000003	0			Unikorn Inc.															
0001665160-22-002070	0			Resilience-Building Leader Program, Inc.	Corporation		DE	2019-08-14	3900 W. Alameda Avenue, Suite 1200		Burbank	CA	91505	https://resiliencebuildingleader.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002068	0		Issuer is updating runway information in Financials to remove clerical error	SapientX Inc.	Corporation		DE	2016-04-06	4600 Smith Grade Road		Santa Cruz	CA	95060	https://www.sapientx.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002066	0			VenuePilot Inc.	Corporation		DE	2022-06-23	175 Pearl Street Floors 1-3		Brooklyn	NY	11201	venuepilot.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-002064	0	Adjustment to the initial Form C-U filing of 05/03/2022. At the close of the offering, the issuer closed on $215,902.16 and 49,959 number of securities.		Simply Country, Inc.	Corporation		CA	2011-05-12	13120 JOHN BAUER AVE.		GRASS VALLEY	CA	95945	https://area13ebikes.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001918895-22-000004	0		extending offering deadline	Digital Frontier Marketing Inc.	Corporation		FL	2017-09-17	1449 WETHERINGTON WAY		PALM HARBOR	FL	34683	https://digitalfrontiermarketing.co/	truCrowd, Inc	N	0001667145	007-00015	283063
0001669191-22-000741	0			IT Special Group	Corporation		CA	2019-07-03	323 East Broadway	10573	Glendale	CA	91203	https://Brybe.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001820949-22-000002	1		This material amendment is filed to extend the Offering Deadline from August 31, 2022 to April 24, 2023.	Real McCoy Tea Co	Corporation		DE	2020-07-30	210 E CHESTNUT STREET		BELLINGHAM	WA	98225	https://kombuchatown.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001846988-22-000005	1		This material amendment is filed to extend the Offering Deadline to October 31, 2022.	NPCX, Inc.	Corporation		FL	2021-06-14	23150 FASHION DRIVE	238	ESTERO	FL	33928	https://npcx.ai	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001746059-22-000273	0	At the close of the offering, the issuer closed on $250,000. The funds are currently being processed. The actual amount may be lower.		Enotap LLC	Limited Liability Company		RI	2018-03-23	310 BOURNE AVE BLDG 82		RUMFORD	RI	02916	http://www.anchorhopewine.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000272	0	At the close of the offering, the issuer closed on $110,300. The funds are currently being processed. The actual amount may be lower.		Studly Brewing Company, LLC	Limited Liability Company		VA	2021-09-21	1296 BATTLEFIELD BLVD S STE 108		CHESAPEAKE	VA	23322	http://studlybrewing.com	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000271	0	At the close of the offering, the issuer closed on $69,100. The funds are currently being processed. The actual amount may be lower.		Chingu, LLC	Limited Liability Company		MO	2021-07-20	5712 OAK ST		KANSAS CITY	MO	64113	http://www.chingukc.com	MainVest, Inc.	N	0001746059	007-00162	
