ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001669191-22-001060	2	Matthew P. Jones	Principal Financial Officer	2022-11-14
0001669191-22-001060	4	Matthew P. Jones	Board Member	2022-11-14
0001669191-22-001060	3	Matthew P. Jones	Principal Accounting Officer	2022-11-14
0001669191-22-001059	1	Sean Adler	Principal Executive Officer	2022-11-14
0001669191-22-001059	3	Sean Adler	Principal Accounting Officer	2022-11-14
0001669191-22-001059	2	Sean Adler	Principal Financial Officer	2022-11-14
0001669191-22-001059	4	Sean Adler	Board Member	2022-11-14
0001669191-22-001058	2	James Mulford	Principal Financial Officer	2022-11-14
0001669191-22-001058	3	James Mulford	Principal Accounting Officer	2022-11-14
0001669191-22-001058	4	James Mulford	Board Member	2022-11-14
0001669191-22-001058	5	David Sterling	Board Member	2022-11-14
0001669191-22-001058	6	Roderick McLean	Board Member	2022-11-14
0001669191-22-001058	1	James Mulford	Principal Executive Officer	2022-11-14
0001410708-22-000012	1	Junhua Guo	President	2022-11-14
0001665160-22-002912	4	John Rollins	Director	2022-11-14
0001665160-22-002912	3	Richard Cohen	Director	2022-11-14
0001665160-22-002912	2	Anne Shiflett	Director of Finance	2022-11-14
0001665160-22-002912	1	Jonathan Cohen	CEO, President	2022-11-14
0001665160-22-002912	5	Michael A Ross	Director	2022-11-14
0001746059-22-000403	1	Ruben Seyde	Owner and CEO	2022-11-14
0001946015-22-000001	1	Kathy Hale	President	2022-11-14
0001946213-22-000002	1	Patrick Karsu	CEO	2022-11-14
0001746059-22-000402	1	Joseph Shawn Cooney	Owner and CoFounder	2022-11-14
0001746059-22-000401	1	Benjamin Forbes	Owner and Founder	2022-11-14
0001644600-22-000134	1	Michael Mojaver	Co-Founder, CEO, Secretary, Treasurer, and Director	2022-11-14
0001644600-22-000134	2	Kelly Stopher	CFO	2022-11-14
0001665160-22-002911	1	Dele Atanda	CEO & President	2022-11-14
0001665160-22-002910	1	Manuel Rendon	CEO, CTO, Principal Accounting Officer, Director	2022-11-14
0001669191-22-001053	2	Jack Levine	Principal Financial Officer	2022-11-14
0001669191-22-001053	3	Michael Lambert	Principal Accounting Officer	2022-11-14
0001669191-22-001053	5	Michael Lambert	Board Member	2022-11-14
0001669191-22-001053	4	Jack Levine	Board Member	2022-11-14
0001669191-22-001053	1	Jack Levine	Principal Executive Officer	2022-11-14
0001746059-22-000400	2	Robert Hoyt	Director of Operations, MAINVEST HOLDINGS CORP.	2022-11-14
0001746059-22-000400	3	Isabel Strobing	Director of Marketing, MAINVEST HOLDINGS CORP	2022-11-14
0001746059-22-000400	4	Ben Blieden	Board of Directors, MAINVEST HOLDINGS CORP.	2022-11-14
0001746059-22-000400	1	Nicholas Mathews	CEO, MAINVEST HOLDINGS CORP.	2022-11-14
0001747584-22-000045	1	Peter Krajsa	Managing Member	2022-11-14
0001665160-22-002908	2	Stephen Peary	CFO and General Counsel	2022-11-14
0001665160-22-002908	3	Mark Krentzman	Board of Directors	2022-11-14
0001665160-22-002908	4	James Whims	Board of Directors	2022-11-14
0001665160-22-002908	5	Ron Ricci	Board of Directors	2022-11-14
0001665160-22-002908	6	William Valtos	Board of Directors	2022-11-14
0001665160-22-002908	1	Ben Davis III	CEO and Director	2022-11-14
0001669191-22-001050	1	Troy Helming	Principal Executive Officer	2022-11-14
0001669191-22-001050	2	Scott Lane	Principal Financial Officer	2022-11-14
0001669191-22-001050	3	Troy Helming	Principal Accounting Officer	2022-11-14
0001669191-22-001050	4	Joan Plastiras	Board Member	2022-11-14
0001669191-22-001050	5	Troy Helming	Board Member	2022-11-14
0001669191-22-001050	6	Rachel Payne	Board Member	2022-11-14
0001670254-22-001182	1	Peter Anewalt	COO	2022-11-10
0001670254-22-001182	3	James Wagoner	CEO + Founder	2022-11-10
0001670254-22-001184	1	Alexander Livingston	President + Founder	2022-11-09
0001670254-22-001184	2	Peter Anewalt	COO	2022-11-09
0001670254-22-001184	3	James Wagoner	CEO + Founder	2022-11-09
0001670254-22-001180	1	Sanjay Akut	Founder/CEO	2022-11-10
0001670254-22-001183	1	Alexander Eburne	Founder & CEO	2022-11-10
0001670254-22-001182	2	Alexander Livingston	President + Founder	2022-11-10
0001746059-22-000399	1	Peter Harkins	Owner and Founder	2022-11-10
0001943451-22-000001	2	Malcolm Bird	COO	2022-11-10
0001943451-22-000001	1	Benjamin Baltes	CEO	2022-11-10
0001943451-22-000001	3	Zach Oligschlaeger	CTO	2022-11-10
0001665160-22-002906	2	Christopher Nordling	CFO and Director	2022-11-10
0001665160-22-002906	1	Mark Paul	CEO, Secretary, and Director	2022-11-10
0001665160-22-002905	4	Chris Reynolds	Board of Directors	2022-11-10
0001665160-22-002905	3	Joelle Maher	Board of Directors	2022-11-10
0001665160-22-002905	2	Charles Brown	Principal Financial Officer and Controller	2022-11-10
0001665160-22-002905	1	Andrew Clark	CEO, Principal Executive Officer and Director for California Cowboy	2022-11-10
0001669191-22-001044	5	Ben Noland	Board Member	2022-11-10
0001669191-22-001044	4	Jennifer Hopkins	Board Member	2022-11-10
0001669191-22-001044	3	Jennifer Hopkins	Principal Accounting Officer	2022-11-10
0001669191-22-001044	2	Bruce Maxwell	Principal Financial Officer	2022-11-10
0001669191-22-001044	1	Jennifer Hopkins	Principal Executive Officer	2022-11-10
0001665160-22-002902	5	Lewis Peter Smith	Chairman of the Board	2022-11-10
0001665160-22-002902	4	James W. DeYoung	Board Member	2022-11-10
0001665160-22-002902	3	David Kazynski	Executive VP of Sales and Marketing and Board of Directors Member	2022-11-10
0001665160-22-002902	2	Justin Cypert	Controller	2022-11-10
0001665160-22-002902	1	Mark Q. Niederauer	President, CEO and Board Member	2022-11-10
0001665160-22-002904	4	Andrew Titus	COO, Director	2022-11-10
0001665160-22-002904	5	Jim Castle	Director	2022-11-10
0001665160-22-002904	3	Michele Carlin	Director	2022-11-10
0001665160-22-002904	2	John Semper	Director	2022-11-10
0001665160-22-002904	1	Mel Sauder	President, current Principal Accounting Officer	2022-11-10
0001669191-22-001040	3	Robert Waterman	Principal Accounting Officer	2022-11-10
0001669191-22-001040	4	Robert Waterman	Board Member	2022-11-10
0001669191-22-001040	1	Robert Waterman	Principal Executive Officer	2022-11-10
0001669191-22-001040	2	Robert Waterman	Principal Financial Officer	2022-11-10
0001669191-22-001039	3	Philip S.  Garza	Principal Accounting Officer	2022-11-10
0001669191-22-001039	2	Philip S.  Garza	Principal Financial Officer	2022-11-10
0001669191-22-001039	4	Philip S.  Garza	Board Member	2022-11-10
0001669191-22-001039	1	Philip S.  Garza	Principal Executive Officer	2022-11-10
0001669191-22-001041	1	Lisa Newmann	Principal Executive Officer	2022-11-10
0001669191-22-001041	2	Lisa Newmann	Principal Financial Officer	2022-11-10
0001669191-22-001041	4	Lisa Newmann	Board Member	2022-11-10
0001669191-22-001041	3	Lisa Newmann	Principal Accounting Officer	2022-11-10
0001941781-22-000001	3	Ian Kerwin	Director	2022-11-10
0001941781-22-000001	2	Shawn Balaghi	President and Director	2022-11-10
0001941781-22-000001	1	Reto Steiner	Chief Executive Officer and Director	2022-11-10
0001910638-22-000003	1	Nakulesveran Kulasingam	Secretary	2022-11-10
0001670254-22-001178	2	Matthew Baggott	CEO	2022-11-09
0001670254-22-001178	1	Luke Pustejovsky	COO	2022-11-09
0001665160-22-002897	1	Matthew Alper	CEO, Director, Principal Accounting Officer	2022-11-10
0001665160-22-002897	2	Mark Tluszcz	Director	2022-11-10
0001953587-22-000001	1	Aruna Lee	Founder	2022-11-10
0001670254-22-001176	1	Sanjay Mandava	Founder & CEO	2022-11-09
0001947147-22-000002	1	Dmitry Litvinov	Chief Executive Officer	2022-11-09
0001947147-22-000002	2	Renato Vieira Da Costa	Chief Technology Officer	2022-11-09
0001941873-22-000002	1	/s/ Anita Erickson	Manager	2022-11-08
0001665160-22-002895	1	Christopher Nicolau	CEO, Director	2022-11-09
0001665160-22-002895	2	Mikhail Reznik	CFO, Director	2022-11-09
0001670254-22-001174	1	Alex Berger	Founder and CEO	2022-11-02
0001953372-22-000001	1	Jennifer Di Pasquale	President & Managing Member	2022-11-09
0001953435-22-000001	1	Ankur Dhawan	CEO	2022-11-09
0001840495-22-000008	1	Bob Cefail	President	2022-11-09
0001840495-22-000007	1	Bob Cefail	President	2022-11-09
0001746059-22-000398	1	Debra Cohen	Owner and CoFounder	2022-11-09
0001951811-22-000002	1	Detric Fox-Quinlan	Co-Owner	2022-11-09
0001670254-22-001172	1	Jihan Daniel Varisco	COO	2022-11-07
0001670254-22-001172	2	Annafi Wahed	CEO	2022-11-07
0001665160-22-002893	2	Reggie Gresham	Manager	2022-11-08
0001665160-22-002893	1	John Beran	Manager	2022-11-08
0001644600-22-000131	2	Colin McCrea	Chief Financial Officer	2022-11-08
0001644600-22-000131	1	Tomas Milar	Founder, President and Director	2022-11-08
0001670254-22-001170	1	Christian Rotter	CEO & Founder	2022-11-03
0001950800-22-000001	1	Nicolas Dupont	Director	2022-11-08
0001746059-22-000397	1	Deric Cahill	Owner and Founder	2022-11-08
0001665160-22-002892	1	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer	2022-11-08
0001665160-22-002892	2	Thomas Marchard	Chairman	2022-11-08
0001665160-22-002892	3	Constantin Pellissier	Director	2022-11-08
0001665160-22-002892	4	Phil Howarth	Director	2022-11-08
0001665160-22-002891	1	Jon Stone	CEO, Secretary, Director, Treasurer and Founder	2022-11-08
0001931426-22-000005	1	/s/ AMBER DUNCAN	PRESIDENT	2022-11-08
0001951872-22-000002	1	Sofia Whiddon	Co-Owner	2022-11-08
0001665160-22-002890	3	Christian Stiller	Director	2022-11-08
0001665160-22-002890	2	Edward Baron Short	Chief Health Officer, Secretary, Treasurer, principal accounting officer, and Director	2022-11-08
0001665160-22-002890	1	Bashar Badran	CEO, Principal Executive Officer and Director	2022-11-08
0001665160-22-002888	2	Michael Heims	CFO and Director	2022-11-07
0001665160-22-002888	1	Kurtis Sluss	CEO and Director	2022-11-07
0001951872-22-000001	1	Adyre Mason	CEO	2022-11-08
0001861670-22-000005	1	James Chris Wall	Manager	2022-11-08
0001861670-22-000005	2	Andrew Peterson	Manager	2022-11-08
0001953711-22-000001	1	Bridget Kilgrow	President	2022-11-07
0001665160-22-002886	3	Oleksandr Kotovskov	Director	2022-11-07
0001665160-22-002886	2	Alex Svitiashchuk	Director	2022-11-07
0001665160-22-002886	1	Oleksiy Lyubynskyy	CEO, principal financial officer, principal accounting officer and Director	2022-11-07
0001665160-22-002884	1	Diana Hall	President & CEO	2022-11-07
0001807734-22-000004	1	Vasundhara Kalasapudi	Executive Director	2022-11-04
0001213900-22-069723	4	/s/ Gary Heitz	Chief Operating Officer	2022-11-07
0001213900-22-069723	3	/s/ Nicholas (Nick) Heldreth	Chief Marketing Officer and Director	2022-11-07
0001213900-22-069723	2	/s/ Jacob Patterson	Chief Technology Officer and Director	2022-11-07
0001213900-22-069723	1	/s/ Luke Patterson	CEO, Secretary & Director	2022-11-07
0001213900-22-069723	5	/s/ Stephen Rosen	Chief Financial Officer	2022-11-07
0001951873-22-000003	1	Taylor Mason	President	2022-11-07
0001951873-22-000001	1	Taylor Mason	President	2022-11-07
0001938973-22-000001	2	/s/ MORGAN WHEELER	PRESIDENT AND MANAGING MEMBER	2022-11-07
0001938973-22-000001	1	/s/ JOHN WHEELER	CEO, ACTING CFO AND MANAGING MEMBER	2022-11-07
0001943961-22-000002	2	Michelle Higginson	Chief Marketing Officer and Director	2022-11-07
0001943961-22-000002	1	Shelli Pavone	Chief Executive Officer and Director	2022-11-07
0001669191-22-001035	3	Jeffrey White	Principal Accounting Officer	2022-11-07
0001669191-22-001035	5	Brandon Blackburn	Board Member	2022-11-07
0001669191-22-001035	4	Jeffrey White	Board Member	2022-11-07
0001669191-22-001035	2	Jeffrey White	Principal Financial Officer	2022-11-07
0001669191-22-001035	1	Jeffrey White	Principal Executive Officer	2022-11-07
0001669191-22-001034	2	Archil  Cheishvili	Principal Financial Officer	2022-11-07
0001669191-22-001034	3	Archil  Cheishvili	Principal Accounting Officer	2022-11-07
0001669191-22-001034	4	Levan  Silagadze	Board Member	2022-11-07
0001669191-22-001034	5	Archil  Cheishvili	Board Member	2022-11-07
0001669191-22-001034	1	Archil  Cheishvili	Principal Executive Officer	2022-11-07
0001949398-22-000001	1	Matthew Featherstone	President	2022-11-07
0001895196-22-000001	1	Matthew Lutz	President	2022-11-07
0001670254-22-001167	1	Maryna Wilson	President	2022-11-04
0001936349-22-000002	2	Mohammad Hasan	Director	2022-11-04
0001670254-22-001165	1	Thomas GIACOMARO	President	2022-11-02
0001670254-22-001168	3	Brian Park	CEO	2022-11-04
0001670254-22-001168	2	Baden Schaff	President	2022-11-04
0001670254-22-001168	1	Yuan Gao	Director	2022-11-04
0001670254-22-001167	2	Patrick Wilson	Chief Operations Officer	2022-11-04
0001936349-22-000002	1	Divyanshu Damani	Director	2022-11-04
0001670254-22-001162	1	Glen Yarbrough	Founder and President	2022-11-03
0001746059-22-000396	1	Benjamin Forbes	Owner and Founder	2022-11-04
0001736653-22-000003	3	Rick Hernandez	Board Member	2022-11-04
0001736653-22-000003	1	Erik Groset	Founder & CEO	2022-11-04
0001736653-22-000003	2	Peter Groset	Founder & CTO	2022-11-04
0001669191-22-001031	3	Peter Kaufman	Principal Accounting Officer	2022-11-04
0001669191-22-001031	4	Peter Kaufman	Board Member	2022-11-04
0001669191-22-001031	1	Peter Kaufman	Principal Executive Officer	2022-11-04
0001669191-22-001031	2	Peter Kaufman	Principal Financial Officer	2022-11-04
0001951488-22-000001	1	Jasmine Niernberger	Co-Owner	2022-11-04
0001665160-22-002882	1	Mary Molina	President and CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer of Lola Granola Bar.	2022-11-04
0001665160-22-002881	1	Narendra Patil	Founder, President, CEO and Chairman of the Board	2022-11-04
0001665160-22-002881	2	Uday Dhanikonda	Co-founder, SVP of Engineering, CFO, Treasurer, Secretary and Member of Board of Director	2022-11-04
0001819920-22-000005	1	Myles Powell	CEO	2022-11-04
0001665160-22-002878	3	Oleksandr Kotovskov	Director	2022-11-04
0001665160-22-002878	2	Alex Svitiashchuk	Director	2022-11-04
0001665160-22-002878	1	Oleksiy Lyubynskyy	CEO, principal financial officer, principal accounting officer and Director	2022-11-04
0001819920-22-000004	1	Myles Powell	CEO	2022-11-04
0001670254-22-001160	1	Reid Pearson	Co-Founder & CEO	2022-11-03
0001665160-22-002873	5	Jim Castle	Director	2022-11-04
0001665160-22-002873	3	Michele Carlin	Director	2022-11-04
0001665160-22-002873	2	John Semper	Director	2022-11-04
0001665160-22-002873	1	Mel Sauder	President, current Principal Accounting Officer	2022-11-04
0001665160-22-002873	4	Andrew Titus	COO, Director	2022-11-04
0001944708-22-000004	1	Taylor Mason	CEO	2022-11-04
0001665160-22-002870	3	Ben Vershcuere	Board of Directors	2022-11-04
0001665160-22-002870	1	Omar Kulbrandstad	CEO and CFO/Principal Accounting Officer	2022-11-04
0001665160-22-002870	2	Aydin Babakhani	Board of Directors	2022-11-04
0001665160-22-002868	1	Adam Colton	CEO, CFO and Director	2022-11-04
0001665160-22-002868	2	Kurt Hanson	Director	2022-11-04
0001944708-22-000003	1	Brian Baker	Owner	2022-11-04
0001665160-22-002864	1	Michael Elson	CEO, CTO, Sole Director/CFO/Principal Accounting Officer	2022-11-03
0001665160-22-002861	1	Yuen Mao	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-11-03
0001665160-22-002863	1	John Paul Poehlmann	CEO	2022-11-03
0001670254-22-001158	1	Philip Michael	CEO, NYCE	2022-11-03
0001665160-22-002862	1	Jane Park	CEO and Director, Principal Accounting Officer	2022-11-03
0001665160-22-002866	2	Darius Swain	CIO and Director	2022-11-03
0001213900-22-069135	1	/s/ Scott Samet	President	2022-11-03
0001665160-22-002865	1	Anthony Thompson	CEO	2022-11-03
0001665160-22-002866	1	Austin Igein	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-11-03
0001890178-22-000004	2	(Sort order: 2) Peter Stein	President and Chief Scientist	2022-11-03
0001890178-22-000004	1	(Sort Order 1) Vittorio Pareto	Chairman and Chief Executive Officer	2022-11-03
0001669191-22-001029	5	Dr. Alexander  Nawrocki Ph.D.	Board Member	2022-11-03
0001669191-22-001029	4	Leonard S.   Johnson Ph.D. student	Board Member	2022-11-03
0001669191-22-001029	3	Leonard S.   Johnson Ph.D. student	Principal Accounting Officer	2022-11-03
0001669191-22-001029	2	Leonard S.   Johnson Ph.D. student	Principal Financial Officer	2022-11-03
0001669191-22-001029	1	Leonard S.   Johnson Ph.D. student	Principal Executive Officer	2022-11-03
0001932958-22-000007	1	Cecelia Towns-Scott	President	2022-07-21
0001785840-22-000003	3	Isabel Strobing	Director of Marketing, MAINVEST HOLDINGS CORP	2022-11-03
0001785840-22-000003	4	Ben Blieden	Board of Directors, MAINVEST HOLDINGS CORP.	2022-11-03
0001785840-22-000003	2	Robert Hoyt	Director of Operations, MAINVEST HOLDINGS CORP.	2022-11-03
0001785840-22-000003	1	Nicholas Mathews	CEO, MAINVEST HOLDINGS CORP.	2022-11-03
0001953280-22-000002	1	Andrew Hwang	CEO	2022-11-03
0001899900-22-000007	1	/s/ Lynne Koenigsberg	President/CEO	2022-11-03
0001665160-22-002860	1	John Mehmet Ulgar Dogru	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-11-03
0001665160-22-002859	2	Michael Marotta	Secretary and Director	2022-11-03
0001665160-22-002859	1	Chase Hamilton	CEO, President, Treasurer, principal accounting officer, and Director	2022-11-03
0001665160-22-002858	1	John Mehmet Ulgar Dogru	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-11-03
0001922407-22-000005	2	Harry Frederick Mayfield IV	Director	2022-11-03
0001922407-22-000005	3	Marc Augusta Hames	Director	2022-11-03
0001922407-22-000005	4	Melvin Charles Zehnpfennig III	Director	2022-11-03
0001922407-22-000005	1	Andrew Thomas Amato	Director	2022-11-03
0001746059-22-000395	1	Cleon Byron	Owner and CEO	2022-11-02
0001670254-22-001157	1	Eric Jackson	CEO and Co-Founder	2022-10-26
0001644014-22-000002	3	/s/ Joseph Fugarino	CMO	2022-11-02
0001644014-22-000002	1	/s/ Steven Hubbard	CFO	2022-11-02
0001644014-22-000002	2	/s/ Kenneth Pendleton	CEO	2022-11-02
0001665160-22-002856	2	Sam Mitani	VP of Content	2022-11-02
0001665160-22-002856	1	Taro Koki	President, CEO and Principal Securities Holder	2022-11-02
0001665160-22-002854	1	Paul Sieradzki	Director, Treasurer, Head of Product, Chief Executive Officer, & President	2022-11-02
0001665160-22-002854	2	Petra Wood	Director, Vice President, Head of Growth, Chief Operating Officer, & Secretary	2022-11-02
0001932958-22-000006	1	Cecelia Towns-Scott	President	2022-07-21
0001670254-22-001155	1	Matt Krepps	President & CEO	2022-11-01
0001670254-22-001153	1	Sean Graham	Founder	2022-11-01
0001670254-22-001151	2	Apoorve Singhal	CEO & Co-founder	2022-10-28
0001670254-22-001151	1	Nikhil Shah	CTO & Co-founder	2022-10-28
0001665160-22-002852	1	Steve Ross	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-11-02
0001665160-22-002852	2	Jason Ross	Secretary	2022-11-02
0001897619-22-000002	2	Vic Boddie	Director	2022-11-02
0001897619-22-000002	1	Lyonel Douge	Director	2022-11-02
0001747584-22-000043	1	Andrew Kellar	Member/Manager	2022-11-02
0001747584-22-000042	1	Bryan Garcia	Duly Authorized	2022-11-02
0001746059-22-000394	1	Nicholas Neuman	Owner and CoFounder	2022-11-01
0001746059-22-000394	2	Nicole Scegiel	Owner and CoFounder	2022-11-01
0001670254-22-001149	1	Alexander Geronimos	Board Advisor	2022-11-01
0001670254-22-001148	1	Jos Luis Silva Vzquez	Board Member and Investor	2022-08-31
0001670254-22-001148	2	Carl Palme	Founder + CEO	2022-08-31
0001670254-22-001149	2	Bobby Hill	Co-Founder + CEO	2022-11-01
0001905531-22-000002	1	/s/ DARLINGTON ONYEAGORO	CEO	2022-11-01
0001665160-22-002851	1	Benjamin Cook	CEO and President	2022-11-01
0001665160-22-002851	2	Balamuralee Balaguru	CTO and Director	2022-11-01
0001665160-22-002850	1	Daniel White	Co-founder, CEO and Director	2022-11-01
0001665160-22-002850	2	Michael Nedell	Co-founder, COO and Director	2022-11-01
0001665160-22-002849	1	Harry Singh	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-11-01
0001947570-22-000001	1	Fernando Navas	Founder & Owner	2022-11-01
0001746059-22-000393	1	Damaris Aponte	Owner and CEO	2022-11-01
0001746059-22-000392	1	Stella Adena	Owner and Founder	2022-11-01
0001746059-22-000391	1	Lyndsey Simpson	Owner and CEO	2022-11-01
0001746059-22-000390	1	Seth Hunter	Owner and CoFounder	2022-11-01
0001746059-22-000389	1	Ronald Besse	Owner and President	2022-11-01
0001746059-22-000388	1	Matthew Hummel	Owner and Founder	2022-11-01
0001746059-22-000387	1	Michael Gropper	Owner and Founder	2022-11-01
0001665160-22-002847	1	Rob S. Williams	President, Secretary, and Director	2022-11-01
0001746059-22-000386	1	Elias Lehnert	Owner and CoFounder	2022-11-01
0001665160-22-002846	1	Emil Nnani	CEO and Director	2022-10-31
0001665160-22-002846	2	Cory Smith	CFO	2022-10-31
0001665160-22-002842	3	Walter G. Mayfield	Chairman of the Board	2022-10-31
0001665160-22-002842	2	Jack H. Mayfield II	Director	2022-10-31
0001665160-22-002842	1	Brad Greer	CEO and Director	2022-10-31
0001670254-22-001146	1	Tim Richards	Founder, Owner, & CEO / Chief Philosopher Foodie	2022-10-28
0001665160-22-002841	1	Jason Meltzer	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-31
0001665160-22-002839	2	Al McLean	Co-CEO, Director	2022-10-31
0001665160-22-002839	1	Todd Wright	Co-CEO, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-31
0001665160-22-002840	1	Joseph Crapanzo	CEO	2022-10-31
0001665160-22-002838	1	Meghan Rossi	CEO, Principal Executive Office and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-31
0001665160-22-002836	1	Omri Shafran	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-10-31
0001670254-22-001145	2	Nick Tommarello	Founder & CEO	2022-08-25
0001670254-22-001145	1	Greg Hughes Belote	Founder & CTO	2022-08-26
0001665160-22-002844	1	Alan H. Lee	CEO, Chairman of Board	2022-10-31
0001665160-22-002837	1	Rudi Pienaar	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-31
0001511538-22-000004	1	Mark Bruning	Manager	2022-10-31
0001940018-22-000005	1	James McGibney	CEO	2022-10-31
0001669191-22-001027	4	Kranthi Bathula	Board Member	2022-10-31
0001669191-22-001027	3	Ganga Bathula	Principal Accounting Officer	2022-10-31
0001669191-22-001027	2	Kranthi Bathula	Principal Financial Officer	2022-10-31
0001669191-22-001027	1	Ganga Bathula	Principal Executive Officer	2022-10-31
0001669191-22-001027	5	Ganga Bathula	Board Member	2022-10-31
0001511538-22-000002	4	Bruno Darre	Manager	2022-10-31
0001511538-22-000002	5	Troy Noem	Manager	2022-10-31
0001511538-22-000002	3	Arthur Kanowitz	Manager	2022-10-31
0001511538-22-000002	2	Mark Bruning	Manager	2022-10-31
0001511538-22-000002	1	Elyse Blazevich	Manager	2022-10-31
0001670254-22-001144	2	Hans Christian Schrei	CEO / Co-Founder	2022-10-28
0001670254-22-001144	1	Luis Gramajo	CMO	2022-10-28
0001936096-22-000006	1	Kim Gaston	Founder & CEO	2022-06-24
0001917974-22-000002	3	Michael C. Musick	Director	2022-10-31
0001917974-22-000002	2	Luke Colburn	Director	2022-10-31
0001917974-22-000002	1	Brandon Bosco	Director	2022-10-31
0001917974-22-000002	4	Christopher Sims	Director	2022-10-31
0001934921-22-000007	1	Bern Leonard	CEO	2022-10-31
0001934921-22-000007	2	Zayn Kalyan	Director	2022-10-31
0001746059-22-000385	1	Ashley Baron	Owner and CoFounder	2022-10-31
0001670254-22-001143	2	Hans Schrei	CEO	2022-10-31
0001670254-22-001143	1	Luis Gramajo	CMO	2022-10-31
0001665160-22-002835	3	Nicholas Neuhausal	Director	2022-10-31
0001665160-22-002835	1	James Hart	CEO	2022-10-31
0001665160-22-002835	2	Diana Ott	CFO	2022-10-31
0001872052-22-000004	1	Lydie Livolsi	Founder and CEO	2022-10-31
0001670254-22-001141	1	Walt Kerpa	CEO & Founder	2022-10-27
0001951080-22-000002	1	/s/ Hemant Shah	CEO	2022-10-28
0001670254-22-001139	3	Luke Marshall	Founder & CEO	2022-10-28
0001670254-22-001139	2	Michael Taylor	COO	2022-10-28
0001670254-22-001139	1	Geekdom Fund III, LP	Managing Director	2022-10-28
0001665160-22-002834	1	Kirill Gichunts	CEO, principal accounting officer, and Director	2022-10-31
0001634025-22-000004	1	Brian Scott	CEO & Director	2022-10-31
0001421744-22-000013	1	Gaetano Scuderi	Founder & Chairman of the Board	2022-04-06
0001421744-22-000013	5	Gordon Ramseier	CEO & President	2022-04-06
0001421744-22-000013	4	Tracey Goeken	CEO & President	2022-04-06
0001421744-22-000013	3	Phil LoGrasso	CEO & President	2022-04-06
0001421744-22-000013	2	Joey Bose	CEO & President	2022-04-06
0001747584-22-000041	1	Peter Krajsa	Managing Member	2022-10-31
0001923348-22-000008	2	Daniel Asbury	Class M Member of MVManagement, LLC	2022-04-28
0001923348-22-000008	3	Timothy Willie	Class M Member of MVManagement, LLC	2022-04-28
0001923348-22-000008	4	John Raymond	Class M Member of MVManagement, LLC	2022-04-28
0001923348-22-000008	1	Christopher Sanders	Manager of MV Management, LLC	2022-04-28
0001923348-22-000008	5	Richard Reeve	Class M Member of MVManagement, LLC	2022-04-28
0001951789-22-000001	1	Saraya Scott	Founder & CEO	2022-10-30
0001665160-22-002831	1	Judah Ben Hur	CEO, CTO, Secretary, Director	2022-10-28
0001665160-22-002831	2	Dan Thomas	CFO, Director	2022-10-28
0001665160-22-002831	3	Eric Thompson	COO, Director	2022-10-28
0001665160-22-002831	4	Richard Buck	CSO, Chairman	2022-10-28
0001670254-22-001137	1	Soon rye Pak	Board member	2022-10-28
0001665160-22-002833	1	Mykhailo Morozov	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-10-28
0001665160-22-002832	1	David A. Crowley	CEO and Co-Founder	2022-10-28
0001665160-22-002830	2	Erik Vadeson	CFO	2022-10-28
0001665160-22-002830	1	John Terry	CEO and Director	2022-10-28
0001937130-22-000004	1	Bradley C Hansen	Chief Executive Officer	2022-10-28
0001670254-22-001133	3	Anurag Goel	CEO and Founder	2022-10-27
0001670254-22-001133	2	Manjit Singh	Chief Business Officer	2022-10-27
0001670254-22-001133	1	Ravi Prakash	Managing Director, SIPL	2022-10-28
0001665160-22-002829	2	Kamesh Jasani	CTO	2022-10-28
0001670254-22-001135	1	Olaf Isele	Director of Strategic Product Development	2022-10-28
0001670254-22-001135	2	Claire Crunk	Founder, CEO	2022-10-28
0001670254-22-001137	2	Carol Pak	CEO	2022-10-28
0001665160-22-002829	1	Behshad (Ben) Jamshahi	CEO and Director	2022-10-28
0001952663-22-000001	1	Marijo English	CEO	2022-10-28
0001938305-22-000001	2	/s/ Marilyn Ham	Secretary and Director	2022-10-25
0001938305-22-000001	1	/s/ Michael Paluszek	President and Director	2022-10-25
0001670254-22-001131	2	Hung Nguyen	Founder, CEO and Inventor	2022-10-17
0001670254-22-001131	1	JOE LEE	Director	2022-10-28
0001669191-22-001025	4	Brad Gouldthorpe	Board Member	2022-10-28
