ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001941210-22-000001	1	SuperBetter, LLC	Keith Wakeman	CEO, Manager and Co-Founder
0001899900-22-000006	1	Cheyenne Legends, Inc.	/s/ Lynne Koenigsberg	President/CEO
0001665160-22-002720	1	Ginjan Bros, Inc	Mohammed Diallo	CEO, Principal Executive Officer, and Director
0001665160-22-002719	1	Bot Image, Inc.	Randall Jones	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002718	1	AquaVault, Inc.	Robert Peck	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002717	1	Quigler, Inc	David M. Michonski	CEO, Principal Executive Officer, and Director
0001665160-22-002716	1	Hundy, Inc.	Peter Budlong	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001061	1	CLIP.BIKE INC	Somnath Ray	CEO
0001669191-22-000956	1	Above & Beyond Studios, Inc.	Aman Stuppard	Principal Executive Officer
0001947114-22-000006	1	J & J House of Skills LLC	Jordan Johnson	CEO
0001665160-22-002715	1	GoSun Inc.	Patrick Sherwin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002714	1	TriplePulse, Inc.	Chris Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002713	1	ChalkBites Inc.	Steve Grubbs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002712	1	Vizrom Inc.	Emmanuel Umoh	CEO, Principal Executive Officer and Director,Principal Financial Officer and Principal Accounting Officer
0001665160-22-002711	1	GLOW Beverages, inc.	John Larson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002710	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002709	1	AIREMOS CORP	Ryan Pirkle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002708	1	CompanionCBD, Inc.	Brad Malin	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002707	1	Elevate Nutrition Inc.	Paul Salomone	COO, Co-Founder, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001059	1	BIGVU Inc.	David Amselem	CEO & Co-Founder
0001665160-22-002706	1	SmartSoda Holdings, Inc.	Lior Shafir	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002705	1	Outbound Brewing Inc.	Marty Reed	CEO, Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001058	1	Happy Hippie Brewing Company, LLC	Michael W Frederick	Founder & Brewmaster
0001665160-22-002704	1	Sondors Electric Car Co	Storm Sondors	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002703	1	Thoughtfull Toys, Inc.	David Silverglate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002702	1	Chicas Tacos Holdings, Inc	Chris Blanchard	CEO, Principal Executive Officer
0001670254-22-001057	1	SolarGaps Inc.	Eugene Erik	CEO
0001665160-22-002701	1	Eclipse Diagnostics Inc	Luka Fajs	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002700	1	Karaganda, LLC	Max Weissberg	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001947687-22-000001	1	Broken Anchor Winery LLC	Tiffany Carson	CEO
0001665160-22-002699	1	81-c, Inc.	Dan Abbate	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002698	1	WaterRR, Inc	Bruce Kania	Chief Executive Officer, Principal Executive Officer, Director
0001665160-22-002697	1	Dapper Boi, inc.	Victoria Pasche	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002696	1	Toy Overlord, Inc.	Matt Westover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002695	1	PlantSnap, Inc.	Eric Ralls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002694	1	VeraScore, Inc.	Geff Woodward	CEO, Chairman of BOD, Principal Accounting Officer
0001807734-22-000002	1	Hot Dog Box Inc	Bobby Morelli	CEO
0001665160-22-002692	1	Mojoose, Inc.	Daniel Ash	Founder, CEO and Director
0001947114-22-000005	1	Kingsnake Partners LLC	Maegann Yarbrough	Managing Member
0001947114-22-000004	1	Pisko Peruvian Gourmet LLC	Doris Valdivia	President
0001947114-22-000003	1	Eat Fishies LLC	Keyia Yalcin	CEO
0001947114-22-000002	1	Regard Libations, LLC	Audrey Ancelin	CEO
0001947114-22-000001	1	J & J House of Skills LLC	Jordan Johnson	CEO
0001665160-22-002684	1	Archibald & Wens Inc.	Maxwell Fine	CEO, Principal Executive Officer and Director
0001665160-22-002685	1	California Tequila, inc.	Richard Gamarra	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002683	1	COMMUNITYx, inc.	Chloe Sledd	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001930363-22-000001	1	Phuc Labs, Inc.	Phuc Vinh Truong	Chief Executive Officer
0001665160-22-002686	1	VegasWINNERS Inc.	Wayne Allyn Root	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002688	1	Stok Labs, Inc.	Koustubh Parulekar	CEO, Principal Executive Officer and Director, President, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002690	1	HARA Flow Inc.	Brody Shemansky	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002687	1	Yae! Organics	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002682	1	Solectrac, Inc.	Stephen Heckeroth	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002678	1	Reset IV, Inc.	Daniel Rubenstein	CEO, Principal Executive Officer and Director
0001665160-22-002679	1	Fantasy Network Corp	Ronald B Newcomb	CEO, Principal Executive Officer and Director
0001665160-22-002680	1	CyberDive, Inc.	Jeffrey Gottfurcht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002681	1	Statum Systems Inc.	Frederick Lizza	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002677	1	Barrana Corp.	Mario Rana	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002675	1	Angry Boy Inc.	Andrew Fitzgerald	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001919013-22-000002	1	Clockout Inc.	Manasa Grandhi	Co-Chief Executive Officer and Director
0001665160-22-002669	1	Hawaiian Ola Brewing Corp	Brett Jacobson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002671	1	GIFT OF COLLEGE, INC.	Wayne Weber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002672	1	Capsul inc.	Tina Cheng	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002670	1	XTI Aircraft Co	Robert LaBelle	CEO, Principal Executive Officer and Director
0001665160-22-002676	1	MojiLala, Inc.	Dana Loberg	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002674	1	Solgaard Design Inc.	Adrian Solgaard	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002673	1	Dan Clark Audio, Inc	Dan Clark	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002689	1	Phillips Entertainment Group Inc	Ray Phillips	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001054	1	Reflect App, LLC	Alexander MacCaw	CEO
0001669191-22-000954	1	Lincoln Aerospace Holdings, Inc.	Barry S. Cohen	Principal Executive Officer
0001669191-22-000953	1	Digital Direct IR, Inc.	Peter Kaufman	Principal Executive Officer
0001669191-22-000952	1	MustWatch LLC	Chelinde Edouard	Principal Executive Officer
0001665160-22-002668	1	EventCombo, Inc.	Saroosh Gull	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002667	1	Solar Roadways Inc.	Scott Brusaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002666	1	Mazarine, Inc.	Jamin Finlaw	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002665	1	SEN-JAM PHARMACEUTICAL LLC	James Iversen	CEO & Director
0001665160-22-002664	1	In Force Technology, Inc.	BRANDON D. FLANAGAN	President, Chief Executive Officer, Principal Executive Officer and Director
0001665160-22-002663	1	Fanbase Social Media, Inc.	Isaac Hayes III	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002662	1	R3 Printing, Inc.	Paul Sieradzki	Director; Treasurer; Head of Product; Chief Executive Officer; President of R3 Printing, Inc.
0001665160-22-002661	1	BookSniffer Inc	Sean Hansen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002660	1	Eli Electric Vehicles, Inc.	Binhan Li	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002659	1	California Tequila, inc.	Richard Gamarra	CEO
0001665160-22-002658	1	Alelo Inc.	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board
0001665160-22-002657	1	Imperia Caviar, LLC	Nikolaos Pnevmatikakis	CEO and CFO
0001947609-22-000002	1	EYV Hospitality LLC	Mike Godlewski	President
0001947609-22-000001	1	EYV Hospitality LLC	Michael Godlewski	President
0001760986-22-000003	1	TOAST HOLDINGS, INC.	Punit Seth	Chief Executive Officer
0001096906-22-002428	1	Transfoam, LLC	/s/ Kobe Rogers	COO, Director
0001665160-22-002655	1	World Tree USA, LLC	Douglas Gaard Willmore	Chief Executive Officer and Director
0001931543-22-000006	1	Choix, Inc.	Cindy Adam	Chief Executive Officer
0001665160-22-002629	1	BEERMKR Inc.	Aaron Walls	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002630	1	Ichor, Inc.	Trevor Bates	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002632	1	COMSERO, INC.	Anthony Franco	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002636	1	Thirty Three Threads, Inc.	Gill Hong	CEO, Principal Executive Officer and Director
0001665160-22-002634	1	ABH Holdco, Inc.	Brandon Perry	CEO, Principal Executive Officer and Director
0001665160-22-002635	1	Tequila Holdings, Inc.	John Chappell	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002637	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001048	1	KTD, LLC d/b/a Homeshake	Nick Rabin	Founder and CEO
0001665160-22-002639	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001665160-22-002638	1	Red Eye Louie's inc	Chander Arora	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001049	1	KRAM Nutrition LLC	Ruth Moretton	CEO
0001665160-22-002640	1	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002641	1	Mama Gaia Smart Fridge Corp	Sarah Lynch	Sarah Lynch - CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001051	1	Barrco Inc.	Aaron BARR	CEO
0001665160-22-002643	1	Eyedaptic, Inc.	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002642	1	Elephant Craft, Inc.	Stephen Young	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001053	1	KRAM Nutrition LLC	Ruth Moretton	CEO
0001665160-22-002644	1	Flat Out of Heels	Dawn Dickson	Founder, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002646	1	Remuv Technologies, Inc.	Braden Reiber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002645	1	Jetson AI Inc.	Peter Peng	Chairman, Founder, CEO, Principal Executive Officer and Director,
0001665160-22-002647	1	Earthwise Sorbents, Inc.	Jim Mullen	President and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002649	1	Artisanal Distillates LLC	Daniel Mena	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002648	1	Honeybee Burger, Inc.	Adam Weiss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002652	1	SkillSoniq Inc.	Abby Verma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002650	1	festivalPass, LLC	Edward Vincent	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002631	1	Pineal Labs Inc.	Neal Sarin	CEO, Director
0001665160-22-002628	1	Promo Drone Inc.	Jamar Williams	CEO/Director
0001665160-22-002627	1	Boxabl Inc.	Paolo Tiramani	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002626	1	Hardscoop Inc.	David Kirby	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002624	1	NoBaked Co	Megan Feeman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002623	1	Honeydrop, Inc.	Andrew Lorig	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002625	1	Ai Incube, Inc.	Eyal Amir	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001878002-22-000011	1	INCLUSION SCORE INC	James Felton Keith	Founder
0001665160-22-002651	1	Flux Media, Inc.	Kayla Shelton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002633	1	Tiki Inc./DE	Michael Audi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-22-001046	1	GC Plus Inc	Rafael Zeitunian	CEO
0001665160-22-002622	1	Roboligent, Inc.	Bongsu Kim	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002621	1	ViscoSoft Group, LLC	Gabriel Dungan	Manger and Principal Financial Officer of the Issuer
0001665160-22-002620	1	Organic Craft Brewing Co.	Ryan White	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002619	1	Smardii, Inc.	Sebastien Gaddini	Director and President
0001665160-22-002618	1	AKA Spirits Inc	Jonathan Davies	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001926872-22-000003	1	Three Sisters Artisanal Meats, LLC	/s/ Jaime Fernandez	Manager
0001665160-22-002617	1	PyroTree Inc	Christopher Dell'Olio	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002616	1	PureWild Co Inc	Cynthia Convery	CEO/President, Director, Secretary, Treasurer/CFO
0001665160-22-002615	1	Whipr, Inc.	Luke Tipple	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002614	1	ENVEL, INC.	Steve La Roux	CEO
0001944335-22-000001	1	ACFN Franchised Inc.	Jeffrey D. Kerr	Founder & Chief Executive Officer
0001665160-22-002613	1	Hitch Hotel Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001665160-22-002612	1	Colorado Sake Co.	William Stuart	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002611	1	BELLA RIO CONSULTING, INC	Isabelle Roiniotis	President, Director
0001665160-22-002610	1	SoloQi Corp	Solo Avital	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002609	1	Breezy Swimwear Inc.	Kris Izquierdo	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002608	1	Global Startup Ecosystem	Christine Ntim	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002607	1	Skunk Brothers Spirits Inc.	Scott K. Donoho	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002606	1	Streamlytics, Inc.	Angela Benton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002605	1	StartUpWind, Inc	Narendra Patil	Founder, President, CEO and Chairman of the Board
0001665160-22-002603	1	StartUpWind, Inc	Narendra Patil	Founder, President, CEO and Chairman of the Board
0001796599-22-000003	1	Kind Collection, Inc.	Jewel Zimmer	Chief Executive Officer, Founder, Director
0001746059-22-000366	1	Veron LLC	Shera Fournier	Owner and Founder
0001885303-22-000003	1	Three Sisters Artisanal Meats, LLC	/s/ Jaime Fernandez	Manager
0001746059-22-000365	1	Pansy Plants LLC	Scott Brezina	Owner and Founder
0001746059-22-000364	1	Terminal 76 Brewing Co., LLC	Stephen Chouinard	Head of Business Operations
0001746059-22-000363	1	Malcolm X Brothers, Inc.	Benjamin Hill	President
0001885303-22-000002	1	Spirit of Speedway LLC	/s/ Will Marotti	President
0001948939-22-000001	1	BillGrippinBN2022 LLC	Dillon Diegelman	Manager
0001949414-22-000002	1	BoricuaJax Cafe, LLC	Alexandra Melendez	President
0001670254-22-001042	1	NSSC Holdings, LLC (DBA Small Change)	Eve Picker	Founder & CEO
0001670254-22-001040	1	Tucson Tamale Company	Sherry Martin	Co-Founder, CEO
0001935379-22-000003	1	Grubb & Nadler, Inc	Saul Lehigh Nadler	CEO/CFO
0001669191-22-000948	1	New 3D Technologies, Inc.	Brad Gouldthorpe	Principal Executive Officer
0001930002-22-000004	1	Azure Printed Homes, Inc.	Ross Maguire	CEO and President
0001932704-22-000001	1	EV Solar Kits LLC	/s/ STEELE WASIK	CEO
0001665160-22-002601	1	Yae! Organics	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002600	1	Cannabox, LLC	Michael Berk	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002599	1	Detonation Space Inc.	Umit Yelken	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002598	1	Big Derby Distilling Co	Jason Parker	President/Secretary
0001665160-22-002597	1	Love Sun Body, Inc.	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002596	1	Golden Coast Mead, Inc.	Andrew Maffey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002595	1	Carnot Compression Inc.	Todd Thompson	CEO, CFO/Principal Accounting Officer
0001782075-22-000002	1	WeLivv Inc.	Andrew Christodoulides	CEO
0001670254-22-001038	1	Data Gran, Inc	Carlos Mendez	CEO and AI Expert
0001665160-22-002593	1	A7FL Inc	Sener Korkusuz	CEO, Director & Principal Accounting Officer
0001665160-22-002592	1	Helix Fitness Inc.	Leonard Snyderman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002591	1	Conviction Fitness, Inc.	Ron L. Wilson, II	CEO, Principal Executive Officer and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-22-002590	1	Acre Mezcal Holding Corp.	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-22-002589	1	Transcrypt Solutions	Zain Zaidi	CEO, Principal Executive Officer, Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-22-002588	1	Life Science Institute LLC	Douglas Giampapa	CEO, Principal Executive Officer and Director
0001665160-22-002586	1	Dronedek Corporation	Daniel O Toole	CEO, Chairman
0001945032-22-000002	1	Aura Health CA	Seki Steve Lee	Chief Executive Officer
0001670254-22-001035	1	The Agenda. Period INC	Alyx Coble-Frakes	CEO and Founder
0001665160-22-002581	1	Fast Penny Spirits, Inc	Jamie Hunt	CEO, President, Secretary, Treasurer, Director, and principal accounting officer.
0001665160-22-002582	1	Steiner's Coffee Cake Of New York, Inc	Jennifer Steiner Pool	President
0001665160-22-002579	1	CAREMINDr Corp	Harry Soza	President, CEO and Director
0001665160-22-002583	1	Yerbae Brands Co., Inc.	Todd Gibson	CEO and Director
0001670254-22-001036	1	Blinking Owl Distillery, LLC	Robin Christenson	Founder, Chief Financial Owl
0001670254-22-001030	1	Bad Idea LLC	Alexander Burch	Owner
0001665160-22-002577	1	Gophr App Inc	Warren Vandever	CEO, President, Sole Director
0001665160-22-002580	1	Prisma Imaging, Inc.	Michael Silver	CEO and Board Member
0001812857-22-000002	1	GroGuru, Inc.	Patrick Henry	President, CEO & Chief Accounting Officer & CFO
0001703982-22-000001	1	Amped Innovation PBC	Andrea Kleissner	Co-CEO and Director
0001683168-22-006744	1	Country the Musical Company	/s/ Pete Wilke	CEO
0001946357-22-000001	1	Laoshi Inc.	Sergei Kondrashov	CEO
0001669191-22-000946	1	ChipBrain, Inc.	Patrick Cahill	Principal Executive Officer
0001724714-22-000003	1	Gryphon Online Safety, Inc.	John Wu	Chief Executive Officer
0001213900-22-061146	1	Brett Lanier	/s/ Brett Lanier	President
0001669191-22-000944	1	Netwire LLC	Shannon Carmody Keyes	Principal Executive Officer
0001931256-22-000004	1	Purpose8 Real Estate, LLC	Brinda Devine	Manager
0001928129-22-000005	1	Arable Brewing Co LLC	Cameron Wells	Chief Executive Officer
0001665160-22-002575	1	Doroni Aerospace, Inc.	Doron Merdinger	CEO, Director, Principal Financial Officer
0001669191-22-000942	1	ChipBrain, Inc.	Patrick Cahill	Principal Executive Officer
0001665160-22-002573	1	Elemental Computing Inc.	Patrick Twohig	President, CEO, and Director
0001821982-22-000010	1	J. Johnson & Company, LLC	Jason Johnson	Managing Member
0001621374-22-000007	1	SV TOOL Corp	Che Voigt	Chief Executive Officer
0001669191-22-000935	1	ChipBrain LLC	Arnold Scott	Director
0001880675-22-000004	1	Popwheels, Inc.	Baruch Herzfeld	CEO
0001665160-22-002572	1	DRONEDEK Corp	Daniel OToole	CEO, Chairman
0001868907-22-000004	1	Ivee NEVP, Inc.	Alex Giannikoulis	Chief Executive Officer
0001670254-22-001028	1	Homecooked, Inc.	Tarun Thummala	Technology
0001670254-22-001026	1	Tribevest Inc.	Travis Smith	Founder & CEO
0001670254-22-001020	1	System2 Technologies Corp.	Dilan Dane	Co-founder & CEO
0001670254-22-001023	1	Switch Enterprises Inc.	Corey Staples	COO
0001670254-22-001027	1	Extended Longevity, Inc.	Steven M. Schorr	Founder & CEO and CSO
0001670254-22-001025	1	Bold Move Beverages, Inc	Jacob Guss	Founder, CEO
0001929442-22-000008	1	September Trees LLC (D.B.A Rize plus Rest Cafe)	Randall Matthews	Founder, Owner
0001670254-22-001015	1	Pocstock, Inc.	Stephen Jones	Founder & CEO
0001670254-22-001017	1	BrainScanology Inc	Dave Nguyen	Co-Founder & CEO
0001670254-22-001022	1	BrainScanology Inc	Dave Nguyen	Co-Founder & CEO
0001816449-22-000005	1	Critical Mass Applications LLC	Joshua Abady	CEO
