ACCESSION_NUMBER	ISAMENDMENT	PROGRESSUPDATE	NATUREOFAMENDMENT	NAMEOFISSUER	LEGALSTATUSFORM	LEGALSTATUSOTHERDESC	JURISDICTIONORGANIZATION	DATEINCORPORATION	STREET1	STREET2	CITY	STATEORCOUNTRY	ZIPCODE	ISSUERWEBSITE	COMPANYNAME	ISCOISSUER	COMMISSIONCIK	COMMISSIONFILENUMBER	CRDNUMBER
0001879211-22-000002	0	$261,720.00 IN INVESTMENTS. PAYMENTS STILL PROCESSING; FINAL FIGURE NOT YET DETERMINED.		Heglovich LLC	Limited Liability Company		OR	2018-12-17	835 N SIMPSON		PORTLAND	OR	97217	https://forbitterforworse.com	MicroVenture Marketplace Inc.	N	0001478147	008-68458	152513
0001670254-22-000397	1		Adding 2021 financials and extending campaign.	Neighborhood Sun Benefit Corp	Other	Public Benefit Corporation	MD	2016-11-03	8455 Colesville Rd., Suite 1025,		Silver Spring	MD	20910	http://neighborhoodsun.solar	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-22-000418	0			BNNano, Inc.	Corporation		NC	2016-12-22	2119 WEST WEBB AVE		BURLINGTON	NC	27519	www.bnnano.com		N			
0001670254-22-000396	1		Adding 2021 financials and extending campaign.	Ai Incube, Inc.	Corporation		DE	2009-07-14	315 Montgomery st, 10th fl.		San Francisco	CA	94104	http://parknav.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000799	0			Magnuss Corp.	Corporation		NY	2013-01-11	580 Riverside Ave.	Suite #104	Westport	CT	06880	www.magnuss.com		N			
0001665160-22-000797	0			AtomBeam Technologies Inc	Corporation		DE	2019-07-07	1036 Country Club Dr, Suite 200		Moraga	CA	94556	https://atombeamtech.com/		N			
0001669191-22-000415	0			Eyes 4 Lives, Inc.															
0001670254-22-000395	1		Adding 2021 financials and extending campaign.	Swopblock LLC	Limited Liability Company		PA	2021-03-04	1684 Henrietta Mountain Rd		Martinsburg	PA	16662	https://swopblock.org	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-22-000413	0			eBumps Inc.	Corporation		DE	2020-01-29	28 QUAKER ROAD		PRINCETON	NJ	08540	www.ebumps.com		N			
0001669191-22-000411	0			Eyes 4 Lives, Inc.	Corporation		CA	2010-03-10	2707 E. VALLEY BLVD. SUITE 216		WEST COVINA	CA	91792	www.eyes4lives.com		N			
0001878300-22-000003	0			Retail Works Eschoppe LLC	Limited Liability Company		NY	2019-08-26	185 GREENWICH STREET	LL4032	NEW YORK	NY	10007	https://brikclik.com		N			
0001878300-22-000002	0			Retail Works Eschoppe LLC	Limited Liability Company		NY	2019-08-26	185 GREENWICH STREET	LL4032	NEW YORK	NY	10007	https://brikclik.com		N			
0001874161-22-000001	0			Champion Lender Inc	Corporation		DE	2021-05-24	2214 WINDCREST LAKE CIRCLE		ORLANDO	FL	32824	https://championlender.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001665160-22-000795	1		Issuer is extending by 60 days and updating 2020/2021 Financials	Sun50, LLC	Limited Liability Company		MN	2018-07-09	2905 Lexington Avenue South Suite 100		Eagan	MN	55121	https://sun50.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000793	0			The Black Bread Company	Corporation		IL	2020-07-13	1100 W Cermak Rd	suite 313	Chicago	IL	60608	https://blackbreadco.com/		N			
0001665160-22-000791	0		Issuer is moving up their end date	Krueger Outdoor, Inc.	Corporation		MN	2018-02-21	177 Columbia Mountain Drive		Columbia Falls	MT	59912	eskercycles.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000789	0			Master Food Lab LLC	Limited Liability Company		FL	2021-01-01	7287 NW 78th Terrace		Medley	FL	33166	www.masterfoodslab.com		N			
0001665160-22-000787	0			Cadi Inc.	Corporation		DE	2016-07-27	2032 Convent Place		Nashville	TN	37212	www.cadikiosk.com		N			
0001665160-22-000784	0			ABH Holdco, Inc	Corporation		SC	2019-03-01	49 Immigration St. Suite 204	Please Update This Value	Charleston	SC	29403	www.islandbrandsusa.com		N			
0001587317-22-000005	1		This amendment is filed to (i) extend the Offering Deadline; (ii) update the Exhibit A- Financial Statements with audited financials for the year ended December 31, 2021; (iii) increase the Maximum Offering Amount; and (iv) remove the named Escrow Agent.	HEVO Inc.	Corporation		DE	2011-11-01	147 PRINCE ST.		BROOKLYN	NY	11201	https://hevo.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001807583-22-000001	0			NYCE Companies, Inc.	Corporation		DE	2020-01-08	85 BROAD ST	28TH FL	NEW YORK	NY	10004	www.nyeg.co		N			
0001665160-22-000781	0			TRILLION, LLC	Limited Liability Company		LA	2021-03-31	8211 FAIRBANKS - WHITE OAK RD., Unit 7		Houston	TX	77040	http://www.trillion.energy/		N			
0001665160-22-000778	1		Issuer is extending the campaign and updating their financials.	Oscilla Power, Inc.	Corporation		DE	2009-08-06	4240 GILMAN PL W STE C		SEATTLE	WA	98199	https://www.oscillapower.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000775	0			EPR-Technologies, Inc.	Corporation		AZ	2006-06-13	23041 Wild Hunt Drive		Gaithersburg	MD	20882	https://www.epr-technology.com		N			
0001665160-22-000772	1		Issuer is Extending Campaign 30 Days	Scinovia Corp.	Corporation		WY	2014-06-12	8801 Fast Park Dr, STE 301		Raleigh	NC	27617	https://www.scinovia.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001919365-22-000002	0		Update to offering statement, lien position	Mihalko Medical LLC	Limited Liability Company		PA	2019-01-13	3500 5TH AVENUE	SUITE 101	PITTSBURGH	PA	15213	www.hiebers.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001872052-22-000001	0		Add Audited Financials to increase limit to $5,000,000 - increase minimum investment size to $1,000	MYDENTALWIG INC.	Corporation		DE	2021-05-28	4712 E. 2ND STREET #640		LONG BEACH	CA	90803	www.mydentalwig.com	PicMii Crowdfunding LLC	N	0001817013	007-00246	310171
0001888810-22-000002	0			We Are the New Farmers Inc.	Corporation		DE	2018-05-29	80 58TH STREET		BROOKLYN	NY	11220	https://www.new-farmers.com		N			
0001665160-22-000769	0			Scinovia Corp	Corporation		WY	2014-06-12	8801 Fast Park Dr.	STE 301	Raleigh	NC	27617	https://www.scinovia.com/		N			
0001859165-22-000002	0			Thimble.io Inc.	Corporation		DE	2013-01-29	255 GREAT ARROW AVENUE	221	BUFFALO	NY	14207	https://thimble.io		N			
0001665160-22-000766	0			Aro Industries, Incorporated, dba Summit Environmental Contractors	Corporation		CA	2008-12-19	33161 Camino Capistrano, Suite F		San Juan Capistrano	CA	92675	https://summitenvcon.com/		N			
0001665160-22-000764	0			YouSolar, Inc.	Corporation		DE	2010-05-11	292 Brokaw Road		Santa Clara	CA	95050	www.yousolar.com		N			
0001665160-22-000763	1		Issuer is extending the campaign and updating their financials.	YouSolar, Inc.	Corporation		DE	2010-05-11	292 Brokaw Road		Santa Clara	CA	95050	www.yousolar.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000761	0			Honeyfund.com, Inc.	Corporation		FL	2009-03-16	2519 N McMullen Booth Rd. STE 510-260		Clearwater	FL	33761	https://www.honeyfund.com/		N			
0001922949-22-000002	0			DELTA HOUSING 30X LLC	Limited Liability Company		DE	2022-04-04	1013 SUSSEX TPKE		RANDOLPH	NJ	07869	https://gereic.com/	Invown Funding Portal LLC	N	0001886151	007-00329	
0001665160-22-000758	1		Issuer has provided updated financials and is extending their campaign 60 days.	Skullenwink LLC	Limited Liability Company		AZ	2015-05-11	14825 E SHEA BLVD STE 101		FOUNTAIN HILLS	AZ	85268	bonehausbrewing.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000756	0			Skullenwink LLC	Limited Liability Company		AZ	2015-05-11	14825 E SHEA BLVD	Suite 101	FOUNTAIN HILLS	AZ	85268	bonehausbrewing.com		N			
0001665160-22-000754	1		Issuer is extending by 60 days and updating 2020/2021 Financials	Pacific Integrated Energy, Inc.	Corporation		DE	2010-08-24	6650 Lusk Blvd Ste B204		San Diego	CA	92121	www.pienergy.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000393	1		Added 2021 reviewed financials and extended campaign.	Just a Baby, Inc	Corporation		DE	2018-07-13	8 The Green	Suite A	Dover	DE	19901	https://www.justababy.com	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001777060-22-000002	0			Viral Films Media LLC	Limited Liability Company		DE	2019-01-28	1202 North Tennessee Street, Suite 303		Cartersville	GA	30120	www.galatiafilms.com/vfm		N			
0001669191-22-000407	1		the issuer lowered the share price, announced a concurrent offering, and extended the offering date.	Rialto Trading Holdings LLC	Limited Liability Company		DE	2016-08-05	42 Broadway	Suite 12-129	New York	NY	10004	https://rialtomarkets.com/	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001736653-22-000002	0			Fantasy Sports Co	Corporation		DE	2015-07-02	6120 PASEO DEL NORTE, SUITE F-2		CARLSBAD	CA	92011	www.fantasysportsco.com		N			
0001477932-22-002589	0			WORLD TREE USA, LLC	Limited Liability Company		NV	2015-06-03	2361 ROSECRANS AVE.	SUITE 475	EL SEGUNDO	CA	90245	https://worldtree.eco		N			
0001104659-22-049183	0			Elemeno Health, Inc.	Corporation		DE	2016-01-29	2910 Ford Street		Oakland	CA	94601	https://www.elemenohealth.com		N			
0001670254-22-000389	0			allocortech inc.	Corporation		DE	2018-05-04	440 N Commerce Ave		Waynesboro	VA	22980	http://www.allocor.tech	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001864316-22-000002	0			Evolution Devices, Inc.	Corporation		DE	2017-07-18	2150 SHATTUCK AVENUE	PH	BERKELEY	CA	94704	www.evolutiondevices.com		N			
0001670254-22-000387	0			Maven Curation, Inc.	Corporation		DE	2021-03-24	482 Putnam Ave	Apt 1	Brooklyn	NY	11221	http://mavencuration.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001872560-22-000002	0			RacerX, Inc	Corporation		DE	2016-01-26	55 KNOB HILL CIRCLE		CANTON	MA	02021	www.racerxinc.net		N			
0001670254-22-000391	0			Voyager Global, Inc.	Corporation		DE	2019-11-20	9620 S Las Vegas Blvd	ste e4	Las Vegas	NV	89123	http://www.voyagerglobal.us	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001781973-22-000001	0			Sircles Media, Inc.	Corporation		DE	2019-12-15	1590 HOWE AVE		SACRAMENTO	CA	95825	http://www.sircles.com		N			
0001665160-22-000749	1		Issuer has provided updated Financials and is extending their campaign to 07/17/2022	Lolaark Vision Inc.	Corporation		DE	2021-07-02	1037 CHESHIRE LN		HOUSTON	TX	77018	https://lolaarkvision.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000748	0	At the close of the offering, the issuer closed on $214,231.00 and 76,010 number of securities.		BRAKES TO GO, INC.	Corporation		NV	2014-11-18	5214 BURLESON ROAD, SUITE 209	SUITE 209	AUSTIN	TX	78744	www.brakestogo.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000173	0	At the close of the offering, the issuer closed on $139,900. The funds are currently being processed. The actual amount may be lower.		Manaia Collective, LLC	Limited Liability Company		MO	2021-05-13	1989 MAIN ST		KANSAS CITY	MO	64108	Manaiacollective.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000745	1		Issuer is extending to correct end date of 7/21/22.	TMJ Relax Inc	Corporation		DE	2021-10-06	20 ROOSEVELT RD		MEDFORD	MA	02155	http://tmjrelax.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000172	0	At the close of the offering, the issuer closed on $25,600. The funds are currently being processed. The actual amount may be lower.		Knead Dough, LLC	Limited Liability Company		SC	2020-08-01	997 JOHNNIE DODDS BLVD APT 825		MT PLEASANT	SC	29464	https://blazingstarcafe.com/	MainVest, Inc.	N	0001746059	007-00162	
0001913194-22-000007	0			NEURISH NETWORKS, INC.	Corporation		DE	2019-06-19	2908 Jakes View Pt		Fuquay-Variana	NC	27526	www.neurish.me	YOUNG AMERICA CAPITAL, LLC	N	0001463911	008-68260	000150443
0001665160-22-000744	0	At the close of the offering, the issuer closed on $158,226.93 and 151,203 number of securities.		VOWburger Company, Inc.	Corporation		DE	2021-07-23	519 N FAIRFAX AVE		LOS ANGELES	CA	90036	https://vowburger.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000171	0			GoodNatured Juice & Smoothie Bar LLC															
0001746059-22-000170	0			My Unique Sweets, LLC															
0001670254-22-000386	1		C/A lowering minimum target	SmallStart Ventures Inc.	Other	Public Benefit Corporation	DE	2021-02-02	130 E. Congress Street, 2nd Floor		Tucson	AZ	85701	http://www.smallstartventures.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001746059-22-000169	0	At the close of the offering, the issuer closed on $105,000. The funds are currently being processed. The actual amount may be lower.		South Shore Biotherapy, LLC	Limited Liability Company		MA	2021-07-13	127 ALLAN ST		MARSHFIELD	MA	02050	facebook.com/South-Shore-Biotherapy-LLC	MainVest, Inc.	N	0001746059	007-00162	
0001746059-22-000168	0	At the close of the offering, the issuer closed on $27,200. The funds are currently being processed. The actual amount may be lower.		MH Cinemas, LLC	Limited Liability Company		CT	2021-07-20	2389 MAIN ST STE 100		GLASTONBURY	CT	06033	https://www.martinhenrycinemas.com/	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000743	0	At the close of the offering, the issuer closed on $786,368.37 and 1,305,059 number of securities.		Hacking Labs	Corporation		CA	2016-07-28	46 DIGITAL DR., STE. 2	STE. 2	NOVATO	CA	94949	https://www.veercycle.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000167	0	At the close of the offering, the issuer closed on $99,100. The funds are currently being processed. The actual amount may be lower.		Speakeasy Donuts Sole Prop	Other	Sole Proprietorship	MA	2017-05-12	4 1ST ST APT 8006		SALEM	MA	01970	https://www.speakeasy-donuts.com/	MainVest, Inc.	N	0001746059	007-00162	
0001644600-22-000053	0	The Company has terminated offering and did not sell securities		SoberBuddy Corp	Corporation		DE	2019-10-30	4041 MACARTHUR BLVD., SUITE 400		NEWPORT BEACH	CA	92660	Yoursoberbuddy.com	DALMORE GROUP LLC	N	0001332099	008-67002	000136352
0001644600-22-000052	0			Generation Genius Inc	Corporation		DE	2017-06-09	14622 VENTURA BLVD #2026		SHERMAN OAKS	CA	91403	www.generationgenius.com		N			
0001831643-22-000001	0			LIL BUCKS LLC	Limited Liability Company		IL	2018-03-06	72 BLUFF ROAD		TROUT VALLEY	IL	60013	www.lovelilbucks.com		N			
0001665160-22-000742	0			6d bytes inc	Corporation		DE	2015-11-16	440 N Wolfe RD M/S 215		Sunnyvale	CA	94085	https://www.blendid.com/		N			
0001746059-22-000166	0			8Eleven Hospitality Group, Inc	Corporation		GA	2020-08-15	352 UNIVERSITY AVE SW UNIT S124		ATLANTA	GA	30310	https://instagram.com/chefbellajones	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000740	0			LOLAARK VISION INC	Corporation		DE	2021-07-02	1037 CHESHIRE LN		HOUSTON	TX	77018	https://www.lolaarkvision.com/		N			
0001669191-22-000402	0		the issuer is extending the offering deadline and provided updated financial statements.	Kazoo LLC	Limited Liability Company		DC	2019-04-01	3034 Dent Place NW		Washington	DC	20007	https://kazoo.ai	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001665160-22-000738	0			RKS Off-Road Corp.	Corporation		CA	2022-02-11	5511 N Peck Road		Arcadia	CA	91006	http://rksoffroad.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000165	0			Mexibbean, LLC	Limited Liability Company		AL	2021-02-04	7169 HIGHWAY 72 W STE A # 113		MADISON	AL	35758	https://facebook.com/islandtime1962	MainVest, Inc.	N	0001746059	007-00162	
0001904386-22-000002	1		Minimum offering goal (target) reduced to $250,000	Lake Noire Legacy Holdings, LLC	Limited Liability Company		DE	2021-12-07	1702 MARTIN LUTHER KING JR. BOULEVARD		DALLAS	TX	75215	www.lakenoire.com	NSSC Funding Portal, LLC	N	0001665614	007-00012	
0001665160-22-000736	0			TMJ Relax, Inc.	Corporation		DE	2021-10-06	20 Roosevelt Rd		Medford	MA	02155	http://tmjrelax.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000731	0			Green Ninja	Corporation		CA	2016-07-14	421 Loreto St.		Mountain View	CA	94041	http://www.greenninja.org		N			
0001913986-22-000003	0	Total raised $50,900.		Franklin Brewing Co Ltd	Limited Liability Company		OH	2009-09-21	1345 EAST AVE		ELYRIA	OH	44035	franklinbrewing.co	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001746059-22-000164	1		Issuer is extending the deadline to invest. Issuer is amending the target offering amount. Issuer is amending the maximum offering amount. Issuer is adjusting payback terms. Issuer is adjusting use of funds and revenue share percentage.	True East Leaf, LLC	Limited Liability Company		MA	2019-04-22	161 SEYMOUR ST		PITTSFIELD	MA	01201	http://www.trueeastleaf.com	MainVest, Inc.	N	0001746059	007-00162	
0001665160-22-000726	0			2nd Skull, Inc.	Corporation		DE	2016-12-23	4800 Liberty Ave Ste 3		Pittsburgh	IN	46074	http://2ndskull.com		N			
0001665160-22-000724	1		Issuer is extending campaign and updating their financials.	2nd Skull, Inc.	Corporation		DE	2016-12-23	4800 Liberty Ave Ste 3		Pittsburgh	PA	15224	http://2ndskull.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000722	0	At the close of the offering, the issuer closed on $166,004.3 and 286,955 number of securities.		PaidWorkout Corp.	Corporation		FL	2020-05-15	2301 COLLINS AVE SUITE 318	SUITE 318	MIAMI BEACH	FL	33139	https://paidworkout.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000385	1		Adding 2021 financials and extending campaign.	GroGuru, Inc.	Corporation		DE	2014-06-17	1350 E. Flamingo Rd.	#520	Las Vegas	NV	89119	https://www.groguru.com/	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001213900-22-021091	0			MyApps Corp.	Corporation		FL	2019-01-18	Unit 1930 - 1177 W Hastings St.		Vancouver	A1	V6E 2K3	http://www.myapps.solutions		N			
0001665160-22-000721	1		Issuer is extending the campaign, updating their financials, and raising their maximum funding goal.	ABH Holdco, Incorporated	Corporation		SC	2019-03-01	49 Immigration St. Suite 204		Charleston	SC	29403	www.islandbrandsusa.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001746059-22-000163	0			B-side the Tracks Brewing Co.	Corporation		GA	2020-08-05	1379 HILL DR SW		CONYERS	GA	30094	https://www.facebook.com/BSideTracksConyers	MainVest, Inc.	N	0001746059	007-00162	
0001735613-22-000002	0	The offering closed successfully on 4/21/2022, having received commitments of $192,828, although a final accounting has not taken place.		Thimble.io Inc.	Corporation		DE	2013-01-29	255 GREAT ARROW AVENUE	221	BUFFALO	NY	14207	https://thimble.io	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001735613-22-000001	0	The offering closed successfully on 4/21/2022 having received investment commitments of $534,861 although a final accounting has not taken place.		QUANTM.ONE INC	Corporation		DE	2017-12-18	5 UPPER NEWPORT PLAZA		NEWPORT BEACH	CA	92660	www.quantmre.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001789369-22-000001	0			Clee Wellness LLC	Limited Liability Company		NY	2013-05-01	301 COLUMBIA STREET		BROOKLYN	NY	11231	http://www.provenancemeals.com		N			
0001665160-22-000713	0	At the close of the offering, the issuer closed on $28,628.10 and 7,685 securities.		XSurgical Inc.	Corporation		DE	2018-02-09	701 CONCORD AVE, STE 201	STE 201	CAMBRIDGE	MA	02138	http://xsurgicalrobotics.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000379	1		C/A Adding 2021 reviewed financials and extending Offering deadline	TRADEAUTHORITY LLC	Limited Liability Company		LA	2010-04-16	4137 S Sherwood Forest Blvd	Suite 120	Baton Rouge	LA	70816	http://www.MoxeyUSA.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000381	0			Mind the Tea Corp.	Corporation		DE	2021-09-21	225 West 35th Street, 5th Floor	In Care of Presti & Naegelle LLC	New York	NY	10001	https://www.eloaudio.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000715	0			Redivivus, Inc.	Corporation		CO	2020-01-27	2012 North Cascade Avenue		Colorado Springs	CO	80907	https://www.redivivus.tech/		N			
0001670254-22-000380	1		adding 2021 financials and extending closing date to 4/30/23	Aphios Pharma LLC	Limited Liability Company		DE	2018-07-06	3-E Gill Street		Woburn	MA	01801	https://aphios.com/investors/investors-overview/aphios-pharma-llc/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001922306-22-000001	0			Redcrest Bainbridge LLC	Limited Liability Company		PA	2021-03-19	625 S. 6TH STREET		PHILADELPHIA	PA	19147	www.redcrestfriedchicken.com	Honeycomb Portal LLC	N	0001705726	007-00119	289015
0001665160-22-000712	0	At the close of the offering, the issuer closed on $41,177.08 and 8,265 number of securities.		THIRD EYE DESIGN, INC.	Corporation		NY	2009-03-17	15 SCHOEN PLACE, LL		PITTSFORD	NY	14534	http://www.inviewlight.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000383	0			Vironix Health Inc.	Corporation		DE	2020-04-08	1809 Newton St.	#2	Austin	TX	78704	https://vironix.ai/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001849264-22-000002	0			Pakt, Inc.	Corporation		DE	2012-12-17	2000 Winton Rd.	Bldg 4, Suite LL3	Rochester	NY	14618	paktbags.com		N			
0001746059-22-000162	0			New Eatonville, LLC	Limited Liability Company		MA	2022-04-04	67 FOREST ST STE 270		MARLBOROUGH	MA	01752	http://Neweatonville.com	MainVest, Inc.	N	0001746059	007-00162	
0001575872-22-000305	0			Janover Inc.	Corporation		DE	2018-11-28	6401 Congress Ave	Ste 250	Boca Raton	FL	33487	www.janover.ventures		N			
0001575872-22-000303	0			Janover Inc.	Corporation		DE	2018-11-28	6401 Congress Ave	Ste 250	Boca Raton	FL	33487	www.janover.ventures		N			
0001907870-22-000003	0	The offering closed successfully on 4/21/2022, having received commitments of $4,981,606.19, although a final accounting has not taken place.		Hydro Hash Inc.	Corporation		DE	2021-12-03	320 GOLD AVE, SW, STE 620, PMB 1810		ALBUQUERQUE	NM	87102	https://www.hydrohash.io/	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001744818-22-000005	0			Inside.com, Inc.	Corporation		DE	2006-10-25	9415 CULVER BOULEVARD		CULVER CITY	CA	90232	https://inside.com		N			
0001670254-22-000377	1		Adding 2021 financials and extending campaign.	Rad Technologies Inc.	Corporation		DE	2018-10-12	395 S Santa Monica Place	Unit #308	Santa. Monica	CA	90401	http://www.radintel.ai	Wefunder Portal LLC	N	0001670254	007-00033	283503
0001802465-22-000001	1		This material amendment is filed to extend the offering deadline to April 22, 2023, update the financial statements and to update the escrow agent from Piermont Bank to Prime Trust, LLC.	Tyla-Simone's Wings LLC	Limited Liability Company		TX	2017-11-10	7322 SOUTHWEST FREEWAY		HOUSTON	TX	77074	https://siennasauce.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001864224-22-000002	0			Modular Streetscape Systems Inc.	Corporation		DE	2017-06-01	1150 PACIFIC STREET		BROOKLYN	NY	11216	www.ooneepod.com		N			
0001670254-22-000376	1		Added 2021 financials and extended campaign	Givsum, Inc.	Corporation		DE	2015-03-27	17 Kaitlyn Ct.		Aliso Viejo	CA	92656	https://www.givsum.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001644600-22-000050	0			Generation Genius Inc	Corporation		DE	2017-06-09	14622 VENTURA BLVD #2026		SHERMAN OAKS	CA	91403	www.GenerationGenius.com		N			
0001688029-22-000008	0			Divinia Water, Inc.	Corporation		ID	2015-10-25	149 CHESTNUT ST.		IDAHO FALLS	ID	83402	www.diviniawater.com		N			
0001670254-22-000372	1		Adding 2021 financials and extending campaign.	PADL Holdings Inc	Corporation		DE	2017-04-27	180 Crandon Blvd	STE 103	Key Biscayne	FL	33149	https://www.padl.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000709	0			Boones Bourbon Co.	Corporation		SC	2022-03-08	105 S Norfolk Way		Charleston	SC	29445	www.drinkboonesbourbon.com	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000370	0			Propeller Enterprises	Other	Public Benefit Corporation	CA	2015-08-17	681 San Juan Ave		Venice	CA	37216	http://propeller.la	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001669191-22-000397	0		the issuer has updated for 2021 financials and extended the offering deadline.	Proctor360 Inc.	Corporation		VA	2018-10-16	1311 High Point Ave.		Richmond	VA	23230	https://Proctor360.com	NetCapital Funding Portal Inc.	N	0001669191	007-00035	283596
0001670254-22-000369	1		Added audited 2021 financials, extended campaign date and increased the maximum to $5M	Arolucha, Inc.	Corporation		DE	2017-10-06	231 Public Square Suite 300, PMB-41		Franklin	TN	37064	https://www.arolucha.com/	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000367	1		Added 2021 audited financials and extended campaign deadline.	Called Higher Studios, Inc.	Corporation		DE	2019-06-04	231 Public Square	Suite 300 PMB 41	Franklin	TN	37064	http://www.calledhigherstudios.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001670254-22-000366	1		Added 2021 audited financials and extended the campaign.	Next Thing Technologies, Inc	Corporation		DE	2019-08-26	237 Kearny Street #9223		San Francisco	CA	94108	http://nextbolt.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001621374-22-000006	1		This material amendment is filed to update the Company financial statements to include 2021 and extend the Offering Deadline from April 21 2022 to April 21 2023.	SV TOOL Corp	Corporation		CA	2010-12-20	400 BREEZEWOOD DR		GEYSERVILLE	CA	95441	www.altwork.com	OpenDeal Portal LLC	N	0001751525	007-00167	283874
0001902033-22-000004	0	The issuer raised approximately $706,050.55 during the offering period. Payments are still being processed; the exact amount has yet to be determined.		O2, Inc.	Corporation		DE	2021-12-16	1481 SHOWCASE DRIVE		COLUMBUS	OH	43212	https://www.drinko2.com	SI SECURITIES, LLC	N	0001603038	008-69440	000170937
0001665160-22-000703	0			KnaQ Group, Inc.															
0001665160-22-000705	1		Issuer is updating their financials and extending their campaign.	BLOCKCHAIN INSTITUTE OF TECHNOLOGY INC.	Corporation		DE	2021-05-14	400 NW 26th. St.		Miami	FL	33127	https://blockchaininstitute.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001670254-22-000361	1		Adding 2021 reviewed financials, lowering minimum target, and extending campaign.	SnapGoal Inc.	Corporation		DE	2018-08-09	24002 colonial parkway	5106	Katy	TX	77493	http://www.fanera.co	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001665160-22-000702	0	At the close of the offering, the issuer closed on $109,529.10 and 5918 number of securities.		Avimesa Corp	Corporation		CA	2016-12-20	3725 MISSION BLVD.		SAN DIEGO	CA	92109	https://www.avimesa.com/	StartEngine Capital, LLC	N	0001665160	007-00007	
0001665160-22-000707	0			Blockchain Institute of Technology, Inc.	Corporation		DE	2021-05-14	400 NW 26th. St.		Miami	FL	33127	https://blockchaininstitute.com/		N			
0001670254-22-000364	1		Adding 2021 financials and extending the closing date.	Learnie Inc.	Other	Public Benefit Corporation	UT	2020-06-23	705 Matterhorn Dr.		Park City	UT	84098	http://mylearnie.com	Wefunder Portal LLC	Y	0001670254	007-00033	283503
0001493152-22-010563	0			JINGLZ, INC.	Corporation		FL	2017-03-09	10802 Lake Wynds Court		Boynton Beach	FL	33437	https://www.jinglzinc.com		N			
0001872560-22-000001	0			RacerX, Inc	Corporation		DE	2016-01-26	55 KNOB HILL CIRCLE		CANTON	MA	02021	racerxinc.net		N			
