ACCESSION_NUMBER	ID	ISSUER	ISSUERSIGNATURE	ISSUERTITLE
0001669191-21-000725	1	OmniValley, Inc.	James Buchanan	Principal Executive Officer
0001669191-21-000723	1	DeoBioSciences, Inc.	John  Adamson, Jr.,	Principal Executive Officer
0001801613-21-000003	1	Nada Holdings, Inc.	John Green	CEO
0001670254-21-000871	1	Duel Social Inc.	Jeffrey Carr	CEO
0001669191-21-000721	1	LiveMasterminds.com LLC	Raju Panjwani	Principal Executive Officer
0001823177-21-000005	1	Million Marker Wellness, Inc.	Jenna Hua	CEO
0001850557-21-000006	1	CLOSEM, Inc.	Richard Miles by Sean Fuellhart POA	CEO
0001873892-21-000001	1	American Merit Album One, LLC	Alex Smith	Managing Member
0001665160-21-001337	1	UP SONDER, INC	Derek Waleko	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001837613-21-000003	1	AI4Sec, Inc	Mauricio J. Rioseco Orihuela	Chairman
0001665160-21-001334	1	Atmos Home Inc.	Mark Lyle	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001333	1	Remuv Technologies, Inc.	Braden Reiber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001332	1	Rentah, Inc.	Anup Desai	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001330	1	Leagueswype Inc	Darius Grandberry	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001328	1	Metai Knights Media Inc	Dele Atanda	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001327	1	Rumble Motors, Inc.	Reza Khademi	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001326	1	Battle Approved Motors Inc	Chris James Morgans	CEO, Principal Executive Officer, and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001325	1	Sol Boards, Inc.	John Wildman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001324	1	AWOL OUTDOORS, INC.	Kevin McGregor	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001323	1	SAEBO Inc	Todd D. Wiebusch	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001322	1	Hitch Hotel Inc.	Geoff Patterson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principle Accounting Officer
0001872560-21-000003	1	RacerX, Inc	Avrum Mayman	Founder, CEO
0001746059-21-000366	1	Wild Orchid Bakery LLC	Shelly Ann Storer	Owner and Founder
0001870362-21-000003	1	Jumpball Apparel LLC	Tadarral Essix	Founder, CEO
0001746059-21-000365	1	Coquette LLC	Caitlin Olsen	Owner and Founder
0001665160-21-001321	1	ZenSpace Inc	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001861403-21-000004	1	sustainABLE life	Laura Yochum	President
0001669191-21-000719	1	Stomp Technique, Inc.	Hilary Joy  Diaz	Principal Executive Officer
0001665160-21-001320	1	Acre Mezcal Holding Corp.	Jordan Haddad	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001870362-21-000001	1	Jumpball Apparel LLC	Tadarral Essix	Founder, CEO
0001861403-21-000003	1	Black Crab Catering, Inc	Jermil Martin	President
0001665160-21-001319	1	Red Eye Louie's inc	Chander Arora	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001318	1	Phormed Inc	Ben Chang	Interim CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001316	1	Centric Wear, Inc.	Ryan Hoang	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001315	1	PVP International, Inc.	Phil Stover	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001313	1	microsurgeonbot,inc	Allan Grosvenor	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001312	1	Goffee, Inc	Vincent Meyer	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001665160-21-001310	1	Eyedaptic, Inc.	Jay Cormier	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001309	1	Earthwise Sorbents, Inc.	Jim Mullen	President and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001308	1	Alelo Inc.	W. Lewis Johnson	President, CEO, Chief Financial Officer, and Chairman of the Board
0001665160-21-001307	1	AtomBeam Technologies Inc.	Charles Yeomans	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000364	1	Mantis Management Group, LLC	Wendell Orphe	Owner and CoFounder
0001746059-21-000363	1	Mantis Management Group, LLC	Wendell Orphe	Owner and CoFounder
0001665160-21-001305	1	Mountain West Cider Company, Inc.	Jeffrey C. Carleton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000715	1	Brain Game LS Inc.	DWAYNE SAMUELS	Principal Executive Officer
0001746059-21-000362	1	Blue Marlin Bistro LLC	Quinn Bartlett	CEO
0001669191-21-000713	1	Harmonee, Inc.	Anthony Lewis	Principal Executive Officer
0001670254-21-000870	1	FoodieKid, LLC	Christine Topalian	CEO, Founder
0001815955-21-000003	1	CTC Ventures, Inc.	Corey Lewis by Sean Fuellhart POA	CEO
0001665160-21-001303	1	FuelGems, Inc.	Kirill Gichunts	CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer for FuelGems Inc.
0001665160-21-001300	1	Scooterson Inc.	Mihnea Iustinian Chis	CEO, Principal Executive Officer, and Director, Principal Financial Officer, and Principal Accounting Officer
0001670254-21-000868	1	Arum Health, LLC	Maximo Galindo	Founder/ CEO
0001670254-21-000866	1	Swopblock LLC	Jeff Hilde	Inventor & Founder
0001665160-21-001298	1	FoodsPass, Inc.	Travis Matthew Siflinger	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000864	1	FantasyBoss Inc	Ronald Aschkar	Founder
0001670254-21-000862	1	Nostalgia Coffee Roasters Inc.	Taylor Fields	Founder & CEO
0001746059-21-000361	1	MetroNOME Brewery LLC	William Eddins	Owner
0001746059-21-000360	1	Philly's on the Hill, LLC	Angela Morales	Owner
0001871608-21-000001	1	Duis Primo Corp	Albert Ghunney	Founder and CEO
0001670254-21-000860	1	Lonerider Spirits, LLC	Chris Mielke	President and VP of Operations
0001746059-21-000359	1	JK WILLIAMS DISTILLING, LLC	Andrew Faris	President
0001837613-21-000001	1	AI4Sec, Inc	Mauricio J. Rioseco Orihuela	Chairman
0001722969-21-000006	1	Atlis Motor Vehicles Inc	Annie Pratt	President
0001665160-21-001297	1	Mycroft AI Inc.	Michael Lewis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000853	1	Sparrow Vision, Inc.	Joe Chin	Co-Founder & CEO
0001080368-21-000027	1	Vernafund CF LLC	/Kaylee McMahon/	President
0001670254-21-000858	1	The Yogi Movie, LLC	Chris K Thomas	Producer and Co-Writer
0001871576-21-000001	1	Care2Care International LLC	Andre Wencker	Founder and CEO
0001670254-21-000851	1	ITBiometrics, Inc.	Andy Finch	Chief Executive Officer
0001802405-21-000004	1	Curastory Inc.	Tiffany Kelly	CEO & Director
0001670254-21-000850	1	SPORTBLX/PJ WASHINGTON INC.	Paul Washington	CEO
0001644600-21-000073	1	Legion M Entertainment, Inc.	Paul Scanlan	Co-Founder, Chief Executive Officer, Chief Financial Officer, and Treasurer
0001746059-21-000358	1	Jefferson Fry Company, LLC	Emmet Moore	Owner and Founder
0001746059-21-000357	1	American Brewers Inc.	Thomas McGuire	COO
0001746059-21-000356	1	Bread is Pain Inc.	Ian Holshevnikoff	Owner and CoFounder
0001746059-21-000354	1	SELLING SEATTLE-THE SITCOM, LLC	James McGuffin	Owner and Founder
0001665160-21-001295	1	Como Audio, Inc	Thomas DeVesto	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001842871-21-000002	1	American Vanity LLC	Greg Zilberbrand by Sean Fuellhart POA	COO
0001665160-21-001294	1	PsiloThera, Inc.	John Atanasio	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001860188-21-000003	1	Enterprise Spirits LLC	Christian Kahle	Managing Director
0001860188-21-000002	1	Upper Crust 15301 LLC	Mark Kennison	President
0001665160-21-001291	1	Mycroft AI Inc.	Michael Lewis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001288	1	Metallum3D, Inc.	Nelson Zambrana	CEO, CTO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001817190-21-000005	1	Livewell Assisted Living, Inc	Justin Beckett by Sean Fuellhart POA	CEO
0001661933-21-000001	1	Matcherino, Inc.	John Maffei	President & CEO
0001670254-21-000848	1	Skycart Inc.	Simon Yuen	Chief Executive and Technical Officer
0001665160-21-001286	1	Thalia Brands, Inc.	Chris Bradley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000847	1	Ghost Flower Inc	Robert Peebler	Co-Founder, Executive Chairman
0001669191-21-000711	1	TOP UNii, Inc	Dermell Brunson	Principal Executive Officer
0001665160-21-001285	1	Honeybee Burger Inc.	Adam Weiss	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001873797-21-000001	1	Carter's BBQ LLC	Darren Carter	President
0001746059-21-000353	1	Blue Earth Pizza Co LLC	John Fredericks	Owner and Founder
0001863544-21-000010	1	Austin Flipsters Portfolio 1, LLC	Lincoln Edwards	Founder
0001863544-21-000009	1	Manta Biofuel, Inc.	Andrew Wills	Director Of Finance
0001863544-21-000008	1	Bobbie Baby, Inc.	Laura Hughes Modi	CEO
0001872965-21-000001	1	Cascade Cultures, LLC	SARAH FROST-MCKEE	Co-owner
0001860436-21-000003	1	Maybe Finance, Inc.	Joshua Pigford	Chief Executive Officer, President, Secretary and Director
0001736653-21-000006	1	Fantasy Sports Co	Erik Groset	Founder & CEO
0001665160-21-001283	1	COLORS Worldwide Inc.	Jabari Johnson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001622824-21-000004	1	Blue Star Service Solutions, Inc.	Robert O. Wray Jr.	CEO
0001670254-21-000846	1	The Drivers Cooperative, Inc.	Erik Forman	President
0001665160-21-001280	1	Innovative Eyewear, Inc.	Harrison Gross	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000352	1	Filthy Filly's Enterprises	Colleen Marlett	Owner
0001865239-21-000003	1	Three43 Inc.	John Lundholm	CEO
0001665160-21-001278	1	BookSniffer Inc	Sean Hansen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001277	1	Yae! Organics, Inc.	Lorenzo Holley	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001273	1	Carnot Compression Inc.	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000351	1	Mexibbean, LLC	John C. Baker	Owner and Founder
0001746059-21-000350	1	Port Coffee International Inc	William Howsare	Owner and CoFounder
0001665160-21-001271	1	Crowns and Hops, Inc	Beny Ashburn	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001822263-21-000002	1	Enosi Life Sciences Corp.	James Woody	Executive Director
0001867718-21-000002	1	KDub, LLC	Karen Waldrup	Managing Member
0001669191-21-000709	1	TrippBio, Inc.	William Meadow	Chairman
0001670254-21-000844	1	Gerostate Alpha Inc.	Simon Melov	CEO
0001746059-21-000346	1	Casa W Distillery, LLC	Waldemar Caraballo Bauza	Owner and CoFounder
0001670254-21-000842	1	Altair Interactive, Inc.	Bryan Veloso	Founder & CEO
0001670254-21-000839	1	Shark Wheel, Inc.	Zack Fleishman	Chief Operating Officer
0001665160-21-001270	1	FuelGems Inc.	Kirill Gichunts	CEO
0001665160-21-001269	1	Life Imaging Fla, Inc.	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001268	1	Life Imaging Fla, Inc.	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001267	1	Life Imaging Fla, Inc.	J. Thomas Graham,	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000708	1	Hercules Electric Mobility, Inc	James Breyer	Principal Executive Officer
0001665160-21-001266	1	CARE ANGEL, INC.	Wolf Shlagman	CEO, Principal Executive Officer and Director
0001716822-21-000008	1	70 Million Resources, Inc.	Richard Bronson	CEO
0001717800-21-000002	1	Charlotte's Closet, LLC	Jen Forman	Founder/CEO
0001670254-21-000838	1	washbnb corporation	Daniel Cruz	co-founder and CEO
0001665160-21-001265	1	Trella Technologies LLC	Aja Atwood	CEO, Principal Executive Officer and Manager, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001263	1	DAO Labs, Inc.	John G. McGarvey	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001261	1	A7FL Inc	Sener Korkusuz	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000706	1	Issuer Pixel, Inc	David Baker	Principal Executive Officer
0001669191-21-000704	1	FirstRoot, Inc.	Luke Hohmann	Principal Executive Officer
0001670254-21-000836	1	HearMe in 30 Inc.	Adam S Lippin	Founder/CEO
0001736664-21-000014	1	Locking Line Barriers Corp	Joseph Daniluk	CEO
0001670254-21-000834	1	PeerBie Inc	Semih Secer	CEO & Founder
0001670254-21-000829	1	Genius Labs Company	Joseph Cohen	Founder, CEO
0001571942-21-000003	1	Maine Craft Distilling LLC	/s/ Nathaniel Luke Davidson	CEO & Founder
0001859483-21-000006	1	Herbal Daily Inc.	Charles Caliman	Counsel
0001665160-21-001260	1	Swabbies Tech, Inc.	Carman Cook	CEO, Principal Executive Officer and Director
0001665160-21-001259	1	Full Circle Brewing, Co. Ltd. LLC	Arthur Moye	CEO and Managing Member, Principal Financial Officer, and Principal Accounting Officer
0001670254-21-000828	1	Sidekik USA, LLC	Eli Dent	President & CEO
0001665160-21-001258	1	Seltzer Revolutions, Inc.	Alice Chen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000345	1	Lil Mama's Chicago Style Hoagy, LLC	Tiffany Pauldon	Owner and Founder
0001665160-21-001255	1	Seltzer Revolutions, Inc.	Alice Chen	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000827	1	LimeLoop Inc.	Chantal Emmanuel	CTO, Co-Founder
0001670254-21-000826	1	FC Development, Corp.	Steven Ayer	Chairman of the Board
0001850557-21-000005	1	CLOSEM, Inc.	Richard Miles by Sean Fuellhart POA	CEO
0001665160-21-001252	1	SanMelix Laboratories, Inc.	Diana Sabacinski	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001750319-21-000002	1	SMILELOVE CORP	David Frazier	Manager
0001670254-21-000823	1	Harmony Turbines, Inc.	Christopher Moore	President / CEO
0001840688-21-000004	1	Supreme Foods Franchising, Inc.	Waleed Shamsid-Deen by Sean Fuellhart POA	CEO
0001670254-21-000821	1	Calm Company Fund LLC	Tyler Tringas	General Partner and Founder
0001866960-21-000001	1	Very Real Help	Noah Robinson	Founder and CEO
0001670254-21-000811	1	FINTECH.TV, PBC	Vince Molinari	Co-Founder & CEO
0001670254-21-000819	1	NYCE Companies, Inc.	Philip Michael	CEO
0001866890-21-000002	1	Simply Sonoma, Inc	Margaret C. Caracciolo	Founder/CEO
0001746059-21-000344	1	Salem Cycle, Inc.	Daniel Shuman	President
0001670254-21-000809	1	SmallStart Ventures Inc.	Robert R. Samuelsen	President and CEO
0001670254-21-000807	1	Halcium Energy Inc.	Nicholas Hodges	Founder
0001864227-21-000003	1	Supercharge Lab, Inc.	/s/ Anne Cheng	Chief Executive Officer, President and Director
0001665160-21-001250	1	Fluz App Inc	Maurice Harary	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001249	1	Kemper Snowboards, Inc.	Steven Hunt	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001247	1	Rayton Solar Inc.	Andrew Yakub	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000805	1	The Drivers Cooperative, Inc.	Erik Forman	President
0001746059-21-000343	1	Star Estate Development Group	Paul Seres	Owner and CoFounder
0001872382-21-000007	1	Row House Publishing, Inc.	Rebekah Borucki	President
0001665160-21-001245	1	Recombinant Technologies Inc.	Pazhani Sundaram	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001872382-21-000006	1	Row House Publishing, Inc.	Rebekah Borucki	President
0001872382-21-000005	1	Row House Publishing, Inc.	Rebekah Borucki	President
0001670254-21-000802	1	Brazen Bio Inc.	Warren Shawn Carbonell	Cofounder & CEO
0001670254-21-000804	1	SPORTBLX/PJ WASHINGTON INC.	Paul Washington	CEO
0001665160-21-001243	1	Grand Teton Vodka, Inc.	Linda Beckett	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001242	1	NuEyes Technologies Inc.	Mark Greget	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000342	1	Brothers Taphouse LLC	Steven Jacobs	Owner and Founder
0001872382-21-000004	1	Row House Publishing, Inc.	Rebekah Borucki	President
0001746059-21-000341	1	Sofusion Cafe, LLC	Denise Butts	Owner and Founder
0001860258-21-000004	1	Skyn by Chi LLC	Chiquita Zachery	President
0001865875-21-000002	1	JL Chandler Enterprises, LLC	James Chandler	CEO
0001665160-21-001238	1	AEXLAB Inc.	Jonathan Ovadia	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001236	1	Oscilla Power, Inc.	Balakrishnan Nair	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001234	1	Oscilla Power, Inc.	Balakrishnan Nair	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001232	1	Helix Fitness, Inc.	Leonard Snyderman	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001669191-21-000702	1	Issuer Pixel, Inc	David Baker	Principal Executive Officer
0001746059-21-000336	1	Make Beverage Group LLC	Jeffrey Duggan	CEO
0001746059-21-000335	1	BRONX BURGER Co LLC	Alpha Bah	Owner and Founder
0001746059-21-000338	1	Team Bodor 3 LLC	Nicholas Bodor	Owner and Founder
0001670254-21-000800	1	prep2grow LLC	Brian Gaspar	Chief Executive Officer
0001746059-21-000337	1	Arterial Coffee, LLC	Sharaine Brown	Owner and CoFounder
0001746059-21-000340	1	RENN RESTAURANT GROUP, LLC	Corrinna Stum	Owner and Founder
0001746059-21-000339	1	Cheap Chick Trading LLC	Shannon Styes	Owner and Founder
0001746059-21-000334	1	Upwardly Mobile Coffee, LLC	Matthew Broberg-Moffitt	Owner and Founder
0001791970-21-000003	1	Health Cost IQ, LLC	Jude Odu	Chief Executive Officer
0001736664-21-000010	1	Locking Line Barriers Corp	Joseph Daniluk	CEO, Principal Executive Officer and Director, Principal Financial Officer, Secretary, and Principal Accounting Officer
0001843387-21-000005	1	Universal Namespace, Inc.	Tobias Martens	Founder
0001665160-21-001230	1	One Roq Spirits, LLC	J. Garrett Green	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000333	1	RENN RESTAURANT GROUP, LLC	Corrinna Stum	Owner and Founder
0001843387-21-000004	1	Irrigreen Inc	Shane Dyer	CEO
0001670254-21-000799	1	Loan Automatic, LLC	Eric BURNEY	CEO & Co-Founder
0001665160-21-001228	1	Lettuce Networks, Inc.	Yogesh Sharma	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001718118-21-000003	1	Traipse PBC	Darren Smith	CEO
0001863157-21-000001	1	Troop Beverage Co.	Caroline DesRosiers	Chief Executive Officer
0001750894-21-000004	1	Zeehaus Inc.	Justin Lee	CEO
0001213900-21-036400	1	Circumvent Pharmaceuticals Inc.	/s/ Andrew Lim	Chief Executive Officer
0001860185-21-000002	1	Shoot My Travel Inc	Valerie Lopez	Chief Executive Officer
0001746059-21-000332	1	Pura Vida Coffee Co LLC	Federico Ignacio Oreamuno	CEO
0001670254-21-000794	1	NYCE Companies, Inc.	Philip Michael	CEO
0001670254-21-000795	1	ASTRALABS INC.	Andrew Ryan	Founder & CEO @ ASTRALABS
0001670254-21-000796	1	YareSafo Hair, LLC	Ellana Stinson	CEO + Founder
0001746059-21-000331	1	ARMAGA VR Inc	Archibald Thompson	CEO
0001665160-21-001227	1	Marshmallow Jetpack Inc.	Justin Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000330	1	Good Beer LLC.	Eric Flanagan	Owner and Founder
0001746059-21-000329	1	Firebrand, LLC	Ryan Macdougall	Owner and CoFounder
0001746059-21-000328	1	Short Creek Farm LLC	Jeffrey Backer	Owner and CoFounder
0001665160-21-001226	1	Prime Lightworks Inc.	Kyle Flanagan	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001746059-21-000327	1	Anas Norwegian Bakeri LLC	Anne-Marie Fanakra Godfrey	Owner and Founder
0001669191-21-000700	1	GenesisAI Corporation	Archil Cheishvili	Principal Executive Officer
0001670254-21-000790	1	ASTRALABS INC.	Andrew Ryan	Founder & CEO @ ASTRALABS
0001698505-21-000003	1	Worklete, Inc.	Benjamin Kanner	Chief Executive Officer
0001670254-21-000787	1	EX ZERO CARBON, INC.	Julien Uhlig	CEO at ZERO CARBON INC.
0001665160-21-001225	1	Kebapolis LLC	Grayson M. Laird	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001869557-21-000001	1	Reverend Motors LLC	Kolton Freck	President
0001665160-21-001224	1	Ubihere, Inc.	John Bair	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000786	1	Calculated Development LLC	Jason Brents	CEO
0001817193-21-000002	1	Merati Homes, LLC	Kadi Correia	Director
0001670254-21-000785	1	Industrial Sustainability Group, Inc.	Rand Taylor	Co-Founder & CEO
0001860056-21-000001	1	Inahsi LLC	Rhonda Marshall	Manager and Chief Executive Officer
0001665160-21-001222	1	ZenSpace, Inc.	Mayank Agrawal	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer
0001670254-21-000784	1	Factmata Inc	Dhruv Ghulati	Founder & co-CEO
0001669191-21-000698	1	Kazoo LLC	Peter  Goodman	Principal Executive Officer
0001746059-21-000326	1	Big Ma's Kitchen, LLC.	Robert Thompson	Owner and Founder
0001665160-21-001220	1	Love Sun Body, Inc.	Dr. Terry Zickerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer
0001665160-21-001219	1	Quri Vodka Inc.	Jonathan E. Tourgee	CEO, Principal Executive Officer and Director
0001871262-21-000002	1	SDC Flamingo Bay MV, LLC	Charles Schaffer	Manager and Control Member
0001842871-21-000001	1	American Vanity LLC	Greg Zilberbrand by Sean Fuellhart POA	COO
0001746059-21-000325	1	Deep Sea Vegan, LLC	Kelvis Duffie	Owner and CoFounder
0001665160-21-001215	1	Thirty Three Threads, Inc.	Gill Hong	CEO, Principal Executive Officer and Director
0001840688-21-000003	1	Supreme Foods Franchising, Inc.	Waleed Shamsid-Deen by Sean Fuellhart POA	CEO
0001669191-21-000694	1	Harmonee, Inc.	Anthony Lewis	Principal Executive Officer
0001746059-21-000324	1	Select Goods LLC	Mirlene Hilaire	Owner and CEO
0001665160-21-001214	1	Care Angel, Inc.	Wolf Shlagman	CEO, Principal Executive Officer and Director
0001813804-21-000001	1	Macro Snacks, Inc	Justin Wiesehan	Founder, CEO & Director
0001840688-21-000002	1	Supreme Foods Franchising, Inc.	Waleed Shamsid-Deen by Sean Fuellhart POA	CEO
0000897069-21-000320	1	Amplio.ai, Inc.	/s/ Trung Tran	Director, Chief Executive Officer
0001795615-21-000002	1	Hemp Real Estate Investments, Inc.	Tariq Khan by Sean Fuellhart POA	CEO
0001853183-21-000002	1	QwikLeaf, Inc.	Neil Biafore by Sean Fuellhart POA	CEO
0001815995-21-000008	1	ADWALLET INC.	Adam Greenhood	CEO
0001746059-21-000322	1	Jefferson Fry Company, LLC	Emmet Moore	Owner
0001870462-21-000002	1	Venture on Country Club, LLC	Jamison Manwaring	Manager of the Manager, Neighborhood Management, LLC
0001644600-21-000069	1	Cayo Films, Inc.	Ronald Daw	Chief Executive Officer
0001665160-21-001212	1	Love Sun Body LLC	Dr. Terry Zickerman	CEO
0001746059-21-000321	1	PIECEMEAL LLC	Justin Barrett	Owner and Founder
0001746059-21-000320	1	Sip n' Unwind, LLC	Sasha-Gaye Anderson	Owner and Founder
0001509693-21-000003	1	IzMaCo Investments LLC	John Morgan	CEO
0001669191-21-000691	1	VUniverse, Inc.	Evelyn Watters	Principal Executive Officer
0001748019-21-000003	1	Skywriter Systems, Inc.	John Derrick by Sean Fuellhart POA	CEO
0001854127-21-000004	1	As A Matter Of Fact LLC	Bakruddin Khalilullah Muhammad	Managing Member
0001746059-21-000319	1	Greywood Group, LLP	Ashley Watson	Owner and CEO
0001860185-21-000001	1	Shoot My Travel Inc	Valerie Lopez	Chief Executive Officer
0001833366-21-000002	1	ROAR IO, Inc.	/s/ Oksana Sokolovsky	Chief Executive Officer and Director
0001867887-21-000002	1	Vitiman Kandie, LLC	Mary Johnson	President
0001670254-21-000778	1	Cityzenith Holdings, Inc.	Michael Jansen	CEO and Founder
0001670254-21-000782	1	glassFROGG	Lucien Morin	CEO
0001746059-21-000317	1	Bread is Pain Inc.	Ian Holshevnikoff	Owner and CoFounder
0001670254-21-000776	1	UpCounsel Technologies, Inc.	Kjerstin Erickson	UpCounsel CEO
0001670254-21-000780	1	Tocca, Inc.	Tommaso Trionfi	Co-founder and CEO
0001746059-21-000316	1	Little Beast Reston, LLC	Aaron Gordon	Owner and Manager
0001746059-21-000315	1	Southern Fresh Intelligent LLC	Scott Blackwood	Owner and Founder
0001746059-21-000314	1	Batter on Deck, LLC	Isiah Bostick	Owner and Founder
0001746059-21-000313	1	Healthy Does Not Mean Boring, LLC	Kara Fambro	Owner and Founder
0001746059-21-000312	1	Sofusion Cafe, LLC	Denise Butts	Owner and Founder
0001793344-21-000002	1	Vivosens Inc.	Miray Tayfun	CEO
0001860188-21-000001	1	Cherry Valley Community Farm, Inc.	Jodi Danyo	President
0001670254-21-000775	1	Place Technology, Inc.	Brandon Metcalf	Founder & CEO
0001670254-21-000774	1	LearnDay, Inc.	Jacques Wong	Chief Executive Officer
0001670254-21-000772	1	C-Combinator, a Public Benefit Corporation	Ben Ellis	Chief Financial Officer
0001669191-21-000689	1	Correlate Health, Inc.	Nailah   Malak	Principal Executive Officer
0001746059-21-000311	1	Salem Cycle, Inc.	Daniel Shuman	President
0001870462-21-000001	1	Venture on Country Club, LLC	Jamison Manwaring,	Manager of the Manager, Neighborhood Management, LLC
0001665160-21-001211	1	Liberty PlugIns, Inc.	Chris Outwater	CEO, Principal Executive Officer and Director
0001857726-21-000003	1	Oasis Grocery Direct Inc.	Kirsten Jones	Managing Member
