ACCESSION_NUMBER	ID	PERSONSIGNATURE	PERSONTITLE	SIGNATUREDATE
0001670254-22-000389	1	Justin A. Ritter	director	2022-04-22
0001670254-22-000389	2	Matt Walker	Vice President	2022-04-22
0001781973-22-000001	1	Daniel Thomas Hinkle	Chief Operating Officer	2022-04-22
0001665160-22-000749	1	Emanuel Papadakis	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-22
0001665160-22-000748	1	Randall Huntsinger	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-22
0001746059-22-000173	1	Howard Hanna	Owner and Founder	2022-04-22
0001665160-22-000745	1	Charles Sutera III	Chief Executive Officer and Director	2022-04-22
0001665160-22-000745	2	Janna Melzer Sutera	Chief Clinical Officer and Director	2022-04-22
0001746059-22-000172	1	Bettina Fisher	Owner and Founder	2022-04-22
0001913194-22-000007	1	Phil Gattone	President	2022-04-19
0001665160-22-000744	1	Kevin Arca	CEO/CFO/Director	2022-04-22
0001746059-22-000171	1	Vincenzo Sisti	Owner and Founder	2022-04-22
0001746059-22-000170	1	Monique Saunders	Owner	2022-04-22
0001670254-22-000386	3	Robert Samuelsen	CEO	2022-04-21
0001670254-22-000386	2	Stephen Taylor	COO	2022-04-21
0001670254-22-000386	1	Clinton Swapp	Vice President	2022-04-21
0001670254-22-000386	4	Robert Samuelsen	CEO	2022-04-21
0001746059-22-000169	1	Adam Joseph Baiardi	Owner and Founder	2022-04-22
0001746059-22-000168	1	Joshua Cannon	Owner and COO	2022-04-22
0001665160-22-000743	1	Sean Hacking	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-22
0001746059-22-000167	1	Heather-Wren Werner	Owner and Founder	2022-04-22
0001644600-22-000053	2	Paul Brethen	Director	2022-04-22
0001644600-22-000053	1	Tara Schiller	CEO, President, Secretary, CFO	2022-04-22
0001644600-22-000052	1	Jeffrey Vinokur	Founder, Chief Executive Officer, Chief Financial Officer, and Director	2022-04-22
0001644600-22-000052	2	Eric S. Rollman	President, Chief Content Officer, and Director	2022-04-22
0001831643-22-000001	1	Emily Griffith	CEO & Manager	2022-04-22
0001665160-22-000742	1	Vipin Jain	CEO	2022-04-22
0001746059-22-000166	1	Fathia Jones	Owner and Founder	2022-04-22
0001665160-22-000740	1	EMANUEL I PAPADAKIS	PRESIDENT AND CEO	2022-04-22
0001669191-22-000402	3	Peter  Goodman	Principal Accounting Officer	2022-04-22
0001669191-22-000402	2	Peter  Goodman	Principal Financial Officer	2022-04-22
0001669191-22-000402	1	Peter  Goodman	Principal Executive Officer	2022-04-22
0001669191-22-000402	4	Peter  Goodman	Board Member	2022-04-22
0001665160-22-000738	2	Travis King	CFO and Director	2022-04-22
0001665160-22-000738	1	Elisabeth Gritsch	CEO, President and Director	2022-04-22
0001746059-22-000165	1	John Baker	Owner and Founder	2022-04-22
0001904386-22-000002	1	Scottie Smith II	As Managing Member of the Manager, Oakwood Legacy Holdings, LLC	2022-04-22
0001665160-22-000736	2	Janna Melzer Sutera	Chief Clinical Officer and Director	2022-04-22
0001665160-22-000736	1	Charles Sutera III	Chief Executive Officer and Director	2022-04-22
0001665160-22-000731	1	Eugene Cordero	CEO & Director	2022-04-22
0001665160-22-000731	2	Leah Tremblay	CFO	2022-04-22
0001913986-22-000003	1	Aaron Schickel	President	2022-04-22
0001746059-22-000164	2	Thomas Pytko	Owner and CoFounder	2022-04-22
0001746059-22-000164	1	Kayley Stasiewski	Owner and CoFounder	2022-04-22
0001665160-22-000726	2	Kevin Lynch	Vice President of Business Development and Principal Financial Officer	2022-04-22
0001665160-22-000726	3	Federico Olivares	Vice President of Innovation, Founder, and Director	2022-04-22
0001665160-22-000726	4	Michael Oh	Director	2022-04-22
0001665160-22-000726	1	Greg Czerpak	President, Chief Executive Officer, Chairman of the Board, and Principle Executive Officer	2022-04-22
0001665160-22-000724	3	Federico Olivares	Vice President of Innovation, Founder, and Director	2022-04-22
0001665160-22-000724	4	Michael Oh	Director	2022-04-22
0001665160-22-000724	2	Kevin Lynch	Vice President of Business Development and Principal Financial Officer / Principal Accounting Officer and Director	2022-04-22
0001665160-22-000724	1	Greg Czerpak	President, Chief Executive Officer, Chairman of the Board , and Principal Executive Officer	2022-04-22
0001665160-22-000722	1	Nicole Pekerman	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-22
0001670254-22-000385	3	Patrick Henry	President & CEO	2022-04-21
0001670254-22-000385	2	Rory Moore	Board Director	2022-04-21
0001670254-22-000385	1	Farooq Anjum	Board Director	2022-04-21
0001213900-22-021091	1	/s/ Eli Dusenbury	Director	2022-04-22
0001665160-22-000721	3	Michael Horn	Director	2022-04-22
0001665160-22-000721	2	Robert Hickernell	Director	2022-04-22
0001665160-22-000721	1	Brandon Perry	Director	2022-04-22
0001665160-22-000721	4	Michael J. Wood	Director	2022-04-22
0001746059-22-000163	1	Thomas Johnson	Owner and CoFounder	2022-04-22
0001746059-22-000163	2	Amy Johnson	Owner and CoFounder	2022-04-22
0001735613-22-000002	1	Oscar Pedroso	Chief Executive Officer	2022-04-21
0001735613-22-000001	1	Matthew Sullivan	CEO	2022-04-21
0001789369-22-000001	1	Carroll Lee	Chief Executive Officer and Manager	2022-04-22
0001665160-22-000712	1	David Werner	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-21
0001670254-22-000380	2	Trevor P. Castor	President and CEO	2022-04-18
0001670254-22-000380	1	Trevor P. Castor	President and CEO	2022-04-18
0001665160-22-000715	1	Erika Guerrero	CEO and Director	2022-04-21
0001670254-22-000381	2	Sabina Khilnani	Cofounder, CEO	2022-04-19
0001670254-22-000381	1	Alexis Botaya	Cofounder, COO	2022-04-20
0001670254-22-000379	3	Charlie Davis	President	2022-04-18
0001670254-22-000379	2	Chip Davis	Executive Vice President & Founder	2022-04-18
0001670254-22-000379	1	Warren Sager	VP of Operations	2022-04-18
0001665160-22-000712	2	Charles Discavage	Director	2022-04-21
0001665160-22-000712	3	Wayne R Palmiter	Director	2022-04-21
0001665160-22-000713	1	Gianluca De Novi	CEO, Principal Executive Officer and Director	2022-04-21
0001665160-22-000713	2	Michele Marzola	Principal Financial Officer, Principal Accounting Officer, and Director	2022-04-21
0001922306-22-000001	1	Adam Volk	Managing Member	2022-04-21
0001670254-22-000383	1	Sumanth Swaminathan, PhD	CoFounder & CEO	2022-04-20
0001849264-22-000002	1	Malcolm Fontier	Director, President, and CEO	2022-04-21
0001746059-22-000162	1	Harmony Edwards	Founder and CEO	2022-04-21
0001575872-22-000305	1	Blake Janover	Director	2022-04-21
0001575872-22-000303	1	Blake Janover	Director	2022-04-21
0001907870-22-000003	1	Sheldon Richard (Rick) Bentley	Director	2022-04-21
0001907870-22-000003	2	James McGibney	Chief Executive Officer	2022-04-21
0001744818-22-000005	3	Roelof Botha	Director	2022-04-21
0001744818-22-000005	1	Elliot C.R. Cook	COO	2022-04-21
0001744818-22-000005	4	Matt Coffin	Director	2022-04-21
0001744818-22-000005	2	Jason Calacanis	Chief Executive Officer, President, Chief Financial Officer, Secretary and Director	2022-04-21
0001670254-22-000377	2	Bradley Silver	President	2022-04-19
0001670254-22-000377	3	Jeremy Barnett	CEO	2022-04-19
0001670254-22-000377	1	Joseph Freedman	Chairman	2022-04-20
0001802465-22-000001	1	Monique Crayton	COO, Sole Member	2022-04-21
0001864224-22-000002	2	Brandon Jones	Director	2022-04-21
0001864224-22-000002	1	Shabazz Stuart	Director	2022-04-21
0001670254-22-000376	2	Robert Kollar	General Counsel	2022-04-21
0001670254-22-000376	1	James Haluszczak	Managing Partner	2022-04-21
0001670254-22-000376	5	Shawn Wehan	CEO	2022-04-21
0001670254-22-000376	4	Alan McCann	CTO	2022-04-21
0001670254-22-000376	3	Lindsey Burris	Director	2022-04-21
0001644600-22-000050	2	Eric S. Rollman	President, Chief Content Officer, and Director	2022-04-21
0001644600-22-000050	1	Jeffrey Vinokur	Founder, Chief Executive Officer, Chief Financial Officer, and Director	2022-04-21
0001688029-22-000008	1	Matthew R. McKinlay	Restructuring Advisor	2022-04-21
0001670254-22-000372	1	Khalil Khouri	CPO/Co-Founder	2022-04-18
0001670254-22-000372	2	Felipe Jauregui	COO/Co-founder	2022-04-18
0001670254-22-000372	3	Andres Avello	CEO/Co-Founder	2022-04-18
0001665160-22-000709	2	Khai Nguyen	CFO, Director, Treasurer	2022-04-21
0001665160-22-000709	1	Tyler Boone	CEO, President and Director	2022-04-21
0001670254-22-000370	3	Brandon Deroche	Founder & CEO	2022-04-19
0001670254-22-000370	2	Kacy Qua	Consultant	2022-04-19
0001670254-22-000370	1	Scott Dudelson	director	2022-04-19
0001669191-22-000397	2	Kranthi Bathula	Principal Financial Officer	2022-04-21
0001669191-22-000397	4	Kranthi Bathula	Board Member	2022-04-21
0001669191-22-000397	5	Ganga Bathula	Board Member	2022-04-21
0001669191-22-000397	3	Ganga Bathula	Principal Accounting Officer	2022-04-21
0001669191-22-000397	1	Ganga Bathula	Principal Executive Officer	2022-04-21
0001670254-22-000369	2	Ron Harris	President	2022-04-21
0001670254-22-000369	1	Jason Brown	Co-Founder	2022-04-21
0001670254-22-000367	1	Jason Brown	Founder & CEO	2022-04-21
0001670254-22-000366	1	Jason Adams	CEO & President	2022-04-20
0001621374-22-000006	3	John Speicher	Secretary and Director	2022-04-21
0001621374-22-000006	1	Che Voigt	Chief Executive Officer and Director	2022-04-21
0001621374-22-000006	2	Kelly Graves	Chief Financial Officer	2022-04-21
0001621374-22-000006	4	Scott Becker	Director	2022-04-21
0001665160-22-000707	4	Miguel Amigot II	Advisor	2022-04-20
0001665160-22-000707	1	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-20
0001665160-22-000707	2	Mike Winston	Founding Advisor	2022-04-20
0001665160-22-000705	1	George Levy	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-20
0001670254-22-000364	1	William Mastin	Board Member	2022-03-03
0001665160-22-000702	1	Joseph Austin	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-20
0001665160-22-000703	1	Stephen Catanzo	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-20
0001902033-22-000004	7	Jeffrey Rosenblum	Board of Directors' Member	2022-04-20
0001902033-22-000004	6	James Lyski	Board of Directors' Member	2022-04-20
0001902033-22-000004	5	Dan Crane	Board of Directors' Member	2022-04-20
0001902033-22-000004	4	Stephanie Fortener	Board of Directors' Member	2022-04-20
0001902033-22-000004	3	Katrina Hahn	Board of Directors' Member	2022-04-20
0001902033-22-000004	2	Dr. Daniel Kim	Chief Medical Officer	2022-04-20
0001902033-22-000004	1	David Colina	Founder & CEO	2022-04-20
0001665160-22-000707	5	Marcelo Burbano	Advisor	2022-04-20
0001665160-22-000707	3	George Murnane	Founding Advisor	2022-04-20
0001670254-22-000361	1	Mohamed Zaid	Founder and CEO	2022-04-18
0001670254-22-000364	2	Pete Mastin	CEO	2022-03-03
0001493152-22-010563	2	/s/ David Markowski	Principal Financial Officer, Principal Accounting Officer	2022-04-20
0001493152-22-010563	1	/s/ Ron Erickson	Director	2022-04-20
0001872560-22-000001	1	Avrum Mayman	President	2022-04-20
0001881847-22-000003	1	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC	2022-04-20
0001881847-22-000002	1	Orion Parrott	GP SEAF GP, Manager SEAF 1 Manager Kemble Berkshires LLC	2022-04-20
0001691942-22-000002	1	Nat Mundel	CEO	2022-04-20
0001720880-22-000004	1	Melissa Stapley	CEO	2022-04-20
0001665160-22-000701	1	Todd Thompson	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-20
0001670254-22-000359	1	Elizabeth Wofford	CFO	2022-04-18
0001670254-22-000359	2	Sebastin Builes	Co-Founder & CEO	2022-04-18
0001665160-22-000700	2	F. Wendell Minnick	Executive Chairman of the Board of Directors	2022-04-20
0001665160-22-000700	1	Christopher Dooley	CEO and Director	2022-04-20
0001670254-22-000358	1	Stephen Le Roux	Chief Executive Officer	2022-04-19
0001670254-22-000358	4	Ian Michael Baxter	Board Member	2022-04-19
0001670254-22-000358	3	James Schleckser	Director	2022-04-19
0001670254-22-000358	2	Craig Lewis Bond	Chairman	2022-04-19
0001670254-22-000358	5	Matthew Armandi	Chief Financial Officer	2022-04-19
0001665160-22-000698	1	Chris Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-20
0001670254-22-000357	3	Patrick Whitfield	Chief Finance Officer	2022-04-14
0001670254-22-000357	2	Marc Conneely	CEO	2022-04-14
0001670254-22-000357	1	Laura Haines	CPO	2022-04-14
0001788590-22-000004	2	Mark Zheng	President	2022-04-20
0001788590-22-000004	1	Raymond Li	Founder & CEO	2022-04-20
0001669191-22-000395	1	Marvin Johnson	Director	2020-11-10
0001669191-22-000395	2	Anthony Carter	Director	2020-11-10
0001665160-22-000697	1	Zachary Lambert	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-20
0001838793-22-000002	1	Lyneir Richardson	CEO of The Chicago TREND Corporation, the manager	2022-04-20
0001838793-22-000001	1	Lyneir Richardson	By The Chicago TREND Corp, as Manager	2022-04-20
0001627490-22-000002	1	James Bradley Sund, Sr.	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-20
0001670254-22-000355	1	Samir Tendulkar	Founder CEO/CTO	2022-04-19
0001850285-22-000001	1	Michael Murguia	CEO & Director	2022-04-20
0001665160-22-000684	2	Frauke Wittmer-Grant	Corporate Secretary, Interim CFO, and Director	2022-04-19
0001665160-22-000684	1	Diego Jacobson	Director	2022-04-19
0001846988-22-000003	2	Michael Puscar	Director	2022-04-19
0001846988-22-000003	1	Cameron Madani	Director	2022-04-19
0001913194-22-000004	1	Phil Gattone	President	2022-04-19
0001665160-22-000687	1	Cathi Lamberti	Chief Executive Officer, Chairperson of the board of directors, and founder of SMARTfit	2022-04-19
0001665160-22-000687	2	Diego Jacobson	Board member	2022-04-19
0001665160-22-000687	3	Frauke Wittmer Grant	Board Secretary, Interim CFO, Board Member	2022-04-19
0001665160-22-000693	1	Abhinav Verma	Founder	2022-04-19
0001811482-22-000001	1	GOPI KANTAMNENI	CEO & FOUNDER	2022-04-19
0001665160-22-000689	1	Denys Gurak	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-19
0001670254-22-000353	1	Rebecca Lock	Founder/CEO of Kidcaboo Holdings, Inc	2022-04-18
0001665160-22-000687	4	James Manley	CTO, Board Member	2022-04-19
0001665160-22-000684	3	James Manley	Director and Chief Technology Officer	2022-04-19
0001665160-22-000690	1	Finn Staber	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-19
0001675390-22-000002	1	Christopher J. Kramer	Director	2022-04-19
0001913194-22-000006	1	Phil Gattone	President	2022-04-19
0001746059-22-000161	1	Anthony Lagrosa	Owner and Founder	2022-04-19
0001665160-22-000682	2	Mike Anderson	President, Board Member, Principal Financial and Accounting Officer	2022-04-19
0001665160-22-000682	1	Mike Lally	Chief Executive Officer, Principle Executive, Director	2022-04-19
0001669191-22-000393	3	Tyler Prescott	Principal Accounting Officer	2022-04-19
0001669191-22-000393	2	Tyler Prescott	Principal Financial Officer	2022-04-19
0001669191-22-000393	5	Tyler Prescott	Board Member	2022-04-19
0001669191-22-000393	1	Tyler Prescott	Principal Executive Officer	2022-04-19
0001669191-22-000393	4	James Hopkins	Board Member	2022-04-19
0001669191-22-000391	2	Michael Egan	Board Member	2021-04-14
0001669191-22-000391	1	Teague Egan	Board Member	2021-04-14
0001665160-22-000680	1	David Arthur Brown	Founder and CEO	2022-04-19
0001665160-22-000680	2	Karina Kagramanova	Corporate Secretary	2022-04-19
0001880827-22-000005	1	Sean Jones	Chief Executive Officer	2022-04-19
0001746059-22-000160	1	Cleon Byron	Owner and CEO	2022-04-19
0001670254-22-000351	3	Arnab Raychaudhuri	CEO	2022-04-18
0001670254-22-000351	2	Jeremy Schwartz	CTO	2022-04-19
0001670254-22-000351	1	PRITHIVIRAJ UDAYAKUMAR	Head of Growth	2022-04-19
0001665160-22-000678	1	Phil Layton	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-19
0001821120-22-000004	1	Philip Michael	CEO of NYCE Companies, Inc., Manager of Temple I, LLC	2022-04-19
0001755873-22-000005	1	Usman Shaikh	Attorney	2022-04-19
0001665160-22-000676	1	Nicholas Guida	Chairman of the Board of Directors, Founder, CEO and CTO	2022-04-18
0001665160-22-000676	8	Justin Mark Ryan, Jr	Director	2022-04-18
0001665160-22-000676	7	Jere Kovach	Secretary and Director	2022-04-18
0001665160-22-000676	6	Robert G. Knollenberg	Director	2022-04-18
0001665160-22-000676	5	David Cox	Director	2022-04-18
0001665160-22-000676	2	Jacob Klinginsmith	President and Director	2022-04-18
0001665160-22-000676	3	Lisa Kassa	Treasurer, Controller, Principal Financial Officer	2022-04-18
0001665160-22-000676	4	David McClenahan	Director	2022-04-18
0001805056-22-000004	1	Usman Shaikh	Attorney	2022-04-19
0001746059-22-000159	1	Marissa Stashenko	Owner and CoFounder	2022-04-19
0001910977-22-000004	1	Mahsa Rostami	Chief Executive Officer	2022-04-19
0001910977-22-000003	1	Tracy L. Hazzard	President and CEO	2022-04-19
0001923441-22-000001	1	Tim Cooney	President and CEO	2022-04-19
0001670254-22-000348	2	Natalie Mondine	COO, Co-Founder	2022-04-18
0001670254-22-000348	1	marc brannigan	ceo	2022-04-18
0001910977-22-000002	1	Sam Payrovi	Chief Executive Officer	2022-04-19
0001670254-22-000347	2	Aaron Olson	Secretary	2022-04-15
0001670254-22-000347	1	Mehrdad Arjmand	CEO/Treasurer	2022-04-14
0001665160-22-000673	1	Gadi Ponte	President, CEO, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-18
0001665160-22-000670	2	David Arthur Brown	CEO and Director	2022-04-18
0001665160-22-000670	1	Karina Kagramanova	Controller	2022-04-18
0001665160-22-000669	3	Constantin Pellissier	Director	2022-04-18
0001665160-22-000669	4	Phil Howarth	Director	2022-04-18
0001665160-22-000669	2	Thomas Marchard	Chairman	2022-04-18
0001665160-22-000669	1	Patrick Sebile	CEO	2022-04-18
0001670254-22-000344	1	Joseph Flahiff	Co-Founder, COO	2022-04-15
0001670254-22-000344	2	Nils Bunde	Co-Founder, CEO	2022-04-15
0001665160-22-000667	2	Charles Alexander	Principal Accounting Officer	2022-04-18
0001665160-22-000667	3	Jamel Lewis	Director	2022-04-18
0001665160-22-000667	1	Mark Edmond	CEO	2022-04-18
0001669191-22-000389	2	Lisa  Newmann	Principal Financial Officer	2022-04-18
0001669191-22-000389	3	Lisa  Newmann	Principal Accounting Officer	2022-04-18
0001669191-22-000389	4	Lisa  Newmann	Board Member	2022-04-18
0001669191-22-000389	1	Lisa  Newmann	Principal Executive Officer	2022-04-18
0001669191-22-000388	5	Dr. Alexander  Nawrocki Ph.D.	Board Member	2022-04-18
0001669191-22-000388	2	Leonard S.   Johnson Ph.D. student	Principal Financial Officer	2022-04-18
0001669191-22-000388	1	Leonard S.   Johnson Ph.D. student	Principal Executive Officer	2022-04-18
0001669191-22-000388	3	Leonard S.   Johnson Ph.D. student	Principal Accounting Officer	2022-04-18
0001669191-22-000388	4	Leonard S.   Johnson Ph.D. student	Board Member	2022-04-18
0001670254-22-000342	1	Aaron Olson	Co-Founder	2022-04-14
0001670254-22-000342	2	Mehrdad Arjmand	Co-Founder/CEO	2022-04-11
0001665160-22-000664	2	Debra Angilletta	CFO	2022-04-18
0001665160-22-000664	1	Marla Isackson	CEO, President, Secretary, and Treasurer	2022-04-18
0001907695-22-000001	2	George Fortuna	Director	2022-04-15
0001907695-22-000001	1	Kevin Boyer	Director	2022-04-15
0001665160-22-000661	1	Pete Girgis	President, Principal Executive Officer, Director, Principal Financial Officer and Principal Accounting Officer	2022-04-15
0001665160-22-000660	1	Micah Bergdale	CEO/Director	2022-04-15
0001665160-22-000659	1	Russell Smith	CEO, Principal Executive Officer and Director, Principal Financial Officer, Principal Accounting Officer	2022-04-15
0001756381-22-000001	1	Naresh Mulchandani	CEO	2022-04-15
0001689396-22-000002	3	/s/ Alexandr Fedorenko	Director	2022-04-15
0001689396-22-000002	2	/s/ Anton Saliukov	Director, COO	2022-04-15
0001689396-22-000002	1	/s/ Danil Saliukov	Director, CEO	2022-04-15
0001670254-22-000340	1	Oleksandr Kotovskov	Co-founder, Head of Design	2022-04-15
0001670254-22-000340	2	Oleksiy Lubinsky	CEO	2022-04-15
0001746059-22-000158	1	Ashley Sheehan	Owner and Founder	2022-04-15
0001746059-22-000157	1	Bethany Gregory	Owner and Founder	2022-04-15
0001555127-22-000004	3	John Michael (Michael) Bell	Director	2022-04-15
0001555127-22-000004	2	Randall (Randy) Wilson	CFO, Principal Financial Officer, Principal Accounting Officer and Director	2022-04-15
0001555127-22-000004	1	John R. (Grizz) Deal	CEO, Principal Executive Officer and Director	2022-04-15
0001665160-22-000657	1	J. Thomas Graham	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-15
0001477932-22-002385	1	/s/ Dan Dembicki	CEO	2022-04-15
0001705050-22-000003	1	Christopher Dominguez	Chief Executive Officer	2022-04-15
0001746059-22-000156	1	Tiffany Pauldon	Owner	2022-04-15
0001746059-22-000155	1	Ricardo h. Correia	Owner	2022-04-15
0001921727-22-000004	1	Christopher Wessely	President	2022-04-15
0001921727-22-000003	1	Gabrielle Leyva	President	2022-04-15
0001893268-22-000002	2	Devin Serago	COO	2022-04-14
0001670254-22-000339	1	Yaron Moshe Tsion	Co Founder & PM	2022-04-14
0001670254-22-000339	2	Yoni Cohen	Co-Founder & CEO	2022-04-14
0001670254-22-000337	1	Joshua Balz	PR	2022-04-14
0001670254-22-000334	1	Raymond Magee	CEO/Founder	2022-01-21
0001670254-22-000337	2	Chad Dahlstrom	COO	2022-04-14
0001670254-22-000337	3	Nathan Bryner	CEO / Founder	2022-04-14
0001893268-22-000002	1	Josh Israel	CEO	2022-04-14
0001670254-22-000336	2	Michael Oraschewsky	Chief Executive Boar	2022-03-03
0001670254-22-000336	1	bruce kramer	member	2022-03-04
0001665160-22-000656	1	Colin Davis	President	2022-04-14
0001670254-22-000333	1	Adrian J. Vargas	CEO	2022-04-11
0001670254-22-000333	2	Younis Zubchevich	Co-Founder & President	2022-04-07
0001840495-22-000004	1	Robert Cefail by Sean Fuellhart POA	President	2022-04-14
0001665160-22-000653	1	Dustin Feider	CEO, Principal Executive Officer and Director	2022-04-14
0001659586-22-000001	1	Starling Childs	President, CEO	2022-04-14
0001889325-22-000001	1	AROON TUNGARE	CEO	2022-04-14
0001669191-22-000385	5	Patrick Lincoln	Board Member	2022-04-14
0001669191-22-000385	6	Sophia Becker	Board Member	2022-04-14
0001669191-22-000385	4	Patrick Cahill	Board Member	2022-04-14
0001669191-22-000385	3	Sophia Becker	Principal Accounting Officer	2022-04-14
0001669191-22-000385	2	Patrick Cahill	Principal Financial Officer	2022-04-14
0001669191-22-000385	1	Sophia Becker	Principal Executive Officer	2022-04-14
0001665160-22-000652	1	Mitch Hecht	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-14
0001917773-22-000004	1	JOHN KOZLOWSKI	CEO	2022-04-14
0001665160-22-000651	2	Louise Anne Poirier	Principal Accounting Officer and Principal Financial Officer	2022-04-14
0001665160-22-000651	1	Connor O Brien	CEO and Director	2022-04-14
0001918842-22-000002	1	Josette Paz De Rivera	President	2022-04-14
0001888810-22-000001	1	Jonas Guenther	Chief Executive Officer	2022-04-14
0001669191-22-000383	5	Xugang Li	Board Member	2022-04-14
0001669191-22-000383	6	Bruce  Weber	Board Member	2022-04-14
0001669191-22-000383	1	Dennis  Dresser	Principal Executive Officer	2022-04-14
0001669191-22-000383	2	Bruce  Weber	Principal Financial Officer	2022-04-14
0001669191-22-000383	3	Bruce  Weber	Principal Accounting Officer	2022-04-14
0001669191-22-000383	4	Dennis  Dresser	Board Member	2022-04-14
0001670254-22-000331	2	Chris K Thomas	Producer and Co-Writer	2022-04-13
0001670254-22-000331	1	Daniel Damman	Director and Co-Writer	2022-04-13
0001670254-22-000332	1	Barry Palmer	Director	2022-04-08
0001670254-22-000332	2	Russell Colman	Treasurer	2022-04-08
0001670254-22-000332	3	Josh Simons	Co-founder and CEO	2022-04-08
0001878324-22-000001	1	Aaron Rench	CEO	2022-04-13
0001878324-22-000001	2	Nate Wilson	Director	2022-04-13
0001665160-22-000647	1	Stuart Mitchell	CEO, Chairman, President, CTO	2022-04-13
0001665160-22-000647	2	Carla Corkern	Director	2022-04-13
0001665160-22-000647	3	Sam Liao	Director	2022-04-13
0001665160-22-000644	1	Robert Rast	President, Treasurer, Secretary, and Sole Board Member	2022-04-13
0001746059-22-000154	1	Cleon Byron	Owner and CEO	2022-04-13
0001665160-22-000641	1	Kari Gran	Chief Product Officer and Director	2022-04-13
0001665160-22-000641	2	Clark Kokich	Treasurer	2022-04-13
0001665160-22-000641	3	Brent Turner	Director	2022-04-13
0001921727-22-000002	1	Christopher Wessely	President	2022-04-13
0001670254-22-000329	1	Amina Haji	Founder, CEO and Board Chair	2022-04-08
0001670254-22-000329	2	Darwin Lau	COO/CFO	2022-04-08
0001746059-22-000153	1	Joseph Price	Owner and Founder	2022-04-13
0001746059-22-000152	1	Tiffany Yarde	Owner and CEO	2022-04-13
0001921727-22-000001	1	Gabrielle Leyva	President	2022-04-13
0001669191-22-000381	6	Andrea Mandel Mantello	Board Member	2022-04-13
0001669191-22-000381	5	Luigi Boschin	Board Member	2022-04-13
0001669191-22-000381	4	Bruce  Riezenman	Board Member	2022-04-13
0001669191-22-000381	3	Luigi Boschin	Principal Accounting Officer	2022-04-13
0001669191-22-000381	2	Luigi Boschin	Principal Financial Officer	2022-04-13
0001669191-22-000381	1	Luigi Boschin	Principal Executive Officer	2022-04-13
0001665160-22-000640	1	Nathaniel Jason Clark	Chief Executive Officer, Chief Financial Officer, Chief Accounting Officer and Director	2022-04-13
0001669191-22-000380	4	Christopher Kelley	Board Member	2022-04-13
0001669191-22-000380	3	Bina Khan	Principal Accounting Officer	2022-04-13
0001669191-22-000380	2	Bina Khan	Principal Financial Officer	2022-04-13
0001669191-22-000380	1	Zachary Sadow	Principal Executive Officer	2022-04-13
0001669191-22-000380	5	Cynthia Archer	Board Member	2022-04-13
0001665160-22-000637	1	Zoltan Kemeny	CEO, Principal Executive Officer and Director, Principal Financial Officer and Principal Accounting Officer	2022-04-13
0001665160-22-000636	2	David Arthur Brown	CEO and Director	2022-04-13
0001665160-22-000636	1	Karina Kagramanova	Controller	2022-04-13
0001665160-22-000635	4	Phil Howarth	Director	2022-04-13
0001665160-22-000635	3	Constantin Pellissier	Director	2022-04-13
0001665160-22-000635	2	Thomas Marchard	Chairman	2022-04-13
0001665160-22-000635	1	Patrick Sebile	President and CEO, Principal Financial Officer and Principal Accounting Officer	2022-04-13
0001854203-22-000004	1	Leslie Noble	President	2022-04-13
0001670254-22-000328	2	Patrick Wilson	Chief Operations Officer	2022-04-08
0001670254-22-000328	1	Maryna Wilson	President/CEO	2022-04-11
0001919014-22-000002	1	George Simmons	Chief Financial Officer, Secretary and Treasurer	2022-04-13
0001919014-22-000002	2	Nathanial Findlay	Sole Director	2022-04-13
0001747584-22-000010	1	Bryan Garcia	Duly Authorized	2022-04-12
0001893044-22-000003	1	NICHOLAS SEET	CEO	2022-04-12
